,RPL4 (6124)
ACH-000004,-1.381943477716746
ACH-000005,-1.665170069566022
ACH-000007,-1.510777101130335
ACH-000009,-1.584976156656709
ACH-000011,-1.4399541706459351
ACH-000012,-1.4959560897310828
ACH-000013,-1.568437853739589
ACH-000014,-1.4137169060839432
ACH-000015,-1.3463870674337686
ACH-000017,-1.1070278327408192
ACH-000018,-1.3247233640419658
ACH-000019,-1.0379931653752676
ACH-000021,-1.402722896195708
ACH-000022,-1.345637792738673
ACH-000025,-1.3032122726721593
ACH-000028,-1.2364085733318488
ACH-000030,-1.545333677390181
ACH-000035,-1.3634496948284116
ACH-000036,-1.261152659973123
ACH-000037,-1.7389201261214016
ACH-000039,-1.4189472363285855
ACH-000040,-1.4646864764708738
ACH-000041,-1.5137293884082024
ACH-000042,-1.4312426977391013
ACH-000045,-1.7469857252320375
ACH-000047,-1.2695226390731973
ACH-000052,-1.3323519411204563
ACH-000053,-1.2613768101272844
ACH-000054,-1.4960464477530715
ACH-000055,-1.7417648956383198
ACH-000060,-1.5877793918809084
ACH-000067,-1.3445018475301616
ACH-000070,-1.3878950169127502
ACH-000075,-1.2573256195976612
ACH-000078,-1.5364475022672754
ACH-000082,-1.4190431154723993
ACH-000085,-1.7520959694916007
ACH-000086,-1.2327885001217571
ACH-000087,-1.5588485278484705
ACH-000092,-1.2682502811016247
ACH-000095,-1.432075912862873
ACH-000097,-1.41660830891786
ACH-000098,-1.2612120352789955
ACH-000099,-1.266863218353684
ACH-000108,-1.2370611154357969
ACH-000113,-1.4761352203079618
ACH-000116,-1.3302049453506624
ACH-000118,-1.4043299893683032
ACH-000120,-1.4671813340875868
ACH-000123,-1.3889912090660073
ACH-000127,-1.3837876932014823
ACH-000128,-1.404408009636607
ACH-000132,-1.3785624527176938
ACH-000133,-1.2269097929733617
ACH-000137,-1.5509999915864237
ACH-000138,-1.4461369220164966
ACH-000142,-1.5131141659435916
ACH-000143,-1.5596614393962207
ACH-000146,-1.692561835599123
ACH-000148,-1.6196666664274184
ACH-000150,-1.4060321307115986
ACH-000152,-1.2716569654561825
ACH-000153,-1.8874056049182608
ACH-000159,-1.251195833755232
ACH-000160,-1.5099888195521058
ACH-000163,-1.5341178055469158
ACH-000167,-0.5771014634304661
ACH-000168,-1.3214807871187286
ACH-000169,-1.5808576193335089
ACH-000178,-1.3582984814248025
ACH-000183,-1.516547018035603
ACH-000188,-1.3768016922327215
ACH-000189,-1.14453291616511
ACH-000190,-1.5132412305154228
ACH-000198,-1.5652609329367058
ACH-000203,-1.9567092406716675
ACH-000204,-1.1601648117129553
ACH-000206,-1.5812059639849874
ACH-000207,-1.3590216361250689
ACH-000208,-1.153380956651926
ACH-000210,-1.242079859695883
ACH-000211,-1.2997338265421183
ACH-000215,-1.357273067121793
ACH-000221,-1.6710442419325322
ACH-000222,-1.4996389625907025
ACH-000223,-1.226651599428349
ACH-000226,-1.2526936733744247
ACH-000227,-1.5525797032056994
ACH-000228,-1.2265761658983
ACH-000231,-1.1417269257299811
ACH-000232,-1.3948836846118835
ACH-000233,-1.373545669858022
ACH-000234,-1.44147203239106
ACH-000235,-1.4462109869745121
ACH-000237,-1.352817752997656
ACH-000238,-1.368345189696467
ACH-000242,-1.4641485418492437
ACH-000243,-1.5105924313337509
ACH-000244,-1.7004948043940875
ACH-000246,-1.3837144418603204
ACH-000248,-1.4537278560816285
ACH-000250,-1.3556323546534128
ACH-000251,-1.2516073679289212
ACH-000252,-1.3575073688351726
ACH-000253,-1.2817505608225763
ACH-000255,-1.4240851418668181
ACH-000256,-1.5232142889215907
ACH-000257,-1.4979406192286266
ACH-000258,-1.6578507068084114
ACH-000259,-1.3045615218972135
ACH-000260,-1.6378310807046366
ACH-000261,-1.3115985911980603
ACH-000262,-1.2789756702956614
ACH-000263,-1.7759336836580708
ACH-000264,-1.1590022811009628
ACH-000265,-1.4096892879684249
ACH-000266,-1.3538810835419892
ACH-000272,-1.3656653788840645
ACH-000274,-1.313583618042151
ACH-000277,-1.4717557127197252
ACH-000278,-1.3499032054422295
ACH-000279,-1.4221502491571782
ACH-000280,-1.5355969658886492
ACH-000281,-1.1262523879038828
ACH-000288,-1.475232623831663
ACH-000291,-1.1933886826645217
ACH-000293,-1.3923123354984568
ACH-000294,-1.7519985053602107
ACH-000295,-1.58038921268085
ACH-000296,-1.5681815014549785
ACH-000302,-1.6064560596942554
ACH-000304,-1.9729854079595168
ACH-000307,-1.3999125241093675
ACH-000308,-1.4046675714262042
ACH-000310,-1.4056087988742072
ACH-000311,-1.7436153993065158
ACH-000312,-1.2724800688974938
ACH-000315,-1.4804864945279106
ACH-000316,-1.5318241837300501
ACH-000317,-1.4836113677837832
ACH-000318,-1.1456537783817178
ACH-000319,-1.091364201588198
ACH-000320,-1.1830555919768502
ACH-000322,-1.243061732740311
ACH-000323,-1.3372288327490565
ACH-000324,-1.4613541547463758
ACH-000329,-1.2993827434783276
ACH-000330,-1.261984936922048
ACH-000331,-1.3326744426938029
ACH-000332,-1.382127684611564
ACH-000334,-1.7686536347892918
ACH-000335,-1.518627040358214
ACH-000336,-1.216702065582569
ACH-000337,-1.3187714454520378
ACH-000338,-1.8888595826009569
ACH-000339,-1.332701110231106
ACH-000341,-1.4587646183524998
ACH-000348,-1.3731375032358766
ACH-000350,-1.4165988238195903
ACH-000352,-1.366904296090966
ACH-000356,-1.433508478941823
ACH-000361,-1.4239146757749264
ACH-000362,-1.7885859687821843
ACH-000363,-1.4586359751578364
ACH-000364,-1.316172836508305
ACH-000365,-1.3757508861258334
ACH-000366,-1.5124173060988009
ACH-000368,-1.5889883415928976
ACH-000374,-1.5035747142684606
ACH-000375,-1.6404572589082498
ACH-000376,-1.5264785421214644
ACH-000381,-1.3190167667045352
