,HIST1H2BG (8339)
ACH-000004,0.05494584912493072
ACH-000005,0.23768329759565354
ACH-000007,0.0207181221793075
ACH-000009,-0.06626562662344483
ACH-000011,-0.11074687865168374
ACH-000012,0.06947828071036606
ACH-000013,0.08527787589980458
ACH-000014,-0.13690180634531246
ACH-000015,0.3248250595150954
ACH-000017,-0.10394448042251153
ACH-000018,0.09216254755910716
ACH-000019,-0.1471560331135896
ACH-000021,0.031658084673251013
ACH-000022,0.15213699462094069
ACH-000025,-0.0015789367653534765
ACH-000028,0.017963962509380597
ACH-000030,0.13659098270212724
ACH-000035,-0.11755274714700488
ACH-000036,-0.02571813446007071
ACH-000037,0.12792173301371218
ACH-000039,0.10775472505027296
ACH-000040,0.035135943184414695
ACH-000041,-0.1015392783062108
ACH-000042,0.15287228658435675
ACH-000045,-0.13083859042395218
ACH-000047,0.09239899778799286
ACH-000052,0.12094826200744678
ACH-000053,0.03610743393180128
ACH-000054,0.16447126662971662
ACH-000055,0.027366029137740475
ACH-000060,0.12499199762726865
ACH-000067,0.07495433882772219
ACH-000070,0.16980417833786665
ACH-000075,0.12436956251116328
ACH-000078,-0.22598317331388665
ACH-000082,-0.10480189381842103
ACH-000085,0.022281997513658888
ACH-000086,-0.07900637888006573
ACH-000087,0.03552636039871369
ACH-000092,-0.047154402626161336
ACH-000095,0.05631858107636027
ACH-000097,0.1543949038009754
ACH-000098,0.103144388142482
ACH-000099,-0.10031939339755004
ACH-000108,0.06908535217895005
ACH-000113,0.07741099343139729
ACH-000116,0.003351744481920227
ACH-000118,-0.012680231199219206
ACH-000120,0.012040860365001124
ACH-000123,-0.03199919456692716
ACH-000127,0.08535933064213858
ACH-000128,0.028359501630083737
ACH-000132,0.024603982376603658
ACH-000133,0.03780485270611175
ACH-000137,0.14296690444753168
ACH-000138,0.00103950977331335
ACH-000142,-0.02643352243996497
ACH-000143,0.1638916171408482
ACH-000146,0.010799345872086577
ACH-000148,0.16465344113100513
ACH-000150,0.18147636335254227
ACH-000152,0.009462148075941193
ACH-000153,0.06253900114492449
ACH-000159,0.0819289338784723
ACH-000160,0.22865565368791665
ACH-000163,0.06063886918339114
ACH-000167,0.44277681886771103
ACH-000168,-0.05312206606835792
ACH-000169,-0.10426001234522704
ACH-000178,0.1468343993604651
ACH-000183,-0.04500972160852439
ACH-000188,-0.0145090779556577
ACH-000189,-0.0012753629790735119
ACH-000190,0.29948394335618844
ACH-000198,-0.13592311580208147
ACH-000203,0.06581227891248156
ACH-000204,0.22860820807489984
ACH-000206,-0.2870420772282751
ACH-000207,-0.09834317371059717
ACH-000208,-0.022515544418785487
ACH-000210,0.07142701150227775
ACH-000211,0.11974817901762788
ACH-000215,0.04612001818010488
ACH-000221,0.3094694000670901
ACH-000222,-0.062461146853924635
ACH-000223,-0.1261805818397546
ACH-000226,0.12227740605324118
ACH-000227,-0.030091544072085155
ACH-000228,-0.02109204230398416
ACH-000231,-0.17066536474927407
ACH-000232,0.060270743955029835
ACH-000233,-0.047193466226025424
ACH-000234,-0.100147255010278
ACH-000235,0.1118991495935527
ACH-000237,0.0532053283228841
ACH-000238,-0.0004931577645072684
ACH-000242,-0.03072463460781682
ACH-000243,0.04849920543613707
ACH-000244,-0.0023568961966817237
ACH-000246,0.03223592123565913
ACH-000248,0.046475979144861485
ACH-000250,0.088639589475969
ACH-000251,-0.1312524310040353
ACH-000252,0.23684586749928824
ACH-000253,-0.031125570110832026
ACH-000255,0.1040058379360566
ACH-000256,-0.02270419913069568
ACH-000257,0.3179006558315363
ACH-000258,0.20089097543578255
ACH-000259,0.10920955023692433
ACH-000260,-0.008497163911435469
ACH-000261,0.11017442844169656
ACH-000262,0.25208909455995016
ACH-000263,-0.09762867567734418
ACH-000264,-0.032305813124618894
ACH-000265,0.15295188052334013
ACH-000266,0.06365580228837578
ACH-000272,-0.0252941587371434
ACH-000274,0.16622704085266207
ACH-000277,-0.2027811575723036
ACH-000278,-0.04054804221745408
ACH-000279,0.03753302031323684
ACH-000280,0.01517508262045565
ACH-000281,0.00970492013083723
ACH-000288,0.11029616620225678
ACH-000291,0.1978625175751587
ACH-000293,-0.020122143331634732
ACH-000294,0.12484659153878296
ACH-000295,-0.011272849258611013
ACH-000296,0.11961943337974608
ACH-000302,0.09896573621006377
ACH-000304,0.042243468294092715
ACH-000307,0.08000018454061368
