,SFR1 (119392)
ACH-000232,-0.6107043928852265
ACH-000233,-0.5284429613025736
ACH-000234,-0.2889571130110492
ACH-000235,-0.2346993969469069
ACH-000237,-0.4704850861122374
ACH-000238,-0.19601136640753905
ACH-000242,0.03725681502010593
ACH-000243,-0.3479371831728036
ACH-000244,-0.04713099683927046
ACH-000246,-0.14147299067730285
ACH-000248,-0.1922946304940912
ACH-000250,-0.2859616131497575
ACH-000251,-0.2925081645162298
ACH-000252,0.0031504967104121675
ACH-000253,-0.25055737644966863
ACH-000255,-0.370236131778156
ACH-000256,-0.2013391134699022
ACH-000257,-0.3600329472870794
ACH-000258,-0.07568372730301859
ACH-000259,-0.19837992103700072
ACH-000260,-0.17322721414167822
ACH-000261,-0.3847621886303296
ACH-000262,-0.15215638387863034
ACH-000263,-0.5212714594270029
ACH-000264,-0.25897135060014825
ACH-000265,-0.37160698642607576
ACH-000266,-0.2365200396410592
ACH-000272,-0.4956793704078774
ACH-000274,-0.14854842027739132
ACH-000277,-0.29831982892835857
ACH-000278,-0.30420324430058765
ACH-000279,-0.2733808156248995
ACH-000280,-0.17607890372393525
ACH-000281,-0.3631101754452357
ACH-000288,-0.28206576672664035
ACH-000291,-0.2738523366976077
ACH-000293,-0.28606513092842195
ACH-000294,-0.026677897383087342
ACH-000295,-0.2499825834095557
ACH-000296,-0.15862765037494006
ACH-000302,-0.19536661866634025
ACH-000304,-0.39344082566551386
ACH-000307,-0.19260108838439108
ACH-000308,-0.18864770970859626
ACH-000310,-0.3306136498605974
ACH-000311,-0.31980192615857034
ACH-000312,-0.2756529598936446
ACH-000315,-0.20624968418462145
ACH-000316,-0.2680958502062724
ACH-000317,-0.3144354657776371
ACH-000318,-0.3563195579263467
ACH-000319,-0.21374763557851933
ACH-000320,-0.13078740274904596
ACH-000322,-0.4006606314854724
ACH-000323,-0.3100341299369242
ACH-000324,-0.3856712103426907
ACH-000329,-0.2308624025656016
ACH-000330,-0.5675699076650952
ACH-000331,-0.22094980910199533
ACH-000332,-0.3167159449966747
ACH-000334,-0.29121532714505344
ACH-000335,-0.261705509778304
ACH-000336,-0.30928315453634103
ACH-000337,-0.12723344342563184
ACH-000338,-0.2095919731639156
ACH-000339,-0.2737173595210341
ACH-000341,-0.3813338674472647
ACH-000348,-0.3930467652877496
ACH-000350,-0.3523477423208728
ACH-000352,-0.25923381791678823
ACH-000356,-0.11463380530004105
ACH-000361,-0.29873868303530343
ACH-000362,-0.08157976840100976
ACH-000363,-0.2913786823497784
ACH-000364,-0.4092244045865857
ACH-000365,-0.02252874258875584
ACH-000366,-0.15813880849321127
ACH-000368,-0.37986437484079705
ACH-000374,-0.4241104807359283
ACH-000375,-0.2259660927256619
ACH-000376,-0.543604564098446
ACH-000381,-0.10406469746424472
ACH-000383,-0.14885720925527549
ACH-000387,-0.3476770468818871
ACH-000389,-0.17967683476345975
ACH-000390,-0.22426914399718648
ACH-000393,-0.33952076710728496
ACH-000395,-0.18763623021096607
ACH-000396,-0.3548516156779185
ACH-000397,-0.2934864032259695
ACH-000401,-0.05081573775990508
ACH-000402,-0.2584765226430797
ACH-000403,-0.2868101264578498
ACH-000404,-0.3316759498773915
ACH-000406,-0.1753739559445794
ACH-000407,-0.2057950655958906
ACH-000408,-0.4698121550468651
ACH-000410,-0.3682133635454996
ACH-000411,-0.24766296713115646
ACH-000414,-0.39782175761132615
ACH-000415,-0.28825004416228106
ACH-000416,-0.1818890947833283
ACH-000420,-0.1379201277908191
ACH-000421,-0.2972333621580691
ACH-000424,-0.26976738124415195
ACH-000425,-0.4490365187319858
ACH-000426,-0.6126469726077647
ACH-000427,-0.13812637583168194
ACH-000433,-0.027284063968021483
ACH-000435,-0.22134652962156368
ACH-000436,-0.3308148192952712
ACH-000444,-0.34377254001675595
ACH-000445,-0.09375050032906583
ACH-000448,-0.1317629844844225
ACH-000450,-0.1701306483227786
ACH-000452,-0.20113875297040756
ACH-000454,-0.04249759287195045
ACH-000458,-0.09617614747734292
ACH-000459,0.009522136813388685
ACH-000460,-0.4624295622128161
ACH-000461,-0.26109871742560475
ACH-000463,-0.2672325067090461
ACH-000464,-0.4608442471685513
ACH-000466,-0.07952138713258709
ACH-000467,-0.37439913231433336
ACH-000468,-0.060247820470089565
ACH-000469,-0.17190286734595325
ACH-000470,-0.38054587920992217
ACH-000471,-0.1847945340778858
ACH-000472,-0.29329590108685283
ACH-000473,-0.16146684870824965
ACH-000475,-0.27239973710895243
ACH-000476,-0.33591731475706776
ACH-000477,-0.23764586385297184
ACH-000479,-0.2838112676342645
ACH-000480,-0.2936935088796486
ACH-000481,-0.3500061159145468
ACH-000483,-0.26787524041468097
ACH-000484,-0.2633599348690295
ACH-000485,-0.22834013055546615
ACH-000486,-0.2824695354117682
ACH-000487,-0.35709251584642193
ACH-000488,-0.16422511764558362
ACH-000490,-0.1064738929726723
ACH-000491,-0.4120970616629051
ACH-000495,-0.2662071020841292
ACH-000496,-0.3058504602747296
ACH-000499,-0.19379461231360165
ACH-000500,0.01477724971008835
ACH-000502,-0.2211157474430385
ACH-000503,-0.19588303920532749
ACH-000505,-0.3021008317303225
ACH-000507,-0.22148944897070147
ACH-000510,-0.2107851739408195
ACH-000511,-0.13555856003258865
ACH-000512,-0.2754620775742529
ACH-000516,-0.14387247581558113
ACH-000517,-0.33254775860873004
ACH-000518,-0.2593300489340803
ACH-000520,-0.4208854750515119
ACH-000521,-0.23327490172396456
ACH-000522,-0.17474610323289433
ACH-000524,-0.3070711674257797
ACH-000527,-0.3022633683432239
ACH-000528,-0.3859240545780093
ACH-000537,-0.1274219417787314
ACH-000541,-0.12771695525600776
ACH-000542,-0.27701992478499393
ACH-000544,-0.15954558051756684
ACH-000545,-0.08128395390049202
ACH-000547,0.010788219785788979
ACH-000548,-0.20705197702613096
ACH-000549,-0.3248822506669391
ACH-000550,-0.2719298638314529
ACH-000552,-0.13660358099059122
ACH-000556,-0.2172578490696295
ACH-000557,-0.2913044066154177
ACH-000569,-0.3399264027697061
ACH-000570,-0.4165808000542829
ACH-000571,-0.3097563181744583
ACH-000573,-0.20998429047705786
ACH-000576,-0.3163509740726708
ACH-000579,-0.20068122670944885
ACH-000580,-0.018543220233094147
ACH-000584,-0.2848020157820985
ACH-000585,-0.1633563638420044
ACH-000588,-0.2834073298564075
ACH-000589,-0.1982178355986171
ACH-000591,-0.3915863894490921
ACH-000593,-0.12682666041182722
ACH-000600,-0.15776763238756014
ACH-000601,-0.2744364017134743
ACH-000605,-0.4008282100998749
ACH-000606,-0.1862209002308461
ACH-000608,-0.2464996020476685
ACH-000614,-0.3911224826337153
ACH-000616,-0.21232632863124773
ACH-000618,-0.1697088604178106
ACH-000619,-0.35185215580149304
ACH-000620,-0.1847596632225613
ACH-000621,-0.3813066248402831
ACH-000622,-0.3823810797972366
ACH-000623,-0.21387124019737774
ACH-000624,-0.2362854369009768
ACH-000627,-0.16699260057341725
ACH-000630,-0.2333653663731852
ACH-000631,-0.3103082117698803
ACH-000632,-0.20064743611448554
ACH-000633,-0.2598010753272224
ACH-000637,-0.4500639837453923
ACH-000638,-0.21316668087852533
ACH-000646,0.08668817878804506
ACH-000647,-0.2970188129839926
ACH-000648,-0.2873829414961803
ACH-000649,-0.16796053042475706
ACH-000651,-0.2751378992147429
ACH-000652,-0.1951253224388292
ACH-000653,-0.5457090288078956
ACH-000657,-0.19149221877261316
ACH-000658,-0.341272451053562
ACH-000661,-0.3488508816224825
ACH-000662,-0.10814550435572527
ACH-000663,-0.2526787106545837
ACH-000665,-0.3202870477117443
ACH-000671,-0.22294098211726848
ACH-000672,-0.2650161299627018
ACH-000673,-0.202760907571337
ACH-000676,-0.1620533544666034
ACH-000677,-0.4119920842284982
ACH-000681,-0.3290340221026407
ACH-000683,-0.2406069899496555
ACH-000684,-0.2582450991420053
ACH-000688,-0.6430529724933006
ACH-000693,-0.1503668698692948
ACH-000694,-0.44404152758787896
ACH-000695,-0.896771735654981
ACH-000696,-0.3989012168270646
ACH-000697,-0.2310418779190677
ACH-000699,-0.35970297176614924
ACH-000701,-0.5019188056223997
ACH-000706,-0.1493407582104522
ACH-000711,-0.21316708276459773
ACH-000713,-0.2970942382714947
ACH-000714,-0.5036359486541027
ACH-000718,-0.41113923359271576
ACH-000720,-0.4467041103899472
ACH-000721,-0.33215528201133954
ACH-000724,-0.11135014156197863
ACH-000725,-0.2187230312475769
ACH-000732,-0.2823381574880612
ACH-000734,-0.20846632633752488
ACH-000735,-0.07224256894085096
ACH-000736,-0.2220905363035249
ACH-000738,-0.3875030605858272
ACH-000746,0.003232886683967014
ACH-000747,-0.2757021473551585
ACH-000748,-0.16339605776869034
ACH-000753,-0.0409014416063405
ACH-000756,-0.3703273019044761
ACH-000757,-0.0969517455093718
ACH-000758,-0.16324676553402745
ACH-000760,-0.1914297888292456
ACH-000762,-0.14077960396542852
ACH-000763,-0.6231032644262524
ACH-000764,-0.3029202586570504
ACH-000765,-0.21136055907845006
ACH-000766,-0.288971133068355
ACH-000767,-0.33223285582267226
ACH-000768,-0.3799172978829463
ACH-000769,-0.486825173157976
ACH-000770,-0.3311786937429721
ACH-000771,-0.2297684796146785
ACH-000773,-0.3934765263311029
ACH-000776,-0.1957174164009909
ACH-000777,-0.4867126258850241
ACH-000778,-0.3313900074403426
ACH-000781,-0.4499753222023497
ACH-000782,-0.3751782122501171
ACH-000783,-0.28036106436103875
ACH-000784,-0.17721646840507568
ACH-000785,-0.4746516320686282
ACH-000787,-0.38759821159378616
ACH-000788,-0.4499728728265656
ACH-000791,-0.10355838919451786
ACH-000792,-0.31828703309984097
ACH-000794,-0.1841667460386775
ACH-000796,-0.2822579856330815
ACH-000798,-0.2383840223923881
ACH-000799,-0.4514005083694993
ACH-000800,-0.35289794794343154
ACH-000802,-0.1190362269227839
ACH-000804,-0.2601225148644038
ACH-000805,-0.2310566366045337
ACH-000809,-0.2594715163015637
ACH-000810,-0.2314777227938403
ACH-000811,-0.24180784698290445
ACH-000817,-0.10503091147544648
ACH-000819,-0.16601251102074785
ACH-000820,-0.07007979637124631
ACH-000821,-0.27272191554187664
ACH-000822,-0.2920380763422569
ACH-000823,-0.12617236519207153
ACH-000824,-0.14137832908057818
ACH-000827,-0.2260746226996537
ACH-000829,-0.2533542798447173
ACH-000831,-0.4499709574580595
ACH-000832,-0.1211228931343766
ACH-000833,-0.1928895833473964
ACH-000834,-0.3537373927234358
ACH-000835,-0.37632889561055466
ACH-000836,-0.2766339351680796
ACH-000837,-0.2363996992796093
ACH-000838,-0.4087017513696081
ACH-000839,-0.2549331210342877
ACH-000840,-0.3561936817833306
ACH-000841,-0.2594970187952286
ACH-000843,-0.11271034053322705
ACH-000846,-0.4955855584821195
ACH-000847,-0.418240162264115
ACH-000848,-0.2937051884631916
ACH-000849,-0.30372200023732754
ACH-000851,-0.32407797085054346
ACH-000855,-0.3086390464417101
ACH-000856,-0.4382404365344416
ACH-000858,-0.12450204282534673
ACH-000859,-0.14680118035369571
ACH-000861,-0.5838740081852449
ACH-000862,-0.26717769676812114
ACH-000865,-0.3535002754869836
ACH-000866,-0.3874954101106493
ACH-000867,-0.2207146154691462
ACH-000869,-0.2964143971708301
ACH-000872,-0.2550243460682093
ACH-000873,-0.21526423037527245
ACH-000876,-0.3223007266012938
ACH-000878,-0.31841376461248944
ACH-000880,-0.2514427731601473
ACH-000881,-0.3041900430141171
ACH-000882,-0.07879329886982084
ACH-000884,-0.2464838012153636
ACH-000885,-0.3126966359307007
ACH-000887,-0.19051913988081975
ACH-000889,-0.3108940431113507
ACH-000896,-0.2696308609964998
ACH-000898,-0.2521440941518857
ACH-000900,-0.26160871093044863
ACH-000901,-0.3475309117179001
ACH-000905,-0.4774091614076985
ACH-000906,-0.3668184158486841
ACH-000907,-0.16919889189048612
ACH-000910,-0.08590540688977352
ACH-000911,-0.22807009140408616
ACH-000912,-0.20471374387343128
ACH-000913,-0.22178177236055127
ACH-000915,-0.14151044836359428
ACH-000916,-0.09440577197681532
ACH-000917,-0.04642911188938882
ACH-000920,-0.43923829286461785
ACH-000921,-0.39780971200702747
ACH-000924,-0.1325866589567264
ACH-000926,-0.4710945981870775
ACH-000928,-0.3241197649783101
ACH-000929,0.07057666429152068
ACH-000932,-0.15808620591169828
ACH-000935,-0.13555755023047925
ACH-000936,-0.280903416719108
ACH-000937,-0.1323769246449161
ACH-000938,-0.09918752046440707
ACH-000939,-0.2994204145002413
ACH-000941,-0.28608118330047083
ACH-000943,-0.3609907254437191
ACH-000946,-0.4679139806803357
ACH-000947,-0.4419039309083118
ACH-000948,-0.2180154878955846
ACH-000950,-0.0215420423497406
ACH-000953,-0.021783211373179068
ACH-000954,-0.3707007873870552
ACH-000957,-0.2071227493657361
ACH-000958,-0.2025308398777648
ACH-000960,-0.1098596454436528
ACH-000963,-0.20048634502707052
ACH-000968,-0.3039729755871564
ACH-000969,-0.1189728472330738
ACH-000972,-0.011151441047856913
ACH-000973,-0.3382951425189668
ACH-000974,-0.3749801406477669
ACH-000978,-0.31773935009818594
ACH-000984,-0.07586589585968494
ACH-000986,-0.1543583916377358
ACH-000988,-0.3096430924470419
ACH-000993,-0.31205338325479115
ACH-000994,-0.22276249354818672
ACH-000996,-0.11073332441943308
ACH-001001,-0.27886679341590265
ACH-001020,-0.050423027461589734
ACH-001028,-0.380618631361592
ACH-001031,-0.3292780063367245
ACH-001038,-0.14851312876098152
ACH-001048,-0.2318360898990552
ACH-001050,-0.15310468077713332
ACH-001053,-0.3622182047489096
ACH-001054,-0.3199663473393249
ACH-001061,-0.2260785640048423
ACH-001067,-0.3020428558783241
ACH-001075,-0.4239418036509652
ACH-001096,-0.19344390301166944
ACH-001111,0.035893557398285404
ACH-001119,-0.19913100496942535
ACH-001128,-0.0026153069494630893
ACH-001134,-0.07820785610777221
ACH-001151,-0.27593474403650103
ACH-001163,-0.1759963402834374
ACH-001164,-0.24295817448576226
ACH-001183,-0.4571927997271792
ACH-001192,-0.2892459046070065
ACH-001193,-0.051861854691389514
ACH-001196,-0.249492431192501
ACH-001197,-0.13242642616930614
ACH-001205,-0.16282234956857616
ACH-001211,-0.30118473785498623
ACH-001212,-0.39587237724764535
ACH-001228,-0.20951185554240848
ACH-001232,-0.2723761766559248
ACH-001239,-0.17180979324441906
ACH-001270,-0.1681863457906745
ACH-001274,-0.4064557555394829
ACH-001275,-0.7221694669137241
ACH-001277,-0.04814511602067978
ACH-001278,-0.4029422856028407
ACH-001280,-0.3439367798406715
ACH-001283,-0.18249294598770224
ACH-001289,-0.2327319324273765
ACH-001300,-0.3029664142680672
ACH-001301,-0.3323901210374969
ACH-001302,-0.04954155236263096
ACH-001306,-0.2779609129190465
ACH-001318,-0.25745196267668496
ACH-001322,-0.09779413964688764
ACH-001328,-0.3053158959459448
ACH-001332,-0.10445628291460143
ACH-001336,-0.27218291061307553
ACH-001346,-0.16275977698086327
ACH-001353,-0.21932804063102973
ACH-001354,-0.6812538048553209
ACH-001367,-0.051948337512370206
ACH-001368,-0.3674757097902604
ACH-001374,-0.4016271432776749
ACH-001377,-0.31367244716160336
ACH-001380,-0.17730970060926854
ACH-001391,-0.1856389804765549
ACH-001408,-0.6509534254962454
ACH-001430,-0.2892323053637665
ACH-001431,-0.4788438012705019
ACH-001450,-0.025833575235056583
ACH-001496,-0.15441629731634549
ACH-001500,-0.13570682161202052
ACH-001523,-0.15826111469666002
ACH-001532,-0.1796954942927681
ACH-001550,-0.3504941850349764
ACH-001552,-0.4220181001968786
ACH-001554,-0.17809547519969698
ACH-001654,-0.3449021828608783
ACH-001735,-0.4227293740160756
ACH-001736,-0.1820720287872836
ACH-001737,-0.26184481149771754
ACH-001740,0.015792711315756852
ACH-001745,-0.13783020254760572
ACH-001765,-0.18247089680473014
