,LSM5 (23658)
ACH-000004,-0.3432204709821788
ACH-000005,-0.5284844715515726
ACH-000007,-0.3676047881871657
ACH-000009,-0.4939942852535941
ACH-000011,-0.4463210550193837
ACH-000012,-0.6011767804485902
ACH-000013,-0.4437114681126588
ACH-000014,-0.30810266295891264
ACH-000015,-0.4821254979839021
ACH-000017,-0.3134237300447784
ACH-000018,-0.6828517091704769
ACH-000019,-0.4395722165704275
ACH-000021,-0.4636301426640586
ACH-000022,-0.528911165061497
ACH-000025,-0.6046770424741663
ACH-000028,-0.4159172314526977
ACH-000030,-0.4696602052594944
ACH-000035,-0.3508749843248371
ACH-000036,-0.5677300210017319
ACH-000037,-0.7646438685988609
ACH-000039,-0.3763720627803703
ACH-000040,-0.6702913921266099
ACH-000041,-0.6420921220083127
ACH-000042,-0.565934991072597
ACH-000045,-0.4177357063422333
ACH-000047,-0.35476329724491995
ACH-000052,-0.5753630780892187
ACH-000053,-0.6177991158381416
ACH-000054,-0.6832239927911788
ACH-000055,-0.18100333098229035
ACH-000060,-0.5300600949004174
ACH-000067,-0.4993613582104139
ACH-000070,-0.3584373941534245
ACH-000075,-0.4537594817777794
ACH-000078,-0.4864421624130342
ACH-000082,-0.5975143097449105
ACH-000085,-0.2003137716936529
ACH-000086,-0.5812154633669084
ACH-000087,-0.6919541322179383
ACH-000092,-0.9146916654560198
ACH-000095,-0.6354202012456645
ACH-000097,-0.5181290881265087
ACH-000098,-0.6917721109199445
ACH-000099,-0.5559081399553834
ACH-000108,-0.3119945024284287
ACH-000113,-0.3932326741050288
ACH-000116,-0.4621799853498034
ACH-000118,-0.5296114857755504
ACH-000120,-0.8511485817727219
ACH-000123,-0.6096062402230915
ACH-000127,-0.6177029764498576
ACH-000128,-0.6523071200638039
ACH-000132,-0.7002449480241711
ACH-000133,-0.7249625063062021
ACH-000137,-0.4178098234906704
ACH-000138,-0.5218103469309514
ACH-000142,-0.5238062345459282
ACH-000143,-0.5958241253396998
ACH-000146,-0.3817853951399363
ACH-000148,-0.3841566328071832
ACH-000150,-0.5340465261861281
ACH-000152,-0.8314716780273933
ACH-000153,-0.734524542648806
ACH-000159,-0.5092342158882447
ACH-000160,-0.3874026652008151
ACH-000163,-0.3426760796115017
ACH-000167,0.7468739607261544
ACH-000168,-0.5836473434678943
ACH-000169,-0.6677249039742371
ACH-000178,-0.565183135763486
ACH-000183,-0.2601776846393525
ACH-000188,-0.5819912225302877
ACH-000189,-0.4936175967227534
ACH-000190,-0.7886011197556858
ACH-000198,-0.5320643353069987
ACH-000203,-0.7695364613194638
ACH-000204,-0.6404825818466445
ACH-000206,-0.5527914552290496
ACH-000207,-0.5001478237187028
ACH-000208,-0.5353607761721082
ACH-000210,-0.4633794482594597
ACH-000211,-0.6635646975964636
ACH-000215,-0.6329948967502261
ACH-000221,-0.8404315836213744
ACH-000222,-0.4258239882452074
ACH-000223,-0.4699266139395602
ACH-000226,-0.7794450890848822
ACH-000227,-0.408129830294666
