,MRGPRF (116535)
ACH-000004,-0.11375014097547445
ACH-000005,0.2285671053078374
ACH-000007,0.2382581280132197
ACH-000009,0.053223428904111865
ACH-000011,0.15498358458714953
ACH-000012,-0.07969563394874699
ACH-000013,-0.0025010255246309073
ACH-000014,0.16481802392220452
ACH-000015,-0.0031990500994284717
ACH-000017,0.017783362962859425
ACH-000018,-0.13834964955405069
ACH-000019,0.01656330674482475
ACH-000021,-0.03463898044364727
ACH-000022,0.08415798801650595
ACH-000025,-0.07669336243663084
ACH-000028,-0.07129198877651438
ACH-000030,0.005152161187475592
ACH-000035,0.18281277470843926
ACH-000036,-0.02448604411400217
ACH-000037,0.13586948035868926
ACH-000039,0.038557692364357236
ACH-000040,0.010648467054762276
ACH-000041,-0.04980702436848535
ACH-000042,-0.059507383297469865
ACH-000045,-0.052778563723298096
ACH-000047,0.02674529236888212
ACH-000052,-0.07630201673919704
ACH-000053,0.04211716288722939
ACH-000054,-0.021895470206761386
ACH-000055,-0.07454644331497076
ACH-000060,0.08475529445081285
ACH-000067,0.19194510877165813
ACH-000070,0.03951649027617632
ACH-000075,0.11532213434291973
ACH-000078,0.08895124988945664
ACH-000082,-0.04730204472040622
ACH-000085,-0.14263273973595147
ACH-000086,-0.037047885105846265
ACH-000087,0.07812462382006947
ACH-000092,0.1278612191809428
ACH-000095,0.1330539151582867
ACH-000097,-0.14169872241742953
ACH-000098,-0.009856800900740214
ACH-000099,0.08933171908981892
ACH-000108,-0.07478469486066583
ACH-000113,0.09658476207520764
ACH-000116,-0.030022142738420445
ACH-000118,-0.059966102160546965
ACH-000120,0.006041474529077574
ACH-000123,0.13049952950452828
ACH-000127,0.05494885655445859
ACH-000128,0.11132021562857068
ACH-000132,-0.06596413584078098
ACH-000133,0.04859903841246375
ACH-000137,0.04955954507555668
ACH-000138,-0.07338056104586127
ACH-000142,-0.15079159846752938
ACH-000143,0.0653726355101806
ACH-000146,0.04367678710921709
ACH-000148,0.09221775046658873
ACH-000150,0.04958657750165577
ACH-000152,0.11663036549408265
ACH-000153,0.04995657619338008
ACH-000159,0.02278367857247057
ACH-000160,-0.11626065342606028
ACH-000163,0.07581625448571107
ACH-000167,0.0949696960140301
ACH-000168,-0.05105020380196452
ACH-000169,0.08958685356017285
ACH-000178,0.09168565658322887
ACH-000183,0.08012919015317704
ACH-000188,-0.10682874717679357
ACH-000189,-0.13507694059393532
ACH-000190,-0.025957271706889315
ACH-000198,0.11104372293782568
ACH-000203,0.20249022680297027
ACH-000204,0.06918506013672353
ACH-000206,0.2048024387408564
ACH-000207,-0.15626848440329522
ACH-000208,0.1305954783289545
ACH-000210,0.2956136369032255
ACH-000211,-0.0013730134283482945
ACH-000215,0.009534311218647716
ACH-000221,0.000419014883069189
ACH-000222,0.09897355984462117
ACH-000223,0.045431721679942264
ACH-000226,0.11565444518441233
ACH-000227,-0.004232537392094533
ACH-000228,-0.1110329606867982
ACH-000231,-0.01964312025705691
ACH-000232,0.01989488455289353
ACH-000233,0.03942105768512342
ACH-000234,0.06312523885389551
ACH-000235,-0.0055929996973657255
ACH-000237,-0.06969751113170132
ACH-000238,-0.07781720395376382
ACH-000242,0.02297769837156032
ACH-000243,0.04370258090316195
ACH-000244,0.13301670640190325
ACH-000246,0.1819794311138678
ACH-000248,-0.020029926613353236
ACH-000250,-0.02092087828015264
ACH-000251,-0.14579434044304215
ACH-000252,-0.028727997726738837
ACH-000253,-0.10415940895148837
ACH-000255,-0.09650506554472962
ACH-000256,0.01353218213073462
ACH-000257,0.11126693783749884
ACH-000258,0.0429124140344179
ACH-000259,-0.07581888588639864
ACH-000260,0.07686535194510309
ACH-000261,0.05098262608062302
ACH-000262,0.17800321882268744
ACH-000263,0.05102404354090873
ACH-000264,0.001877258022488368
ACH-000265,0.0019444892241837035
ACH-000266,-0.030383778433474805
ACH-000272,0.08717893592710091
ACH-000274,-0.09259808940193053
ACH-000277,0.016690186321182132
ACH-000278,0.06715558718732674
ACH-000279,0.07040783411204435
ACH-000280,0.07106447090162843
ACH-000281,0.02330544901076856
ACH-000288,0.013578392569900007
ACH-000291,0.06898232052617477
ACH-000293,0.006982741603298331
ACH-000294,0.025189079115489704
ACH-000295,-0.0493125101127949
ACH-000296,0.18415076942791667
ACH-000302,0.035026708844186016
ACH-000304,0.10942284143319073
ACH-000307,0.04287572788445188
ACH-000308,-0.075585378860711
ACH-000310,0.01671603663335694
ACH-000311,0.015438673325976425
ACH-000312,-0.09804485897952103
ACH-000315,-0.3097439434755567
ACH-000316,-0.18690298589166046
ACH-000317,-0.14152508832593236
ACH-000318,-0.24739708001911384
ACH-000319,0.0367627148215612
ACH-000320,-0.028886413773931693
ACH-000322,0.06956220461956662
ACH-000323,0.06976691812458059
ACH-000324,0.0933063577516924
ACH-000329,0.2061388762640976
ACH-000330,0.034756607797236286
ACH-000331,0.1274363756842013
ACH-000332,-0.03650266249860537
ACH-000334,-0.010926042265634884
ACH-000335,-0.04095274871610461
ACH-000336,-0.02218978033073896
ACH-000337,0.042465743554477
ACH-000338,-0.042770638582642975
ACH-000339,0.0593859252974952
ACH-000341,-0.19033311218983906
ACH-000348,0.00936771372211526
ACH-000350,-0.047706369239798194
ACH-000352,0.1601204343913772
ACH-000356,0.010381755693186659
ACH-000361,-0.0019095884296612786
ACH-000362,0.023257699220544933
ACH-000363,0.0855034792136162
ACH-000364,-0.042048521658534566
ACH-000365,-0.01384218529885123
ACH-000366,-0.19230541200330628
ACH-000368,0.12489884959603158
ACH-000374,-0.1316001137256636
ACH-000375,0.04293338459070285
ACH-000376,0.1227782660276887
ACH-000381,0.017898404294949273
ACH-000383,0.013195756794540723
ACH-000387,0.09962891501254288
ACH-000389,0.0217566775686096
ACH-000390,-0.01938608560661028
ACH-000393,0.07261320961748875
ACH-000395,0.06628569868909058
ACH-000396,0.04597345135367942
ACH-000397,-0.002630851189425444
ACH-000401,0.0207397381762191
ACH-000402,-0.07390897747522515
ACH-000403,0.12608122403992267
ACH-000404,0.08936626279674711
ACH-000406,0.011540035890493959
ACH-000407,-0.04339788436017597
ACH-000408,-0.0330293980883273
ACH-000410,0.016996831162163786
ACH-000411,0.0484670550862303
ACH-000414,0.06806365607656156
ACH-000415,0.22169524763203954
ACH-000416,0.06880277575566629
ACH-000420,-0.03925520397116301
ACH-000421,0.10279452060655478
ACH-000424,-0.19922162967993529
ACH-000425,-0.044319115041219576
ACH-000426,0.04095452250350201
ACH-000427,-0.08652007879423751
ACH-000433,0.251755398906345
ACH-000435,0.0017947370561861473
ACH-000436,0.13666808485536308
ACH-000444,0.10440659400128018
ACH-000445,-0.04119611194418198
ACH-000448,0.011895207973662116
ACH-000450,-0.15398997480589496
ACH-000452,-0.1759479990534001
ACH-000454,0.07183569414094873
ACH-000458,0.033477918952551214
ACH-000459,0.22094131964908176
ACH-000460,0.02967509733838028
ACH-000461,-0.06555104913566248
ACH-000463,0.02264650832311452
ACH-000464,0.1844716186085601
ACH-000466,-0.09808425100198928
ACH-000467,-0.00846026193163277
ACH-000468,0.0711289849928742
ACH-000469,0.11035688812822536
ACH-000470,0.06715015948338553
ACH-000471,-0.2630694709379695
ACH-000472,0.08261975070838005
ACH-000473,0.14977167794022944
ACH-000475,0.04814912598939156
ACH-000476,0.06733091248888873
