,VAMP8 (8673)
ACH-000004,-0.14628901352829238
ACH-000005,0.08675582292212139
ACH-000007,-0.04025408547536098
ACH-000009,-0.18420243804857067
ACH-000011,-0.20256112959537373
ACH-000012,-0.12961630406423935
ACH-000013,-0.14457411896029754
ACH-000014,-0.09423873720060348
ACH-000015,-0.044769412942372064
ACH-000017,-0.08454390607193432
ACH-000018,-0.20492089031491686
ACH-000019,-0.1566696263816884
ACH-000021,-0.1842877272231984
ACH-000022,0.007417312750041927
ACH-000025,-0.10854617661815677
ACH-000028,0.021461918408124853
ACH-000030,-0.14361408212215274
ACH-000035,-0.1966325903725236
ACH-000036,-0.2363292335792481
ACH-000037,-0.2191956332868501
ACH-000039,-0.11756095176468648
ACH-000040,-0.11510682830307965
ACH-000041,0.006601732096262167
ACH-000042,-0.11207247433908367
ACH-000045,0.060680692264580886
ACH-000047,-0.32162446091350605
ACH-000052,0.03779682323212613
ACH-000053,-0.12632700555064508
ACH-000054,-0.07350122014160639
ACH-000055,-0.24706734900364224
ACH-000060,-0.14069035323230952
ACH-000067,-0.18003550421806072
ACH-000070,0.04531473576298185
ACH-000075,-0.13817051826782215
ACH-000078,-0.1760188712786062
ACH-000082,-0.04883268238567059
ACH-000085,-0.07566409457794836
ACH-000086,-0.1457653047565351
ACH-000087,-0.04853202409845258
ACH-000092,-0.3217082003840501
ACH-000095,-0.0705450208951767
ACH-000097,-0.16453653714843128
ACH-000098,-0.08747404578096782
ACH-000099,-0.10759224472571187
ACH-000108,-0.034870940813160584
ACH-000113,-0.057873100090450665
ACH-000116,-0.19697054060793168
ACH-000118,-0.07301410395707318
ACH-000120,-0.034537665793278625
ACH-000123,-0.11346059267548315
ACH-000127,-0.2350140136582451
ACH-000128,-0.019589834395983087
ACH-000132,-0.1954942760666553
ACH-000133,-0.14354092047215608
ACH-000137,-0.3042311099152174
ACH-000138,-0.038771815900376184
ACH-000142,-0.24843724839956616
ACH-000143,-0.03728054251083577
ACH-000146,-0.1393214934480142
ACH-000148,-0.17813398431825206
ACH-000150,-0.278202821891041
ACH-000152,-0.20569531876933966
ACH-000153,0.11593809840890484
ACH-000159,-0.049776718354850376
ACH-000160,-0.16322060687984946
ACH-000163,-0.14662413077802236
ACH-000167,-0.00262753596961497
ACH-000168,0.05874614459676403
ACH-000169,-0.10441371520354556
ACH-000178,-0.07741209567039793
ACH-000183,-0.04806710415443104
ACH-000188,-0.2476495123088233
ACH-000189,-0.2552112493905066
ACH-000190,-0.23846952925868584
ACH-000198,-0.19908532047251654
ACH-000203,-0.4680952539589163
ACH-000204,-0.15912752915470466
ACH-000206,-0.16363271932143364
ACH-000207,-0.16644575441403228
ACH-000208,-0.03734834970576545
ACH-000210,-0.20593513621624296
ACH-000211,-0.019982381583007896
ACH-000215,-0.1079475366014378
ACH-000221,-0.06259987713493421
ACH-000222,-0.15619756160148535
ACH-000223,-0.0882993662533028
ACH-000226,-0.3998928798461606
ACH-000227,-0.2250701506462216
ACH-000228,-0.17767974865209687
ACH-000231,-0.165442430867763
ACH-000232,0.04766483923048585
ACH-000233,-0.04862065512176783
ACH-000234,0.03713463702435943
ACH-000235,-0.026904571265952797
ACH-000237,-0.23049315534795156
ACH-000238,-0.3037740680707903
ACH-000242,-0.22123741793944887
ACH-000243,-0.026579523757788524
ACH-000244,-0.11992542394385902
ACH-000246,-0.141989302021555
ACH-000248,-0.18434535436862556
ACH-000250,-0.16614985341357574
ACH-000251,-0.15285908217175867
ACH-000252,-0.15895457028183213
