,ZNHIT1 (10467)
ACH-000004,-0.4188382274106402
ACH-000005,-0.5168776844579275
ACH-000007,-0.17680955014484906
ACH-000009,-0.3959183452884609
ACH-000011,-0.17166930858575324
ACH-000012,-0.5331375571254577
ACH-000013,-0.39193870214816345
ACH-000014,-0.1888255920994992
ACH-000015,-0.3747229461951405
ACH-000017,-0.29518723082092285
ACH-000018,-0.14922932990832388
ACH-000019,-0.24666628992858905
ACH-000021,-0.3729974507725044
ACH-000022,-0.06567384987595952
ACH-000025,-0.3697656429159365
ACH-000028,-0.2585290256221882
ACH-000030,-0.19577704839165566
ACH-000035,-0.3866639319392911
ACH-000036,-0.4041304359096629
ACH-000037,-0.3599284974739234
ACH-000039,-0.3933969256636052
ACH-000040,-0.452141603017285
ACH-000041,-0.599106822100693
ACH-000042,-0.3339525265007792
ACH-000045,-0.4440333778571913
ACH-000047,-0.11488645421473855
ACH-000052,-0.4976012829833309
ACH-000053,-0.3546877569066823
ACH-000054,-0.2310688301296981
ACH-000055,-0.72554982443401
ACH-000060,-0.3845044621638256
ACH-000067,-0.4151779541755043
ACH-000070,-0.6153258310007975
ACH-000075,-0.15552420904800968
ACH-000078,-0.2231389802287391
ACH-000082,-0.18530466626076986
ACH-000085,-0.3942012398726432
ACH-000086,-0.07195689694866672
ACH-000087,-0.12307146308648645
ACH-000092,-0.4601576726723213
ACH-000095,-0.39807537432210177
ACH-000097,-0.4011205704709964
ACH-000098,-0.5394159351122166
ACH-000099,-0.2716294188520652
ACH-000108,-0.5694451348593286
ACH-000113,-0.4074115021269048
ACH-000116,-0.4904100948539936
ACH-000118,-0.3515318530136187
ACH-000120,-0.5726303934010019
ACH-000123,-0.4473108397372334
ACH-000127,-0.3945540169035278
ACH-000128,-0.5633900422098123
ACH-000132,-0.2394823731689369
ACH-000133,-0.5043377416094832
ACH-000137,-0.491481156469268
ACH-000138,-0.16578525457873453
ACH-000142,-0.13973171204517587
ACH-000143,-0.6199729753791725
ACH-000146,-0.4715971341172522
ACH-000148,-0.3702825078752382
ACH-000150,-0.3663161991624965
ACH-000152,-0.2483718644333796
ACH-000153,-0.2573008360804418
ACH-000159,-0.2997189336343135
ACH-000160,-0.3621419028461835
ACH-000163,-0.3307174792796461
ACH-000167,-0.3566028797254204
ACH-000168,-0.17865106806627234
ACH-000169,-0.2376889827711597
ACH-000178,-0.21248850336668376
ACH-000183,-0.4447955347357536
ACH-000188,-0.3632153467531579
ACH-000189,-0.08953963446803047
ACH-000190,-0.14792863810195284
ACH-000198,-0.319507061049175
ACH-000203,0.18109301896240285
ACH-000204,0.07693279229165227
ACH-000206,-0.37080904140898063
ACH-000207,-0.16043813159421513
ACH-000208,-0.13577201973256253
ACH-000210,-0.3635480299994473
ACH-000211,-0.3400887930674316
ACH-000215,-0.3513799280993653
ACH-000221,-0.524006869783077
ACH-000222,-0.3436531181013271
ACH-000223,-0.1999878017029965
ACH-000226,-0.6116113347116403
ACH-000227,-0.09545065794814668
ACH-000228,-0.3038991111388421
ACH-000231,-0.5252232536770283
ACH-000232,-0.10555617648235184
ACH-000233,-0.41839859835383897
ACH-000234,-0.3065411205744056
ACH-000235,-0.21708251728097847
ACH-000237,-0.4735578745738866
ACH-000238,-0.2741083032599705
