,GPRIN2 (9721)
ACH-000004,-0.16660714684485006
ACH-000005,-0.2221878122408224
ACH-000007,-0.3273536988103407
ACH-000009,-0.1743227893774663
ACH-000011,-0.13777301903221564
ACH-000012,-0.16811941800471406
ACH-000013,-0.25657280396144416
ACH-000014,-0.17373993293665047
ACH-000015,-0.2827237038775536
ACH-000017,-0.2485236123443469
ACH-000018,-0.3135924663320334
ACH-000019,-0.024842959853834192
ACH-000021,-0.07303194117473641
ACH-000022,-0.09395909393755317
ACH-000025,-0.3279466496107634
ACH-000028,-0.18051733093568806
ACH-000030,-0.480198330443509
ACH-000035,-0.1817539382696465
ACH-000036,-0.26309852470938755
ACH-000037,-0.04924467566972386
ACH-000039,-0.0930504012314745
ACH-000040,-0.17752842422915116
ACH-000041,-0.2303266998777369
ACH-000042,-0.2880363287894201
ACH-000045,-0.4076649364434611
ACH-000047,-0.048022747617494976
ACH-000052,-0.2629677686590001
ACH-000053,-0.28999230881746185
ACH-000054,-0.13807663707474646
ACH-000055,-0.10934978716415887
ACH-000060,-0.08011792488008651
ACH-000067,-0.3683637355269804
ACH-000070,-0.20511500999697796
ACH-000075,-0.12942819797804558
ACH-000078,-0.3719317745866859
ACH-000082,-0.19506354865144215
ACH-000085,-0.1929858377400884
ACH-000086,-0.2635684677172661
ACH-000087,-0.17768080098281566
ACH-000092,-0.2229979445809171
ACH-000095,-0.2021137487862991
ACH-000097,-0.19096094823580828
ACH-000098,-0.2711912491740347
ACH-000099,-0.2639510923366141
ACH-000108,-0.2079113184530592
ACH-000113,-0.4388129123645771
ACH-000116,-0.15679583682962805
ACH-000118,-0.08992429775916576
ACH-000120,-0.03777405294684545
ACH-000123,-0.19143778459879573
ACH-000127,-0.19190163589378315
ACH-000128,-0.1648594049579079
ACH-000132,-0.12247198831932304
ACH-000133,-0.03699711620321095
ACH-000137,-0.18489839684651815
ACH-000138,-0.19959743230994656
ACH-000142,-0.20331384036247835
ACH-000143,-0.1709140639532336
ACH-000146,-0.15362234195114033
ACH-000148,-0.3877128978472253
ACH-000150,-0.2446593747141728
ACH-000152,-0.14678077373462275
ACH-000153,-0.046930246616361936
ACH-000159,-0.16828267771566338
ACH-000160,-0.3069157106473817
ACH-000163,-0.2629946868521588
ACH-000167,-0.42186900757342816
ACH-000168,-0.2255045806018175
ACH-000169,-0.24090886669091705
ACH-000178,-0.2159491819362352
ACH-000183,-0.06996257271645823
ACH-000188,-0.3505654638858172
ACH-000189,-0.33251871014577217
ACH-000190,-0.3638116194493555
ACH-000198,-0.2279595600050821
ACH-000203,-0.10859414529989707
ACH-000204,-0.3186565849036321
ACH-000206,-0.022049422797283797
ACH-000207,-0.4579846374713428
ACH-000208,0.10331198190544044
ACH-000210,-0.4320769236519828
ACH-000211,-0.31570086037185924
ACH-000215,-0.1440856312269571
ACH-000221,-0.3403114062597977
ACH-000222,-0.10509731950057212
ACH-000223,-0.1178634435879406
ACH-000226,-0.27614305843975906
ACH-000227,-0.08075797872189384
ACH-000228,-0.3268929655104786
ACH-000231,-0.31399785679057673
ACH-000232,-0.16636851226618293
ACH-000233,-0.3637100594650292
ACH-000234,-0.15359560687138488
ACH-000235,-0.18095896412566675
ACH-000237,-0.2485613970399845
ACH-000238,-0.03608900751901427
ACH-000242,-0.3305762900300449
ACH-000243,-0.28857713639492344
ACH-000244,-0.2448228577004245
ACH-000246,-0.146137543366836
ACH-000248,-0.2580144352036477
ACH-000250,-0.2575041302254686
ACH-000251,-0.3458863148611457
ACH-000252,-0.03866104905395271
ACH-000253,-0.2651600551698558
ACH-000255,-0.4983898364404642
ACH-000256,-0.16417140607816322
ACH-000257,-0.3311369167623909
ACH-000258,-0.6388318678504418
ACH-000259,-0.1921964485910545
ACH-000260,-0.2219489086074405
ACH-000261,-0.24808305305494704
ACH-000262,-0.3776712328670074
ACH-000263,-0.12974918972942076
ACH-000264,-0.18634607358377397
ACH-000265,-0.3113054007528199
ACH-000266,-0.0731301218029032
ACH-000272,-0.2003954870601953
ACH-000274,-0.15371195646774954
ACH-000277,-0.09999711319288374
ACH-000278,-0.027466376510615783
ACH-000279,-0.1304720795892357
ACH-000280,-0.4850769158774453
ACH-000281,-0.21756916888583835
ACH-000288,-0.12181401050060815
ACH-000291,-0.08268145281753389
ACH-000293,-0.22257117828354792
ACH-000294,-0.7789373728521044
ACH-000295,-0.4312294967012818
ACH-000296,-0.3290401059955363
ACH-000302,-0.20041640318267048
ACH-000304,-0.02797128401172526
ACH-000307,-0.2793176594007981
ACH-000308,-0.041790033347986366
ACH-000310,-0.2747800533142143
ACH-000311,-0.09966366341841497
ACH-000312,-0.20384599366810494
ACH-000315,-0.2764995516151554
ACH-000316,-0.17853712825534515
ACH-000317,-0.17794928479259894
ACH-000318,-0.4038127175985649
ACH-000319,-0.08396988193101396
ACH-000320,0.02402435835948341
ACH-000322,0.04282336020083448
ACH-000323,-0.3392935558831971
ACH-000324,-0.38208355955689616
ACH-000329,-0.2400386141908359
ACH-000330,-0.11548631059917536
ACH-000331,-0.26297399068161464
ACH-000332,-0.17388963709388264
ACH-000334,-0.8018279032352105
ACH-000335,-0.14010297640333574
ACH-000336,-0.4921876563211276
ACH-000337,-0.0969322210049426
ACH-000338,0.01206612099901768
ACH-000339,-0.3293395538942423
ACH-000341,-0.2494180911684035
ACH-000348,-0.21480637008649275
ACH-000350,-0.3583443059313419
ACH-000352,-0.133264227419054
ACH-000356,-0.22760493342211674
ACH-000361,-0.3522393817115753
ACH-000362,-0.4427097283810476
ACH-000363,-0.1476787462699476
ACH-000364,-0.3751373286741829
ACH-000365,-0.3013761333584351
ACH-000366,-0.25451603174736004
ACH-000368,-0.19550261478620606
ACH-000374,-0.30315926997188297
ACH-000375,-0.13884801493965532
ACH-000376,-0.2578969440542221
ACH-000381,-0.16111820684749184
ACH-000383,-0.1067215709147198
ACH-000387,-0.13824982791889734
ACH-000389,-0.2473393934781052
ACH-000390,-0.38348870529676615
ACH-000393,-0.045606513913370984
ACH-000395,0.013082076746638409
ACH-000396,-0.23717421023838905
ACH-000397,-0.15833473549488958
ACH-000401,-0.1656059878867586
ACH-000402,-0.11801228183694172
ACH-000403,-0.23721454832975586
ACH-000404,0.018429902202432426
ACH-000406,-0.4015069104121538
ACH-000407,-0.2895828579770364
ACH-000408,-0.6060240616865629
ACH-000410,-0.11498685066947135
ACH-000411,-0.09856089613902977
ACH-000414,-0.26591664489226263
ACH-000415,-0.6282724982500284
ACH-000416,-0.06562020639953252
ACH-000420,-0.2578840413988905
ACH-000421,-0.2314385209996765
ACH-000424,-0.1751354816015845
ACH-000425,-0.2319775159472668
ACH-000426,-0.4113635398456225
ACH-000427,-0.2906777633008823
ACH-000433,0.0931766583640167
ACH-000435,-0.02225054904730301
ACH-000436,-0.15792738255330932
ACH-000444,-0.3910171628775112
ACH-000445,-0.30958110429431546
ACH-000448,-0.06553614089318242
ACH-000450,-0.159721931216867
ACH-000452,-0.376117156787044
ACH-000454,-0.13345825767698213
ACH-000458,-0.2333534080372217
ACH-000459,-0.006269895748722601
ACH-000460,-0.22606560952772126
ACH-000461,-0.13123964328642845
ACH-000463,-0.21024014731802831
ACH-000464,-0.1846632209365444
ACH-000466,-0.4431090633772333
ACH-000467,-0.024591851952521417
ACH-000468,-0.5040170751035222
ACH-000469,-0.2174408845743807
ACH-000470,-0.19415114630952246
ACH-000471,-0.20728123406759108
ACH-000472,-0.32115958390653365
ACH-000473,-0.3229838834543972
ACH-000475,-0.1292887887087267
ACH-000476,-0.24307829309853696
ACH-000477,-0.2573702777463032
ACH-000479,-0.02471199410109829
ACH-000480,-0.09558200379518657
ACH-000481,-0.19575979409334127
ACH-000483,-0.18744091717890027
ACH-000484,-0.06486335002817865
ACH-000485,-0.007006527878536983
ACH-000486,-0.2512844061155478
ACH-000487,-0.45410960284005897
ACH-000488,-0.19221511900343027
ACH-000490,-0.22272158160157435
ACH-000491,-0.2981332857285204
ACH-000495,-0.5908572484813065
ACH-000496,-0.20986580612482764
ACH-000499,-0.21637687882698087
ACH-000500,-0.1424967829706254
ACH-000502,-0.1867299158223931
ACH-000503,-0.3797306869696642
ACH-000505,-0.255304313029165
ACH-000507,-0.039199126230311736
ACH-000510,-0.2607869867431045
ACH-000511,-0.3959970315341221
ACH-000512,-0.16686267014136744
ACH-000516,-0.16921557112575608
ACH-000517,-0.19961062139638036
ACH-000518,-0.3609303528998239
ACH-000520,-0.0889565906067902
ACH-000521,-0.22472336823059375
ACH-000522,-0.05411630829774698
ACH-000524,-0.1493080485558259
ACH-000527,-0.07244496816925496
ACH-000528,-0.1811594472454138
ACH-000537,-0.2876193774542428
ACH-000541,-0.3385824170873506
ACH-000542,-0.2377594458063804
ACH-000544,-0.1081548996077975
ACH-000545,-0.26621625889345946
ACH-000547,-0.046360169145409566
ACH-000548,-0.06394945435678596
ACH-000549,-0.16789927992440126
ACH-000550,-0.2292346739465276
ACH-000552,-0.2768068524271823
ACH-000556,-0.18669848916002588
ACH-000557,-0.4401233619992117
ACH-000569,-0.2424294172442406
ACH-000570,-0.1639008095088435
ACH-000571,-0.2364293184263386
ACH-000573,-0.17430325933463253
ACH-000576,-0.32295825758255936
ACH-000579,-0.42233802149862254
ACH-000580,-0.09027653899220743
ACH-000584,-0.14945482519250491
ACH-000585,-0.17968789634549714
ACH-000588,-0.256584185914509
ACH-000589,-0.1315786376450701
ACH-000591,-0.3458651423722234
ACH-000593,-0.1252492486010068
ACH-000600,-0.2241580155211441
ACH-000601,-0.05691888617721395
ACH-000605,-0.3453550516195295
ACH-000606,-0.28370156038451977
ACH-000608,-0.2246562069128067
ACH-000614,0.05039900651752049
ACH-000616,-0.21307962272596925
ACH-000618,-0.2801272877383303
ACH-000619,-0.3448682001306376
ACH-000620,-0.07998515459026785
ACH-000621,-0.19726000769489968
ACH-000622,-0.07878222628492124
ACH-000623,-0.2707897802153725
ACH-000624,-0.21545438789071028
ACH-000627,-0.435342849934276
ACH-000630,-0.2630019251611168
ACH-000631,-0.0850503891609563
ACH-000632,-0.1832439008453264
ACH-000633,-0.0021218738821516007
ACH-000637,-0.13316255426730814
ACH-000638,-0.11306574645723808
ACH-000646,-0.06429747385575899
ACH-000647,-0.16382255334591814
ACH-000648,-0.22022606810635714
ACH-000649,-0.40222242606602665
ACH-000651,-0.3174346822570375
ACH-000652,-0.18001769046575905
ACH-000653,-0.15526453508445998
ACH-000657,-0.24504911367030602
ACH-000658,-0.21870836004116392
ACH-000661,-0.18782253630137646
ACH-000662,-0.12371547883918847
ACH-000663,-0.2875105370533798
ACH-000665,-0.2606766275516145
ACH-000671,-0.2075580999801412
ACH-000672,-0.28287661885755544
ACH-000673,-0.1622704782659693
ACH-000676,-0.23037194154651386
ACH-000677,-0.50175022731563
ACH-000681,-0.2250885085010516
ACH-000683,-0.20180292490667048
ACH-000684,-0.24806659799062503
ACH-000688,-0.4602905774153345
ACH-000693,-0.18119750888859334
ACH-000694,-0.220396734176162
ACH-000695,-0.08936543141507376
ACH-000696,-0.21348560265071326
ACH-000697,-0.12772960725525656
ACH-000699,-0.2945021165860007
ACH-000701,-0.11057046418612053
ACH-000706,-0.2598466590282117
ACH-000711,-0.2501013452750469
ACH-000713,-0.0006036074038679459
