,GALP (85569)
ACH-000253,-0.7344597043226273
ACH-000255,-0.4575691750615018
ACH-000256,-0.7692870575548104
ACH-000257,-0.6204296567449414
ACH-000258,-0.5691127075007371
ACH-000259,-0.5932693888795428
ACH-000260,-0.4948036245017845
ACH-000261,-0.5339152624579505
ACH-000262,-0.4836227563516342
ACH-000263,-0.6549132812320901
ACH-000264,-0.5537235524494253
ACH-000265,-0.6041587037744383
ACH-000266,-0.5697431444122869
ACH-000272,-0.4371122116149615
ACH-000274,-0.7058023770666099
ACH-000277,-0.5366983458926784
ACH-000278,-0.6056686333425315
ACH-000279,-0.5425677939123075
ACH-000280,-0.5506032484286476
ACH-000281,-0.5568064290038627
ACH-000288,-0.5843397297149123
ACH-000291,-0.4703438980456857
ACH-000293,-0.5341086693512846
ACH-000294,-0.5040310164278896
ACH-000295,-0.2940080350388117
ACH-000296,-0.7342141498678294
ACH-000302,-0.684073280731461
ACH-000304,-0.9983942825694752
ACH-000307,-0.4892969695012685
ACH-000308,-0.5830310777848812
ACH-000310,-0.7331764208343226
ACH-000311,-0.515277782038821
ACH-000312,-0.5923843786131512
ACH-000315,-0.7150902607996463
ACH-000316,-0.463027018428765
ACH-000317,-0.6135182260241222
ACH-000318,-0.4230065418376091
ACH-000319,-0.486685222413849
ACH-000320,-0.4901598076088373
ACH-000322,-0.5740329861292753
ACH-000323,-0.5622787108394176
ACH-000324,-0.6174367739841756
ACH-000329,-0.6998360785777915
ACH-000330,-0.4860370939747048
ACH-000331,-0.7324610362242021
ACH-000332,-0.5950619414636508
ACH-000334,-0.7420971609822522
ACH-000335,-0.3748410034314345
ACH-000336,-0.6767251242262362
ACH-000337,-0.34245236426772097
ACH-000338,-0.6718376005525221
ACH-000339,-0.6244572183646646
ACH-000341,-0.6215474728564188
ACH-000348,-0.4789128911709191
ACH-000350,-0.400146395230396
ACH-000352,-0.4185438815600428
ACH-000356,-0.3334521875828237
ACH-000361,-0.545367721889448
ACH-000362,-0.478320502688234
ACH-000363,-0.3897446977058019
ACH-000364,-0.6203338726984651
ACH-000365,-0.5264709897352577
ACH-000366,-0.6451205703818094
ACH-000368,-0.6048570772092785
ACH-000374,-0.4987057557621145
ACH-000375,-0.5916548609335679
ACH-000376,-0.5381291513177938
ACH-000381,-0.3367827149311027
ACH-000383,-0.6817703499323005
ACH-000387,-0.5766142890514807
ACH-000389,-0.6364756126829214
ACH-000390,-0.4840247247861938
ACH-000393,-0.5633923309812253
ACH-000395,-0.5572063652154934
ACH-000396,-0.4053390854664452
ACH-000397,-0.6365392696039437
ACH-000401,-0.5506820939686412
ACH-000402,-0.4614059246675445
ACH-000403,-0.7392932998753121
ACH-000404,-0.3565907529574303
ACH-000406,-0.5258991479656522
ACH-000407,-0.5391926592437399
ACH-000408,-0.5374888401283903
ACH-000410,-0.667920370488691
ACH-000411,-0.6737284386268835
ACH-000414,-0.6367100449055295
ACH-000415,-0.6523325814525756
ACH-000416,-0.6036833936454898
ACH-000420,-0.4948301609757093
ACH-000421,-0.6538778549634364
ACH-000424,-0.4299224681488229
ACH-000425,-0.7618235396853446
ACH-000426,-0.5629068827837572
ACH-000427,-0.6670250522073695
ACH-000433,-0.4695151926130857
ACH-000435,-0.8113595784212909
ACH-000436,-0.7692464908943584
ACH-000444,-0.5202707191497346
ACH-000445,-0.5865818791565998
ACH-000448,-0.4857797555761839
ACH-000450,-0.4803227515527941
ACH-000452,-0.4928835060143162
ACH-000454,-0.5161097799237511
ACH-000458,-0.5498071804066283
ACH-000459,-0.2774584802539253
ACH-000460,-0.5010858075389666
ACH-000461,-0.5055424918823287
ACH-000463,-0.7024056128410571
ACH-000464,-0.6429270911341574
ACH-000466,-0.5683933155666142
ACH-000467,-0.5747243159607601
ACH-000468,-0.4625017940979432
ACH-000469,-0.5113276194468953
ACH-000470,-0.6764553264995848
ACH-000471,-0.5312950445995334
ACH-000472,-0.5184954312194889
ACH-000473,-0.6863552863124932
ACH-000475,-0.5422385828924964
ACH-000476,-0.3927175497880627
ACH-000477,-0.7199533865696983
ACH-000479,-0.3506086429169813
ACH-000480,-0.5620681365892449
ACH-000481,-0.6962514972932521
ACH-000483,-0.3905766490342427
ACH-000484,-0.4163449383434615
ACH-000485,-0.6216143814146898
ACH-000486,-0.5887556823894615
ACH-000487,-0.796678943913925
ACH-000488,-0.5614186880868703
ACH-000490,-0.7289743198794507
ACH-000491,-0.6275595892348116
ACH-000495,-0.5537683648105494
ACH-000496,-0.5544473276826103
ACH-000499,-0.4668434995968145
ACH-000500,-0.6739869438744294
ACH-000502,-0.6839489439520074
ACH-000503,-0.7283814245317595
ACH-000505,-0.5422750102640999
ACH-000507,-0.3264751950514456
ACH-000510,-0.4623705850487699
ACH-000511,-0.8214545383340093
ACH-000512,-0.7218395081159961
ACH-000516,-0.7278801226921096
ACH-000517,-0.6992904532568497
ACH-000518,-0.4854316969515476
ACH-000520,-0.5811363931635984
ACH-000521,-0.6389773603621267
ACH-000522,-0.6233870069128348
ACH-000524,-0.5151851376078699
ACH-000527,-0.4932199444051624
ACH-000528,-0.4639423008469256
ACH-000537,-0.4967909217965996
ACH-000541,-0.5403369670597299
ACH-000542,-0.6959843794464036
ACH-000544,-0.5524744193068389
ACH-000545,-0.492094857038856
ACH-000547,-0.2111535114104245
ACH-000548,-0.6832473152302851
ACH-000549,-0.4839508690252053
ACH-000550,-0.4675598236502202
ACH-000552,-0.7042212037507392
ACH-000556,-0.5654007400086526
ACH-000557,-0.6750861223842975
ACH-000569,-0.8752986790855181
ACH-000570,-0.5934331566384048
ACH-000571,-0.5764894976154317
ACH-000573,-0.5688922273732652
ACH-000576,-0.3925870393495052
ACH-000579,-0.6574302913808534
ACH-000580,-0.7833759509779832
ACH-000584,-0.4745703882171614
ACH-000585,-0.6139204595075399
ACH-000588,-0.5434763655391449
ACH-000589,-0.5405394914462722
ACH-000591,-0.4590842683509318
ACH-000593,-0.4678443841301062
ACH-000600,-0.5827218319765445
ACH-000601,-0.6224914227255551
ACH-000605,-0.5494592561476339
ACH-000606,-0.5793436596568822
ACH-000608,-0.7549884655700104
ACH-000614,-0.7961000965530705
ACH-000616,-0.5868864377864402
ACH-000618,-0.4670569409613071
ACH-000619,-0.7074106311787208
ACH-000620,-0.774891479193759
ACH-000621,-0.6359846469875172
ACH-000622,-0.7052448016598389
ACH-000623,-0.5675798841491141
ACH-000624,-0.5071489731020876
ACH-000627,-0.5799892742677536
ACH-000630,-0.5668748331517524
ACH-000631,-0.8236227268128795
ACH-000632,-0.4945413554728132
ACH-000633,-0.5117198029522411
ACH-000637,-0.5373051150624901
ACH-000638,-0.785213071723378
ACH-000646,-0.654087905820511
ACH-000647,-0.5801264637112739
ACH-000648,-0.6053147937543303
ACH-000649,-0.5853755191381546
ACH-000651,-0.5228547395294679
ACH-000652,-0.6093851583399645
ACH-000653,-0.5264552250326898
ACH-000657,-0.6046994486802437
ACH-000658,-0.52145640201044
ACH-000661,-0.7114356790885096
ACH-000662,-0.2863958863691167
ACH-000663,-0.4875127748637157
ACH-000665,-0.5802831004989302
ACH-000671,-0.4896989500674348
ACH-000672,-0.644990198090469
ACH-000673,-0.6729615807196379
ACH-000676,-0.6109076532613159
ACH-000677,-0.5561783085039114
ACH-000681,-0.3231282081571804
ACH-000683,-0.5308659379982081
ACH-000684,-0.5057079361806855
ACH-000688,-0.8967216592764573
ACH-000693,-0.3965711904460821
ACH-000694,-0.4854653512199095
ACH-000695,-0.5756808345592627
ACH-000696,-0.6624646691262882
ACH-000697,-0.4827666659173335
ACH-000699,-0.5874868390733949
ACH-000701,-0.5545432198602699
ACH-000706,-0.5921361260115313
ACH-000711,-0.8206354735269469
ACH-000713,-0.4756893330499473
ACH-000714,0.06531054778592242
ACH-000718,-0.6205848750579503
ACH-000720,-0.6120105851990926
ACH-000721,-0.6714088803040519
ACH-000724,-0.6298622164961877
ACH-000725,-0.3974179227056365
ACH-000732,-0.4737315271960203
ACH-000734,-0.4890647385348976
ACH-000735,-0.4892752658550667
ACH-000736,-0.3942561111299042
ACH-000738,-0.7329370741660656
ACH-000746,-0.573096772577471
ACH-000747,-0.4568759961176129
ACH-000748,-0.5228768325273533
ACH-000753,-0.4482844440658792
ACH-000756,-0.6637528926897239
ACH-000757,-0.5782638836563021
ACH-000758,-0.5854162852088535
ACH-000760,-0.4984465189266806
ACH-000762,-0.6538713408318129
ACH-000763,-0.7179306526331923
ACH-000764,-0.6324929310029562
ACH-000765,-0.5821066266695025
ACH-000766,-0.7781179518838255
ACH-000767,-0.5972745161429355
ACH-000768,-0.6862205515904628
ACH-000769,-0.560195231955395
ACH-000770,-0.6255258054984453
ACH-000771,-0.6226609539454779
ACH-000773,-0.5463201875501409
ACH-000776,-0.6142324616572312
ACH-000777,-0.5542354948012215
ACH-000778,-0.7497401001995956
ACH-000781,-0.5005005987655079
ACH-000782,-0.33250694893005195
ACH-000783,-0.8359412155399978
ACH-000784,-0.4566550959536128
ACH-000785,-0.6198832899462687
ACH-000787,-0.4430697986438281
ACH-000788,-0.5474300571930021
ACH-000791,-0.6027574913735659
ACH-000792,-0.7457265174433401
ACH-000794,-0.6408937356624711
ACH-000796,-0.627571154409069
ACH-000798,-0.7367137815043755
ACH-000799,-0.545635010019205
ACH-000800,-0.5996057468132073
ACH-000802,-0.4542832003829424
ACH-000804,-0.8432681126572175
ACH-000805,-0.5851196645916371
ACH-000809,-0.5517549423573502
ACH-000810,-0.538504976674914
ACH-000811,-0.5711968145396517
ACH-000817,-0.7545810089850447
ACH-000819,-0.6504732164772979
ACH-000820,-0.14520060367068732
ACH-000821,-0.27181662700127435
ACH-000822,-0.6690274173598832
ACH-000823,-0.4620587139292469
ACH-000824,-0.5960438127905046
ACH-000827,-0.5836524254147683
ACH-000829,-0.4083140241915871
ACH-000831,-0.4122552634230703
ACH-000832,-0.6025901076257854
ACH-000833,-0.591820060936119
ACH-000834,-0.4065799360004925
ACH-000835,-0.532490206663085
ACH-000836,-0.5356347741614284
ACH-000837,-0.470811377916922
ACH-000838,-0.5950618409082075
ACH-000839,-0.5664029725238685
ACH-000840,-0.3710995796249572
ACH-000841,-0.568132673243824
ACH-000843,-0.6030161707506047
ACH-000846,-0.8119727478928002
ACH-000847,-0.5025863294375484
ACH-000848,-0.21760656910490966
ACH-000849,-0.4835552723669009
ACH-000851,-0.7077690657280622
ACH-000855,-0.4643899118019055
ACH-000856,-0.4675017716064329
ACH-000858,-0.4951588275406265
ACH-000859,-0.4332809150356941
ACH-000861,-0.6035228910474382
ACH-000862,-0.4548072532350171
ACH-000865,-0.3600678388682742
ACH-000866,-0.5508511336572217
ACH-000867,-0.4978567144153127
ACH-000869,-0.4717137056112287
ACH-000872,-0.6513461573073283
ACH-000873,-0.714254872521268
ACH-000876,-0.6975329210821746
ACH-000878,-0.3573763091050364
ACH-000880,-0.494065537016657
ACH-000881,-0.7607290087344406
ACH-000882,-0.6131518142587469
ACH-000884,-0.5111013068264139
ACH-000885,-0.6192765126113153
ACH-000887,-0.566805994403441
ACH-000889,-0.5042024128139518
ACH-000896,-0.438627541842375
ACH-000898,-0.5918427558994995
ACH-000900,-0.6314079585696687
ACH-000901,-0.5981125838421848
ACH-000905,-0.4955090578034394
ACH-000906,-0.5682240608545249
ACH-000907,-0.6777612021850137
ACH-000910,-0.6045127871269332
ACH-000911,-0.4280813176111104
ACH-000912,-0.4881623120111761
ACH-000913,-0.3851414026466605
ACH-000915,-0.5800639240672668
ACH-000916,-0.4728312877367925
ACH-000917,-0.3024804786124314
ACH-000920,-0.8258685981601501
ACH-000921,-0.5863001227817136
ACH-000924,-0.6246560165062275
ACH-000926,-0.5854582598577939
ACH-000928,-0.8231158590541721
ACH-000929,-0.5096502457931329
ACH-000932,-0.6154348960927142
ACH-000935,-0.45008313611898615
ACH-000936,-0.6034094117438404
ACH-000937,-0.7587398592703051
ACH-000938,-0.4718561293324183
ACH-000939,-0.5199641643527421
ACH-000941,-0.4877696918655928
ACH-000943,-0.5129134544821451
ACH-000946,-0.6185239853418251
ACH-000947,-0.5077680337959007
ACH-000948,-0.4879985745615545
ACH-000950,-0.4370941272334265
ACH-000953,-0.6406729586701169
ACH-000954,-0.20397874977837765
ACH-000957,-0.6659907894745984
ACH-000958,-0.4974374771770026
ACH-000960,-0.7320802555592343
ACH-000963,-0.632903055385964
ACH-000968,-0.4680323212570167
ACH-000969,-0.4766362054971422
ACH-000972,-0.8544726934688945
ACH-000973,-0.680872679371662
ACH-000974,-0.6701342504909387
ACH-000978,-0.3702567183447049
ACH-000984,-0.722762988740443
ACH-000986,-0.5408326502318738
ACH-000988,-0.5505524689011217
ACH-000993,-0.7544989287754532
ACH-000994,-0.6491086621526925
ACH-000996,-0.5763904039217782
ACH-001001,-0.5205751133208166
ACH-001020,-0.555667194406147
ACH-001028,-0.5788165394601495
ACH-001031,-0.6943836335971972
ACH-001038,-0.6782652789290078
ACH-001048,-0.6826497867049536
ACH-001050,-0.7209732590181079
ACH-001053,-0.5075686236801273
ACH-001054,-0.570324509862126
ACH-001061,-0.46419270052622497
ACH-001067,-0.5590580471545525
ACH-001075,-0.2091690965724549
ACH-001096,-0.5592402799423563
ACH-001111,-0.5661065723313345
ACH-001119,-0.4412946162624144
ACH-001128,-0.3034279145984133
ACH-001134,-0.6026943874286526
ACH-001151,-0.513532132873812
ACH-001163,-0.53373328116857
ACH-001164,-0.5587627579780161
ACH-001183,-0.4090995132065549
ACH-001192,-0.5092394477412782
ACH-001193,-0.2134083665930588
ACH-001196,-0.5216449054886892
ACH-001197,-0.5334371490964086
ACH-001205,-0.7977140420772302
ACH-001211,-0.938835501323789
ACH-001212,-1.0222323100138393
ACH-001228,-0.4060329816058729
ACH-001232,-0.6092864195173815
ACH-001239,-0.7073210231210987
ACH-001270,-0.690081268075342
ACH-001274,-0.6421208044145957
ACH-001275,-0.5086521937645109
ACH-001277,-0.6080129393103946
ACH-001278,-0.4559776873222625
ACH-001280,-0.9722128620210838
ACH-001283,-0.4629798892633191
ACH-001289,-0.6125283781636965
ACH-001300,-0.6040206388482273
ACH-001301,-0.3615011315630753
ACH-001302,-0.7453517523241259
ACH-001306,-0.5615874482482933
ACH-001318,-0.3692305766363618
ACH-001322,-0.6541203911661977
ACH-001328,-0.5266140063080572
ACH-001332,-0.6528747933951803
ACH-001336,-0.6222556427967402
ACH-001346,-0.6465947298968054
ACH-001353,-0.6450093174663253
ACH-001354,-0.5877328465144019
ACH-001367,-0.3438483885643143
ACH-001368,-0.5418383261276224
ACH-001374,-0.5044914925857916
ACH-001377,-0.5021157472954099
ACH-001380,-0.5806060050682379
ACH-001391,-0.6778233510105606
ACH-001408,-0.5587708816837458
ACH-001430,-0.58035291816179
ACH-001431,-0.6234778299033575
ACH-001450,-0.3276984205684003
ACH-001496,-0.5759368306942602
ACH-001500,-0.6082730728479337
ACH-001523,-0.4785920871854479
ACH-001532,-0.527827712792406
ACH-001550,-0.4567385266881489
ACH-001552,-0.5573769562408185
ACH-001554,-0.523646891131117
ACH-001654,-0.6160321932228975
ACH-001735,-0.7125043496730066
ACH-001736,-0.6377034801974804
ACH-001737,-0.6055304728475179
ACH-001740,-0.5919841084342914
ACH-001745,-0.6468640552552318
ACH-001765,-0.4975420302710365
