,AREG (374)
ACH-000004,0.1657214778430498
ACH-000005,-0.23881939699804644
ACH-000007,0.2535169841008237
ACH-000009,0.2292525727206484
ACH-000011,0.12356728044507248
ACH-000012,0.15000209609796342
ACH-000013,0.13022773247660144
ACH-000014,0.11311479018151376
ACH-000015,0.09022334253653233
ACH-000017,0.2922004719962636
ACH-000018,0.11110808889453276
ACH-000019,0.19261128004088446
ACH-000021,0.1096738182067706
ACH-000022,0.2274310516283345
ACH-000025,0.10460465333501047
ACH-000028,0.14253177297490535
ACH-000030,0.08954094797482387
ACH-000035,0.16522883051895088
ACH-000036,0.16821942640027973
ACH-000037,0.07231886265695113
ACH-000039,0.15693179988997935
ACH-000040,0.03030650416720176
ACH-000041,-0.12483859543080535
ACH-000042,0.2309544007273601
ACH-000045,0.03443078116884702
ACH-000047,0.23059103608935036
ACH-000052,-0.03537464381846433
ACH-000053,0.2322188135879716
ACH-000054,0.17579240867157653
ACH-000055,0.16385241711087267
ACH-000060,0.07683582097681284
ACH-000067,0.25239460388662005
ACH-000070,0.3473483518283917
ACH-000075,0.2940886688684069
ACH-000078,0.22980351632329746
ACH-000082,0.138662969664216
ACH-000085,0.011137071147177465
ACH-000086,-0.010304417286002844
ACH-000087,0.3200953456032617
ACH-000092,0.08135544915917091
ACH-000095,0.29631833584819434
ACH-000097,0.05683637964454711
ACH-000098,0.17648155278277616
ACH-000099,0.29622206667005857
ACH-000108,0.15527072581275514
ACH-000113,0.2344627907781419
ACH-000116,0.14421158548569735
ACH-000118,0.1878177541759445
ACH-000120,0.0007780835126222088
ACH-000123,0.21645990756150024
ACH-000127,0.13598726937134864
ACH-000128,0.058839069700938135
ACH-000132,0.2587659405267084
ACH-000133,0.19920743196665885
ACH-000137,0.2272622679322519
ACH-000138,0.18636407857419596
ACH-000142,0.2591889161453329
ACH-000143,0.17631372412388993
ACH-000146,0.1319299497517026
ACH-000148,0.1512280399010769
ACH-000150,0.14508606430251245
ACH-000152,0.011412170110132371
ACH-000153,0.32892882976763416
ACH-000159,-0.011723338422442315
ACH-000160,0.006856420446007777
ACH-000163,0.0680446085650108
ACH-000167,0.6074188336097031
ACH-000168,0.14872889104813086
ACH-000169,0.16636253761630096
ACH-000178,0.23620227829801166
ACH-000183,0.09605924096464638
ACH-000188,0.1446079113877813
ACH-000189,-0.14263069790292904
ACH-000190,0.07534858757113301
ACH-000198,0.19529743629877916
ACH-000203,0.6497680118283267
ACH-000204,0.1863558285884867
ACH-000206,0.13603876532586978
ACH-000207,0.26562474222584503
ACH-000208,-0.2607393650984204
ACH-000210,-0.1008992506086353
ACH-000211,0.0011132923689322336
ACH-000215,0.1433799583649193
ACH-000221,0.0788206131215076
ACH-000222,0.3636302915885127
ACH-000223,0.17774600100824944
ACH-000226,0.06686728698753464
ACH-000227,0.2038307814311245
ACH-000228,0.17166758904390872
ACH-000231,0.1364939171241633
ACH-000232,0.20286457881390788
ACH-000233,0.19017695878933494
ACH-000234,0.06830317181624139
ACH-000235,0.24561989483691266
ACH-000237,0.2444025178176127
ACH-000238,0.1469242164329944
ACH-000242,0.06516357881938825
ACH-000243,0.037463431396480826
ACH-000244,-0.058749152369372074
ACH-000246,0.1331684534475089
ACH-000248,0.3134558264213204
ACH-000250,0.03393685255056584
ACH-000251,0.03896551040589714
ACH-000252,0.05743205643496632
ACH-000253,0.18751225535466734
ACH-000255,0.11941993512260285
ACH-000256,0.2876865068489229
ACH-000257,0.14572881164767784
ACH-000258,0.31199651586114685
ACH-000259,0.177589720160494
ACH-000260,0.09223798048550153
ACH-000261,0.09643648767364564
ACH-000262,0.06814856010950647
ACH-000263,0.00225237686901451
