,TNK1 (8711)
ACH-000004,-0.14181736802711248
ACH-000005,0.046992257189901895
ACH-000007,-0.07310526958804965
ACH-000009,-0.10845256214210006
ACH-000011,0.05210903769853723
ACH-000012,0.010464320519719563
ACH-000013,-0.054717717881444236
ACH-000014,-0.02164606815038449
ACH-000015,0.009432598787955493
ACH-000017,-0.041931020602599685
ACH-000018,-0.01885152505662033
ACH-000019,0.040241573989785166
ACH-000021,0.13140256556962995
ACH-000022,-0.06112000490564341
ACH-000025,0.02954523970001415
ACH-000028,0.06375722620933384
ACH-000030,-0.02249029319880609
ACH-000035,-0.09527809776145188
ACH-000036,0.08631132508162205
ACH-000037,0.04025448066656473
ACH-000039,0.07778627173698845
ACH-000040,-0.07138739668949788
ACH-000041,0.0010923685947088094
ACH-000042,-0.10100680197473756
ACH-000045,-0.05619335854847676
ACH-000047,-0.053163237547388005
ACH-000052,-0.05184888277858592
ACH-000053,-0.042810760357839935
ACH-000054,0.07049123071268602
ACH-000055,0.2493491459146777
ACH-000060,-0.13709027624986234
ACH-000067,0.021221965546271957
ACH-000070,-0.0817300813346004
ACH-000075,-0.15191220081905418
ACH-000078,-0.012684006223337029
ACH-000082,-0.16015763965673852
ACH-000085,-0.028500369622563623
ACH-000086,-0.004427421544950084
ACH-000087,0.03198611354559635
ACH-000092,-0.0024279526312302965
ACH-000095,0.013788919579523313
ACH-000097,-0.011430337693623132
ACH-000098,-0.10525013146980032
ACH-000099,0.017301041721931674
ACH-000108,0.01746996735148954
ACH-000113,-0.11033909267514687
ACH-000116,0.01196307944251518
ACH-000118,0.004703020247593814
ACH-000120,-0.02678149097615535
ACH-000123,-0.039171476892214084
ACH-000127,-0.05969927862507946
ACH-000128,-0.07625096314180903
ACH-000132,0.03190516888043607
ACH-000133,-0.0911327984566789
ACH-000137,-0.12206126146636286
ACH-000138,-0.11169267939372772
ACH-000142,-0.019776017695257084
ACH-000143,0.005803916514241289
ACH-000146,-0.06676900073577363
ACH-000148,-0.020697817317845302
ACH-000150,-0.08956050156935165
ACH-000152,0.0002484114110491472
ACH-000153,0.22916045742746785
ACH-000159,0.00033053412283035185
ACH-000160,-0.0037657790586093478
ACH-000163,0.029964379054882175
ACH-000167,-0.1469379983968203
ACH-000168,-0.0781540325886099
ACH-000169,0.024321850210660197
ACH-000178,-0.08513703491360951
ACH-000183,-0.07894586989755074
ACH-000188,-0.08004931600646302
ACH-000189,0.06479345513971121
ACH-000190,-0.012552192778567185
ACH-000198,0.04477287206139708
ACH-000203,0.16055841092817022
ACH-000204,0.194345001994933
ACH-000206,0.030522147571348832
ACH-000207,-0.022797970421638662
ACH-000208,0.04902644245684205
ACH-000210,0.37429382874575257
ACH-000211,-0.0036150985471406615
ACH-000215,0.005143980085204935
ACH-000221,-0.09711889249373223
ACH-000222,-0.1105358671921997
ACH-000223,0.02108101602981584
ACH-000226,0.023018027901261884
ACH-000227,-0.09478240970093063
ACH-000228,0.06478879478239456
ACH-000231,-0.03246520719616778
ACH-000232,0.07572706029858035
ACH-000233,0.05369729396821457
ACH-000234,-0.14477028698514682
ACH-000235,0.004173953026564572
ACH-000237,0.009097586412736045
ACH-000238,-0.13162424420952856
ACH-000242,-0.09489265989346422
ACH-000243,-0.05310269518280133
ACH-000244,-0.09822722554916102
ACH-000246,-0.0027379137169020805
ACH-000248,0.02389887425357476
ACH-000250,-0.015004544826835782
ACH-000251,-0.008018388727236118
ACH-000252,-0.060867334140878325
ACH-000253,-0.09722175625679444
ACH-000255,0.005881861058639816
ACH-000256,0.024724966643708653
ACH-000257,-0.3650773374025792
ACH-000258,0.03104897296847729
ACH-000259,0.07154844490840148
ACH-000260,-0.06401497926325354
ACH-000261,-0.04824094647719046
ACH-000262,0.18390085164529454
ACH-000263,0.19678552499438715
ACH-000264,-0.022503521301127868
ACH-000265,0.08208037173553259
ACH-000266,-0.009927631578705187
ACH-000272,-0.07210165326083127
ACH-000274,-0.08258654512526348
ACH-000277,0.038168329984344884
ACH-000278,-0.0058356067620546955
ACH-000279,-0.08689515075453573
ACH-000280,-0.07652545266294643
ACH-000281,-0.16787334034307644
ACH-000288,-0.2742651586176932
ACH-000291,-0.01942731698163268
ACH-000293,-0.11151205673589636
ACH-000294,-0.07351147803450281
ACH-000295,-0.11203419308125516
ACH-000296,-0.09896361966034192
ACH-000302,-0.0265134666582912
ACH-000304,0.017744831430299948
ACH-000307,0.02739612063253596
ACH-000308,0.03170645707700877
ACH-000310,-0.060142626448741174
ACH-000311,-0.050151837725938335
ACH-000312,0.11011208143858946
ACH-000315,0.019481847980686768
ACH-000316,0.03254685931767692
ACH-000317,0.20837464965902452
ACH-000318,0.020122331273589963
ACH-000319,-0.2234075724750384
ACH-000320,-0.035270143159543715
ACH-000322,0.1301555840844098
ACH-000323,-0.2349603309863825
ACH-000324,-0.010475943612862193
ACH-000329,-0.06957879646421859
ACH-000330,-0.07398900105519081
ACH-000331,-0.0020787975458266654
ACH-000332,-0.03039168774939417
ACH-000334,0.03580092536217583
ACH-000335,0.1942839349593228
ACH-000336,-0.14710149123706806
ACH-000337,-0.019764919432507654
ACH-000338,0.019080696908068302
ACH-000339,-0.023666962109443287
ACH-000341,0.15244545861822673
ACH-000348,-0.09712384532010726
ACH-000350,-0.0395756424398074
ACH-000352,0.13145138154775127
ACH-000356,-0.2306971736819796
ACH-000361,-0.07835378473984211
ACH-000362,-0.07289298202814863
ACH-000363,0.010861752335427338
ACH-000364,-0.08751108622527654
ACH-000365,-0.010172174300714844
ACH-000366,0.046795719804492035
ACH-000368,0.036531012731965636
ACH-000374,0.04921902928722234
ACH-000375,-0.03242318724233473
ACH-000376,-0.04643219766592395
ACH-000381,0.03551525540850834
ACH-000383,-0.0842562764492591
ACH-000387,-0.06653885553700016
ACH-000389,-0.10448289061404108
ACH-000390,-0.0028477002793642014
ACH-000393,0.028414227432371618
ACH-000395,-0.09331956257377774
ACH-000396,-0.2282891549377492
ACH-000397,-0.06005066645672345
ACH-000401,-0.06629204639416486
ACH-000402,-0.13952270677887346
ACH-000403,-0.026099236713793675
ACH-000404,0.1368772452733064
ACH-000406,-0.002516442665945599
ACH-000407,-0.02337366233004754
ACH-000408,-0.12785695448595974
ACH-000410,0.04740669598059556
ACH-000411,0.03710139671722139
ACH-000414,-0.03202202185078748
ACH-000415,-0.07015347162335178
ACH-000416,-0.025032351567841282
ACH-000420,0.00918710325787732
ACH-000421,0.045925495267310906
ACH-000424,-0.13554799320216973
ACH-000425,0.036992589085460506
ACH-000426,0.005067705379630908
ACH-000427,-0.1570627147837198
ACH-000433,-0.06761579578758664
ACH-000435,0.19311050579483466
ACH-000436,0.12580769576678355
ACH-000444,-0.073420033050435
ACH-000445,-0.14288357664905954
ACH-000448,0.0010559002282877824
ACH-000450,0.12271208699057
ACH-000452,-0.005197847954945186
ACH-000454,0.05439978948837082
ACH-000458,-0.02302267312658198
ACH-000459,-0.0021293889676235003
ACH-000460,-0.033318632199756795
ACH-000461,0.12414961726006532
ACH-000463,-0.053517667259841306
ACH-000464,-0.13672832867721735
ACH-000466,-0.12171517277726762
ACH-000467,0.014090200532848691
ACH-000468,-0.08063575581310324
ACH-000469,-0.12863177587723787
ACH-000470,-0.022872220906702868
ACH-000471,-0.054071637348309914
ACH-000472,-0.03695425112283025
ACH-000473,0.06633874925342287
ACH-000475,0.013639243150485841
ACH-000476,-0.1502930300655076
ACH-000477,-0.0151667912687111
ACH-000479,-0.15830501027183005
ACH-000480,0.04695809383430925
ACH-000481,-0.059258388405791826
ACH-000483,-0.08203679826234057
ACH-000484,0.21348937474375265
ACH-000485,0.08087679516806927
ACH-000486,0.05895081105350156
ACH-000487,0.014049589611217423
ACH-000488,-0.0219593936752318
ACH-000490,0.07395284726313381
ACH-000491,-0.07082717636799793
ACH-000495,0.32153602785720786
ACH-000496,-0.08149709230187836
ACH-000499,0.11673295617503172
ACH-000500,0.015925243019979243
ACH-000502,0.007634634971403994
ACH-000503,-0.04437391610746228
ACH-000505,-0.039052901683109285
ACH-000507,0.08266383441531508
ACH-000510,0.045475799853350124
ACH-000511,-0.05153823333691199
ACH-000512,-0.1987820495212506
ACH-000516,0.003595456164289497
ACH-000517,-0.04317212741950326
ACH-000518,-0.14534077849410282
ACH-000520,0.013336967063933551
ACH-000521,-0.018322882109727396
ACH-000522,0.06992609366209111
ACH-000524,-0.010020852773595523
ACH-000527,0.02021820455066765
ACH-000528,0.06891123715659167
ACH-000537,-0.0237248172098185
ACH-000541,-0.02524333629642463
ACH-000542,-0.022076473355220144
ACH-000544,0.02207368673116353
ACH-000545,-0.026521474349725176
ACH-000547,0.06352452379095885
ACH-000548,-0.08630297259545383
ACH-000549,0.0795662101786474
ACH-000550,-0.027800828969159457
ACH-000552,0.03569762237128666
ACH-000556,-0.06994876046780828
ACH-000557,0.04481090531468812
ACH-000569,-0.19587095383337688
ACH-000570,-0.15200118371809426
ACH-000571,-0.08818645556573299
ACH-000573,-0.06543762606834204
ACH-000576,-0.06863353425668017
ACH-000579,-0.21617888772900531
ACH-000580,-0.09573885481832016
ACH-000584,-0.08661941270962559
ACH-000585,-0.03690093969934181
ACH-000588,0.09365486153312946
ACH-000589,-0.017231334726219145
ACH-000591,-0.1484084592136615
ACH-000593,-0.07581907187009056
ACH-000600,0.03824338967242095
ACH-000601,0.021959213697217476
ACH-000605,-0.021880374563123563
ACH-000606,0.08503234045208796
ACH-000608,-0.024381872241377042
ACH-000614,0.02932466622731106
ACH-000616,-0.040138732835327116
ACH-000618,0.04570163197910023
ACH-000619,-0.027607169256226343
ACH-000620,-0.1363385767182822
ACH-000621,-0.1154246059959842
ACH-000622,0.030471985772064912
ACH-000623,-0.04175835891432713
ACH-000624,-0.10752392462573973
ACH-000627,-0.050783658688019456
ACH-000630,-0.009343957129504126
ACH-000631,0.05486576895805503
ACH-000632,0.01685646297091461
ACH-000633,-0.11332572110430555
ACH-000637,0.2345444018223409
ACH-000638,-0.11150793344547252
ACH-000646,0.05844552249829841
ACH-000647,-0.009259833884326052
ACH-000648,0.05830589940773361
ACH-000649,-0.019768514043539832
ACH-000651,0.053879273624191225
ACH-000652,-0.011234100648762829
ACH-000653,0.010524756636905434
ACH-000657,-0.033486666185555736
ACH-000658,0.025698340969694262
ACH-000661,0.2525338413790101
ACH-000662,0.11435552084077286
ACH-000663,0.11498537253962078
ACH-000665,-0.05022604354719712
ACH-000671,0.03684247151372408
ACH-000672,0.11206696797929863
ACH-000673,-0.0016214890802830734
ACH-000676,0.06412821250492515
ACH-000677,-0.08753201437028216
ACH-000681,0.013007493170140574
ACH-000683,0.08019384044967699
ACH-000684,0.04253351793095871
ACH-000688,-0.09143485829756737
ACH-000693,-0.04813873620258188
ACH-000694,0.0014095030273881088
ACH-000695,0.0521081496743841
ACH-000696,-0.002101505803412756
ACH-000697,0.08461295063885722
ACH-000699,0.061563552873971736
ACH-000701,-0.14152031984936594
ACH-000706,0.02850104835899785
ACH-000711,-0.0240544730021143
ACH-000713,-0.06006444397954251
ACH-000714,-0.11155659704911752
ACH-000718,-0.05819737272201905
ACH-000720,-0.02279941106385443
ACH-000721,-0.007397905773622091
ACH-000724,-0.004365475905984471
ACH-000725,0.11041839612376916
ACH-000732,0.19602201274269312
ACH-000734,0.034212973282361565
ACH-000735,-0.004793389181457105
ACH-000736,0.0027570309871799603
ACH-000738,-0.03585799084408449
ACH-000746,-0.15375010923973798
ACH-000747,0.039128702823589705
ACH-000748,0.061408484101524774
ACH-000753,-0.11466255330286865
ACH-000756,0.04848939260524854
ACH-000757,0.04367357966305698
ACH-000758,0.008203279682314131
ACH-000760,0.10160708485140084
ACH-000762,-0.03132479620899064
ACH-000763,-0.07315943335236942
ACH-000764,0.0036905154345219272
ACH-000765,0.019914315637242882
ACH-000766,-0.1383490467435815
ACH-000767,0.03157093842019795
ACH-000768,0.0004964717094891579
ACH-000769,-0.15109375206807088
ACH-000770,-0.1334966756958413
ACH-000771,0.02080177906797569
ACH-000773,0.0029095888579647434
