,ACD (65057)
ACH-000387,-0.5703982560196104
ACH-000389,-0.5396189287854277
ACH-000390,-0.4131058776775003
ACH-000393,-0.3004639071404814
ACH-000395,-0.17577663734310994
ACH-000396,-0.35825273096572896
ACH-000397,-0.29742447855715737
ACH-000401,-0.3608864113912003
ACH-000402,-0.3715697567519765
ACH-000403,-0.3653379794812399
ACH-000404,-0.5216159557792508
ACH-000406,-0.3363268719971516
ACH-000407,-0.32466586703628075
ACH-000408,-0.19005052302970615
ACH-000410,-0.4387019556109242
ACH-000411,-0.5853700512698553
ACH-000414,-0.5775345743980621
ACH-000415,-0.2062879306889012
ACH-000416,-0.4904332286340681
ACH-000420,-0.39441870199674656
ACH-000421,-0.4522938742506669
ACH-000424,-0.34609964925464565
ACH-000425,-0.7974507779222743
ACH-000426,-0.3883298572048857
ACH-000427,-0.3617803186501273
ACH-000433,-0.5167753937715988
ACH-000435,-0.4932373573567253
ACH-000436,-0.3127496038548337
ACH-000444,-0.4944419228435466
ACH-000445,-0.1438650759372909
ACH-000448,-0.4894036080139466
ACH-000450,-0.745806455351135
ACH-000452,-0.3241441737205858
ACH-000454,-0.3797281981529176
ACH-000458,-0.5657877721380496
ACH-000459,-0.5486508456472795
ACH-000460,-0.5316935135654067
ACH-000461,-0.442606085146377
ACH-000463,-0.5446606871057349
ACH-000464,-0.26309076566210443
ACH-000466,-0.5108673422428693
ACH-000467,-0.3520032083504561
ACH-000468,-0.4061181331992352
ACH-000469,-0.4628237662848019
ACH-000470,-0.7055342484670086
ACH-000471,-0.5674100362531943
ACH-000472,-0.3068546422952024
ACH-000473,-0.22146818450204414
ACH-000475,-0.4348512433593897
ACH-000476,-0.21815006690216812
ACH-000477,-0.7607030842143054
ACH-000479,-0.38748197141170015
ACH-000480,-0.31726588143436685
ACH-000481,-0.273355739471611
ACH-000483,-0.485302142468241
ACH-000484,-0.5185173659642197
ACH-000485,-0.5175737121556471
ACH-000486,-0.29700995914382433
ACH-000487,-0.3594644877602411
ACH-000488,-0.26591788851498044
ACH-000490,-0.2431030868624313
ACH-000491,-0.037186613768341266
ACH-000495,-0.8657806496407678
ACH-000496,-0.3909530808274319
ACH-000499,-0.3185135600116318
ACH-000500,-0.3998534853161565
ACH-000502,-0.5919273093929112
ACH-000503,-0.27249059739320336
ACH-000505,-0.4367926917318072
ACH-000507,-0.3960823084743865
ACH-000510,-0.4001500275702659
ACH-000511,-0.4976793880485498
ACH-000512,-0.3439016797804757
ACH-000516,-0.4474309422553212
ACH-000517,-0.4310087609078432
ACH-000518,-0.2406758324222668
ACH-000520,-0.3791662509271695
ACH-000521,-0.351825575564132
ACH-000522,-0.6066924476263204
ACH-000524,-0.39906542648648624
ACH-000527,-0.5716625813852817
ACH-000528,-0.3505486785959144
ACH-000537,-0.2515153881568878
ACH-000541,-0.5519174022946359
ACH-000542,-0.4733557881749598
ACH-000544,-0.3653843876814945
ACH-000545,-0.3961324973850461
ACH-000547,-0.4309223066532386
ACH-000548,-0.41291181904316543
ACH-000549,-0.25757028603546595
ACH-000550,-0.5294694973005445
ACH-000552,-0.2369951874991047
ACH-000556,-0.2882852572034316
ACH-000557,-0.6024125924886856
ACH-000569,-0.6601495182955203
ACH-000570,-0.4937598156705947
ACH-000571,-0.4159049609567051
ACH-000573,-0.4867676726635467
ACH-000576,-0.39080058761974507
ACH-000579,-0.40845602153629695
ACH-000580,-0.7081879623407101
ACH-000584,-0.5040525307653557
ACH-000585,-0.34932126801861674
ACH-000588,-0.4417328209148712
ACH-000589,-0.3402870927937261
ACH-000591,-0.5581890233899649
ACH-000593,-0.4153525591327812
ACH-000600,-0.7110703618854471
ACH-000601,-0.3076901147628167
ACH-000605,-0.3742339433931705
ACH-000606,-0.466501007501232
ACH-000608,-0.3692087427806631
ACH-000614,-0.5141428078145013
ACH-000616,-0.5505825213538118
ACH-000618,-0.2779095860129039
ACH-000619,-0.4802719842105762
ACH-000620,-0.499945931230879
ACH-000621,-0.3761407788165917
ACH-000622,-0.4270501200334912
ACH-000623,-0.39377481303590056
ACH-000624,-0.3569022752411634
ACH-000627,-0.22060033052424124
ACH-000630,-0.3455442237747713
ACH-000631,-0.4711217379769928
ACH-000632,-0.3833124094976628
ACH-000633,-0.2704109511969585
ACH-000637,-0.3475751763899655
ACH-000638,-0.27109921061498393
ACH-000646,-0.5715954116579005
ACH-000647,-0.3730889036961862
ACH-000648,-0.6177780896327172
ACH-000649,-0.4642405343026027
ACH-000651,-0.5722750840779686
ACH-000652,-0.3500223045816216
ACH-000653,-0.2990896001001432
ACH-000657,-0.4149992661882973
ACH-000658,-0.4255512941563779
ACH-000661,-0.4979014629439989
ACH-000662,-0.4756084903336645
ACH-000663,-0.3084577792394358
ACH-000665,-0.30350032767842194
ACH-000671,-0.4251969421143392
ACH-000672,-0.4467621241130501
ACH-000673,-0.2756020805616526
ACH-000676,-0.3587100883536704
ACH-000677,-0.4752886100534906
ACH-000681,-0.3620379503089855
ACH-000683,-0.3741572095338199
ACH-000684,-0.6003990025476331
ACH-000688,-0.5212523038849355
ACH-000693,-0.4260043526835731
ACH-000694,-0.20958505396264235
ACH-000695,-0.4044029806948515
ACH-000696,-0.29616046704827403
ACH-000697,-0.5279375593773282
ACH-000699,-0.2946315076658005
ACH-000701,-0.5402571984718896
ACH-000706,-0.4856496617195464
ACH-000711,-0.2938559055092982
ACH-000713,-0.4687557643493957
ACH-000714,-0.3657779520455645
ACH-000718,-0.3857629237086781
ACH-000720,-0.31709712384616345
ACH-000721,-0.33424290732072115
ACH-000724,-0.3623440870025969
ACH-000725,-0.4075508184235663
ACH-000732,-0.3298085185133752
ACH-000734,-0.3762352073484391
ACH-000735,-0.3236688193934609
ACH-000736,-0.3767502010944469
ACH-000738,-0.3807529420778351
ACH-000746,-0.2759630103146802
ACH-000747,-0.4482809459505962
ACH-000748,-0.6804631414426174
ACH-000753,-0.4036070577086296
ACH-000756,-0.5700127263385776
ACH-000757,-0.2437889846049908
ACH-000758,-0.32000724299448463
ACH-000760,-0.3039859303984078
ACH-000762,-0.4746920054563321
ACH-000763,-0.23550301830737425
ACH-000764,-0.4124381038782001
ACH-000765,-0.2466442245248909
ACH-000766,-0.5060236768388323
ACH-000767,-0.4082766362628962
ACH-000768,-0.5241472927741998
ACH-000769,-0.4216492425840458
ACH-000770,-0.4092771082514268
ACH-000771,-0.42666482197570144
ACH-000773,-0.5387389878691367
ACH-000776,-0.2742566277022688
ACH-000777,-0.2521641050559215
ACH-000778,-0.5169722329494938
ACH-000781,-0.3450942385715364
ACH-000782,-0.2616955055058557
ACH-000783,-0.4655521072750463
ACH-000784,-0.4779936916609213
ACH-000785,-0.39297030854147424
ACH-000787,-0.3993415785380246
ACH-000788,-0.36684894040259175
ACH-000791,-0.31119643978499056
ACH-000792,-0.4120949010886052
ACH-000794,-0.36045037833963023
ACH-000796,-0.2585372366573601
ACH-000798,-0.5068523734556459
ACH-000799,-0.3418192364354523
ACH-000800,-0.4637426466153762
ACH-000802,-0.3792421121919832
ACH-000804,-0.8343903585477466
ACH-000805,-0.422133939955978
ACH-000809,-0.17483419175855752
ACH-000810,-0.4564147733346314
ACH-000811,-0.25617061491304405
ACH-000817,-0.4358666637901903
ACH-000819,-0.257878984303549
ACH-000820,-0.4530599672606858
ACH-000821,-0.5931042160119883
ACH-000822,-0.2967710349534879
ACH-000823,-0.3035355899587383
ACH-000824,-0.3278854215250561
ACH-000827,-0.3865217052570494
ACH-000829,-0.43942182068972657
ACH-000831,-0.4044657335598849
ACH-000832,-0.2495298746211452
ACH-000833,-0.4349674394812088
ACH-000834,-0.3939766632068956
ACH-000835,-0.2331891504197029
ACH-000836,-0.21168623166352932
ACH-000837,-0.487451445462005
ACH-000838,-0.3838227000765386
ACH-000839,-0.4446519445959679
ACH-000840,-0.3711948795260523
ACH-000841,-0.37517230665367546
ACH-000843,-0.3203393024637853
ACH-000846,-0.24585677675510825
ACH-000847,-0.2439142891858241
ACH-000848,-0.21456116441199988
ACH-000849,-0.6187118384224883
ACH-000851,-0.5342257971954996
ACH-000855,-0.4009950137059566
ACH-000856,-0.4227910932879369
ACH-000858,-0.28845001082598604
ACH-000859,-0.0319417456593582
ACH-000861,-0.5586381159175786
ACH-000862,-0.4196974010669409
ACH-000865,-0.30630007771240364
ACH-000866,-0.4029097628810557
ACH-000867,-0.36991811650648937
ACH-000869,-0.3958353033449525
ACH-000872,-0.287534346464581
ACH-000873,-0.2201014333221328
ACH-000876,-0.4153602984753881
ACH-000878,-0.7088073706085669
ACH-000880,-0.7480660929487273
ACH-000881,-0.4114341258334603
ACH-000882,-0.22078715351180414
ACH-000884,-0.1831059146765117
ACH-000885,-0.6107637062485297
ACH-000887,-0.29220524867198555
ACH-000889,-0.3740681279985995
ACH-000896,-0.2966157796811684
ACH-000898,-0.4484024776916854
ACH-000900,-0.2208593259811641
ACH-000901,-0.35859168931426033
ACH-000905,-0.5468486250786021
ACH-000906,-0.29115360189203315
ACH-000907,-0.3853650260752174
ACH-000910,-0.4128716813158079
ACH-000911,-0.4528437552150929
ACH-000912,-0.3668835009713573
ACH-000913,-0.417990158871878
ACH-000915,-0.2991944968779218
ACH-000916,-0.3810416495873733
ACH-000917,-0.1774851251648982
ACH-000920,-0.3728190934006362
ACH-000921,-0.5000735134906158
ACH-000924,-0.4647473365297604
ACH-000926,-0.4567264989781642
ACH-000928,-0.3668454062622781
ACH-000929,-0.4383251141368627
ACH-000932,-0.25135792303565496
ACH-000935,-0.5027671224250527
ACH-000936,-0.35910099936106954
ACH-000937,-0.5151326344059566
ACH-000938,-0.32906860214059097
ACH-000939,-0.16678920795542684
ACH-000941,-0.3303251400307738
ACH-000943,-0.3308977492347385
ACH-000946,-0.500800844238081
ACH-000947,-0.10567628346157902
ACH-000948,-0.42840284163328535
ACH-000950,-0.4516297803893438
ACH-000953,-0.3890619411711222
ACH-000954,-0.4710769859550613
ACH-000957,-0.3008573811489211
ACH-000958,-0.6384583614133438
ACH-000960,-0.3077428106071616
ACH-000963,-0.485654840095811
ACH-000968,-0.7471842501780522
ACH-000969,-0.5319267552868449
ACH-000972,-0.5051375055060736
ACH-000973,-0.4398078188859547
ACH-000974,-0.4817827692157432
ACH-000978,-0.4776403895866421
ACH-000984,-0.37197295592233576
ACH-000986,-0.3238383943390247
ACH-000988,-0.4650356450830507
ACH-000993,-0.4226012209484698
ACH-000994,-0.4470643791508425
ACH-000996,-0.4498360826583947
ACH-001001,-0.3748455176159648
ACH-001020,-0.4140037478971351
ACH-001028,-0.37482627772262905
ACH-001031,-0.390872687284961
ACH-001038,-0.4183860195274989
ACH-001048,-0.33280560434144035
ACH-001050,-0.5754409671844116
ACH-001053,-0.18537766446239665
ACH-001054,-0.4285065153414843
ACH-001061,-0.41757916891866936
ACH-001067,-0.5778261668532598
ACH-001075,-0.3190671730378637
ACH-001096,-0.4875625299617609
ACH-001111,-0.3767403645093554
ACH-001119,-0.5186966560072201
ACH-001128,0.31609968121517684
ACH-001134,-0.2526768355530548
ACH-001151,-0.4314472014267017
ACH-001163,-0.5017632298872495
ACH-001164,-0.6841090785061248
ACH-001183,-0.2936952725102225
ACH-001192,-0.31569397459433673
ACH-001193,-0.269162613144371
ACH-001196,-0.3345027376341765
ACH-001197,-0.27142179428940577
ACH-001205,-0.3809808066318476
ACH-001211,-0.7008743771647555
ACH-001212,-0.3626789279195465
ACH-001228,-0.4195659671722956
ACH-001232,-0.5007002922048523
ACH-001239,-0.5840380826234661
ACH-001270,0.05332653796495451
ACH-001274,-0.3072956986352503
ACH-001275,-0.4941981110832636
ACH-001277,-0.2567312646224677
ACH-001278,-0.630648215706386
ACH-001280,-0.4628469902344693
ACH-001283,-0.4456152354997873
ACH-001289,-0.5243791738290349
ACH-001300,-0.5509930535243751
ACH-001301,-0.5388352118668238
ACH-001302,-0.4053891992361617
ACH-001306,-0.23939763731272345
ACH-001318,-0.3601785064614066
ACH-001322,-0.3209835816858719
ACH-001328,-0.33677160983956983
ACH-001332,-0.4454375259378452
ACH-001336,-0.5269480071295193
ACH-001346,-0.33713842889132084
ACH-001353,-0.4987128966845985
ACH-001354,-0.5362509018640683
ACH-001367,-0.07232757440535041
ACH-001368,-0.3432337100419561
ACH-001374,-0.4690591043711913
ACH-001377,-0.456665019764998
ACH-001380,-0.3175815853222281
ACH-001391,-0.5590752055238514
ACH-001408,-0.4202689064408861
ACH-001430,-0.3868073780120331
ACH-001431,-0.547292219699639
ACH-001450,-0.37087393799318624
ACH-001496,-0.2497894862345089
ACH-001500,-0.17164288547736722
ACH-001523,-0.15240902739019574
ACH-001532,-0.4081149762066895
ACH-001550,-0.02528070878126144
ACH-001552,-0.26937734608389874
ACH-001554,-0.4340177439199821
ACH-001654,-0.4224599343112916
ACH-001735,-0.35355372619534925
ACH-001736,-0.5597615165270171
ACH-001737,-0.6828448262629511
ACH-001740,-0.2861911814026292
ACH-001745,-0.3902066747007965
ACH-001765,-0.4352313903426158
