,HTT (3064)
ACH-000004,0.1683392776726961
ACH-000005,-0.0745404030953933
ACH-000007,-0.049769831941132346
ACH-000009,-0.0536081982780061
ACH-000011,-0.21911524723596626
ACH-000012,0.0040742844683913865
ACH-000013,-0.3564605328962515
ACH-000014,0.024948636464217487
ACH-000015,-0.21263406751925887
ACH-000017,-0.7576970014443406
ACH-000018,-0.0060255771257615685
ACH-000019,-0.051423629492872255
ACH-000021,-0.016386540114275736
ACH-000022,0.017269327362166513
ACH-000025,-0.08803908832204026
ACH-000028,0.1581379721807163
ACH-000030,0.08177340756858073
ACH-000035,-0.03416851277588685
ACH-000036,-0.11841924100135814
ACH-000037,-0.07159368663732181
ACH-000039,0.0425757506538503
ACH-000040,-0.047570416278494974
ACH-000041,-0.14950507943680352
ACH-000042,-0.0877485129217478
ACH-000045,-0.16730179387469102
ACH-000047,-0.09882463914535897
ACH-000052,-0.2902221547501701
ACH-000053,-0.06789468469816165
ACH-000054,0.19581796208998847
ACH-000055,0.14838293617609316
ACH-000060,0.008768745618917828
ACH-000067,0.3389050853740785
ACH-000070,-0.31166330131959624
ACH-000075,-0.0031314951199677625
ACH-000078,-0.0528226497945583
ACH-000082,0.017122770772065313
ACH-000085,-0.21349792127810596
ACH-000086,-0.060401504118331915
ACH-000087,-0.1817071096734596
ACH-000092,0.06325425416630549
ACH-000095,-0.12414819276612055
ACH-000097,0.2143433927293642
ACH-000098,0.10548520261264947
ACH-000099,-0.11932530977682765
ACH-000108,-0.1302016121284274
ACH-000113,0.03907817016813405
ACH-000116,-0.09855443890139123
ACH-000118,-0.08996692814037616
ACH-000120,-0.043153417324465926
ACH-000123,-0.06131691524348733
ACH-000127,-0.04469377498557662
ACH-000128,-0.032843456180282816
ACH-000132,-0.0820430792596876
ACH-000133,-0.12699281960128148
ACH-000137,-0.00792198906971228
ACH-000138,-0.02033403057027632
ACH-000142,-0.2665450349756801
ACH-000143,-0.11429359341018065
ACH-000146,-0.10083570208152498
ACH-000148,-0.1699795038818097
ACH-000150,-0.2697040280179799
ACH-000152,-0.13252107283936232
ACH-000153,-0.06514504994643226
ACH-000159,-0.07228732900198645
ACH-000160,-0.007759311737098763
ACH-000163,-0.054990042844118125
ACH-000167,0.0361969790379837
ACH-000168,-0.06743163804037614
ACH-000169,-0.29569792662484257
ACH-000178,-0.048821532438272135
ACH-000183,-0.3014492307294068
ACH-000188,-0.3371175065921892
ACH-000189,-0.1507772586579449
ACH-000190,-0.04926800823063408
ACH-000198,-0.08174162339075862
ACH-000203,0.13486140956032894
ACH-000204,-0.1564027788039489
ACH-000206,0.041147501436523216
ACH-000207,-0.11777394836762695
ACH-000208,-0.0019957732204352
ACH-000210,-0.2048371404712613
ACH-000211,0.0474156809949755
ACH-000215,-0.07839310635812118
ACH-000221,-0.02409467184135784
ACH-000222,-0.38875478554161136
ACH-000223,0.06089661543163601
ACH-000226,-0.40604520641960506
ACH-000227,-0.14407260043274406
ACH-000228,0.030322950491454524
ACH-000231,0.005687096243435649
ACH-000232,0.12202776253103274
ACH-000233,-0.15817027395631042
ACH-000234,-0.2012818502510971
ACH-000235,-0.26184112644359503
ACH-000237,-0.12744163399111202
ACH-000238,-0.251574336250076
ACH-000242,-0.11924375269812056
ACH-000243,-0.2627496346071715
ACH-000244,0.0495718538258326
ACH-000246,-0.3209316288450758
ACH-000248,-0.20191594949474265
ACH-000250,-0.10067781028535784
ACH-000251,-0.12425053344679522
ACH-000252,-0.07707681135995997
ACH-000253,-0.02678978765545412
ACH-000255,0.04810293600260805
ACH-000256,-0.4761966787939546
ACH-000257,-0.012993408210016991
ACH-000258,0.06927012776833175
ACH-000259,-0.3153624354795527
ACH-000260,-0.2338119408227363
ACH-000261,-0.10465042512070984
ACH-000262,-0.05525823371241394
ACH-000263,-0.2284883663532401
ACH-000264,-0.06387705263651368
ACH-000265,0.09543516735580462
ACH-000266,-0.301147625424708
ACH-000272,-0.302398360734612
ACH-000274,-0.15565899111703455
ACH-000277,-0.2483673952507228
ACH-000278,-0.22058234422676187
ACH-000279,-0.1145584254973852
ACH-000280,-0.11410936970151182
ACH-000281,-0.18895396615708204
ACH-000288,-0.0037850536935900665
ACH-000291,0.13720907508302402
ACH-000293,-0.2102077424137419
ACH-000294,-0.09462860815397572
ACH-000295,-0.606033234371887
ACH-000296,-0.338453059115581
ACH-000302,-0.38967568098514505
ACH-000304,-0.06605706736181008
ACH-000307,-0.3376815838273917
ACH-000308,-0.11521577762528165
ACH-000310,-0.04210838639134165
ACH-000311,-0.12093365813314408
ACH-000312,-0.22013173152542376
ACH-000315,-0.1824073489078913
ACH-000316,0.051200258490850574
ACH-000317,-0.3245063169161791
ACH-000318,-0.10180036831592687
ACH-000319,-0.015907763477039198
ACH-000320,0.011818071579454869
ACH-000322,-0.2292407433342588
ACH-000323,-0.058363334273575235
ACH-000324,-0.25384848100128976
ACH-000329,0.05975426212734139
ACH-000330,-0.17569764717461167
ACH-000331,0.23138801906849324
ACH-000332,0.1482273147987494
ACH-000334,0.10384022597642201
ACH-000335,0.1308067073548254
ACH-000336,-0.15255438768880175
ACH-000337,-0.33124087932755714
ACH-000338,0.15171939715486532
ACH-000339,0.01971278448754584
ACH-000341,-0.02663066427677634
ACH-000348,-0.034203978309679785
ACH-000350,-0.21551903007518552
ACH-000352,0.017490204595061194
ACH-000356,-0.3924756461770229
ACH-000361,-0.112777198675981
ACH-000362,-0.11277867149407453
ACH-000363,0.0237982799971964
ACH-000364,0.101754097505715
ACH-000365,-0.19089480322658264
ACH-000366,-0.2863124582359011
ACH-000368,-0.06271250022747052
ACH-000374,-0.5161729868077087
ACH-000375,-0.1752505040023298
ACH-000376,-0.04755451724040118
ACH-000381,-0.17680845843009094
ACH-000383,-0.27183324793975155
ACH-000387,-0.07110275780294315
ACH-000389,-0.026535837954623
ACH-000390,-0.19866759525202515
ACH-000393,-0.09478219879950037
ACH-000395,-0.12889941985500766
ACH-000396,0.05490867215877391
ACH-000397,-0.39661208412327903
ACH-000401,-0.13239680712439694
ACH-000402,-0.07135958902884355
ACH-000403,-0.5111440118700094
ACH-000404,-0.5202806555423226
ACH-000406,0.10354806034373147
ACH-000407,-0.05179597444107364
ACH-000408,-0.16402743762513694
ACH-000410,-0.023926407559277645
ACH-000411,-0.3201123400425097
ACH-000414,-0.016615729424437026
ACH-000415,-0.524411889873617
ACH-000416,0.10318413838535097
ACH-000420,-0.2900589630412239
ACH-000421,-0.4324584004218052
ACH-000424,0.02185641909727124
ACH-000425,-0.040198049274790836
ACH-000426,-0.01300499178674662
ACH-000427,-0.24679429724871746
ACH-000433,-0.06541731784377955
ACH-000435,-0.1983984086237221
ACH-000436,0.11593638627758475
ACH-000444,-0.4250704153982591
ACH-000445,0.05450164896314997
ACH-000448,-0.21299033590362434
ACH-000450,-0.04826854491314445
ACH-000452,-0.1527889813147105
ACH-000454,0.13719824235033426
ACH-000458,-0.13864002765911845
