,SMEK1 (55671)
ACH-000004,-0.3181101622007059
ACH-000005,-0.152950198338252
ACH-000007,-0.025827379155360826
ACH-000009,-0.12300103567248973
ACH-000011,0.029533586073634818
ACH-000012,-0.420384518608776
ACH-000013,-0.059067691461684176
ACH-000014,-0.18204138214703292
ACH-000015,-0.09298527528761172
ACH-000017,-0.2442272707503548
ACH-000018,0.07615288996033075
ACH-000019,-0.1247657922011816
ACH-000021,-0.17236628377164778
ACH-000022,-0.13838381381547038
ACH-000025,-0.058554747926126124
ACH-000028,-0.19334638715174374
ACH-000030,-0.12210086734542455
ACH-000035,0.04933916861158818
ACH-000036,-0.3212030721545803
ACH-000037,-0.3993025209102442
ACH-000039,0.0010728004877484773
ACH-000040,-0.2933700831283401
ACH-000041,-0.3915890986801085
ACH-000042,-0.1248625064178165
ACH-000045,-0.10949347182743704
ACH-000047,-0.1137882801394708
ACH-000052,-0.3873632763208082
ACH-000053,-0.03537785552048859
ACH-000054,-0.09056987575761437
ACH-000055,-0.4707851417454014
ACH-000060,-0.08517207827251262
ACH-000067,-0.0647331524371387
ACH-000070,-0.02488926567249087
ACH-000075,-0.05099934059057956
ACH-000078,-0.14423583642405674
ACH-000082,-0.3400815648979229
ACH-000085,-0.11010285315646562
ACH-000086,-0.17588625909163008
ACH-000087,-0.1788847275534063
ACH-000092,-0.06542969763354357
ACH-000095,-0.24554632398922485
ACH-000097,-0.31978111305223805
ACH-000098,-0.05182446641896274
ACH-000099,-0.04365269086838994
ACH-000108,-0.11782093954563047
ACH-000113,-0.11229892767731772
ACH-000116,-0.1408649661812042
ACH-000118,-0.4617452863202708
ACH-000120,0.07989330115746904
ACH-000123,-0.25648911100057464
ACH-000127,-0.07900705671671962
ACH-000128,0.14111707091598955
ACH-000132,-0.06044195826442007
ACH-000133,-0.3041023797610227
ACH-000137,-0.0034370274756889405
ACH-000138,-0.06577431199522041
ACH-000142,-0.018856511933563344
ACH-000143,0.07083937663070948
ACH-000146,-0.151618076691885
ACH-000148,-0.1832448286108914
ACH-000150,-0.14767959250206095
ACH-000152,-0.2986443323011946
ACH-000153,-0.10120851022331938
ACH-000159,-0.15283122676513816
ACH-000160,-0.14180313657911478
ACH-000163,-0.2472476964931295
ACH-000167,-0.400852357701929
ACH-000168,-0.40793683618449705
ACH-000169,-0.17181041390934393
ACH-000178,-0.08452648803356265
ACH-000183,-0.13064095192751604
ACH-000188,-0.3571833983197438
ACH-000189,-0.5353090601606852
ACH-000190,-0.3252489961894654
ACH-000198,-0.3190923435515852
ACH-000203,0.06828523516235735
ACH-000204,-0.09776718502523528
ACH-000206,-0.2422291105135304
ACH-000207,-0.151828978755918
ACH-000208,-0.10898870047911463
ACH-000210,-0.1687008774031677
ACH-000211,-0.4393993828874959
ACH-000215,-0.17431575985593084
ACH-000221,-0.12356373835315004
ACH-000222,-0.2561317382317179
ACH-000223,-0.21161159417171874
ACH-000226,-0.2556073889095419
ACH-000227,-0.06539284705517197
ACH-000228,-0.1997701932929412
ACH-000231,-0.1727495140703183
ACH-000232,-0.11034409958854394
ACH-000233,-0.2814200226160571
ACH-000234,-0.05586649257249384
ACH-000235,-0.05553401390765108
ACH-000237,-0.1715993428655692
ACH-000238,-0.4054303640538326
ACH-000242,-0.2679309924796157
ACH-000243,-0.17752472233723346
ACH-000244,-0.3571541575442297
ACH-000246,-0.14333399493817098
ACH-000248,-0.2497166550593896
ACH-000250,-0.22641344551060655
ACH-000251,-0.2852141778517205
ACH-000252,-0.13515632235754513
ACH-000253,-0.08013151766123316
ACH-000255,0.024695620087316125
ACH-000256,-0.28088688701210884
ACH-000257,-0.53125851235292
ACH-000258,0.12579123145027066
ACH-000259,-0.0053804968553319565
ACH-000260,-0.4924357705900826
ACH-000261,-0.1832025207720575
ACH-000262,0.02444082601363853
ACH-000263,-0.3752051066963597
ACH-000264,-0.2037980397431768
ACH-000265,-0.2575273787971729
ACH-000266,-0.0464560078437406
ACH-000272,-0.10996553894056348
ACH-000274,-0.14679720723247658
ACH-000277,-0.2605313783961828
ACH-000278,-0.21591657262323574
ACH-000279,-0.4320034748738594
ACH-000280,-0.1891620899989676
ACH-000281,0.005307195763729251
ACH-000288,-0.24638420115721946
ACH-000291,-0.0943781122047336
ACH-000293,-0.43893018405988415
ACH-000294,-0.20147807730487832
ACH-000295,0.05525988706137831
ACH-000296,-0.34590484356987256
ACH-000302,-0.1328833774273995
ACH-000304,-0.13402905172766014
ACH-000307,-0.18354501556329228
ACH-000308,-0.26680510590547096
ACH-000310,0.012350000204265705
ACH-000311,-0.2841841433431235
ACH-000312,-0.08383581728480306
ACH-000315,-0.09602709082399097
ACH-000316,-0.0324457483675284
ACH-000317,-0.1628544902439956
ACH-000318,-0.19844416837456205
ACH-000319,-0.19018897703890064
ACH-000320,-0.0522718455713939
ACH-000322,0.04677024306059915
ACH-000323,-0.08208910307965762
ACH-000324,-0.2293974708134603
ACH-000329,-0.19318865303159155
ACH-000330,-0.24445841252035155
ACH-000331,-0.1281319642378989
ACH-000332,-0.12351493253599248
ACH-000334,-0.2203011686585524
ACH-000335,-0.16705683492108267
ACH-000336,0.003556619524746365
ACH-000337,-0.02030498989832848
ACH-000338,-0.2660594236851188
ACH-000339,-0.11383421947890307
ACH-000341,-0.3998485438347045
ACH-000348,-0.19619968473500832
ACH-000350,-0.14337753506007198
ACH-000352,-0.303340792713693
ACH-000356,-0.0944506247253902
ACH-000361,0.22889102140713985
ACH-000362,-0.2226328959864659
ACH-000363,-0.023059294686131854
ACH-000364,0.02885081297586058
ACH-000365,0.06674114312681069
ACH-000366,-0.1308354721015109
ACH-000368,-0.2546416255144306
ACH-000374,-0.14234605950470675
ACH-000375,0.0835172596380298
ACH-000376,-0.11920387135189495
ACH-000381,-0.19576787129115308
ACH-000383,-0.1757329501492277
ACH-000387,-0.3200351769849472
ACH-000389,-0.3421500575749226
ACH-000390,-0.31382643693006435
ACH-000393,-0.18921977902343265
ACH-000395,-0.4884372350080517
ACH-000396,-0.128213947694415
ACH-000397,-0.18309073131848386
ACH-000401,-0.17009676643271693
ACH-000402,0.024426609283666263
ACH-000403,-0.2425346964714492
ACH-000404,0.05351679898966099
ACH-000406,-0.2796152752559237
ACH-000407,-0.19070978611884726
ACH-000408,-0.05586341540107244
ACH-000410,-0.1488496085467042
ACH-000411,-0.2048948788199741
ACH-000414,-0.20698271483750696
ACH-000415,-0.2309185712879337
ACH-000416,-0.1619097042748534
ACH-000420,-0.21193855234757056
ACH-000421,-0.20363808952646129
ACH-000424,-0.2678744252817841
