,XRCC2 (7516)
ACH-000004,-0.5333376287194362
ACH-000005,-0.2501241874792526
ACH-000007,-0.6130594057468816
ACH-000009,-0.35522190916477153
ACH-000011,-0.40920408722630397
ACH-000012,-0.5789032118165438
ACH-000013,-0.13421842295011718
ACH-000014,-0.6595487463384981
ACH-000015,-0.5412672882498751
ACH-000017,-0.2979252909016588
ACH-000018,-0.6251786930907242
ACH-000019,-0.5658161941993315
ACH-000021,-0.7124959219026451
ACH-000022,-0.4965744454544286
ACH-000025,-0.4072683048750184
ACH-000028,-0.5565249910517233
ACH-000030,-0.5499662056748991
ACH-000035,-0.6101718646116702
ACH-000036,-0.41094463161164735
ACH-000037,-0.3682590039853788
ACH-000039,-0.5296011085162445
ACH-000040,-0.5199648397387117
ACH-000041,-0.6045401591900038
ACH-000042,-0.24152054540211815
ACH-000045,-0.40234654520445295
ACH-000047,-0.5525671259457381
ACH-000052,-0.5287870571168264
ACH-000053,-0.3065226985166015
ACH-000054,-0.3725510896723386
ACH-000055,-0.6769911681618163
ACH-000060,-0.4769202926089744
ACH-000067,-0.4127940189861171
ACH-000070,-0.6463725820429652
ACH-000075,-0.4789250890253139
ACH-000078,-0.223959709617082
ACH-000082,-0.5778640467157665
ACH-000085,-0.6447174228909825
ACH-000086,-0.23835189905348786
ACH-000087,-0.7370521672659726
ACH-000092,-0.2970184033767757
ACH-000095,-0.5211707509536665
ACH-000097,-0.3135369753558873
ACH-000098,-0.4096607439363806
ACH-000099,-0.7276615562604948
ACH-000108,-0.433133165391383
ACH-000113,-0.6220053339722585
ACH-000116,-0.5143226881995336
ACH-000118,-0.6793214325561102
ACH-000120,-0.4748672022917712
ACH-000123,-0.6646661877065373
ACH-000127,-0.6522977479375949
ACH-000128,-0.4820594264767498
ACH-000132,-0.4187552898828678
ACH-000133,-0.4412053767288005
ACH-000137,-0.3217779691451577
ACH-000138,-0.3930440827963428
ACH-000142,-0.3729810402396438
ACH-000143,-0.48440635655118
ACH-000146,-0.3920016692216284
ACH-000148,-0.7901190734245592
ACH-000150,-0.6588305544274197
ACH-000152,-0.4722970729089737
ACH-000153,-0.8524635900365726
ACH-000159,-0.4138130191954025
ACH-000160,-0.7999972144414754
ACH-000163,-0.6692230540103348
ACH-000167,-0.543326653333755
ACH-000168,-0.631921010223277
ACH-000169,-0.4477542167320573
ACH-000178,-0.5433127414674734
ACH-000183,-0.4685721103558141
ACH-000188,-0.7846459667412929
ACH-000189,-0.392839994196753
ACH-000190,-0.6017287111805805
