,GIN1 (54826)
ACH-000004,-0.005196221396184825
ACH-000005,0.35851696382550224
ACH-000007,0.10990063630768213
ACH-000009,0.057246696824427665
ACH-000011,0.1756104277247653
ACH-000012,0.06047839495496315
ACH-000013,0.18743675749395336
ACH-000014,0.2161854272644637
ACH-000015,0.03511904193707542
ACH-000017,0.1851797271614869
ACH-000018,0.11807302607637835
ACH-000019,0.15545805529525575
ACH-000021,0.0987468261002716
ACH-000022,0.1638454831835497
ACH-000025,0.17186934461140196
ACH-000028,-0.027878119833217974
ACH-000030,0.04846278220837896
ACH-000035,0.024432846143212117
ACH-000036,0.2459572534733301
ACH-000037,0.046445083793123995
ACH-000039,0.26225816721764983
ACH-000040,0.20678552980400253
ACH-000041,0.2739517215370591
ACH-000042,0.0309442944947281
ACH-000045,0.12815530702711614
ACH-000047,0.07428878753560803
ACH-000052,0.2069314060735928
ACH-000053,0.1341512844917874
ACH-000054,0.11527683211036678
ACH-000055,0.007476099155123851
ACH-000060,0.1316158164750152
ACH-000067,0.15361140490412933
ACH-000070,0.29133873211699474
ACH-000075,0.16684105021213713
ACH-000078,0.13117457760729667
ACH-000082,0.10423494064176207
ACH-000085,0.14821133416970714
ACH-000086,0.17025435834842034
ACH-000087,0.13999928353693886
ACH-000092,0.09950179756888668
ACH-000095,0.10921671106475704
ACH-000097,0.14077808697112146
ACH-000098,0.16987079177304304
ACH-000099,0.12549618829640907
ACH-000108,0.20004110044563428
ACH-000113,0.2388417040690511
ACH-000116,0.07176454504640054
ACH-000118,0.07760134227181925
ACH-000120,0.21684407749250556
ACH-000123,0.049337168703924586
ACH-000127,0.12966662688917224
ACH-000128,0.17106362057453645
ACH-000132,0.05574060518121738
ACH-000133,0.0944067453791421
ACH-000137,0.23843450557108645
ACH-000138,0.10134933143732472
ACH-000142,0.10851004068646417
ACH-000143,0.031747066602033705
ACH-000146,0.1634326667486753
ACH-000148,0.18628350871205024
ACH-000150,0.06268733426318078
ACH-000152,0.02429571382976741
ACH-000153,0.07599705945436162
ACH-000159,0.04809896889850114
ACH-000160,0.2050885847338081
ACH-000163,0.06917810089457453
ACH-000167,0.05675618845362214
ACH-000168,0.2921297750280776
ACH-000169,0.12112177733764898
ACH-000178,0.10886555313024142
ACH-000183,0.07916079253816567
ACH-000188,0.1709935019035466
ACH-000189,0.29983304181208104
ACH-000190,0.08030381029968063
ACH-000198,0.005436259777545864
ACH-000203,-0.04933147010131484
ACH-000204,-0.08286118252372501
ACH-000206,0.16022049298933436
ACH-000207,0.11454688105801175
ACH-000208,0.012951430782948215
ACH-000210,-0.1475597593898282
ACH-000211,0.0410005841689029
ACH-000215,0.10634113451403927
ACH-000221,0.14441569966413806
ACH-000222,0.33143877162213137
ACH-000223,0.16519155212647374
ACH-000226,-0.005757360041857016
ACH-000227,0.09362360501013378
ACH-000228,0.1745731656870982
ACH-000231,0.09398726827548892
ACH-000232,0.17941358706826188
ACH-000233,0.11344483614403565
ACH-000234,0.2273823282879185
ACH-000235,0.10444683717624142
ACH-000237,0.0855682538649382
ACH-000238,0.10644924275267473
ACH-000242,0.03690685427191296
ACH-000243,0.14059280189696613
ACH-000244,0.26550741498915004
ACH-000246,0.052631141700115784
ACH-000248,0.15506419801668614
ACH-000250,0.16448043027743425
ACH-000251,0.29137286602938056
ACH-000252,-0.22031867811268407
