,TAF1B (9014)
ACH-000238,-0.5253955843940735
ACH-000242,-0.7249620917889572
ACH-000243,-0.7250642605734209
ACH-000244,-0.467093228495477
ACH-000246,-0.5890979361902188
ACH-000248,-0.5985920205683871
ACH-000250,-0.6758117301310489
ACH-000251,-0.949887486298761
ACH-000252,-0.5779880799861754
ACH-000253,-0.4529233729991954
ACH-000255,-0.7300820689832409
ACH-000256,-0.3190181688939701
ACH-000257,-0.4760599631635023
ACH-000258,-0.6017867572520548
ACH-000259,-0.5898129506281508
ACH-000260,-0.5374673983122467
ACH-000261,-0.6139687234767687
ACH-000262,-0.491345110501378
ACH-000263,-0.5605792936985402
ACH-000264,-0.5992708491996727
ACH-000265,-0.5187118403622571
ACH-000266,-0.6909819910389786
ACH-000272,-0.6039211961932283
ACH-000274,-0.5708047778722071
ACH-000277,-0.5530168468799413
ACH-000278,-0.3892505158613429
ACH-000279,-0.6248746330516911
ACH-000280,-0.8383758294914749
ACH-000281,-0.4747247659758949
ACH-000288,-0.7116742868818511
ACH-000291,-0.5360660878055198
ACH-000293,-0.4858100807051192
ACH-000294,-0.5713016586024782
ACH-000295,-1.1661771061911657
ACH-000296,-0.4276135112420842
ACH-000302,-0.6357529135605821
ACH-000304,-0.7039142541112752
ACH-000307,-0.4336388576215144
ACH-000308,-0.8222384875777042
ACH-000310,-0.3816367477604613
ACH-000311,-0.5681099231719781
ACH-000312,-0.6186854149655034
ACH-000315,-0.8130780493038156
ACH-000316,-0.5350610768115573
ACH-000317,-0.5759479328257079
ACH-000318,-0.5441427882481478
ACH-000319,-0.6449369870470144
ACH-000320,-0.5965953386700118
ACH-000322,-0.5604677235365597
ACH-000323,-0.6245897039902649
ACH-000324,-0.6070445994270081
ACH-000329,-0.5490779229923087
ACH-000330,-0.7348343626300489
ACH-000331,-0.6631330756393233
ACH-000332,-0.6421042242470305
ACH-000334,-0.5835928614218144
ACH-000335,-0.4892029076073009
ACH-000336,-0.4352577233303371
ACH-000337,-0.5376036926718707
ACH-000338,-0.6504888878896111
ACH-000339,-0.5811109652134088
ACH-000341,-0.22535054439754035
ACH-000348,-0.39086604714556217
ACH-000350,-0.5091963670520958
ACH-000352,-0.6039923248904887
ACH-000356,-0.8379476955682138
ACH-000361,-0.7163363168714545
ACH-000362,-0.5136573528813742
ACH-000363,-0.5348549440159022
ACH-000364,-0.436683207511257
ACH-000365,-0.6362893067102782
ACH-000366,-0.5087453563141457
ACH-000368,-0.7998319634225545
ACH-000374,-0.7624368462468292
ACH-000375,-0.11157584191270672
ACH-000376,-0.5104916424389951
ACH-000381,-0.5979950690039874
ACH-000383,-0.3606069418552666
ACH-000387,-0.488768941478659
ACH-000389,-0.6565248091704146
ACH-000390,-0.6102705286760903
ACH-000393,-0.4130615313462908
ACH-000395,-0.4357544917582249
ACH-000396,-0.6474884292285931
ACH-000397,-0.6519415419061976
ACH-000401,-0.6062809944373467
ACH-000402,-0.7059932608558208
ACH-000403,-0.3959244676008862
ACH-000404,-0.5078204121813819
ACH-000406,-0.5514238956387455
ACH-000407,-0.6833908738080711
ACH-000408,-0.7609746115288428
ACH-000410,-0.4797368958970738
ACH-000411,-0.5540789250169512
ACH-000414,-0.5422714152876793
ACH-000415,-0.6271340220818463
ACH-000416,-0.756130514970978
ACH-000420,-0.5044415708179264
ACH-000421,-0.4563261159666374
ACH-000424,-0.6836797294971154
ACH-000425,-0.5904040023719531
ACH-000426,-0.4371085835753733
ACH-000427,-0.3459954752055111
ACH-000433,-0.4309768988106226
ACH-000435,-0.6753384460339996
ACH-000436,-0.2221704436882684
ACH-000444,-0.6439777370592475
ACH-000445,-0.5379661475591142
ACH-000448,-0.6631368175963313
ACH-000450,-0.5534027946514659
ACH-000452,-0.6023585766978224
ACH-000454,-0.6467937342637082
ACH-000458,-0.7525319191481428
ACH-000459,-0.5522248949978097
ACH-000460,-0.5686262690486076
ACH-000461,-0.3322197123048216
ACH-000463,-0.5908589356723186
ACH-000464,-0.7108964273834983
ACH-000466,-0.4924700052586474
ACH-000467,-0.6913754408615576
ACH-000468,-0.5646225663612603
ACH-000469,-0.7968292873671571
ACH-000470,-0.6434320260633345
ACH-000471,-0.773018174114663
ACH-000472,-0.5621822897351805
ACH-000473,-0.7287266306102266
ACH-000475,-0.4128900281355919
ACH-000476,-0.4875277318179397
ACH-000477,-0.5366688815022828
ACH-000479,-0.893735123022937
ACH-000480,-0.6119758710591814
ACH-000481,-0.453279366952333
ACH-000483,-0.2824033949856972
ACH-000484,-0.7049625094870791
ACH-000485,-0.5828976081437661
ACH-000486,-0.5922530118919379
ACH-000487,-0.5258833099086611
ACH-000488,-0.5235217539067362
ACH-000490,-0.5830977164572542
ACH-000491,-0.4138034739082213
ACH-000495,-0.6743687300426957
ACH-000496,-0.5387536301581612
ACH-000499,-0.6224718032829231
ACH-000500,-0.931483920691442
ACH-000502,-0.5730109628863551
ACH-000503,-0.6609683201490062
ACH-000505,-0.6284010646889212
ACH-000507,-0.6620598014234561
ACH-000510,-0.6041096920864822
ACH-000511,-0.7470349980717752
ACH-000512,-0.40535574234965455
ACH-000516,-0.7112607383614643
ACH-000517,-0.4987529309100493
ACH-000518,-0.6594768804845886
ACH-000520,-0.6197033229247337
ACH-000521,-0.6826270482736789
ACH-000522,-0.8073439484853131
ACH-000524,-0.4967912394731722
ACH-000527,-0.697316674110419
ACH-000528,-0.5586364062205891
ACH-000537,-0.5887751974147976
ACH-000541,-0.913581927514426
ACH-000542,-0.630406050534301
ACH-000544,-0.4436226706970368
ACH-000545,-0.6346824718148742
ACH-000547,-0.9244569013237228
ACH-000548,-0.6007259773577225
ACH-000549,-0.6114368451636623
ACH-000550,-0.7408180529410087
ACH-000552,-0.5191560940823774
ACH-000556,-0.5155485860755239
ACH-000557,-0.5697947171377742
ACH-000569,-0.6991983336478973
ACH-000570,-0.424173005486803
ACH-000571,-0.5395914915313534
ACH-000573,-0.29464180321754324
ACH-000576,-0.6725465088514924
ACH-000579,-0.33153671971411824
ACH-000580,-0.8415386531690104
ACH-000584,-0.6233271734472573
ACH-000585,-0.6135158781758014
ACH-000588,-0.19220200903520468
ACH-000589,-0.5810201749962997
ACH-000591,-0.6367565594241592
ACH-000593,-0.7233194040054968
ACH-000600,-0.3222119153183901
ACH-000601,-0.5685520927743679
ACH-000605,-0.5284228224154427
ACH-000606,-0.7150205039605873
ACH-000608,-0.308964073521063
ACH-000614,-0.6343438244210072
ACH-000616,-0.7229379710795651
ACH-000618,-0.5651750823235573
ACH-000619,-0.6232588984677526
ACH-000620,-0.5964703101973494
ACH-000621,-0.3084592578195473
ACH-000622,-0.3962139583673923
ACH-000623,-0.4460491933228589
ACH-000624,-0.7100034291777072
ACH-000627,-0.6220144942871523
ACH-000630,-0.6787899803756725
ACH-000631,-0.401987639425968
ACH-000632,-0.6294046625760243
ACH-000633,-0.3951348196216228
ACH-000637,-0.8744043426523492
ACH-000638,-0.6641170163632509
ACH-000646,-0.34301064972650536
ACH-000647,-0.5751324895106414
ACH-000648,-0.5829261933811325
ACH-000649,-0.588191259086334
ACH-000651,-0.7484989830626003
ACH-000652,-0.6224376883118521
ACH-000653,-0.6390371436317929
ACH-000657,-0.6222262089676304
ACH-000658,-0.6192626158683928
ACH-000661,-0.6908773720829666
ACH-000662,-0.8020230611357598
ACH-000663,-0.5677256244148708
ACH-000665,-0.7493409896410488
ACH-000671,-0.3803041300185913
ACH-000672,-0.8565561780827258
ACH-000673,-0.6006758732167411
ACH-000676,-0.6470940125227906
ACH-000677,-0.4424081888034441
ACH-000681,-0.5238343341676076
ACH-000683,-0.3643041532278942
ACH-000684,-0.6484011546128851
ACH-000688,-0.3917354075609507
ACH-000693,-0.363721079003019
ACH-000694,-0.7151892770773923
ACH-000695,-0.6326617607460524
ACH-000696,-0.6898047892270767
ACH-000697,-0.5907410732414135
ACH-000699,-0.5495348087445414
ACH-000701,-0.6586246975365234
ACH-000706,-0.6709237276122769
ACH-000711,-0.3864987847724133
ACH-000713,-0.4905572987347491
ACH-000714,-0.4619152402295867
ACH-000718,-0.5662137646825313
ACH-000720,-0.5527763620333901
ACH-000721,-0.6475034944556136
ACH-000724,-0.5072714450932826
ACH-000725,-0.4303412042101994
ACH-000732,-0.5936392809435508
ACH-000734,-0.4355505589568593
ACH-000735,-0.4084096251937364
ACH-000736,-0.4985541817601656
ACH-000738,-0.6565655325082341
ACH-000746,-0.5045178291874046
ACH-000747,-0.4570410414946381
ACH-000748,-0.6478520079974169
ACH-000753,-0.4836834559616333
ACH-000756,-0.25206368637857857
ACH-000757,-0.4602073720644593
ACH-000758,-0.4209278019336522
ACH-000760,-0.7141399786593721
ACH-000762,-0.5815058296564228
ACH-000763,-0.6700757993435594
ACH-000764,-0.5159985879617087
ACH-000765,-0.5145863980769643
ACH-000766,-0.6311148774816675
ACH-000767,-0.6290432657970323
ACH-000768,-0.4938455784701314
ACH-000769,-0.4285878934877108
ACH-000770,-0.5229351279401422
ACH-000771,-0.6302660668900665
ACH-000773,-0.240521558700854
ACH-000776,-0.5668921895648605
ACH-000777,-0.5577014232900854
ACH-000778,-0.5262242981660729
ACH-000781,-0.6506667021115139
ACH-000782,-0.625699432566723
ACH-000783,-0.4240475870694675
ACH-000784,-0.6203494549745062
ACH-000785,-0.4156184007725695
ACH-000787,-0.7619120264079221
ACH-000788,-0.6369204717410654
ACH-000791,-0.5538039818782422
ACH-000792,-0.7853568937669597
ACH-000794,-0.6694652187444821
ACH-000796,-0.6488339025331183
ACH-000798,-0.8887750732816136
ACH-000799,-0.5628074710594925
ACH-000800,-0.8005845807790758
ACH-000802,-0.529984241523181
ACH-000804,-0.5291036052269953
ACH-000805,-0.5390197245205105
ACH-000809,-0.4937811136031101
ACH-000810,-0.7515026830932328
ACH-000811,-0.5971751652485277
ACH-000817,-0.7772396670041224
ACH-000819,-0.6221955018929979
ACH-000820,-0.6829883925384738
ACH-000821,-0.7122431500634482
ACH-000822,-0.2305571103902232
ACH-000823,-0.7971331770431641
ACH-000824,-0.3641875408462812
ACH-000827,-0.6446681714515102
ACH-000829,-0.581905756563136
ACH-000831,-0.5340672031312103
ACH-000832,-0.7736417774782957
ACH-000833,-0.4663654935243933
ACH-000834,-0.5145725498219023
ACH-000835,-0.7304655440768432
ACH-000836,-0.17762872145642405
ACH-000837,-0.7909533799439069
ACH-000838,-0.306754563255747
ACH-000839,-0.7246918568696346
ACH-000840,-0.5082631044967334
ACH-000841,-0.5261027950890115
ACH-000843,-0.6981942461232913
ACH-000846,-0.8524499693665526
ACH-000847,-0.6566140937106772
ACH-000848,-0.4756451470146804
ACH-000849,-0.4584800818699984
ACH-000851,-0.702939957086608
ACH-000855,-0.9981830197517376
ACH-000856,-0.7362459095424265
ACH-000858,-0.7116522375072762
ACH-000859,-0.6073145125641026
ACH-000861,-0.3289357738914241
ACH-000862,-0.5567408535621361
ACH-000865,-0.5817518168798907
ACH-000866,-0.6250003881524839
ACH-000867,-0.4833564353268506
ACH-000869,-0.5220446856415267
ACH-000872,-0.5636873692410884
ACH-000873,-0.3786683950649433
ACH-000876,-0.7339046367191467
ACH-000878,-0.4667117537904333
ACH-000880,-0.548279946987169
ACH-000881,-0.6846841902306873
ACH-000882,-0.6875854385161955
ACH-000884,-0.7449604335094454
ACH-000885,-0.5741062474717213
ACH-000887,-0.4850607675790214
ACH-000889,-0.29798868898030745
ACH-000896,-0.9856531721307163
ACH-000898,-0.3816335300841437
ACH-000900,-0.5510658068309986
ACH-000901,-0.6628102315453979
ACH-000905,-0.5853305994441045
ACH-000906,-0.6109555703650996
ACH-000907,-0.6423519095072533
ACH-000910,-0.5338850007858575
ACH-000911,-0.544636918686204
ACH-000912,-0.5480829765297766
ACH-000913,-0.5727474108992959
ACH-000915,-0.4113226581268212
ACH-000916,-0.13503890159527884
ACH-000917,-0.6202637693346643
ACH-000920,-0.5871187096858537
ACH-000921,-0.7501587710890704
ACH-000924,-0.5249267707728946
ACH-000926,-0.350460123496659
ACH-000928,-0.7526216350357909
ACH-000929,-0.5084493314677075
ACH-000932,-0.9106210327408468
ACH-000935,-0.367257447918434
ACH-000936,-0.7695477201348578
ACH-000937,-0.5590184659615233
ACH-000938,-0.7645468370638271
ACH-000939,-0.3798044008694694
ACH-000941,-0.8605183019893208
ACH-000943,-0.7444049161221534
ACH-000946,-0.7266159977476059
ACH-000947,-0.7845489954270508
ACH-000948,-0.7051947408201167
ACH-000950,-0.7909328228810015
ACH-000953,-0.6522496616050389
ACH-000954,-0.8132549563448327
ACH-000957,-0.8587462965521168
ACH-000958,-0.6332921742498441
ACH-000960,-0.4167825999027829
ACH-000963,-0.6084977442176143
ACH-000968,-0.521498606083
ACH-000969,-0.46197015959012
ACH-000972,-0.4497243776881672
ACH-000973,-0.6140518555064444
ACH-000974,-0.7486464849075894
ACH-000978,-0.6121928891043457
ACH-000984,-0.7046687352513402
ACH-000986,-0.5250733896337257
ACH-000988,-0.7254606013109569
ACH-000993,-0.5108497123005447
ACH-000994,-0.5013270001716589
ACH-000996,-0.7513322144208964
ACH-001001,-0.6556330899323706
ACH-001020,-0.25616000480476986
ACH-001028,-0.5588011062442139
ACH-001031,-0.5701674942355102
ACH-001038,-0.5607673361545152
ACH-001048,-0.5105410612788703
ACH-001050,-0.7305714879275556
ACH-001053,-0.7913424184359122
ACH-001054,-0.5470623127537532
ACH-001061,-0.5160541103322027
ACH-001067,-0.5999477670538427
ACH-001075,-0.6587147929859339
ACH-001096,-0.5573936122359241
ACH-001111,-0.795934489907504
ACH-001119,-0.4380767218354318
ACH-001128,0.2756513948695558
ACH-001134,-0.5756151578026062
ACH-001151,-0.6442232700336457
ACH-001163,-0.6261140342381298
ACH-001164,-0.6064194267597677
ACH-001183,-0.6856479504298123
ACH-001192,-0.8018858597378218
ACH-001193,-0.4887804999062468
ACH-001196,-0.5794233344073607
ACH-001197,-0.6254234563872719
ACH-001205,-0.6769674566516951
ACH-001211,-0.658723044877398
ACH-001212,-0.6635438404889418
ACH-001228,-0.568433911824471
ACH-001232,-0.6732372776461105
ACH-001239,-0.531533441072945
ACH-001270,-0.4305482617363172
ACH-001274,-0.3210497335699618
ACH-001275,-0.5295797771362641
ACH-001277,-0.6134831758176709
ACH-001278,-0.381249784325544
ACH-001280,-0.7132711961302195
ACH-001283,-0.78645463949811
ACH-001289,-0.6078863532770105
ACH-001300,-0.7178694622979669
ACH-001301,-0.6567171097831459
ACH-001302,-0.054724194493179217
ACH-001306,-0.6729764666509024
ACH-001318,-0.6093954153496681
ACH-001322,-0.7452855875916841
ACH-001328,-0.6699090486606915
ACH-001332,-0.17032870758970067
ACH-001336,-0.803797997263065
ACH-001346,-0.6648248502919788
ACH-001353,-0.5878500898834044
ACH-001354,-0.5554800643427477
ACH-001367,-0.5262957419340009
ACH-001368,-0.6714753205017403
ACH-001374,-0.2524064495110861
ACH-001377,-0.7901244667730422
ACH-001380,-0.5411899303151193
ACH-001391,-0.4150004662130343
ACH-001408,-0.4983093232509906
ACH-001430,-0.7425287115949168
ACH-001431,-0.648348686363236
ACH-001450,-0.5992835440003901
ACH-001496,-0.33063357146128536
ACH-001500,-0.3796801959027242
ACH-001523,-0.5573062587276028
ACH-001532,-0.5427935078006091
ACH-001550,-0.3393100427154645
ACH-001552,-0.6370842545250179
ACH-001554,-0.6018505412243673
ACH-001654,-0.5355283330152792
ACH-001735,-0.5534912301513737
ACH-001736,-0.3851108984311706
ACH-001737,-0.7897445996787132
ACH-001740,-0.6696629377431264
ACH-001745,-0.3918804342377655
ACH-001765,-0.3631746332039035
