,CSPG5 (10675)
ACH-000252,-0.10611114220560228
ACH-000253,-0.17038230223129086
ACH-000255,-0.08930768670227528
ACH-000256,-0.21980980060479147
ACH-000257,-0.3923026210249384
ACH-000258,-0.12815429800239944
ACH-000259,-0.12337560479742557
ACH-000260,-0.1946400620489461
ACH-000261,-0.13972937242559366
ACH-000262,-0.02983587129945364
ACH-000263,-0.2719768595671248
ACH-000264,-0.16766258811915205
ACH-000265,-0.19654819335146154
ACH-000266,-0.1706247112077403
ACH-000272,0.0507468876916977
ACH-000274,-0.16818500514583193
ACH-000277,-0.052480647078358096
ACH-000278,-0.0896496234976067
ACH-000279,-0.17050676940148396
ACH-000280,-0.14770879031257672
ACH-000281,-0.2184450422297088
ACH-000288,-0.045267993826024734
ACH-000291,-0.10253822098467333
ACH-000293,-0.2936483737149428
ACH-000294,-0.1733276498212561
ACH-000295,-0.35742704899966504
ACH-000296,-0.20542461898244613
ACH-000302,-0.11076086775366653
ACH-000304,-0.08461220896216833
ACH-000307,-0.1438365349108102
ACH-000308,-0.016370036079819666
ACH-000310,-0.06866895624938206
ACH-000311,0.0760545412173212
ACH-000312,-0.04477236272670716
ACH-000315,-0.13483030763791626
ACH-000316,-0.06741399109075691
ACH-000317,-0.2062495701044876
ACH-000318,-0.01935117763489501
ACH-000319,-0.1581709089696257
ACH-000320,-0.18204493905104974
ACH-000322,0.011326579845627028
ACH-000323,-0.06376385798096691
ACH-000324,0.06374572613442854
ACH-000329,-0.13756974716892734
ACH-000330,-0.19139888711540973
ACH-000331,0.08531752214995968
ACH-000332,-0.19348151004431408
ACH-000334,-0.1299809788547526
ACH-000335,-0.2081682237475807
ACH-000336,-0.29056171586748714
ACH-000337,-0.12149616211603433
ACH-000338,-0.3021743534628103
ACH-000339,-0.09155968016881076
ACH-000341,-0.065894148703365
ACH-000348,-0.0898427495324027
ACH-000350,-0.17875642813327056
ACH-000352,-0.07029130985583665
ACH-000356,-0.2208770058210206
ACH-000361,-0.14740299463021106
ACH-000362,-0.14016830145571493
ACH-000363,0.004574635648127908
ACH-000364,-0.19028050797652096
ACH-000365,-0.12649511931443866
ACH-000366,-0.1210249975748614
ACH-000368,-0.10555789777307537
ACH-000374,-0.06858333910913474
ACH-000375,-0.1520325391418678
ACH-000376,0.00591490193263735
ACH-000381,-0.10324635130012873
ACH-000383,-0.28226617899309153
ACH-000387,-0.17963067705247132
ACH-000389,-0.2894953814238837
ACH-000390,-0.12569690742535589
ACH-000393,-0.1584229631248724
ACH-000395,-0.13567846650389534
ACH-000396,-0.06623731655182556
ACH-000397,-0.1102340139041189
ACH-000401,-0.14071597582260556
ACH-000402,-0.15696121611713953
ACH-000403,-0.11312254133366345
ACH-000404,-0.15353605993672667
ACH-000406,-0.14371149661756122
ACH-000407,-0.234766937677424
ACH-000408,0.0005249456833396801
ACH-000410,-0.2041922840995118
ACH-000411,-0.16834427771694366
ACH-000414,-0.01522030887013005
ACH-000415,-0.2141300105283641
ACH-000416,-0.10702576957757744
ACH-000420,-0.024783286333312275
ACH-000421,-0.13801431987621454
ACH-000424,-0.2448979288996836
ACH-000425,-0.08119346086286369
ACH-000426,-0.2875472966568327
ACH-000427,-0.017569382901577946
ACH-000433,0.03173771093485373
ACH-000435,-0.04332226853865923
ACH-000436,-0.1394508117815518
ACH-000444,-0.13448018111135907
ACH-000445,-0.2423276970692848
ACH-000448,-0.1961809951548162
ACH-000450,0.003345815605769072
ACH-000452,-0.10522613519743723
ACH-000454,-0.29502910478992644
ACH-000458,-0.19774244085879444
ACH-000459,0.015008674023215804
ACH-000460,-0.13362104323380974
ACH-000461,-0.09022876042315706
ACH-000463,0.0142322960657822
ACH-000464,-0.25417626095294626
ACH-000466,-0.1944437273720924
ACH-000467,-0.002688653541482568
ACH-000468,-0.06928505339309568
ACH-000469,-0.2097034932220581
ACH-000470,-0.033421537467949736
ACH-000471,-0.06751419201552962
ACH-000472,-0.1711475771194499
ACH-000473,-0.051157721935584516
ACH-000475,-0.1107968739102357
ACH-000476,-0.18642129433321367
ACH-000477,-0.10804801169766423
ACH-000479,0.08211798988950414
ACH-000480,-0.2330878612181476
ACH-000481,-0.09446571936392432
ACH-000483,0.039497327821960464
ACH-000484,-0.14787160411265954
ACH-000485,-0.057096699395738026
ACH-000486,-0.2533101667511509
ACH-000487,-0.02533597032081512
ACH-000488,-0.11882718713114562
ACH-000490,-0.16249202535228874
ACH-000491,-0.114892898503697
ACH-000495,0.12070731014837675
ACH-000496,-0.07893449731020159
ACH-000499,0.053788102133930635
ACH-000500,-0.13110370790833215
ACH-000502,-0.125700559201484
ACH-000503,-0.22893382324708475
ACH-000505,-0.14368476880984524
ACH-000507,-0.2254051898249817
ACH-000510,-0.10178795435000894
ACH-000511,-0.1644129038281606
ACH-000512,0.016302658544604703
ACH-000516,-0.17187657459000286
ACH-000517,-0.18403694339801904
ACH-000518,-0.01235605111205154
ACH-000520,-0.07336663938438906
ACH-000521,0.1103791951130289
ACH-000522,-0.14085838820276356
ACH-000524,-0.0959769890013867
ACH-000527,-0.1130001045257605
ACH-000528,-0.10143690727847654
ACH-000537,-0.0835698460395346
ACH-000541,-0.1816590979302455
ACH-000542,0.02113890423541978
ACH-000544,-0.17990376371036834
ACH-000545,-0.04221145282804537
ACH-000547,-0.31553212723753843
ACH-000548,0.007889512497810254
ACH-000549,-0.011410245161230785
ACH-000550,-0.08888341688115232
ACH-000552,-0.00858789634184782
ACH-000556,-0.14796271794646645
ACH-000557,-0.020458093641405755
ACH-000569,-0.4402900631126413
ACH-000570,-0.004004166452887333
ACH-000571,-0.12939359020913013
ACH-000573,-0.016299863283515008
ACH-000576,-0.1464503820062461
ACH-000579,-0.22394399284290764
ACH-000580,-0.10386992838048673
ACH-000584,-0.16867110430476762
ACH-000585,-0.11033245191528343
ACH-000588,-0.039406599193171035
ACH-000589,-0.09836048824208812
ACH-000591,-0.00807838258092662
ACH-000593,-0.18898287614780607
ACH-000600,-0.09800673355688952
ACH-000601,0.0491507237064236
ACH-000605,-0.02314581962279564
ACH-000606,-0.13345603275211945
ACH-000608,-0.19610914639174856
ACH-000614,-0.18950379763557493
ACH-000616,-0.048914089340489686
ACH-000618,-0.18708722364344
ACH-000619,-0.1081054243306286
ACH-000620,-0.18468527655455305
ACH-000621,-0.029203742830545106
ACH-000622,-0.2347949570977523
ACH-000623,0.04465916033366826
ACH-000624,-0.1263064778923866
ACH-000627,-0.16654429714229133
ACH-000630,-0.151004611075911
ACH-000631,-0.11295701925264882
ACH-000632,-0.14400459254969508
ACH-000633,-0.11219369124728594
ACH-000637,0.010323173480376622
ACH-000638,-0.17534102167512575
ACH-000646,-0.1979804217383601
ACH-000647,-0.07736937379080246
ACH-000648,-0.1347868291058979
ACH-000649,-0.11072886530933816
ACH-000651,-0.2014362635504336
ACH-000652,-0.09526482060763487
ACH-000653,-0.10029782807393893
ACH-000657,-0.20713950692855015
ACH-000658,-0.07681224079883202
ACH-000661,-0.14195658297147498
ACH-000662,0.038890751903215816
ACH-000663,-0.06553638042926177
ACH-000665,-0.1608160335583552
ACH-000671,-0.09223283465115953
ACH-000672,-0.3312494386863521
ACH-000673,-0.14303035086324764
ACH-000676,-0.020706035316977255
ACH-000677,-0.04604516928394863
ACH-000681,-0.17244769600249638
ACH-000683,-0.15101822134765516
ACH-000684,-0.03561053704326563
ACH-000688,-0.15795821224364176
ACH-000693,-0.15475464226190433
ACH-000694,-0.08723848226990201
ACH-000695,-0.09420980860564228
ACH-000696,-0.07064680477068754
ACH-000697,-0.07099236630029912
ACH-000699,-0.07081395563338197
ACH-000701,-0.21592032984378995
ACH-000706,-0.08058422387427996
ACH-000711,-0.1825614411696975
ACH-000713,-0.1513213028957479
ACH-000714,-0.08986978767209605
ACH-000718,-0.31738246026296857
ACH-000720,-0.13190631633599434
ACH-000721,-0.01958779497610969
ACH-000724,-0.11708891845341328
ACH-000725,-0.19470182722411133
ACH-000732,-0.1207267005706038
ACH-000734,-0.2238462628903454
ACH-000735,-0.1474293609497417
ACH-000736,0.023705710344071856
ACH-000738,-0.3090569303370351
ACH-000746,-0.06308040734894978
ACH-000747,-0.1546028310854385
ACH-000748,-0.07526301253027916
ACH-000753,-0.167976779307792
ACH-000756,-0.08644426883983057
ACH-000757,-0.3483878108002389
ACH-000758,-0.2646601150287569
ACH-000760,-0.2020844362505445
ACH-000762,0.06519337337450945
ACH-000763,-0.019125815186992304
ACH-000764,0.08746638543888101
ACH-000765,-0.10094725145048213
ACH-000766,-0.10008006971158387
ACH-000767,0.013039334884802677
ACH-000768,-0.12054232953327085
ACH-000769,-0.1824072787773828
ACH-000770,-0.17325582008052734
ACH-000771,-0.17501512077770215
ACH-000773,-0.21225614180833213
ACH-000776,-0.2527493463595619
ACH-000777,-0.13575167298097773
ACH-000778,-0.2627183659284251
ACH-000781,-0.1089636462145254
ACH-000782,-0.2274790552119932
ACH-000783,-0.0638804422596857
ACH-000784,-0.19825613201974224
ACH-000785,-0.09567848136595523
ACH-000787,-0.15077164947593893
ACH-000788,-0.15058365710414487
ACH-000791,0.00222721584136794
ACH-000792,-0.18745622474613935
ACH-000794,-0.3199566610916174
ACH-000796,-0.1876495366633052
ACH-000798,0.1364830358934627
ACH-000799,-0.20880931167070255
ACH-000800,-0.12450508175577175
ACH-000802,-0.056063523232584886
ACH-000804,-0.13891244113060286
ACH-000805,-0.17670642273973372
ACH-000809,-0.1833483760099348
ACH-000810,-0.33927034935024003
ACH-000811,-0.1758086346789736
ACH-000817,-0.44319837441786536
ACH-000819,-0.09909450554184546
ACH-000820,0.028378187899709563
ACH-000821,-0.19255650212328665
ACH-000822,-0.1991442125301464
ACH-000823,-0.2620810351581793
ACH-000824,-0.07880384052587161
ACH-000827,-0.15566178854283352
ACH-000829,0.047711846620690126
ACH-000831,-0.11909928477584883
ACH-000832,-0.1321697817173733
ACH-000833,-0.20545064161031093
ACH-000834,-0.044906400440275815
ACH-000835,-0.03810589919417223
ACH-000836,-0.17447552409702466
ACH-000837,-0.10525562889513793
ACH-000838,-0.06776815364009643
ACH-000839,-0.1029502932068067
ACH-000840,-0.2766253649643122
ACH-000841,-0.2514652541004652
ACH-000843,0.007866690765018617
ACH-000846,-0.12110190530247908
ACH-000847,0.04195504364975773
ACH-000848,-0.15233763778494502
ACH-000849,-0.2114521706095089
ACH-000851,-0.12155921052842475
ACH-000855,0.16358153562558134
ACH-000856,-0.053292989940972
ACH-000858,-0.01849616495698556
ACH-000859,0.07971327065804733
ACH-000861,0.03701229219059013
ACH-000862,-0.1965403301255448
ACH-000865,-0.18961668594717684
ACH-000866,-0.01502732640919284
ACH-000867,-0.14169041702687002
ACH-000869,-0.17809456727569495
ACH-000872,-0.2365375644876381
ACH-000873,0.02393150224365117
ACH-000876,-0.17015361050122713
ACH-000878,-0.06536305787572112
ACH-000880,-0.003538857761115412
ACH-000881,0.008177774877632544
ACH-000882,-0.13642011656431574
ACH-000884,-0.14460727273204882
ACH-000885,0.04742842049174981
ACH-000887,-0.1531476164617844
ACH-000889,-0.10263644544437248
ACH-000896,-0.059832945974032575
ACH-000898,-0.1621472640488459
ACH-000900,-0.08317385054781755
ACH-000901,-0.12129732000269247
ACH-000905,-0.021777972130533525
ACH-000906,-0.17481169051976214
ACH-000907,-0.3564484316729061
ACH-000910,-0.03228220673499256
ACH-000911,0.014957725284231069
ACH-000912,-0.0957985030462878
ACH-000913,-0.08977829063620786
ACH-000915,-0.05348268436752618
ACH-000916,0.07680989950582885
ACH-000917,-0.12083260459303945
ACH-000920,0.209834082917912
ACH-000921,-0.204569753647647
ACH-000924,-0.1365531076777336
ACH-000926,-0.01782148181066926
ACH-000928,-0.15753921098837734
ACH-000929,-0.3812912827333317
ACH-000932,-0.20073268965493085
ACH-000935,-0.04691102662149961
ACH-000936,0.08037691388882283
ACH-000937,-0.1706054932518543
ACH-000938,-0.10103394901458286
ACH-000939,0.016772710468113166
ACH-000941,-0.04280951011438066
ACH-000943,-0.10978234180921374
ACH-000946,-0.06768245584519805
ACH-000947,-0.09983110083825887
ACH-000948,-0.038202803600567034
ACH-000950,-0.16763076465453094
ACH-000953,-0.21301598405832686
ACH-000954,-0.4099602440476344
ACH-000957,-0.11286930451191884
ACH-000958,-0.09950796080810204
ACH-000960,-0.1469882758454331
ACH-000963,-0.2784380008760619
ACH-000968,-0.024032160256019883
ACH-000969,-0.10583966905522786
ACH-000972,-0.044769145397909715
ACH-000973,-0.19018973205887899
ACH-000974,-0.16311488048532696
ACH-000978,0.21227619928177194
ACH-000984,0.0007027856657722059
ACH-000986,-0.15669813668042615
ACH-000988,0.06866564633538058
ACH-000993,-0.2972399757858241
ACH-000994,-0.1413836633224138
ACH-000996,-0.10071745054976528
ACH-001001,-0.11002256762133383
ACH-001020,-0.4166981905381782
ACH-001028,-0.08351729040507085
ACH-001031,0.012102135080954392
ACH-001038,-0.08619044188028742
ACH-001048,-0.11737309542048953
ACH-001050,-0.02228804135478121
ACH-001053,-0.32323162915554765
ACH-001054,-0.1405425563871772
ACH-001061,-0.06497632805010747
ACH-001067,-0.1958952217553057
ACH-001075,-0.05347383513495988
ACH-001096,-0.28862638043257394
ACH-001111,-0.31162578885499825
ACH-001119,0.018235111111461186
ACH-001128,0.08122545321249583
ACH-001134,-0.3404468499656039
ACH-001151,-0.21107837126369675
ACH-001163,-0.045039215926878234
ACH-001164,-0.28860676940805124
ACH-001183,-0.015033035313957482
ACH-001192,-0.4012659332222624
ACH-001193,-0.35112737841861746
ACH-001196,-0.07291986096614578
ACH-001197,-0.061306063734928376
ACH-001205,-0.1100472105952229
ACH-001211,-0.22861302380555304
ACH-001212,0.007868412194909247
ACH-001228,-0.08545569343683486
ACH-001232,-0.15245153486924098
ACH-001239,-0.13915792233265373
ACH-001270,-0.14363963711059013
ACH-001274,-0.14809575287612656
ACH-001275,-0.18188486357482864
ACH-001277,-0.24868534407118875
ACH-001278,-0.05443699334402658
ACH-001280,-0.16049897838474153
ACH-001283,-0.10525319370366512
ACH-001289,-0.20339709892945948
ACH-001300,-0.20041196413902934
ACH-001301,-0.04717242050997765
ACH-001302,0.17062636863605035
ACH-001306,-0.1396729226735322
ACH-001318,-0.11425516654519464
ACH-001322,-0.09087435163430023
ACH-001328,-0.1632578307277684
ACH-001332,-0.09237838647248296
ACH-001336,-0.20963642253659875
ACH-001346,-0.17112971120926068
ACH-001353,-0.07836088176983087
ACH-001354,-0.47347560963827706
ACH-001367,-0.055645915383573566
ACH-001368,-0.2485639552662796
ACH-001374,0.06374794818586517
ACH-001377,-0.18817336080665076
ACH-001380,-0.14972338999962514
ACH-001391,-0.18553311928546665
ACH-001408,-0.16876074654824644
ACH-001430,-0.07893174995380332
ACH-001431,-0.2051814746737652
ACH-001450,0.031593493359566224
ACH-001496,-0.07100915747421595
ACH-001500,-0.245606459544026
ACH-001523,-0.2475641448952109
ACH-001532,-0.0071009045961428815
ACH-001550,-0.002249333873369981
ACH-001552,-0.13159832497591534
ACH-001554,-0.14680072112681838
ACH-001654,-0.11600928858517598
ACH-001735,-0.21300256208956392
ACH-001736,-0.18617126479989654
ACH-001737,-0.2116540404316664
ACH-001740,-0.18302046318144224
ACH-001745,0.004336645574570853
ACH-001765,-0.0239476181922295
