,BAK1 (578)
ACH-000146,-0.14914519487232228
ACH-000148,-0.0813197308710917
ACH-000150,-0.4260334839104437
ACH-000152,-0.1914981528695273
ACH-000153,-0.2255542601372894
ACH-000159,-0.3184212804777775
ACH-000160,-0.2377204111459705
ACH-000163,-0.15870579219398967
ACH-000167,-0.21651546790543175
ACH-000168,-0.3046140263964289
ACH-000169,-0.2924798564051165
ACH-000178,-0.30014058541913563
ACH-000183,-0.18508441888670915
ACH-000188,-0.28882789249640795
ACH-000189,-0.33998083361255216
ACH-000190,-0.32154117467202903
ACH-000198,-0.22793086124057185
ACH-000203,-0.3938284285340912
ACH-000204,0.19739390618877853
ACH-000206,-0.32620385438831284
ACH-000207,-0.26204921267639725
ACH-000208,-0.22878202512729434
ACH-000210,-0.31410168682412354
ACH-000211,-0.2817526974910292
ACH-000215,-0.3000803380352248
ACH-000221,0.26064497322973346
ACH-000222,-0.014190881669079962
ACH-000223,-0.4063146309682073
ACH-000226,-0.2873443706233549
ACH-000227,-0.5798597298912219
ACH-000228,-0.12784179046579885
ACH-000231,-0.2277323278986567
ACH-000232,-0.3262234250178755
ACH-000233,-0.2845700899632421
ACH-000234,-0.3112346078984037
ACH-000235,-0.3877358652802396
ACH-000237,-0.11150919096122287
ACH-000238,-0.2479653507732008
ACH-000242,-0.21403119878869795
ACH-000243,-0.28222373920604443
ACH-000244,-0.17490430421712375
ACH-000246,-0.3364945495752455
ACH-000248,-0.2832033833605425
ACH-000250,-0.4707205237413389
ACH-000251,-0.2118021583275639
ACH-000252,-0.2736094552322925
ACH-000253,-0.34906644509795504
ACH-000255,-0.2899390050058236
ACH-000256,-0.22289964947116991
ACH-000257,-0.223746863326046
ACH-000258,-0.264863393819683
ACH-000259,-0.2993511995023127
ACH-000260,-0.34070589268831536
ACH-000261,-0.20249820917034594
ACH-000262,-0.03573723838310236
ACH-000263,-0.2576156289563572
ACH-000264,-0.35182510629249536
ACH-000265,-0.2605518268426089
ACH-000266,-0.2450840246205498
ACH-000272,-0.4139899323117375
ACH-000274,-0.4398846557568629
ACH-000277,-0.2492161135232381
ACH-000278,-0.3092987389869934
ACH-000279,-0.33742113045610495
ACH-000280,-0.2675461355820487
ACH-000281,-0.1694731219555228
ACH-000288,-0.27254520318830416
ACH-000291,-0.3927415611706721
ACH-000293,-0.2392039245416309
ACH-000294,-0.3243890004903417
ACH-000295,-0.07931453810582581
ACH-000296,-0.3168250724589639
ACH-000302,-0.2615813488443842
ACH-000304,-0.13436926785040612
ACH-000307,-0.13026935363150086
ACH-000308,-0.4729000300985453
ACH-000310,-0.4613478917312416
ACH-000311,-0.2908678436991292
ACH-000312,-0.3867734027329434
ACH-000315,-0.3085563438065005
ACH-000316,-0.2554575651769393
ACH-000317,-0.23937102850468986
ACH-000318,-0.32060426417071863
ACH-000319,-0.125621044226683
ACH-000320,-0.2518579502864373
ACH-000322,-0.16360829996552015
ACH-000323,-0.4008659103398339
ACH-000324,-0.2685368990218457
ACH-000329,-0.29849997896080205
ACH-000330,-0.4480608181526169
ACH-000331,-0.3305001368212829
ACH-000332,-0.2772001279219618
ACH-000334,-0.27955244301097315
ACH-000335,-0.10759747346433488
ACH-000336,-0.128241544876448
ACH-000337,-0.4984474456363176
ACH-000338,-0.07977346530196026
ACH-000339,-0.3830513153349087
ACH-000341,-0.20552872547210768
ACH-000348,-0.17150863465762906
ACH-000350,-0.059338391801003434
ACH-000352,-0.2883461729934331
ACH-000356,-0.4283932415803916
ACH-000361,-0.2914354971445836
ACH-000362,-0.1673151917766048
ACH-000363,-0.3237029786252277
ACH-000364,-0.14484345338374705
ACH-000365,-0.2961448521295479
ACH-000366,-0.11125604142118628
ACH-000368,-0.3469261609505589
ACH-000374,-0.4923953294373758
ACH-000375,-0.2414392282002976
ACH-000376,-0.3106729514158074
ACH-000381,-0.03194424852117092
ACH-000383,-0.34874776811516545
ACH-000387,-0.15511109123682185
ACH-000389,-0.16443177614994994
ACH-000390,-0.27314290578219924
ACH-000393,-0.3130292964479081
ACH-000395,-0.2934220528320388
ACH-000396,-0.15102783533197245
ACH-000397,-0.3212298469745498
ACH-000401,-0.08681934940587174
ACH-000402,-0.6763797622038328
ACH-000403,-0.4362781593396455
ACH-000404,-0.21008727083927145
ACH-000406,-0.199925902482456
ACH-000407,-0.2290556059819687
ACH-000408,-0.4734924501022378
ACH-000410,-0.2343705516646365
ACH-000411,-0.16635045846707994
ACH-000414,-0.2584127861621341
ACH-000415,-0.18701513179107213
ACH-000416,-0.2908077394216545
ACH-000420,-0.4743233993572722
ACH-000421,-0.3410998197838063
ACH-000424,-0.5452748758585908
ACH-000425,-0.2781938684747287
ACH-000426,-0.13115261707961298
ACH-000427,-0.3762833741466637
ACH-000433,-0.3463970272643244
ACH-000435,-0.21087043806263567
ACH-000436,-0.2927584792295789
ACH-000444,-0.2220943321390941
ACH-000445,-0.21817567058769488
ACH-000448,-0.3709095290389178
ACH-000450,-0.2237718518115298
ACH-000452,-0.18537402605344025
ACH-000454,-0.3607195505374883
ACH-000458,-0.24271878489840146
ACH-000459,-0.060330035012660974
ACH-000460,-0.18725319786217967
ACH-000461,-0.2265883340229157
ACH-000463,-0.21403582243199093
ACH-000464,-0.07903293248275113
ACH-000466,-0.3456899959589977
ACH-000467,-0.3275233211118121
ACH-000468,-0.3465378466834658
ACH-000469,-0.1728531951327376
ACH-000470,-0.367353152514338
ACH-000471,-0.19864576825200084
ACH-000472,-0.2333609370373841
ACH-000473,-0.17095941661964018
ACH-000475,-0.2792255836071725
ACH-000476,-0.41754055365360215
ACH-000477,-0.38320481185722666
ACH-000479,-0.3796196260246695
ACH-000480,-0.20259641656272773
ACH-000481,-0.2013023234006096
ACH-000483,-0.085045945887307
ACH-000484,-0.3010348954731687
ACH-000485,-0.3225647303056786
ACH-000486,-0.26894521340093497
ACH-000487,-0.17379826276627852
ACH-000488,-0.3391781202908628
ACH-000490,-0.2647642808486652
ACH-000491,-0.3630251850947342
ACH-000495,-0.13671168801961367
ACH-000496,-0.2862269585564786
ACH-000499,-0.2100387865298595
ACH-000500,-0.6243749268245785
ACH-000502,-0.3009517806056133
ACH-000503,-0.1812034394161832
ACH-000505,-0.3393283588721345
ACH-000507,-0.2858709944093545
ACH-000510,-0.2413989064175616
ACH-000511,-0.16987975955902782
ACH-000512,-0.3277652124229442
ACH-000516,-0.2923256613478396
ACH-000517,-0.2800363697134887
ACH-000518,-0.1682827116595572
ACH-000520,-0.4325216968064444
ACH-000521,-0.32000207417762705
ACH-000522,-0.3344318466305249
ACH-000524,-0.4384138140432328
ACH-000527,-0.21434618606584013
ACH-000528,-0.2311254034961341
ACH-000537,-0.14489035696560149
ACH-000541,-0.13624733871583875
ACH-000542,-0.3052145707535073
ACH-000544,-0.20006985424895365
ACH-000545,-0.2181276538361226
ACH-000547,-0.07981478687032006
ACH-000548,-0.28414972043856834
ACH-000549,-0.26553177989154136
ACH-000550,-0.2505629756059198
ACH-000552,-0.2495335266837826
ACH-000556,-0.42396203257163945
ACH-000557,-0.24277735762315594
ACH-000569,-0.03812229258782772
ACH-000570,-0.15517782119412646
ACH-000571,-0.2532414264230889
ACH-000573,-0.12174256840334327
ACH-000576,-0.12826801658625922
ACH-000579,-0.2960481601787511
ACH-000580,-0.2576411531922861
ACH-000584,-0.1390329782904897
ACH-000585,-0.16491278347568655
ACH-000588,-0.0976858365432118
ACH-000589,-0.1392921074880238
ACH-000591,-0.18607159214964253
ACH-000593,-0.17049046715524893
ACH-000600,-0.3919216558200261
ACH-000601,-0.1850134589466415
ACH-000605,-0.4622344222839971
ACH-000606,-0.4246184478380016
ACH-000608,-0.3392508169008825
ACH-000614,-0.4349729940350216
ACH-000616,-0.3614043296280444
ACH-000618,-0.049980122240126136
ACH-000619,-0.23900659977505506
ACH-000620,-0.274753221208017
ACH-000621,-0.2542612673060142
ACH-000622,-0.2179447111810404
ACH-000623,-0.24469330753503424
ACH-000624,-0.3484525215487998
ACH-000627,-0.3891176868614429
ACH-000630,-0.21430035911950052
ACH-000631,-0.17471299262162213
ACH-000632,-0.2345330820092397
ACH-000633,-0.32359763565304817
ACH-000637,-0.3307926590631741
ACH-000638,-0.3523029541770901
ACH-000646,-0.17120378793264934
ACH-000647,-0.2487138901841621
ACH-000648,-0.3628869929052854
ACH-000649,-0.33208273528834803
ACH-000651,-0.2375807376433112
ACH-000652,-0.4279851341164426
ACH-000653,-0.27322172199614664
ACH-000657,-0.3132834991928795
ACH-000658,-0.3602792006877452
ACH-000661,-0.2558822624058276
ACH-000662,-0.5093256426077151
ACH-000663,-0.1887598560705116
ACH-000665,-0.3657261745886138
ACH-000671,-0.17742026541344813
ACH-000672,-0.3083424788063038
ACH-000673,-0.37666643064793853
ACH-000676,-0.2077160507061548
ACH-000677,-0.4736087896247931
ACH-000681,-0.12008599659843112
ACH-000683,-0.3614533783235504
ACH-000684,-0.19090986019186815
ACH-000688,-0.034208184997427456
ACH-000693,-0.2346908121399965
ACH-000694,-0.2125797337518269
ACH-000695,-0.4361696726402667
ACH-000696,-0.3303436377564604
ACH-000697,-0.2143569861047772
ACH-000699,-0.13085284034693545
ACH-000701,-0.4003343594820336
ACH-000706,-0.20677879590693776
ACH-000711,-0.2938158235644832
ACH-000713,-0.5353622584618044
ACH-000714,-0.2331623648477765
ACH-000718,-0.3798123035260863
ACH-000720,-0.33286827069084196
ACH-000721,-0.421529641980484
ACH-000724,0.08606339438836179
ACH-000725,-0.20857919725540766
ACH-000732,-0.32261745878923137
ACH-000734,-0.1536606965444507
ACH-000735,-0.20913876419672656
ACH-000736,-0.1993762888482456
ACH-000738,-0.1332533416264473
ACH-000746,-0.1902262119075727
ACH-000747,-0.012607368025571629
ACH-000748,-0.26900411974769056
ACH-000753,-0.1561221172540474
ACH-000756,-0.3924074244463561
ACH-000757,-0.07456552510460669
ACH-000758,-0.1905399416275436
ACH-000760,-0.32046248040641445
ACH-000762,-0.0984391516974281
ACH-000763,-0.33022636991193843
ACH-000764,-0.18897013274606184
ACH-000765,-0.3458860569966156
ACH-000766,-0.39982271304819095
ACH-000767,-0.436101315304048
ACH-000768,-0.38900783194103983
ACH-000769,-0.3246545130834235
ACH-000770,-0.28445842527020193
ACH-000771,-0.2830221594921845
ACH-000773,-0.3935874614450179
ACH-000776,-0.1106156213476756
ACH-000777,-0.31932871129661977
ACH-000778,-0.25236298417392633
ACH-000781,-0.20674410108624489
ACH-000782,-0.22092643203498133
ACH-000783,-0.4131242629573647
ACH-000784,-0.3733575097849967
ACH-000785,-0.3449561683370266
ACH-000787,-0.2530143614669722
ACH-000788,-0.18889755385159124
ACH-000791,-0.4125530332632063
ACH-000792,-0.14277768138820784
ACH-000794,-0.14899714895551155
ACH-000796,-0.30930975877355504
ACH-000798,-0.16266228382436024
ACH-000799,-0.2216727704403465
ACH-000800,-0.14555104676812772
ACH-000802,-0.0543442801502846
ACH-000804,-0.3154812934225251
ACH-000805,-0.2442393027103424
ACH-000809,-0.2749341033863846
ACH-000810,-0.3825534574417856
ACH-000811,-0.28868326050750104
ACH-000817,-0.17795340052581515
ACH-000819,-0.18290191105478876
ACH-000820,-0.34109566413344483
ACH-000821,-0.15235392581195425
ACH-000822,-0.36372760070141735
ACH-000823,-0.2536964474821477
ACH-000824,-0.2404725155842363
ACH-000827,-0.3785778805499489
ACH-000829,-0.26559009602544764
ACH-000831,-0.2818899367073086
ACH-000832,-0.1748710708008647
ACH-000833,-0.2541615221368605
ACH-000834,-0.149064945155429
ACH-000835,-0.15517551437777216
ACH-000836,-0.294065181379582
ACH-000837,-0.31495958573979804
ACH-000838,-0.33971404526319904
ACH-000839,-0.02851948097179
ACH-000840,-0.2309573034324669
ACH-000841,-0.2568477312421241
ACH-000843,-0.09709448081599288
ACH-000846,-0.3422902050505469
ACH-000847,-0.17687384913474402
ACH-000848,-0.2395698303677784
ACH-000849,-0.020332731204811296
ACH-000851,-0.1363720880084816
ACH-000855,-0.2940493960543197
ACH-000856,-0.2694321819162651
ACH-000858,-0.2739844577932046
ACH-000859,-0.5148258985252429
ACH-000861,-0.2787669156642645
ACH-000862,-0.35520421357145365
ACH-000865,-0.3742241534205336
ACH-000866,-0.23172548619384445
ACH-000867,-0.29341455176360204
ACH-000869,-0.2884977642128169
ACH-000872,-0.21355381946085747
ACH-000873,-0.3213233025128962
ACH-000876,-0.40977962289981423
ACH-000878,-0.046003840820794714
ACH-000880,-0.236046670107359
ACH-000881,-0.18619076518378175
ACH-000882,-0.15403750606975347
ACH-000884,-0.19926904514603486
ACH-000885,-0.3000079324001933
ACH-000887,-0.19919264591768704
ACH-000889,-0.5048119490500371
ACH-000896,-0.1864407571508978
ACH-000898,-0.25087675396846115
ACH-000900,-0.21153625618259134
ACH-000901,-0.3353606276430968
ACH-000905,-0.1923008603600169
ACH-000906,-0.35551228072591423
ACH-000907,-0.3069246570711111
ACH-000910,-0.3580382124339045
ACH-000911,-0.2911509013637153
ACH-000912,-0.13222077654823294
ACH-000913,-0.23303560528516706
ACH-000915,-0.3015223112571929
ACH-000916,-0.2825371381945482
ACH-000917,-0.12391505462066
ACH-000920,-0.8890947461956744
ACH-000921,-0.1426482434804522
ACH-000924,-0.3393718260337691
ACH-000926,-0.3462660928145069
ACH-000928,-0.3102154686821032
ACH-000929,0.03266329784098091
ACH-000932,-0.3023371573021121
ACH-000935,-0.21777215029006167
ACH-000936,-0.5158380744852692
ACH-000937,-0.422252653248118
ACH-000938,-0.2101080693753163
ACH-000939,-0.34533125631008504
ACH-000941,-0.3429718593355562
ACH-000943,-0.1457432072658509
ACH-000946,-0.08040840570948067
ACH-000947,-0.13833894189552828
ACH-000948,-0.3182883970789783
ACH-000950,-0.15335979584235346
ACH-000953,-0.18154098454455853
ACH-000954,-0.044364577224132014
ACH-000957,-0.27592750006341643
ACH-000958,-0.16375034996175286
ACH-000960,-0.21376744125622524
ACH-000963,0.16372520064400986
ACH-000968,-0.1118302888553949
ACH-000969,-0.15336721005302392
ACH-000972,-0.15781002324043047
ACH-000973,-0.2930554161285002
ACH-000974,-0.2669073739482126
ACH-000978,-0.35256949052623515
ACH-000984,-0.2545607400932713
ACH-000986,-0.19522798394100474
ACH-000988,-0.4422034283380384
ACH-000993,-0.3949960891279061
ACH-000994,-0.2906882868366092
ACH-000996,-0.1869614350074133
ACH-001001,-0.4745199967743281
ACH-001020,-0.3568880762694403
ACH-001028,-0.25986804759634896
ACH-001031,-0.2460044637146521
ACH-001038,-0.3515777046083535
ACH-001048,-0.36430915067257785
ACH-001050,-0.11921046235275436
ACH-001053,-0.331869961181545
ACH-001054,-0.3771223548220912
ACH-001061,-0.3777163030475848
ACH-001067,-0.241654013864282
ACH-001075,-0.16120895371310878
ACH-001096,-0.4235055479261864
ACH-001111,-0.2277582219061376
ACH-001119,-0.1886680924018994
ACH-001128,-0.2900328554660296
ACH-001134,-0.2462311388420184
ACH-001151,-0.3324867227277544
ACH-001163,-0.33418065202278185
ACH-001164,-0.34796045422244465
ACH-001183,-0.18550595368235506
ACH-001192,-0.2837533833857925
ACH-001193,-0.23554843572171336
ACH-001196,-0.2884351721458708
ACH-001197,-0.3568900223964038
ACH-001205,-0.3082905937112789
ACH-001211,-0.2577550153026928
ACH-001212,-0.1747133856479836
ACH-001228,-0.2812341502740901
ACH-001232,-0.2306675608414942
ACH-001239,-0.3625847358738149
ACH-001270,-0.27563378583259784
ACH-001274,-0.08614206892987514
ACH-001275,-0.2843067945735127
ACH-001277,-0.35731074620601466
ACH-001278,-0.12593808443333154
ACH-001280,-0.47528383746462
ACH-001283,0.5420200069599023
ACH-001289,-0.046792305463596834
ACH-001300,-0.296490140750042
ACH-001301,-0.2135378007677607
ACH-001302,-0.2584068910231552
ACH-001306,-0.38374033742680574
ACH-001318,-0.07426133370875186
ACH-001322,-0.10581393200014468
ACH-001328,-0.19075115156611752
ACH-001332,-0.2993610217941653
ACH-001336,-0.2656361319004207
ACH-001346,-0.2192864334695808
ACH-001353,-0.3609109194493769
ACH-001354,0.2324749037313809
ACH-001367,-0.11348872505047244
ACH-001368,-0.3463735919691681
ACH-001374,-0.4601980416682706
ACH-001377,-0.33630936892362034
ACH-001380,-0.2687397279082389
ACH-001391,-0.3337466411634757
ACH-001408,-0.17780434498547892
ACH-001430,-0.3739908662195541
ACH-001431,-0.3890385475627788
ACH-001450,-0.2442349650727425
ACH-001496,-0.24153317150580794
ACH-001500,-0.27923016358488323
ACH-001523,-0.15084673582715682
ACH-001532,-0.12958295400774208
ACH-001550,-0.21178046083942986
ACH-001552,-0.28790008259595723
ACH-001554,-0.2057466567501962
ACH-001654,-0.467216153105694
ACH-001735,-0.4054428511963301
ACH-001736,-0.10338924834535276
ACH-001737,-0.920342234296463
ACH-001740,-0.057685371788489384
ACH-001745,-0.13429265061485268
ACH-001765,-0.34949504442143625
