,DDI1 (414301)
ACH-000004,0.23444465362693134
ACH-000005,0.15612680744590526
ACH-000007,-0.15596011840899546
ACH-000009,0.18704332554124894
ACH-000011,0.11307917222212988
ACH-000012,0.11422312223760242
ACH-000013,0.08920980179547973
ACH-000014,0.12692974575172955
ACH-000015,0.11696753010368945
ACH-000017,-0.019111808607251885
ACH-000018,-0.026485959804168197
ACH-000019,0.06574738562967017
ACH-000021,0.16806318566737705
ACH-000022,0.030478896782657406
ACH-000025,0.16962146385898536
ACH-000028,0.047101967422424944
ACH-000030,0.1497868707736337
ACH-000035,0.1838390933230296
ACH-000036,0.11789115825463355
ACH-000037,0.1290515428759278
ACH-000039,0.030379659498477245
ACH-000040,0.0010418348525686766
ACH-000041,-0.011933620242530132
ACH-000042,0.119900342909956
ACH-000045,0.05347870511508352
ACH-000047,0.03301609347746681
ACH-000052,0.0006598402339333997
ACH-000053,0.08588494221925784
ACH-000054,0.08364032352522575
ACH-000055,0.12012736711379865
ACH-000060,0.16110503140167431
ACH-000067,0.2143380251412496
ACH-000070,0.19565593568422154
ACH-000075,0.28454831534941155
ACH-000078,0.11482132497193978
ACH-000082,0.07952227254912013
ACH-000085,0.0321153024668536
ACH-000086,0.028774419810896682
ACH-000087,0.08490287940675276
ACH-000092,0.14827074061324555
ACH-000095,0.0604362211589107
ACH-000097,0.08158977697210754
ACH-000098,0.1602046718369885
ACH-000099,0.10987428520515584
ACH-000108,0.10741894455751502
ACH-000113,0.09251940914760937
ACH-000116,0.10992526501000972
ACH-000118,0.037566884048574486
ACH-000120,0.15955430713288796
ACH-000123,0.09750749394558827
ACH-000127,0.0710652682763328
ACH-000128,0.17883395575944436
ACH-000132,-0.004622316228296022
ACH-000133,0.012083904080977452
ACH-000137,0.18425460909117566
ACH-000138,0.0429083973829545
ACH-000142,0.08981515355014537
ACH-000143,0.2132145815235055
ACH-000146,0.053971974487054285
ACH-000148,0.02781386952129044
ACH-000150,0.07609648580518717
ACH-000152,0.19713203348182645
ACH-000153,0.18253986500286512
ACH-000159,0.039163573123735966
ACH-000160,0.08421455304745924
ACH-000163,0.12227769872882036
ACH-000167,0.44192034106943373
ACH-000168,0.11608848467957945
ACH-000169,0.2248745249393416
ACH-000178,0.11346741880053846
ACH-000183,-0.034490726104534755
ACH-000188,-0.018717436535854184
ACH-000189,-0.13134063944510835
ACH-000190,-0.14565543235354106
ACH-000198,0.03622175157628322
ACH-000203,-0.10734626510573753
ACH-000204,0.02115286241915997
ACH-000206,0.2502245629159223
ACH-000207,0.035647988807638316
ACH-000208,-0.03587793218864654
ACH-000210,0.2117394385622815
ACH-000211,0.12638300292953913
ACH-000215,0.0999194836268864
ACH-000221,0.10682272757679792
ACH-000222,0.15057308871208472
ACH-000223,0.16045885396968193
ACH-000226,0.12833314877655894
ACH-000227,-0.0009584755753255477
ACH-000228,0.2035895430402091
ACH-000231,0.08796905366393366
ACH-000232,-0.014633129305461226
ACH-000233,0.10599117599774058
ACH-000234,0.1281877968595077
ACH-000235,0.10635012816316944
ACH-000237,-0.03379478171818575
ACH-000238,0.12803463883716718
ACH-000242,0.18469407347405228
ACH-000243,0.04194942504328897
ACH-000244,0.19900214581295875
ACH-000246,0.08596257440730977
ACH-000248,0.060480168982519227
ACH-000250,0.07463314886336664
ACH-000251,0.2619980896079228
ACH-000252,0.1760465535351246
ACH-000253,0.13351683017129046
ACH-000255,-0.217869642039253
ACH-000256,0.016672283509107804
ACH-000257,0.03830172604331082
ACH-000258,0.1511691498866412
ACH-000259,3.6298908622584064e-05
ACH-000260,0.046176826818677116
ACH-000261,0.14121783365288634
ACH-000262,-0.0139287836384935
ACH-000263,0.06494528253679935
ACH-000264,0.10722669123699574
ACH-000265,0.14313055259728574
ACH-000266,0.060262148289125884
ACH-000272,0.11196460237749976
ACH-000274,0.1588413055193822
ACH-000277,0.10973164604418403
ACH-000278,0.05005871310051703
ACH-000279,-0.0181674153851672
ACH-000280,0.07244682644650073
ACH-000281,-0.11379153317721953
ACH-000288,0.07630952016505915
ACH-000291,0.08982264493772668
ACH-000293,0.05240228069010601
ACH-000294,0.05533537284887978
ACH-000295,-0.03681935076017921
ACH-000296,0.13317100604412066
ACH-000302,0.0261786529876044
ACH-000304,0.15119851664704875
ACH-000307,0.08766888052172485
ACH-000308,-0.031326477455344295
ACH-000310,0.10943907783127872
ACH-000311,-0.004994313560209985
ACH-000312,0.05522352710573897
ACH-000315,-0.1630010413090133
ACH-000316,0.05402664556822685
ACH-000317,0.02069299793622878
ACH-000318,0.01814989166528778
ACH-000319,0.095134008701954
ACH-000320,0.16022015087822802
