,PP2D1 (151649)
ACH-000004,-0.04559589606197568
ACH-000005,0.16283901325086464
ACH-000007,-0.048521180547872224
ACH-000009,0.021801233436569725
ACH-000011,0.09173912636738232
ACH-000012,0.04066000474771187
ACH-000013,0.14825503273301788
ACH-000014,0.07610668722469548
ACH-000015,0.0640072288131107
ACH-000017,0.17140078107703682
ACH-000018,0.10444536525712886
ACH-000019,0.3413476518028405
ACH-000021,0.11701398043315707
ACH-000022,0.0908820274359829
ACH-000025,0.008644805328138204
ACH-000028,0.13902267980724325
ACH-000030,0.10468529499728473
ACH-000035,0.15173301783317186
ACH-000036,0.12685896807995842
ACH-000037,0.17149829306598902
ACH-000039,0.3767272580370957
ACH-000040,0.2016960415959972
ACH-000041,0.18549172024822616
ACH-000042,0.06690612622835586
ACH-000045,0.21037212496779675
ACH-000047,0.005941367171669343
ACH-000052,0.07394077783352902
ACH-000053,0.07951238234377514
ACH-000054,0.02727003675538186
ACH-000055,0.16485027646194994
ACH-000060,0.1036135707650152
ACH-000067,-0.20089499303673064
ACH-000070,0.054558770039062884
ACH-000075,0.06523818528042351
ACH-000078,0.1411163495366
ACH-000082,0.16922741239011255
ACH-000085,0.11311386627011948
ACH-000086,0.06834161400034461
ACH-000087,0.16912444938546506
ACH-000092,0.04290669151551112
ACH-000095,0.01965253061236321
ACH-000097,0.10421069154008324
ACH-000098,-0.014444969053427322
ACH-000099,0.1646916728836118
ACH-000108,0.018924451619386502
ACH-000113,0.15543125532588187
ACH-000116,0.06643866041855795
ACH-000118,0.16301215922689402
ACH-000120,0.2548403093931055
ACH-000123,0.015766525329135687
ACH-000127,0.10230216009347533
ACH-000128,0.15568553639353186
ACH-000132,0.17420819250912478
ACH-000133,0.22142769957643985
ACH-000137,0.06954279618304263
ACH-000138,0.11025994960295687
ACH-000142,0.13385486698864513
ACH-000143,0.2809541509049148
ACH-000146,0.10802371491202813
ACH-000148,0.12347654149550293
ACH-000150,-0.02694196200069712
ACH-000152,0.07120320217280847
ACH-000153,0.09241706464608962
ACH-000159,0.12466020203841352
ACH-000160,0.09594850842089116
ACH-000163,0.0852700501645758
ACH-000167,-0.16956296415491814
ACH-000168,0.2674596579899209
ACH-000169,0.059075890090876784
ACH-000178,0.17268106062737215
ACH-000183,0.21482363229813187
ACH-000188,0.10417171000884518
ACH-000189,0.00783721924067366
ACH-000190,-0.09773073387157624
ACH-000198,0.2254604044276776
ACH-000203,0.4635316885804543
ACH-000204,0.08711486573551998
ACH-000206,0.017473453873324805
ACH-000207,0.058394669518262686
ACH-000208,0.1465497555014788
ACH-000210,0.07294234911836214
ACH-000211,0.02424463505020628
ACH-000215,0.12464624177435778
ACH-000221,0.2341892772985406
ACH-000222,0.19123088320343684
ACH-000223,0.07591089263007053
ACH-000226,0.1110014373930432
ACH-000227,-0.01904746723012876
ACH-000228,0.012745857574929452
ACH-000231,0.116769560686829
ACH-000232,0.08125480818174077
ACH-000233,0.054660871717664095
ACH-000234,0.022828337351243764
ACH-000235,0.07757453438771153
ACH-000237,0.18105127482997732
ACH-000238,0.039291533859859326
ACH-000242,-0.11515097386791615
ACH-000243,0.1728517624017461
ACH-000244,0.01821565377019673
ACH-000246,0.11522978759906714
ACH-000248,0.1999658117756348
ACH-000250,0.08861936973396435
ACH-000251,0.15413584883627282
ACH-000252,0.10071885155145496
ACH-000253,0.12284075234745866
ACH-000255,-0.04486515181956924
ACH-000256,0.12266926206231465
ACH-000257,0.0021799198917389017
ACH-000258,0.03731805282359101
ACH-000259,0.17269499716740672
ACH-000260,0.10413419100901873
ACH-000261,0.1064330468435431
ACH-000262,0.18932372356835614
ACH-000263,-0.14813454973074275
ACH-000264,0.038557492987117886
ACH-000265,0.022147923976887657
ACH-000266,0.10021257583244407
ACH-000272,0.08157881445613689
ACH-000274,0.06491313489178432
ACH-000277,0.15854874637836053
ACH-000278,0.02975092679671425
ACH-000279,0.08516023358146539
ACH-000280,0.2717278211186868
ACH-000281,0.15271518385675156
ACH-000288,0.06704134318869419
ACH-000291,0.11925230661284247
ACH-000293,-0.03289885329058252
ACH-000294,0.10091877115700013
ACH-000295,0.2688645729028888
ACH-000296,0.12361849675241035
ACH-000302,0.1193608725274015
ACH-000304,-0.1252645851595066
ACH-000307,-0.037550804913761886
ACH-000308,0.11113276746386147
ACH-000310,0.05296185610440001
ACH-000311,0.13714873596424382
ACH-000312,0.12107476279886528
ACH-000315,0.3869068251605784
ACH-000316,0.2338502582709145
ACH-000317,0.19305106586648146
ACH-000318,0.1226240902830558
ACH-000319,0.02449790454570878
ACH-000320,-0.04903481237619205
ACH-000322,0.09564699022898973
ACH-000323,0.00851715380294745
ACH-000324,0.14196946900499488
ACH-000329,0.06086003878542379
ACH-000330,0.3339586362100417
ACH-000331,0.08578896578340624
ACH-000332,0.09080587081141096
ACH-000334,0.15188288279885026
ACH-000335,0.11361124265028945
ACH-000336,0.17043373645998028
ACH-000337,0.07699610744647696
ACH-000338,-0.11836121652004797
ACH-000339,0.09882113687480162
ACH-000341,0.09061966353670743
ACH-000348,0.08997275479421195
ACH-000350,0.17772033563386125
ACH-000352,0.15020597986770673
ACH-000356,0.0380919572469765
ACH-000361,0.06568018905192048
ACH-000362,0.10335873340569288
ACH-000363,0.10214502399443352
ACH-000364,0.07104041436727797
ACH-000365,0.1410615725737928
ACH-000366,0.08597760808634028
ACH-000368,0.03515310876037223
ACH-000374,0.13023539350983745
ACH-000375,0.05782009728377356
ACH-000376,0.007193902591598039
ACH-000381,0.15168444750980575
ACH-000383,0.05564399016707138
ACH-000387,0.18152564102866234
ACH-000389,0.05608227598431327
ACH-000390,0.1351215357718532
ACH-000393,0.1568692930504789
ACH-000395,0.13476485728100854
ACH-000396,-0.007981708699667491
ACH-000397,0.11728199480366162
ACH-000401,0.07210967179349934
ACH-000402,-0.08974089228877477
ACH-000403,0.13310436861494854
ACH-000404,0.11424668344297265
ACH-000406,0.09702053558814144
ACH-000407,0.07217108512550864
ACH-000408,0.06334610514030714
ACH-000410,0.06398069893058897
ACH-000411,0.1355481996086095
ACH-000414,0.13888194190023306
ACH-000415,-0.0037171325969037406
ACH-000416,0.13522054989213994
ACH-000420,0.05897884290677476
ACH-000421,0.09379072467701384
ACH-000424,0.11097586225320738
ACH-000425,0.10534635658263597
ACH-000426,0.1521209594509996
ACH-000427,0.05435818333849653
ACH-000433,0.3047984540959007
ACH-000435,0.4723919791081798
ACH-000436,0.13377674068653644
ACH-000444,0.19443949320093146
ACH-000445,0.04859382378939238
ACH-000448,0.14486011887641773
ACH-000450,0.1416922365890352
ACH-000452,0.10389763697895517
ACH-000454,0.05129677255891136
ACH-000458,0.18903587123574891
ACH-000459,0.003964579853509488
ACH-000460,0.05460303237213489
ACH-000461,0.10256391176737634
ACH-000463,0.18577139192001452
ACH-000464,0.0003715845286694959
ACH-000466,0.02161026858125342
ACH-000467,0.12288234338535944
ACH-000468,0.11512809043060868
ACH-000469,0.13502879555923716
ACH-000470,0.10823125742611282
ACH-000471,0.1275373902394588
ACH-000472,0.07910277977823707
ACH-000473,0.1381567602295664
ACH-000475,0.1104061486167743
ACH-000476,0.1283563614845043
ACH-000477,0.048543528934632964
ACH-000479,0.24668283953885786
ACH-000480,0.09070683275918576
ACH-000481,-0.01778601881734897
ACH-000483,-0.03200477535216612
ACH-000484,0.12417156989989682
ACH-000485,0.19535904571413693
ACH-000486,0.11417298935655625
ACH-000487,0.09277343479451412
ACH-000488,0.14905791120375514
ACH-000490,0.18159890806418053
ACH-000491,0.0609766155799086
ACH-000495,0.30560912227222603
ACH-000496,0.17046447426514905
ACH-000499,0.07925321510476704
ACH-000500,0.24094358420419654
ACH-000502,0.11097822363114447
ACH-000503,0.1699784982009325
ACH-000505,0.07590138213205651
ACH-000507,0.06375950642323155
ACH-000510,0.122219194889622
ACH-000511,0.07615458137227751
ACH-000512,0.239086822565877
ACH-000516,0.18347805896051889
ACH-000517,0.1310575433238554
ACH-000518,0.2809764786618529
ACH-000520,0.07851689768039134
ACH-000521,0.11341841341056565
ACH-000522,0.11503332646043175
ACH-000524,0.11330912472507168
ACH-000527,0.021067868832248426
ACH-000528,0.12533480091852445
ACH-000537,0.2707845834304796
ACH-000541,0.1364201197086461
ACH-000542,0.12276130975476435
ACH-000544,0.10926259260805517
ACH-000545,0.16237419518443952
ACH-000547,0.0686277847435909
ACH-000548,0.12128702322275126
ACH-000549,0.08506980587827873
ACH-000550,0.0353765208526449
ACH-000552,0.09767963807903488
ACH-000556,0.15257665288625574
ACH-000557,0.1952452612397708
ACH-000569,-0.11736131541754274
ACH-000570,0.11969875170658972
ACH-000571,0.1378735065811266
ACH-000573,0.07597052624250236
ACH-000576,0.08888083932690674
ACH-000579,0.02640013676565342
ACH-000580,0.268238413590581
ACH-000584,0.16126281529599354
ACH-000585,0.10044481892235524
ACH-000588,0.09487217077989392
ACH-000589,0.1623584411868534
ACH-000591,0.19944030324917508
ACH-000593,0.11935205924167328
ACH-000600,0.027804030000219724
ACH-000601,0.04131199423324358
ACH-000605,0.026791445796447284
ACH-000606,0.2067184558851286
ACH-000608,0.04097144219941126
ACH-000614,0.2256958828704048
ACH-000616,0.08021313659643897
ACH-000618,0.12465547981505334
ACH-000619,0.15136241508245862
ACH-000620,0.058377792099427075
ACH-000621,0.1022351053324159
ACH-000622,0.10587815253216136
ACH-000623,0.08680197701199974
ACH-000624,0.13664476934521624
ACH-000627,-0.021850313214557642
ACH-000630,0.12490536002836874
ACH-000631,0.4877430279047748
ACH-000632,0.09961523294396356
ACH-000633,0.15388712576248534
ACH-000637,0.13772776344571416
ACH-000638,0.18380230689198607
ACH-000646,0.1617825260395685
ACH-000647,0.13503005989048855
ACH-000648,0.13782153647421844
ACH-000649,0.14076825408894025
ACH-000651,0.14526433640509645
ACH-000652,0.10956979083062073
