,EIF4B (1975)
ACH-000189,-0.5292108043457777
ACH-000190,-0.7318936803828389
ACH-000198,-0.6971756515648108
ACH-000203,-0.6174140770733898
ACH-000204,-0.5999354255180498
ACH-000206,-0.4694585105024136
ACH-000207,-0.5971119914291287
ACH-000208,-0.5531642972174856
ACH-000210,-0.7056172993915911
ACH-000211,-0.7181219355591197
ACH-000215,-0.6205241647901265
ACH-000221,-0.542280435670779
ACH-000222,-0.770402238234432
ACH-000223,-0.8188849149983913
ACH-000226,-0.5146187750275111
ACH-000227,-0.6987574559143113
ACH-000228,-0.5952210118330719
ACH-000231,-0.6554460560493578
ACH-000232,-0.8260806248551247
ACH-000233,-0.6438554324680575
ACH-000234,-0.5825716245090685
ACH-000235,-0.7339369918846994
ACH-000237,-0.6933960948567538
ACH-000238,-0.591652237276855
ACH-000242,-0.6381364406618238
ACH-000243,-0.5427726047340513
ACH-000244,-0.5319361252603899
ACH-000246,-0.722067713765323
ACH-000248,-0.6743464763210103
ACH-000250,-0.5666470334947035
ACH-000251,-0.4446478519286229
ACH-000252,-0.5162042237889546
ACH-000253,-0.5831573854310412
ACH-000255,-0.5798741176161122
ACH-000256,-0.7291319743907825
ACH-000257,-0.8919946188594536
ACH-000258,-0.7063749475934994
ACH-000259,-0.7775137065569556
ACH-000260,-0.6033543510573354
ACH-000261,-0.718136114712225
ACH-000262,-0.4255258785356199
ACH-000263,-0.9057584200418348
ACH-000264,-0.636484173614221
ACH-000265,-0.5295647379041448
ACH-000266,-0.7063324720401869
ACH-000272,-0.7199431060054883
ACH-000274,-0.7708000458287071
ACH-000277,-0.6251444392622648
ACH-000278,-0.607402869235937
ACH-000279,-0.8948618927466454
ACH-000280,-0.528391994900855
ACH-000281,-0.9484063867475736
ACH-000288,-0.8765006037214691
ACH-000291,-0.7245429673031575
ACH-000293,-0.4324896026061309
ACH-000294,-0.7087223476582925
ACH-000295,-0.5957924227225377
ACH-000296,-0.6447473235706064
ACH-000302,-0.5716480776199391
ACH-000304,-0.9397685374695792
ACH-000307,-0.6772111893915598
ACH-000308,-0.7265511035188906
ACH-000310,-0.6856188181936196
ACH-000311,-0.5886750348767248
ACH-000312,-0.651201889283771
ACH-000315,-0.7178526927511474
ACH-000316,-0.43244272117206345
ACH-000317,-0.5505249595128474
ACH-000318,-0.6383632273896789
ACH-000319,-0.7693391017130171
ACH-000320,-0.7842007275852821
ACH-000322,-0.860513120157466
ACH-000323,-0.7712770053651438
ACH-000324,-0.7222650680733957
ACH-000329,-0.6796731504491621
ACH-000330,-0.5512777600618411
ACH-000331,-0.7100314253998729
ACH-000332,-0.6274393117112224
ACH-000334,-0.9096526049087652
ACH-000335,-0.42553339198567375
ACH-000336,-0.8857616052972891
ACH-000337,-0.6959344815052816
ACH-000338,-0.7147466836750049
ACH-000339,-0.6910173720865668
ACH-000341,-0.7407380737768609
ACH-000348,-0.6120429508730874
ACH-000350,-0.4892485258674322
ACH-000352,-0.6195187575761254
ACH-000356,-0.5963007219703034
ACH-000361,-0.7313322375517516
ACH-000362,-0.5452099840552062
ACH-000363,-0.6311883612848516
ACH-000364,-0.7965751024005614
ACH-000365,-0.7898994917778573
ACH-000366,-0.7124349523527813
ACH-000368,-0.6388127024304691
ACH-000374,-0.8402187875596046
ACH-000375,-0.7676910157474754
ACH-000376,-0.535035452265386
ACH-000381,-0.5519829414518653
ACH-000383,-0.5288147205574785
ACH-000387,-0.8372458916487805
ACH-000389,-0.4304498481848419
ACH-000390,-0.7257699382173237
ACH-000393,-0.6137168629753974
ACH-000395,-0.9124508107007688
ACH-000396,-0.9023838941457988
ACH-000397,-0.7289951618901425
ACH-000401,-0.7772531241595373
ACH-000402,-0.7257899968212969
ACH-000403,-0.8781678117699997
ACH-000404,-0.7712191088684239
ACH-000406,-0.6054904045214283
ACH-000407,-0.6478520614138178
ACH-000408,-0.6019370849337337
ACH-000410,-0.8513025985847954
ACH-000411,-0.6092098524465064
ACH-000414,-0.581020938732804
ACH-000415,-0.5954220567274228
ACH-000416,-0.6975437184870209
ACH-000420,-0.6049741207988442
ACH-000421,-0.6416573170433849
ACH-000424,-0.9269035723607674
ACH-000425,-0.7021698857115529
ACH-000426,-0.8994247189572212
ACH-000427,-0.6458567779096042
ACH-000433,-0.6413178223914564
ACH-000435,-0.7455626907773502
ACH-000436,-0.6958209082167796
ACH-000444,-0.6303027958182071
ACH-000445,-0.8573127516239354
ACH-000448,-0.7624012701702948
ACH-000450,-0.6741485372978585
ACH-000452,-0.572784733991303
ACH-000454,-0.7246819477792094
ACH-000458,-0.5945448172138622
ACH-000459,-0.25571071901865405
ACH-000460,-0.7415526004939774
ACH-000461,-0.5311992370375768
ACH-000463,-0.5394801705763327
ACH-000464,-0.6638077671972088
ACH-000466,-0.7170916687712358
ACH-000467,-0.7539383042037059
ACH-000468,-0.7652081661667062
ACH-000469,-0.7064107992085562
ACH-000470,-0.7557672044742602
ACH-000471,-0.504369931808072
ACH-000472,-0.7263175992132729
ACH-000473,-0.5693605990448699
ACH-000475,-0.6710823206607549
ACH-000476,-0.5885937951031892
ACH-000477,-0.5517135914028969
ACH-000479,-0.4989848678514737
ACH-000480,-0.6445020336234607
ACH-000481,-0.5675760469421398
ACH-000483,-0.4043706963883547
ACH-000484,-0.583879177482331
ACH-000485,-0.7834873775380734
ACH-000486,-0.6551399725256537
ACH-000487,-0.7875363703430406
ACH-000488,-0.6409995594116801
ACH-000490,-0.6173599867733728
ACH-000491,-0.6470530065576686
ACH-000495,-0.6566349059618057
ACH-000496,-0.7842452802914204
ACH-000499,-0.7049960416582429
ACH-000500,-1.1417108818638693
ACH-000502,-0.5292390178292461
ACH-000503,-0.6585266794272536
ACH-000505,-0.7402158372781898
ACH-000507,-0.6955180039556963
ACH-000510,-0.5299533795767659
ACH-000511,-0.7010825618257621
ACH-000512,-0.5982167910063425
ACH-000516,-0.5622898222471068
ACH-000517,-0.5653197933757599
ACH-000518,-0.429037423752456
ACH-000520,-0.8860483041080824
ACH-000521,-0.6814938926454895
ACH-000522,-0.8090546947853932
ACH-000524,-0.7445572592150012
ACH-000527,-0.4749181187867546
ACH-000528,-0.6172349867499013
ACH-000537,-0.6137410759996318
ACH-000541,-0.4979453467898554
ACH-000542,-0.7963518371498249
ACH-000544,-0.9293270262496636
ACH-000545,-0.68845394869493
ACH-000547,-0.7954039374967571
ACH-000548,-0.5515384333238119
ACH-000549,-0.6108739158050137
ACH-000550,-0.7762233836663314
ACH-000552,-0.6638958853564761
ACH-000556,-0.807380232425893
ACH-000557,-0.7785178212703329
ACH-000569,-0.8032226336384121
ACH-000570,-0.5829338207287786
ACH-000571,-0.566246538608423
ACH-000573,-0.630233841407439
ACH-000576,-0.6452019187801482
ACH-000579,-0.6151566962178021
ACH-000580,-0.6921377682521825
ACH-000584,-0.7159020205659343
ACH-000585,-0.4724990528854077
ACH-000588,-0.5738260121865274
ACH-000589,-0.6103502289730547
ACH-000591,-0.7488253611664429
ACH-000593,-0.6197491896363656
ACH-000600,-0.5556918436767068
ACH-000601,-0.6192836404785486
ACH-000605,-0.5353250887747045
ACH-000606,-0.5292688789550124
ACH-000608,-0.7854840045241331
ACH-000614,-0.8652790572659657
ACH-000616,-0.8988176349847342
ACH-000618,-0.5757835692485348
ACH-000619,-0.6597369422858524
ACH-000620,-0.7922272249376078
ACH-000621,-0.7964738825736861
ACH-000622,-0.3595604367776934
ACH-000623,-0.6760892322609552
ACH-000624,-0.4853348338999925
ACH-000627,-0.6400079623357023
ACH-000630,-0.6627807644241887
ACH-000631,-0.3082512446211444
ACH-000632,-0.8028103811480899
ACH-000633,-0.6768327688524004
ACH-000637,-0.7146990553524007
ACH-000638,-0.6107684858937692
ACH-000646,-0.5781264465156941
ACH-000647,-0.6077321443974356
ACH-000648,-0.4140279047106972
ACH-000649,-0.6097873327854169
ACH-000651,-0.749059859514382
ACH-000652,-0.6447562363634175
ACH-000653,-0.6660920594727201
ACH-000657,-0.6673195573757876
ACH-000658,-0.7478690606161136
ACH-000661,-0.71280146484538
ACH-000662,-0.8583328814655394
ACH-000663,-0.5060964696773187
ACH-000665,-0.8152505231553494
ACH-000671,-0.6002685923460181
ACH-000672,-0.8228500478655274
ACH-000673,-0.7789057811264686
ACH-000676,-0.7652510507971731
ACH-000677,-0.7007666278474821
ACH-000681,-0.5346584741063496
ACH-000683,-0.6434901720375938
ACH-000684,-0.5375130124682528
ACH-000688,-0.9796007056813032
ACH-000693,-0.6105077848321543
ACH-000694,-0.8395100662899171
ACH-000695,-0.7217506794885958
ACH-000696,-0.6768139640750872
ACH-000697,-0.6025949061934451
ACH-000699,-0.5293435502856246
ACH-000701,-0.7447136681159182
ACH-000706,-0.5337195846831446
ACH-000711,-0.6012399961289304
ACH-000713,-0.6619772677372836
ACH-000714,-0.5810419865479927
ACH-000718,-0.8093707565799663
ACH-000720,-0.6292893714842398
ACH-000721,-0.5635269681098493
ACH-000724,-0.5245823680104459
ACH-000725,-0.6829610985879656
ACH-000732,-0.43864162143114416
ACH-000734,-0.832770948850709
ACH-000735,-0.7350232716793391
ACH-000736,-0.4654109966367239
ACH-000738,-0.6756190296608751
ACH-000746,-0.6841917286897621
ACH-000747,-0.5368291429506195
ACH-000748,-0.5519896190073961
ACH-000753,-0.5155767001234601
ACH-000756,-0.7165314229023003
ACH-000757,-0.7859066127154893
ACH-000758,-0.5400208647512189
ACH-000760,-0.5968756952206581
ACH-000762,-0.5278517246880969
ACH-000763,-0.7978050468072155
ACH-000764,-0.8668169549678347
ACH-000765,-0.8611439257518082
ACH-000766,-0.7975468365745407
ACH-000767,-0.7535814852792683
ACH-000768,-0.644410420285016
ACH-000769,-0.5155537982199246
ACH-000770,-0.7211641232056063
ACH-000771,-0.6129310897801097
ACH-000773,-0.8883293506368296
ACH-000776,-0.5743138373467503
ACH-000777,-0.6132031921618484
ACH-000778,-0.5747835699553173
ACH-000781,-0.5911386195575008
ACH-000782,-0.6150097936183063
ACH-000783,-0.9066315597605672
ACH-000784,-0.6038560830263854
ACH-000785,-0.8439886176096264
ACH-000787,-0.6790978873505378
ACH-000788,-0.8007894535385689
ACH-000791,-0.7307643520894738
ACH-000792,-0.4520303586509968
ACH-000794,-0.6808443512119227
ACH-000796,-0.7046656994727867
ACH-000798,-0.6931256441206295
ACH-000799,-0.9256280735910606
ACH-000800,-0.6474155499602597
ACH-000802,-0.6555918417198929
ACH-000804,-0.6039002016588908
ACH-000805,-0.7541958840178823
ACH-000809,-0.6472631033426711
ACH-000810,-0.8266049305084383
ACH-000811,-0.5349264461288304
ACH-000817,-0.8603206754202026
ACH-000819,-0.5319013911433408
ACH-000820,-0.7986881226620935
ACH-000821,-0.6269119448608456
ACH-000822,-0.7125459465903891
ACH-000823,-0.5824630929765172
ACH-000824,-0.5431039348719899
ACH-000827,-0.6935367282369148
ACH-000829,-0.6478603094096302
ACH-000831,-0.5919713727057796
ACH-000832,-0.5469253451950933
ACH-000833,-0.5832786726110514
ACH-000834,-0.6948436740646697
ACH-000835,-0.6457260584285727
ACH-000836,-0.5949422296630175
ACH-000837,-0.5391860856737654
ACH-000838,-0.6367831347067957
ACH-000839,-0.7309223351551076
ACH-000840,-0.5623542345940912
ACH-000841,-0.6978267970109009
ACH-000843,-0.4294503205179872
ACH-000846,-0.5152878124850114
ACH-000847,-0.5653520522744631
ACH-000848,-0.6486557991253148
ACH-000849,-0.6330798006201145
ACH-000851,-0.6236766476908013
ACH-000855,-0.4870255088602037
ACH-000856,-0.518989946619428
ACH-000858,-0.63019867258458
ACH-000859,-0.6571437398289844
ACH-000861,-0.7347281763111755
ACH-000862,-0.574874826526558
ACH-000865,-0.6178638939520804
ACH-000866,-0.8082034370213059
ACH-000867,-0.5571179120629066
ACH-000869,-0.5128335003431339
ACH-000872,-0.3679739973699282
ACH-000873,-0.5198966871065447
ACH-000876,-0.8185201633549046
ACH-000878,-0.4701734271140796
ACH-000880,-0.7284836872237864
ACH-000881,-0.5346955722477412
ACH-000882,-0.7441648128063699
ACH-000884,-0.5558954398167579
ACH-000885,-0.6002551385409715
ACH-000887,-0.6834672100737976
ACH-000889,-0.8131756405394464
ACH-000896,-0.5231369737559186
ACH-000898,-0.4367648931770201
ACH-000900,-0.7167916197711688
ACH-000901,-0.7672807641562168
ACH-000905,-0.7684960538492919
ACH-000906,-0.8153964662309546
ACH-000907,-0.8229946156147873
ACH-000910,-0.6775043488513215
ACH-000911,-0.5572939415270722
ACH-000912,-0.6010850492202258
ACH-000913,-0.4606795214745653
ACH-000915,-0.4448707709316795
ACH-000916,-0.5168515746095432
ACH-000917,-0.601957501149417
ACH-000920,-0.8678281223319166
ACH-000921,-0.6675026496831643
ACH-000924,-0.5566033282120643
ACH-000926,-0.8135930301985095
ACH-000928,-0.7551127875914594
ACH-000929,-0.8832583057908143
ACH-000932,-0.7545294453503537
ACH-000935,-0.7397667508877286
ACH-000936,-0.5684941843392635
ACH-000937,-0.7595849016579976
ACH-000938,-0.6310044087316
ACH-000939,-0.44796798925584097
ACH-000941,-0.6077978818824645
ACH-000943,-0.5333556833560609
ACH-000946,-0.7599780738689136
ACH-000947,-0.7403453764837653
ACH-000948,-0.7735464406812897
ACH-000950,-0.8075817305275047
ACH-000953,-0.7674118205621724
ACH-000954,-0.4960916802784622
ACH-000957,-0.433747033934115
ACH-000958,-0.6510729913302526
ACH-000960,-0.4822651435387442
ACH-000963,-0.6012820744305413
ACH-000968,-0.5167064430448389
ACH-000969,-0.5970305119375765
ACH-000972,-0.4792296534017063
ACH-000973,-0.633962640380678
ACH-000974,-0.7482162649793127
ACH-000978,-0.6286308196935164
ACH-000984,-0.9501479393414524
ACH-000986,-0.6959258623147431
ACH-000988,-0.7469708649946574
ACH-000993,-0.4865990212827449
ACH-000994,-0.5570416057736337
ACH-000996,-0.7383321977098249
ACH-001001,-0.7078794629883606
ACH-001020,-0.3073065388174829
ACH-001028,-0.8392604831967431
ACH-001031,-0.5483401217326406
ACH-001038,-0.8311007909618462
ACH-001048,-0.7303639303452222
ACH-001050,-0.7070586691562142
ACH-001053,-0.9116360102012788
ACH-001054,-0.7585484052508965
ACH-001061,-0.490330349422587
ACH-001067,-0.6404229887192477
ACH-001075,-0.6414075585334387
ACH-001096,-0.6452263642109788
ACH-001111,-0.8287214522664006
ACH-001119,-0.8810284037677031
ACH-001128,-0.8079727668164177
ACH-001134,-0.7924019315576177
ACH-001151,-0.6719650850838172
ACH-001163,-0.66272332698297
ACH-001164,-0.7216742062119871
ACH-001183,-0.5426954533903315
ACH-001192,-0.9719985341780304
ACH-001193,-0.7011529042918061
ACH-001196,-0.7142612499605876
ACH-001197,-0.6361379381051495
ACH-001205,-0.7271446132129202
ACH-001211,-0.6388601274061387
ACH-001212,-0.5505941062079226
ACH-001228,-0.6548520502846752
ACH-001232,-0.7496408654623793
ACH-001239,-0.9157774303125186
ACH-001270,-0.7564324823657671
ACH-001274,-0.5400600769962914
ACH-001275,-0.6639416422831876
ACH-001277,-0.6652179760137017
ACH-001278,-0.6113778867172741
ACH-001280,-0.8377451889560804
ACH-001283,-0.6559638297788566
ACH-001289,-0.6389846134974172
ACH-001300,-0.6359185729582129
ACH-001301,-0.6662517492020057
ACH-001302,-0.7312621106295487
ACH-001306,-0.8025808680352036
ACH-001318,-0.5827418590365825
ACH-001322,-0.5601807556024393
ACH-001328,-0.3367407145475356
ACH-001332,-0.5502809465107584
ACH-001336,-0.6416734025995571
ACH-001346,-0.5123216798899939
ACH-001353,-0.6493286256938277
ACH-001354,-0.9934864896667164
ACH-001367,-0.4681698976329179
ACH-001368,-0.8324356338245762
ACH-001374,-0.7374010297228778
ACH-001377,-0.7355112351321272
ACH-001380,-0.8569920852182941
ACH-001391,-0.7588363685554699
ACH-001408,-0.6937283609301793
ACH-001430,-0.8012011752129872
ACH-001431,-0.9459137789552964
ACH-001450,-0.723881602514855
ACH-001496,-0.6808138376837171
ACH-001500,-0.6387830723275679
ACH-001523,-0.7326559215307559
ACH-001532,-0.6401663363041387
ACH-001550,-0.8769696360800309
ACH-001552,-0.6203049168247741
ACH-001554,-0.6111937590140063
ACH-001654,-0.7526515613891591
ACH-001735,-0.7211095658790397
ACH-001736,-0.6107310972098126
ACH-001737,-0.5566338042601507
ACH-001740,-0.5467529484194013
ACH-001745,-0.45031821362074653
ACH-001765,-0.7019872303031489
