,SNX1 (6642)
ACH-000004,-0.07028874801677842
ACH-000005,-0.27238789616686826
ACH-000007,0.050693678973914365
ACH-000009,-0.05252163048022215
ACH-000011,0.03990023702718856
ACH-000012,-0.05985807250648487
ACH-000013,-0.115967116835966
ACH-000014,-0.10815382407257106
ACH-000015,-0.012126017401165288
ACH-000017,-0.13436377394490154
ACH-000018,0.20105808826231264
ACH-000019,0.020683741158151088
ACH-000021,0.023100180678326827
ACH-000022,-0.3234590305581984
ACH-000025,-0.023283141446041888
ACH-000028,-0.004600062163515422
ACH-000030,-0.030850924861857188
ACH-000035,-0.044481299915823724
ACH-000036,-0.05547213018829514
ACH-000037,-0.20656932079960846
ACH-000039,-0.30330168350209824
ACH-000040,0.03988830337228416
ACH-000041,0.05261620724742962
ACH-000042,-9.787718604385676e-05
ACH-000045,-0.16829243787500553
ACH-000047,0.013975001318347094
ACH-000052,-0.16352690347358198
ACH-000053,-0.025839432702846412
ACH-000054,-0.1507420854257671
ACH-000055,0.2460426098565024
ACH-000060,-0.03484972156683872
ACH-000067,0.0074227063869093425
ACH-000070,0.1713164474492559
ACH-000075,-0.12328184176905756
ACH-000078,-0.05225879846714378
ACH-000082,-0.04794646696854295
ACH-000085,0.08459870690935781
ACH-000086,-0.0662127844952051
ACH-000087,-0.0020782894999433624
ACH-000092,-0.062322947919990886
ACH-000095,-0.06538355761326152
ACH-000097,-0.09201657827474154
ACH-000098,0.019586050914640333
ACH-000099,0.01821014190916129
ACH-000108,-0.11328990155090556
ACH-000113,-0.11193521926348124
ACH-000116,-0.16496905148469296
ACH-000118,0.08595006950097715
ACH-000120,0.09543819272091317
ACH-000123,-0.04450982548485402
ACH-000127,-0.09145078054233677
ACH-000128,0.05745024476373761
ACH-000132,-0.11289407090923015
ACH-000133,-0.06062680708858712
ACH-000137,-0.17255092812054348
ACH-000138,-0.045723374689222135
ACH-000142,0.005163364199703014
ACH-000143,-0.09969153694944838
ACH-000146,-0.015708782971719848
ACH-000148,-0.11567068169417533
ACH-000150,0.08035350673367406
ACH-000152,0.0931627210405386
ACH-000153,0.06655344566114632
ACH-000159,-0.05490721217305941
ACH-000160,-0.09523509473887844
ACH-000163,-0.03720113372909654
ACH-000167,-0.17171124045725705
ACH-000168,0.05200857094565391
ACH-000169,-0.09757505791064662
ACH-000178,-0.09790815063200163
ACH-000183,0.036310943226410486
ACH-000188,0.13493282698563808
ACH-000189,0.2072026532109868
ACH-000190,-0.06038536897340981
ACH-000198,-0.05214351990177015
ACH-000203,-0.3060399116121097
ACH-000204,-0.14113316604807316
ACH-000206,-0.05043547711328588
ACH-000207,0.04951205564172506
ACH-000208,-0.29431182247119425
ACH-000210,0.1359462014708228
ACH-000211,-0.06280878096244102
ACH-000215,-0.10646730236052022
ACH-000221,-0.1059267013637253
ACH-000222,0.16239756113132647
ACH-000223,-0.04869802790725045
ACH-000226,-0.10899347727630436
ACH-000227,-0.12177869284604215
ACH-000228,3.039894669446781e-05
ACH-000231,-0.1580603270048501
ACH-000232,-0.08805981055878849
ACH-000233,0.06521037277479852
ACH-000234,-0.059263704064690816
ACH-000235,-0.098922707258064
ACH-000237,0.0412911608817221
ACH-000238,-0.07070631695473048
ACH-000242,-0.01301960851888637
ACH-000243,-0.02806347955720474
ACH-000244,-0.06962408417536352
ACH-000246,0.045067833923252185
ACH-000248,0.011474519077974627
ACH-000250,-0.12334427646554892
