,DTWD2 (285605)
ACH-000004,0.02590255703805722
ACH-000005,0.08837255493509216
ACH-000007,-0.11099048072875116
ACH-000009,-0.06664235228091442
ACH-000011,-0.04235951243769029
ACH-000012,0.009159975591866765
ACH-000013,-0.08179521368542085
ACH-000014,-0.025280806486591204
ACH-000015,-0.15849364843714606
ACH-000017,-0.0772752813013317
ACH-000018,-0.15489473985651225
ACH-000019,-0.09807692158929324
ACH-000021,-0.1849328453098725
ACH-000022,-0.17932382436641178
ACH-000025,-0.015865710896914947
ACH-000028,-0.11462206236896505
ACH-000030,-0.02062966904074941
ACH-000035,0.005769757628300913
ACH-000036,-0.020732850290097873
ACH-000037,-0.2549844244882986
ACH-000039,-0.03289983422761122
ACH-000040,-0.10453917557851528
ACH-000041,0.023414577855334986
ACH-000042,-0.13960813059103702
ACH-000045,-0.03502451078203491
ACH-000047,-0.11336016436339615
ACH-000052,-0.2373716979158744
ACH-000053,-0.15972793997842458
ACH-000054,-0.19431364392238326
ACH-000055,-0.2943376300466852
ACH-000060,-0.07774269126561506
ACH-000067,0.04504222530006991
ACH-000070,-0.06723072907285725
ACH-000075,-0.05180597607533532
ACH-000078,-0.025299563882665382
ACH-000082,-0.16353086995287594
ACH-000085,-0.25986055863835034
ACH-000086,-0.1545659922961845
ACH-000087,-0.12924077610878926
ACH-000092,-0.08814968472691563
ACH-000095,-0.15603886825704205
ACH-000097,-0.041802921767466084
ACH-000098,-0.054123965690290085
ACH-000099,-0.08805556113169077
ACH-000108,-0.07002643365561284
ACH-000113,-0.11558911974345006
ACH-000116,-0.029846718365960163
ACH-000118,-0.06014415739729925
ACH-000120,0.029198576253083
ACH-000123,-0.013840563738597392
ACH-000127,-0.07929657788255194
ACH-000128,-0.1823855648816212
ACH-000132,-0.08387212323908358
ACH-000133,-0.05969681049121265
ACH-000137,-0.21856222398735925
ACH-000138,-0.0419212863013943
ACH-000142,0.004886633134965739
ACH-000143,-0.03817552513329346
ACH-000146,-0.07597107372051212
ACH-000148,-0.14369388158673554
ACH-000150,0.023195565381942517
ACH-000152,-0.17795736167074766
ACH-000153,-0.2000528037827401
ACH-000159,-0.12259175619915964
ACH-000160,-0.002928396138438363
ACH-000163,0.003511953460727375
ACH-000167,-0.41095762583404616
ACH-000168,0.008338159384768128
ACH-000169,-0.14619508871848794
ACH-000178,-0.07207995557727961
ACH-000183,-0.1910785600899731
ACH-000188,-0.1195034010840209
ACH-000189,-0.08358455229059372
ACH-000190,-0.03508868363031736
ACH-000198,-0.1032496777342531
ACH-000203,-0.031214137516385063
ACH-000204,-0.10079587867882307
ACH-000206,-0.3354023676466619
ACH-000207,0.04508513534925701
ACH-000208,-0.3688346153775725
ACH-000210,-0.14547589187809026
ACH-000211,-0.1719529485016709
ACH-000215,-0.03503527287789583
ACH-000221,-0.027789220275009203
ACH-000222,-0.1584768052892128
ACH-000223,-0.06285703392657002
ACH-000226,-0.16225346701472584
ACH-000227,-0.13886994158362329
ACH-000228,-0.14273837651915014
ACH-000231,-0.13792522633569113
ACH-000232,-0.26395454744031555
ACH-000233,-0.1795270884716568
ACH-000234,-0.051648126042338864
ACH-000235,-0.12997878669043367
ACH-000237,-0.18540116121301667
ACH-000238,-0.10183247561916736
ACH-000242,0.04690513609320582
ACH-000243,-0.07812636002574512
ACH-000244,-0.179979805243347
ACH-000246,-0.09770813162713823
ACH-000248,-0.10269367324991427
ACH-000250,-0.050729027746710766
ACH-000251,-0.33569526710464
ACH-000252,-0.03866412338881299
ACH-000253,-0.11694687496768555
ACH-000255,-0.14471242450451954
ACH-000256,0.09316744738888387
ACH-000257,0.13640450443657934
ACH-000258,-0.18646590645130096
ACH-000259,-0.1324460255379826
ACH-000260,-0.0849152967777903
ACH-000261,-0.17229471038665695
ACH-000262,0.09486514233281504
ACH-000263,0.0452867879524478
ACH-000264,-0.06931375554023546
ACH-000265,-0.06821418187310603
ACH-000266,-0.1890626711127992
ACH-000272,-0.11254390558221578
ACH-000274,-0.15823281856812654
ACH-000277,-0.023470431302909715
ACH-000278,0.0032546760079509656
ACH-000279,-0.1138886211392814
ACH-000280,-0.11577097565026788
ACH-000281,-0.11587803324465196
ACH-000288,-0.1510122570146246
ACH-000291,-0.11800925430980215
ACH-000293,-0.18985287203928453
ACH-000294,-0.003655734823604322
ACH-000295,0.06748669717356535
ACH-000296,-0.1525716253159713
ACH-000302,-0.12873208183002233
ACH-000304,0.021515530245244743
ACH-000307,0.0061791339090703
ACH-000308,-0.11376180032425162
ACH-000310,-0.13388398757254544
ACH-000311,-0.024757773811683457
ACH-000312,-0.08718273043358915
ACH-000315,-0.04211969392509314
ACH-000316,0.01923511848825048
ACH-000317,-0.15561615919905109
ACH-000318,0.02688965538312488
ACH-000319,-0.0725472701134597
ACH-000320,-0.18597208158532047
ACH-000322,-0.13830119461935453
ACH-000323,-0.15473320540607266
ACH-000324,-0.09873080990213386
ACH-000329,-0.07597769223581784
ACH-000330,0.0990832614158394
ACH-000331,-0.24714948146787735
ACH-000332,-0.10478004157441563
ACH-000334,-0.00455893681818091
ACH-000335,-0.15023914042895706
ACH-000336,-0.048861122202137335
ACH-000337,-0.05224121014881414
ACH-000338,-0.22884845691081246
ACH-000339,-0.2064594945122561
ACH-000341,-0.3400934257127424
ACH-000348,-0.1499562986497042
ACH-000350,-0.18930451781413424
ACH-000352,-0.07483370283547597
ACH-000356,-0.2513562887660738
ACH-000361,-0.3585285461872469
ACH-000362,-0.11930091730505145
ACH-000363,-0.10311396855285407
ACH-000364,-0.22234345553564566
ACH-000365,-0.1207802813019896
ACH-000366,-0.10008641326001746
ACH-000368,-0.2299793756694017
ACH-000374,-0.0987078910181997
ACH-000375,-0.06650706223367446
ACH-000376,-0.17404336163102313
ACH-000381,0.042875745103465715
ACH-000383,-0.03200362343657988
ACH-000387,-0.1791759726210022
ACH-000389,-0.11001177493447332
ACH-000390,0.02425258033139646
ACH-000393,-0.18152798597423656
ACH-000395,-0.11679354016594365
ACH-000396,-0.15751447720802958
ACH-000397,-0.1023668851645503
ACH-000401,-0.15287840875737024
ACH-000402,0.06042564155128341
ACH-000403,-0.08934534538646162
ACH-000404,-0.08210170370561627
ACH-000406,-0.03415721521202221
ACH-000407,-0.19802314200134907
ACH-000408,-0.026684643191003443
ACH-000410,-0.212694362539544
ACH-000411,-0.02743774328058983
ACH-000414,-0.1297543838523382
ACH-000415,-0.08280851979019457
ACH-000416,-0.12787688667216013
ACH-000420,-0.049365483887983216
