,OSTM1 (28962)
ACH-000004,-0.04689809125545686
ACH-000005,0.053688197741347636
ACH-000007,0.091313262289595
ACH-000009,-0.046352475670744915
ACH-000011,-0.10185410548774802
ACH-000012,-0.08371274537052266
ACH-000013,-0.1315895983490864
ACH-000014,-0.09911178273983233
ACH-000015,0.211214109951254
ACH-000017,0.035915475689658714
ACH-000018,-0.19457477153151206
ACH-000019,0.0593078655965879
ACH-000021,-0.1155208153440334
ACH-000022,-0.04516950651362573
ACH-000025,0.015216749305416557
ACH-000028,-0.1071519255267624
ACH-000030,-0.0371931241192769
ACH-000035,0.11632736486821968
ACH-000036,0.03126145848696959
ACH-000037,-0.06818132565684946
ACH-000039,0.005200482510295638
ACH-000040,0.03132358176435377
ACH-000041,-0.1402394393374808
ACH-000042,-0.07614961081383335
ACH-000045,-0.039590608439564426
ACH-000047,-0.04616479222942423
ACH-000052,-0.2350927944305751
ACH-000053,-0.04941246379426425
ACH-000054,0.045858509663634715
ACH-000055,-0.04047436979657016
ACH-000060,-0.26405994007714684
ACH-000067,-0.07917011684056427
ACH-000070,0.1966391089882734
ACH-000075,-0.0686289165186958
ACH-000078,-0.12033932669100933
ACH-000082,-0.09564710292620536
ACH-000085,0.02551374416181719
ACH-000086,-0.011586580736722241
ACH-000087,-0.14609727677492995
ACH-000092,-0.03254560451778147
ACH-000095,-0.13356588621609547
ACH-000097,-0.1682149070253426
ACH-000098,-0.3352464987379956
ACH-000099,-0.1759494501634989
ACH-000108,0.04560715226715637
ACH-000113,-0.02459335850475751
ACH-000116,-0.019156145745093438
ACH-000118,-0.1394370913575261
ACH-000120,0.1036267961947378
ACH-000123,-0.07096179910985423
ACH-000127,-0.07312410638498308
ACH-000128,-0.13680964285490674
ACH-000132,-0.08171225667288487
ACH-000133,0.12887483155143895
ACH-000137,-0.1977884359701463
ACH-000138,-0.03631176445723185
ACH-000142,-0.07166831603271945
ACH-000143,-0.014033157555089174
ACH-000146,0.02835138196067925
ACH-000148,-0.0228432545671831
ACH-000150,-0.27261101250618397
ACH-000152,0.031382932178141414
ACH-000153,-0.09595982705609754
ACH-000159,-0.0700085512644364
ACH-000160,-0.020817945882207547
ACH-000163,0.04283679588136681
ACH-000167,0.4884423491055568
ACH-000168,0.0034085295853205307
ACH-000169,-0.08737312697071692
ACH-000178,0.007187805670477054
ACH-000183,-0.08204558621647143
ACH-000188,-0.1117928559739576
ACH-000189,-0.04329736465769633
ACH-000190,0.06047967426786643
ACH-000198,0.09979580971260653
ACH-000203,-0.4570746687753121
ACH-000204,0.17361760116129055
ACH-000206,-0.050503539619079295
ACH-000207,0.05832499589460989
ACH-000208,-0.0229422404952846
ACH-000210,-0.2396100160432173
ACH-000211,-0.07564131078515032
ACH-000215,-0.06154142138182505
ACH-000221,-0.1233697786268668
ACH-000222,0.035049360948291065
ACH-000223,-0.18774619786577967
ACH-000226,-0.07307704974509574
ACH-000227,-0.2819177063781864
ACH-000228,-0.04788825624459028
ACH-000231,-0.007134227508333637
ACH-000232,-0.12703208459795093
ACH-000233,-0.05009691642088122
ACH-000234,-0.033829841802968906
ACH-000235,-0.1507335886669043
ACH-000237,0.09490296909114472
ACH-000238,-0.07766948743393655
ACH-000242,-0.11924862211518722
ACH-000243,-0.02652501843131839
ACH-000244,-0.14737702772683045
ACH-000246,-0.17545475705933916
ACH-000248,-0.1685241163382528
ACH-000250,-0.0688669914262027
ACH-000251,0.23840959469474265
ACH-000252,-0.2054438277089133
