,YTHDC1 (91746)
ACH-000396,-0.3588179921267555
ACH-000397,-0.4275014523146428
ACH-000401,-0.27513787797957223
ACH-000402,-0.6165907720407389
ACH-000403,-0.6282160285357382
ACH-000404,-0.4122798986336911
ACH-000406,-0.6187942772546174
ACH-000407,-0.4555512123363929
ACH-000408,-0.4851051678284893
ACH-000410,-0.4063374371073378
ACH-000411,-0.4609202845628761
ACH-000414,-0.5381628984302083
ACH-000415,-0.4801254109562605
ACH-000416,-0.5126858751236543
ACH-000420,-0.467405647988337
ACH-000421,-0.4506941270932088
ACH-000424,-0.2326705522545008
ACH-000425,-0.527824038445167
ACH-000426,-0.8261216863137444
ACH-000427,-0.6417588878468015
ACH-000433,-0.19217992884234267
ACH-000435,-0.5979559175522909
ACH-000436,-0.3129056698749635
ACH-000444,-0.502197363503542
ACH-000445,-0.456446823052084
ACH-000448,-0.546871204849527
ACH-000450,-0.4504213249768363
ACH-000452,-0.5378724925430213
ACH-000454,-0.5893726449296832
ACH-000458,-0.4090246710094964
ACH-000459,-0.7178151518059875
ACH-000460,-0.549644639150253
ACH-000461,-0.4102394936834897
ACH-000463,-0.4521434008240604
ACH-000464,-0.5304440789284708
ACH-000466,-0.465062140708426
ACH-000467,-0.541289783938607
ACH-000468,-0.5117289629378784
ACH-000469,-0.3809807014557316
ACH-000470,-0.6358033353485827
ACH-000471,-0.3184563569891394
ACH-000472,-0.1942327983861233
ACH-000473,-0.7746962870646998
ACH-000475,-0.6857225434583171
ACH-000476,-0.4005164971750581
ACH-000477,-0.5883467023471666
ACH-000479,-0.17887033583700834
ACH-000480,-0.4242916162495799
ACH-000481,-0.4670783423507096
ACH-000483,-0.5811378489836965
ACH-000484,-0.3913401852151069
ACH-000485,-0.4293565226963287
ACH-000486,-0.3554053599970728
ACH-000487,-0.2844997672190533
ACH-000488,-0.4721386299468542
ACH-000490,-0.4845559153057857
ACH-000491,-0.3000036979664347
ACH-000495,-0.32834114094805295
ACH-000496,-0.43260543050826944
ACH-000499,-0.4580681923827322
ACH-000500,-0.4981880107650599
ACH-000502,-0.556654868837693
ACH-000503,-0.37172556237716975
ACH-000505,-0.3310289493873367
ACH-000507,-0.5765727449511135
ACH-000510,-0.5503377150813429
ACH-000511,-0.6489156093925332
ACH-000512,-0.522814299437525
ACH-000516,-0.3419692345099825
ACH-000517,-0.5066793518330845
ACH-000518,-0.5365809823956345
ACH-000520,-0.4442761231244463
ACH-000521,-0.29407272210241786
ACH-000522,-0.5298242266773584
ACH-000524,-0.7076410552530559
ACH-000527,-0.3670759928975517
ACH-000528,-0.7697575912523061
ACH-000537,-0.3857902720255424
ACH-000541,-0.7582675398445384
ACH-000542,-0.347553913144096
ACH-000544,-0.5364359884546144
ACH-000545,-0.5016783825191283
ACH-000547,-0.1902309835426604
ACH-000548,-0.5570476142695836
ACH-000549,-0.4763536946454697
ACH-000550,-0.3241545191945303
ACH-000552,-0.39430086313314794
ACH-000556,-0.5765755576197199
ACH-000557,-0.5725780494242052
ACH-000569,-0.3797004585303182
ACH-000570,-0.43845562717469583
ACH-000571,-0.3914258125583071
ACH-000573,-0.6116659021308142
ACH-000576,-0.4839724243848834
ACH-000579,-0.3516290587967029
ACH-000580,-0.5260842902766657
ACH-000584,-0.4733824947999018
ACH-000585,-0.41684505210489103
ACH-000588,-0.4474568871615956
ACH-000589,-0.692255014741641
ACH-000591,-0.6420749322335841
ACH-000593,-0.4258882609872049
ACH-000600,-0.15277555818411226
ACH-000601,-0.6436790681293212
ACH-000605,-0.5267989429198807
ACH-000606,-0.7445459335644042
ACH-000608,-0.7683187273826252
ACH-000614,-0.473611915365652
ACH-000616,-0.5551638857991582
ACH-000618,-0.4699725544709139
ACH-000619,-0.7348452018984248
ACH-000620,-0.4685474940223392
ACH-000621,-0.5361833269786063
ACH-000622,-0.7449774021627078
ACH-000623,-0.5312591908906208
ACH-000624,-0.4128112107628099
ACH-000627,-0.2857861605348992
ACH-000630,-0.2810213538389846
ACH-000631,-0.416795507186416
ACH-000632,-0.10424010047851563
ACH-000633,-0.37756923215205096
ACH-000637,-0.5585951951716444
ACH-000638,-0.4546641238079638
ACH-000646,-0.8481674253252768
ACH-000647,-0.535305250172483
ACH-000648,-0.5756112094908239
ACH-000649,-0.29102400178615634
ACH-000651,-0.3834900989985653
ACH-000652,-0.3074035812355214
ACH-000653,-0.7040656604038779
ACH-000657,-0.5104888329770605
ACH-000658,-0.5161686628424069
ACH-000661,-0.4457476539517489
ACH-000662,-0.1790677319944854
ACH-000663,-0.4650505120103186
ACH-000665,-0.3669166414246791
ACH-000671,-0.3565925341320659
ACH-000672,-0.008452837145156376
ACH-000673,-0.24265433500710476
ACH-000676,-0.42792317884635217
ACH-000677,-0.4937943176969358
ACH-000681,-0.3390176468246955
ACH-000683,-0.3839579717833525
ACH-000684,-0.16375581586934065
ACH-000688,-0.4108338704741532
ACH-000693,-0.5288451730511313
ACH-000694,-0.5165463638141375
ACH-000695,-0.42368388272015056
ACH-000696,-0.33046690560426506
ACH-000697,-0.6507795264912036
ACH-000699,-0.5856571042718097
ACH-000701,-0.5819950398618408
ACH-000706,-0.6982251942516247
ACH-000711,-0.6028931678199222
ACH-000713,-0.40819582210979866
ACH-000714,-0.3242234459331744
ACH-000718,-0.496170346075334
ACH-000720,-0.6046875591725239
ACH-000721,-0.21921368220178744
ACH-000724,-0.5385424459200236
ACH-000725,-0.7671699916310405
ACH-000732,-0.5831667296825802
ACH-000734,-0.32402824761545673
ACH-000735,-0.41811001037212703
ACH-000736,-0.5901059894894315
ACH-000738,-0.5452595200343421
ACH-000746,-0.5532220280086865
ACH-000747,-0.5496352835545751
ACH-000748,-0.34761039981462155
ACH-000753,-0.3899729923703748
ACH-000756,-0.5812595935622787
ACH-000757,-0.4124328659950085
ACH-000758,-0.6095517529751677
ACH-000760,-0.5286105927355926
ACH-000762,-0.2429473568117099
ACH-000763,-0.8067409247602987
ACH-000764,-0.5413704665596091
ACH-000765,-0.3756948738398926
ACH-000766,-0.4175605533866836
ACH-000767,-0.3112719936616781
ACH-000768,-0.4640989676184455
ACH-000769,-0.6913760895638685
ACH-000770,-0.5555836757156041
ACH-000771,-0.5644042648098718
ACH-000773,-0.5782296769786872
ACH-000776,-0.5276244325335618
ACH-000777,-0.3437866984965685
ACH-000778,-0.5811639879945796
ACH-000781,-0.4765360306304296
ACH-000782,-0.4384174835455212
ACH-000783,-0.5575481037420607
ACH-000784,-0.5222889129487011
ACH-000785,-0.6817304144569645
ACH-000787,-0.5727407608352035
ACH-000788,-0.4345847021957754
ACH-000791,-0.5577216430365683
ACH-000792,-0.5115179240906405
ACH-000794,-0.4226636434061429
ACH-000796,-0.5484301836395514
ACH-000798,-0.4592009005858934
ACH-000799,-0.4029923523192573
ACH-000800,-0.4969165197164019
ACH-000802,-0.34474195911801303
ACH-000804,-0.2326015515582418
ACH-000805,-0.4067754072582868
ACH-000809,-0.3876187108267287
ACH-000810,-0.4613835335299214
ACH-000811,-0.2111583114739264
ACH-000817,-0.2889377754360768
ACH-000819,-0.44185497168315935
ACH-000820,-0.4813322753446807
ACH-000821,-0.8730568282945839
ACH-000822,-0.4614106437901562
ACH-000823,-0.5596454508929195
ACH-000824,-0.2991949088141445
ACH-000827,-0.4903115641738345
ACH-000829,-0.4274269982329936
ACH-000831,-0.5331074683714639
ACH-000832,-0.6144756629092804
ACH-000833,-0.29452548488543073
ACH-000834,-0.6339264434218579
ACH-000835,-0.6743730458021795
ACH-000836,-0.6064017757048791
ACH-000837,-0.4938215458982589
ACH-000838,-0.8463171036137054
ACH-000839,-0.4575293100916877
ACH-000840,-0.29308368326870793
ACH-000841,-0.38085959741075337
ACH-000843,-0.6545249064481624
ACH-000846,-0.3368574529021732
ACH-000847,-0.6607400438888693
ACH-000848,-0.3134403443693116
ACH-000849,-0.3547823800679433
ACH-000851,-0.38489007220551175
ACH-000855,-0.4477551513136943
ACH-000856,-0.2775395728053785
ACH-000858,-0.5767379523939832
ACH-000859,-0.14939782091586193
ACH-000861,-0.4434787434757258
ACH-000862,-0.5212050670939434
ACH-000865,-0.4786339669715709
ACH-000866,-0.5148906441720105
ACH-000867,-0.4557448481083356
ACH-000869,-0.7010393481192122
ACH-000872,-0.3844586883062469
ACH-000873,-0.5485555655418847
ACH-000876,-0.7974996120015008
ACH-000878,-0.4274897743295638
ACH-000880,-0.301403367304344
ACH-000881,-0.44109301105301596
ACH-000882,-0.38951845308086097
ACH-000884,-0.5245795230823527
ACH-000885,-0.4666253881335874
ACH-000887,-0.4595371183682588
ACH-000889,-0.6153744171995638
ACH-000896,-0.40284950872345815
ACH-000898,-0.5582597628184048
ACH-000900,-0.4642124342236603
ACH-000901,-0.3385616023005454
ACH-000905,-0.4412308804876552
ACH-000906,-0.5235339312017044
ACH-000907,-0.5499996304746597
ACH-000910,-0.5169618065993759
ACH-000911,-0.3797053476014306
ACH-000912,-0.4887010243998213
ACH-000913,-0.32979964818922197
ACH-000915,-0.3559114649508999
ACH-000916,-0.2472864639767824
ACH-000917,-0.4928303009851774
ACH-000920,-0.3940226520068679
ACH-000921,-0.4748039448188993
ACH-000924,-0.6084607010475538
ACH-000926,-0.41001515187533627
ACH-000928,-0.3366057889658716
ACH-000929,-0.6981793141504473
ACH-000932,-0.5696302229931606
ACH-000935,-0.32646319736567714
ACH-000936,-0.2906884729745869
ACH-000937,-0.4839503072063378
ACH-000938,-0.44942457937748187
ACH-000939,-0.3607720804469901
ACH-000941,-0.6093649883947558
ACH-000943,-0.5689449235529657
ACH-000946,-0.4742709815277593
ACH-000947,-0.44838290480996706
ACH-000948,-0.5659910243738469
ACH-000950,-0.422574421082387
ACH-000953,-0.30295278688625665
ACH-000954,-0.7168032183052668
ACH-000957,-0.34630890147671584
ACH-000958,-0.3482975567961576
ACH-000960,-0.598605708070379
ACH-000963,-0.8589799717959493
ACH-000968,-0.45351627675138007
ACH-000969,-0.5587720692472379
ACH-000972,-0.3697714208302402
ACH-000973,-0.3720638547600533
ACH-000974,-0.45031778647700804
ACH-000978,-0.5754564312179064
ACH-000984,-0.2574190410605714
ACH-000986,-0.39026644527517024
ACH-000988,-0.5918667724280964
ACH-000993,-0.6413597962045211
ACH-000994,-0.3932299975755879
ACH-000996,-0.3735717081651677
ACH-001001,-0.44645848191509147
ACH-001020,-0.2448932676373296
ACH-001028,-0.4525289678242816
ACH-001031,-0.4539318387798216
ACH-001038,-0.4977584720799327
ACH-001048,-0.5123473903803979
ACH-001050,-0.32926702216073744
ACH-001053,-0.417875368248612
ACH-001054,-0.2751979718750525
ACH-001061,-0.4133958314708833
ACH-001067,-0.3883109737602593
ACH-001075,-0.5894194433224859
ACH-001096,-0.4614691860054202
ACH-001111,-0.5268235743583422
ACH-001119,-0.6593221474762972
ACH-001128,-0.6031063036003094
ACH-001134,-0.7271458756119682
ACH-001151,-0.4651333593962999
ACH-001163,-0.5494026375365854
ACH-001164,-0.4993015420600421
ACH-001183,-0.730913123178106
ACH-001192,-0.5182381345746103
ACH-001193,0.0011331355450737172
ACH-001196,-0.7408116990775542
ACH-001197,-0.4985389417803416
ACH-001205,-0.22381877923174445
ACH-001211,-0.4941996965785755
ACH-001212,-0.5816913480776983
ACH-001228,-0.5129138276650659
ACH-001232,-0.5409804298366848
ACH-001239,-0.3328910867388212
ACH-001270,-0.4431899750828293
ACH-001274,0.03981628433635837
ACH-001275,-0.4808754742763847
ACH-001277,-0.5619803750930142
ACH-001278,-0.4506777151957193
ACH-001280,-0.41625887767334496
ACH-001283,-0.3079163652948287
ACH-001289,-0.5278413635844664
ACH-001300,-0.48568477612983
ACH-001301,-0.21471643685230898
ACH-001302,-0.2690472672465126
ACH-001306,-0.2782786095776771
ACH-001318,-0.7287554620004615
ACH-001322,-0.36541716805933855
ACH-001328,-0.5788869639294665
ACH-001332,-0.44327019783340943
ACH-001336,-0.4391089818810236
ACH-001346,-0.4841279423245276
ACH-001353,-0.3794809829162161
ACH-001354,-0.7240291507336384
ACH-001367,-0.6506882092951182
ACH-001368,-0.5695016265732123
ACH-001374,0.014808879755499176
ACH-001377,-0.5093871351458987
ACH-001380,-0.455409534827475
ACH-001391,-0.3819333737697586
ACH-001408,-0.3325604408697135
ACH-001430,-0.3115430975692087
ACH-001431,-0.366882225994069
ACH-001450,-0.4446616097820395
ACH-001496,-0.5730633044295047
ACH-001500,-0.5771235048302126
ACH-001523,-0.4729360351549631
ACH-001532,-0.4942101580525862
ACH-001550,-0.4665363709352272
ACH-001552,-0.6849120757006006
ACH-001554,-0.554596241547901
ACH-001654,-0.4029432835351647
ACH-001735,-0.5775608149706702
ACH-001736,-0.4389642909684569
ACH-001737,-0.1282102516798485
ACH-001740,-0.44804102631862996
ACH-001745,-0.4194333000897833
ACH-001765,-0.3919463728328124
