,ROR1 (4919)
ACH-000004,0.2476236633046892
ACH-000005,0.408696605391777
ACH-000007,0.013223045364575027
ACH-000009,0.045866064852358585
ACH-000011,0.2881892525423446
ACH-000012,0.17462803378572447
ACH-000013,0.19826257368469696
ACH-000014,0.19702040638062826
ACH-000015,0.12225957742859245
ACH-000017,0.14108261841709818
ACH-000018,-0.0652210161097703
ACH-000019,-0.04142618053574156
ACH-000021,0.003959402604214914
ACH-000022,0.09019108281943683
ACH-000025,0.1891028611809019
ACH-000028,0.12821014779910994
ACH-000030,0.13297603853328346
ACH-000035,0.041482576174991306
ACH-000036,0.079705088700302
ACH-000037,0.21788962157911015
ACH-000039,0.11275712802099795
ACH-000040,0.18388208207866027
ACH-000041,0.21794767693023054
ACH-000042,0.11434015911642854
ACH-000045,0.09319459056780308
ACH-000047,0.0744727536048469
ACH-000052,0.4677845900334005
ACH-000053,0.10632811216520656
ACH-000054,0.03507082320893346
ACH-000055,0.10117995624139413
ACH-000060,0.21824386155877365
ACH-000067,0.050205278507646285
ACH-000070,0.001497956380419594
ACH-000075,0.05901519062978849
ACH-000078,0.20457137604222325
ACH-000082,0.17543706354393115
ACH-000085,0.032567864112000335
ACH-000086,-0.010892224968121785
ACH-000087,0.04215836482570392
ACH-000092,0.03607619308451332
ACH-000095,0.0200807787789292
ACH-000097,0.051124454417364434
ACH-000098,0.08250139341744224
ACH-000099,0.17011938155889272
ACH-000108,0.22805516263792844
ACH-000113,-0.02744821993165661
ACH-000116,0.11353771792737788
ACH-000118,0.12904692932043355
ACH-000120,0.10271580338906597
ACH-000123,0.11397617645375442
ACH-000127,0.16995286455948955
ACH-000128,0.04787932772366455
ACH-000132,0.03772016998369844
ACH-000133,0.05406772308030823
ACH-000137,-0.04415827609370042
ACH-000138,0.10043158286428487
ACH-000142,0.0637022413761737
ACH-000143,0.07019682752857043
ACH-000146,0.061657023262527026
ACH-000148,0.10464923946465517
ACH-000150,0.1790276523937322
ACH-000152,0.11218203072028628
ACH-000153,0.2731071086919131
ACH-000159,0.129494589664297
ACH-000160,0.02736237149947596
ACH-000163,0.13724089025748518
ACH-000167,0.08921711326903066
ACH-000168,0.23746603090639895
ACH-000169,0.08370714313699434
ACH-000178,0.09727749740128867
ACH-000183,0.19400549191125288
ACH-000188,-0.019562987489320997
ACH-000189,-0.015125618156021129
ACH-000190,0.11787354891466045
ACH-000198,0.09687615030555034
ACH-000203,0.1589551124731802
ACH-000204,0.24999053843177005
ACH-000206,0.35617910407650605
ACH-000207,0.0035564131701869045
ACH-000208,-0.2309601355900975
ACH-000210,0.3650738178102215
ACH-000211,0.15192020017416033
ACH-000215,0.18772226381122664
ACH-000221,0.09189848594546014
ACH-000222,0.2760335401446195
ACH-000223,-0.003237752149181834
ACH-000226,-0.0802242413674692
ACH-000227,0.0900859392947914
ACH-000228,0.09257179039664937
ACH-000231,0.1865650409510499
ACH-000232,0.16910164051150686
ACH-000233,0.12834161191788376
ACH-000234,0.2425875918088848
ACH-000235,0.12154367867607226
ACH-000237,0.08472956328241214
ACH-000238,0.1765241866397092
ACH-000242,-0.2444018560650797
