,PCP4 (5121)
ACH-000004,-0.10933284193062676
ACH-000005,-0.07464144539303064
ACH-000007,0.039677578435625735
ACH-000009,0.1264671683564392
ACH-000011,0.2698160960713443
ACH-000012,0.03049918671573769
ACH-000013,0.19338707657809373
ACH-000014,0.29628633764297063
ACH-000015,0.06352931663066419
ACH-000017,0.13471906121089844
ACH-000018,0.010656499440946432
ACH-000019,-0.057742944346842476
ACH-000021,0.210609945386969
ACH-000022,0.14118573869145232
ACH-000025,0.18931359186170707
ACH-000028,0.05108642247969697
ACH-000030,0.13091567725046707
ACH-000035,0.09770754871821008
ACH-000036,0.02367116551485759
ACH-000037,-0.03217441509918967
ACH-000039,0.07062819073967523
ACH-000040,0.1391771012234974
ACH-000041,0.09429220888446446
ACH-000042,0.05555656041161404
ACH-000045,0.119316955136582
ACH-000047,0.18721853604745686
ACH-000052,0.09191925940627826
ACH-000053,0.08008050864969937
ACH-000054,0.10574769962943156
ACH-000055,0.13257980680892795
ACH-000060,0.05485050921816399
ACH-000067,0.050214015034190415
ACH-000070,0.12151244460279464
ACH-000075,0.12305751891075788
ACH-000078,0.09477676271633273
ACH-000082,0.08179473482095752
ACH-000085,0.1069850414472486
ACH-000086,0.09201320840526797
ACH-000087,-0.10390643161631853
ACH-000092,0.15209286017333734
ACH-000095,0.03246114273810208
ACH-000097,0.13562530777692106
ACH-000098,0.09443611202392596
ACH-000099,0.04232950061881973
ACH-000108,0.07387178217542596
ACH-000113,0.10157981260188373
ACH-000116,0.15779680811664198
ACH-000118,0.14723560327112314
ACH-000120,0.1404304943401597
ACH-000123,0.24411342839754505
ACH-000127,5.102215730139475e-05
ACH-000128,0.04720631138945943
ACH-000132,0.08704189305316776
ACH-000133,0.04356766501100938
ACH-000137,0.2369132899821365
ACH-000138,0.2115426539467046
ACH-000142,-0.02129351579595963
ACH-000143,0.1452553993151592
ACH-000146,0.1755925643271974
ACH-000148,0.09981876068984903
ACH-000150,0.19427106639285754
ACH-000152,0.13306822915600558
ACH-000153,0.21376311162046535
ACH-000159,0.11002318979762378
ACH-000160,0.16015076000869982
ACH-000163,0.22107328663195064
ACH-000167,0.313982205919528
ACH-000168,-0.016464076704525592
ACH-000169,0.09732308909436097
ACH-000178,0.03696251026698729
ACH-000183,0.15664936714895356
ACH-000188,0.12612205860360534
ACH-000189,0.3770259864068688
ACH-000190,0.09888654809374653
ACH-000198,0.13380174965115002
ACH-000203,-0.12218034833309385
ACH-000204,0.3114567520477509
ACH-000206,-0.007902823905578017
ACH-000207,0.0551926404254717
ACH-000208,0.02419602128572609
ACH-000210,0.3398044386296455
ACH-000211,0.08439605786056888
ACH-000215,0.01476634751838054
ACH-000221,-0.06831615080836123
ACH-000222,0.17121921558229056
ACH-000223,0.07610697553425495
ACH-000226,0.10911715947838947
ACH-000227,0.19444865369820807
ACH-000228,0.12677085590751164
ACH-000231,0.1543120931417864
ACH-000232,0.117801266603221
ACH-000233,0.18517117110367368
ACH-000234,0.1277757644372135
ACH-000235,0.11052403756959243
ACH-000237,0.027654773349137518
ACH-000238,0.04938536164233462
ACH-000242,-0.008706219982190523
ACH-000243,0.0495844998054689
ACH-000244,0.2941237808855612
ACH-000246,0.1141728786816636
ACH-000248,0.033286176981570624
ACH-000250,0.10534246409950858
ACH-000251,0.08002215917705938
ACH-000252,0.1706570917363243
ACH-000253,-0.010253629526427329
ACH-000255,0.11810656031100533
ACH-000256,0.1076226306466476
ACH-000257,-0.08926027956620096
ACH-000258,0.12092051864334945
ACH-000259,0.12334977002145475
ACH-000260,0.10945183610976376
ACH-000261,0.08154862942711008
ACH-000262,0.10546155617933564
ACH-000263,0.05641750404114125
ACH-000264,0.04859247382722996
ACH-000265,0.04289271061265759
ACH-000266,0.11076579694363917
ACH-000272,0.16267960354506456
ACH-000274,0.09018140167823248
ACH-000277,0.18346074315581545
ACH-000278,0.10088080217680033
ACH-000279,0.09649970514427487
ACH-000280,0.1279716875701417
ACH-000281,0.14310815779685224
ACH-000288,0.07129445193759247
