,FBL (2091)
ACH-000361,-1.0146577536746708
ACH-000362,-1.090054988712199
ACH-000363,-1.1016113234799658
ACH-000364,-1.1366686622207371
ACH-000365,-1.2178563693694513
ACH-000366,-1.1574129175619414
ACH-000368,-0.975038896882384
ACH-000374,-1.0930245716371487
ACH-000375,-0.8188381781666729
ACH-000376,-1.1044111934861711
ACH-000381,-0.9131060029903896
ACH-000383,-1.1391458197150948
ACH-000387,-1.2200703669900004
ACH-000389,-1.3349833280534658
ACH-000390,-1.1439199885579208
ACH-000393,-1.2282615823511405
ACH-000395,-1.1152212652305746
ACH-000396,-1.2638124390295349
ACH-000397,-1.061608900281071
ACH-000401,-1.2376492183044767
ACH-000402,-1.0635142486853435
ACH-000403,-1.131926236381573
ACH-000404,-0.9923582682886166
ACH-000406,-1.0563437237774569
ACH-000407,-1.0656922361458503
ACH-000408,-1.4017852938270279
ACH-000410,-1.2330254862971728
ACH-000411,-1.203947516587114
ACH-000414,-1.2648670699768954
ACH-000415,-1.4096229505669102
ACH-000416,-1.196791587967161
ACH-000420,-1.2130348656723209
ACH-000421,-1.0346874453610635
ACH-000424,-1.1380768245501414
ACH-000425,-1.0338550258655308
ACH-000426,-1.1627185915234015
ACH-000427,-1.1035529251691467
ACH-000433,-0.9067417549442754
ACH-000435,-1.1583968764573556
ACH-000436,-1.1171805215405468
ACH-000444,-1.086594010175641
ACH-000445,-0.8326272796209968
ACH-000448,-1.1159861809506215
ACH-000450,-0.9026766683458944
ACH-000452,-1.281858261344737
ACH-000454,-1.1999897858642956
ACH-000458,-1.0583246366816952
ACH-000459,-1.0164384888319935
ACH-000460,-0.9779859512147142
ACH-000461,-1.3862481602635959
ACH-000463,-1.19984885332844
ACH-000464,-1.0891282993946056
ACH-000466,-1.2692121657130238
ACH-000467,-0.9593786659679386
ACH-000468,-0.9948156490647656
ACH-000469,-1.2055815218221302
ACH-000470,-1.1788551271573533
ACH-000471,-1.141579552898596
ACH-000472,-1.2845645852551533
ACH-000473,-1.0694861565911136
ACH-000475,-1.0541305309309592
ACH-000476,-0.8964113945626793
ACH-000477,-1.532007971663202
ACH-000479,-1.083002138312387
ACH-000480,-1.1877344367734497
ACH-000481,-1.0661066740253218
ACH-000483,-1.307250556149907
ACH-000484,-1.0847835939526431
ACH-000485,-1.0000648301966883
ACH-000486,-1.1840595905434192
ACH-000487,-1.0977206694179702
ACH-000488,-1.2261279634184172
ACH-000490,-1.105582579541785
ACH-000491,-1.3288273095653744
ACH-000495,-0.8873462823970025
ACH-000496,-1.0662171561615277
ACH-000499,-0.908707561966196
ACH-000500,-1.2124740967572607
ACH-000502,-1.2467806853753558
ACH-000503,-1.2212583832015462
ACH-000505,-1.2861783571678007
ACH-000507,-1.1327531616686384
ACH-000510,-0.9346531249082556
ACH-000511,-1.2345174053333965
ACH-000512,-0.8737708162940468
ACH-000516,-1.100907346922624
ACH-000517,-1.0220983614541448
ACH-000518,-1.3756453560184232
ACH-000520,-1.2326219201708453
ACH-000521,-1.1340571084307949
ACH-000522,-1.1465147768195456
ACH-000524,-0.9601108908050058
ACH-000527,-0.9337151324829948
ACH-000528,-1.2243397823237576
ACH-000537,-1.2183600904798546
ACH-000541,-1.2510811324220816
ACH-000542,-1.2636642661213224
ACH-000544,-1.181244364100278
ACH-000545,-1.0303681534053466
ACH-000547,-1.6497302712198976
ACH-000548,-1.1721075633169438
ACH-000549,-1.1009255608717003
ACH-000550,-0.978944899478854
ACH-000552,-1.0951521020157668
ACH-000556,-1.2014494253672854
ACH-000557,-1.184829970808541
ACH-000569,-0.8607164377136365
ACH-000570,-1.2118281007732867
ACH-000571,-1.227936894136282
ACH-000573,-1.234602841001626
ACH-000576,-1.2609320061337703
ACH-000579,-1.0501325112127418
ACH-000580,-0.9870137703820492
ACH-000584,-0.9992458318600468
ACH-000585,-1.4058707624911282
ACH-000588,-1.1562634989882314
ACH-000589,-1.1670716146019118
ACH-000591,-1.0101858932538892
ACH-000593,-1.183745543868752
ACH-000600,-1.1532967242926315
ACH-000601,-1.0104859065479148
ACH-000605,-1.2444387069416325
ACH-000606,-1.1606077081222317
ACH-000608,-1.1277700580803134
ACH-000614,-1.5522896655008878
ACH-000616,-1.1634514019500626
ACH-000618,-1.3802168476934815
ACH-000619,-1.3155595888781608
ACH-000620,-1.0970020736383164
ACH-000621,-1.2122014877477636
ACH-000622,-1.1699224080074813
ACH-000623,-1.2530737538853705
ACH-000624,-1.1295393610368734
ACH-000627,-1.1029548957171147
ACH-000630,-1.2245225558704371
ACH-000631,-1.0470181678392778
ACH-000632,-1.3906757230547933
ACH-000633,-1.0887476806732412
ACH-000637,-1.3184182209408422
ACH-000638,-1.155600129642308
ACH-000646,-0.7583327950941078
ACH-000647,-1.0915412979426211
ACH-000648,-1.288220969895273
ACH-000649,-1.2534910913407016
ACH-000651,-1.1508553004281092
ACH-000652,-1.2740212085886278
ACH-000653,-0.948489478689257
ACH-000657,-1.2431710177057853
ACH-000658,-1.214762544785952
ACH-000661,-1.5304178392400354
ACH-000662,-0.5998490350270023
ACH-000663,-1.4090702099437444
ACH-000665,-1.1362728516364768
ACH-000671,-1.2166522099995998
ACH-000672,-1.3654530169015735
ACH-000673,-1.1603761275550744
ACH-000676,-1.0816420226769272
ACH-000677,-1.2589540981399006
ACH-000681,-1.1143438219791864
ACH-000683,-1.0758706851153508
ACH-000684,-1.0617374771208254
ACH-000688,-0.9249373209361486
ACH-000693,-1.2244700745155763
ACH-000694,-1.3064356788292482
ACH-000695,-1.033047745225905
ACH-000696,-1.1819656671783876
ACH-000697,-1.031032934925528
ACH-000699,-0.9912131634244148
ACH-000701,-1.2453708664539611
ACH-000706,-1.3976792153370978
ACH-000711,-1.128107090167844
ACH-000713,-1.0796693144655458
ACH-000714,-1.3763185519399208
ACH-000718,-0.951965006233245
ACH-000720,-1.1096109357447963
ACH-000721,-1.2502866856397583
ACH-000724,-1.1536340271519394
ACH-000725,-0.9620285067237206
ACH-000732,-1.032286775981781
ACH-000734,-0.9761556329232584
ACH-000735,-0.8425032465322553
ACH-000736,-0.9196240374070828
ACH-000738,-1.1434647353745442
ACH-000746,-1.004147342518412
ACH-000747,-1.2751104447287958
ACH-000748,-1.1186432769468204
ACH-000753,-1.2325653238458727
ACH-000756,-1.1670878942976102
ACH-000757,-1.38477422085331
ACH-000758,-1.3659630447980877
ACH-000760,-1.2155645773318602
ACH-000762,-1.1817480550074788
ACH-000763,-1.1293401653170958
ACH-000764,-1.2482845804787497
ACH-000765,-1.38799472518859
ACH-000766,-1.009069840819944
ACH-000767,-1.0039508291357395
ACH-000768,-1.1338828666047374
ACH-000769,-1.1899358620120848
ACH-000770,-0.9866799282442396
ACH-000771,-1.0810770702969128
ACH-000773,-0.9269157776453134
ACH-000776,-1.391066420475653
ACH-000777,-1.1130467927946757
ACH-000778,-1.0543136184685915
ACH-000781,-1.2491197410512938
ACH-000782,-1.2324505842366336
ACH-000783,-0.8976494994999192
ACH-000784,-1.0923251103206189
ACH-000785,-1.061248950729888
ACH-000787,-1.037221441866432
ACH-000788,-1.2781560032924737
ACH-000791,-1.070299377923494
ACH-000792,-1.2191724049012862
ACH-000794,-1.250049432369421
ACH-000796,-0.9222396769622112
ACH-000798,-1.0093389737210658
ACH-000799,-0.8944365773902034
ACH-000800,-1.0518554075318216
ACH-000802,-1.283908899863073
ACH-000804,-1.1562762273625449
ACH-000805,-1.0667645055199082
ACH-000809,-1.12549446997577
ACH-000810,-1.5623024877348808
ACH-000811,-1.2099651885678162
ACH-000817,-1.2236153633071043
ACH-000819,-1.3013841768659349
ACH-000820,-1.3652480545021743
ACH-000821,-1.5726428499869192
ACH-000822,-1.2252351860617319
ACH-000823,-1.1076830993679174
ACH-000824,-1.3159886770197509
ACH-000827,-1.1484592957374975
ACH-000829,-1.1413608636705543
ACH-000831,-1.3887566248514664
ACH-000832,-1.10299960635136
ACH-000833,-0.9807719462664448
ACH-000834,-1.1950678517501003
ACH-000835,-1.2790250355365451
ACH-000836,-0.6906841638960001
ACH-000837,-1.1443466960248885
ACH-000838,-1.0927082368441992
ACH-000839,-1.130042034986989
ACH-000840,-1.2595765521708104
ACH-000841,-1.150768316222312
ACH-000843,-1.508276047832222
ACH-000846,-1.0758195995734954
ACH-000847,-1.137304242052165
ACH-000848,-1.1962831821459612
ACH-000849,-0.9810841444355464
ACH-000851,-0.9667247020299324
ACH-000855,-1.451203288373551
ACH-000856,-1.1727543783698438
ACH-000858,-1.0959914931028845
ACH-000859,-1.2897579506792465
ACH-000861,-1.3157220596930033
ACH-000862,-1.1369247873956982
ACH-000865,-1.3406497094599463
ACH-000866,-1.088938327961057
ACH-000867,-1.1563337737752188
ACH-000869,-0.8482051896378573
ACH-000872,-1.2555713576266578
ACH-000873,-1.2383515513856658
ACH-000876,-1.0743290779519414
ACH-000878,-1.3409683544793267
ACH-000880,-1.0188398505950214
ACH-000881,-1.0308699490851303
ACH-000882,-1.1784744107780758
ACH-000884,-1.093115646215918
ACH-000885,-1.067421301531701
ACH-000887,-1.1099738084437336
ACH-000889,-1.1614683648185056
ACH-000896,-1.147620643554468
ACH-000898,-1.3963631152375058
ACH-000900,-1.1105330165039915
ACH-000901,-1.241089454732104
ACH-000905,-1.183307225790834
ACH-000906,-1.1137434677888078
ACH-000907,-1.0358501553145023
ACH-000910,-1.2045204257910396
ACH-000911,-1.1214869628996975
ACH-000912,-1.075900618432023
ACH-000913,-1.2067200016488608
ACH-000915,-1.0461865670590709
ACH-000916,-0.6665463575196159
ACH-000917,-1.3362836418863884
ACH-000920,-0.8739195554114085
ACH-000921,-1.1452430168609924
ACH-000924,-1.0437217050768008
ACH-000926,-1.074566237864488
ACH-000928,-1.0632082299662855
ACH-000929,-1.3228694688252978
ACH-000932,-1.0826944666991187
ACH-000935,-1.0845983141074416
ACH-000936,-1.1472608011696068
ACH-000937,-1.0535156254248508
ACH-000938,-1.1205560072375913
ACH-000939,-1.0362650253254129
ACH-000941,-1.3844915909765092
ACH-000943,-1.2471530381701037
ACH-000946,-1.1782918288453652
ACH-000947,-1.2337909540525578
ACH-000948,-1.3759747325277036
ACH-000950,-1.0650383802543082
ACH-000953,-1.0577396410505988
ACH-000954,-1.1657820864322863
ACH-000957,-1.091894791309956
ACH-000958,-1.142541230316227
ACH-000960,-1.263962176205467
ACH-000963,-1.2994112018635442
ACH-000968,-1.3267903935233751
ACH-000969,-1.0710097663186098
ACH-000972,-1.0561335216790848
ACH-000973,-1.0708833230588557
ACH-000974,-1.2040374867549088
ACH-000978,-1.7608123465351464
ACH-000984,-1.1489985214741374
ACH-000986,-1.1855574813638594
ACH-000988,-1.5586753562923676
ACH-000993,-1.0176256384728053
ACH-000994,-0.8191224089980721
ACH-000996,-1.1127835729534643
ACH-001001,-1.2794201989618246
ACH-001020,-0.9704856000911816
ACH-001028,-1.1271786976488267
ACH-001031,-1.3661546951893822
ACH-001038,-1.154151376150262
ACH-001048,-1.096128441277691
ACH-001050,-1.0470763507739662
ACH-001053,-1.0901200114570655
ACH-001054,-1.1106617747856211
ACH-001061,-1.1452138936773817
ACH-001067,-0.9469689429568416
ACH-001075,-1.2799207853271766
ACH-001096,-1.2925323986462
ACH-001111,-0.8266858721105848
ACH-001119,-0.9894711943129976
ACH-001128,-0.28855932847489624
ACH-001134,-1.0583052894755594
ACH-001151,-1.1462403597117108
ACH-001163,-1.1142629655602192
ACH-001164,-0.9278753970868044
ACH-001183,-1.2002861859541285
ACH-001192,-1.0632868953418673
ACH-001193,-1.2984924111496503
ACH-001196,-0.8466856201590608
ACH-001197,-1.188240407205382
ACH-001205,-1.1578040820541164
ACH-001211,-1.0523940988392009
ACH-001212,-1.1651351076858243
ACH-001228,-1.1803614551811463
ACH-001232,-1.2356139720644113
ACH-001239,-1.1653918565706751
ACH-001270,-1.2339281039715209
ACH-001274,-1.2736092171970823
ACH-001275,-0.976809649993586
ACH-001277,-0.8988602965192479
ACH-001278,-1.4017833939428448
ACH-001280,-0.7635224243614269
ACH-001283,-1.0167600177047753
ACH-001289,-1.2167009793471515
ACH-001300,-1.2522589398587591
ACH-001301,-1.1590457721610032
ACH-001302,-1.1366957523429713
ACH-001306,-1.1485785249648406
ACH-001318,-1.4462266480200658
ACH-001322,-1.1600255919027551
ACH-001328,-1.1615637967195118
ACH-001332,-1.115565762157761
ACH-001336,-1.039919670190134
ACH-001346,-1.1914576058200077
ACH-001353,-1.2122256705707997
ACH-001354,-0.8186798701524297
ACH-001367,-0.9900589610926824
ACH-001368,-1.231178458244134
ACH-001374,-1.1496434313054074
ACH-001377,-1.2409119779099202
ACH-001380,-1.184884951612583
ACH-001391,-0.9954858864966084
ACH-001408,-1.2611107329815474
ACH-001430,-1.2415137875543454
ACH-001431,-1.1135225837310696
ACH-001450,-0.8296044101591855
ACH-001496,-0.7698749341526013
ACH-001500,-0.8810716390509491
ACH-001523,-1.2750952102684805
ACH-001532,-1.4230500408748117
ACH-001550,-0.9411852277060088
ACH-001552,-1.218194909750135
ACH-001554,-1.2770156874968852
ACH-001654,-1.3896352103400942
ACH-001735,-1.2292022471433888
ACH-001736,-1.0920588472992605
ACH-001737,-1.0973198498701129
ACH-001740,-1.385256983550682
ACH-001745,-1.2411597041667812
ACH-001765,-1.3013097005798595
