,FNTA (2339)
ACH-000189,-0.7129541767755858
ACH-000190,-0.4439091093749246
ACH-000198,-0.3326640326981557
ACH-000203,-0.7802733261475006
ACH-000204,-0.3876561697965503
ACH-000206,-0.8207773799170422
ACH-000207,-0.2932553164670255
ACH-000208,-0.6093320446397058
ACH-000210,-0.6528075364163571
ACH-000211,-0.5786389631343174
ACH-000215,-0.5494089728251099
ACH-000221,-0.6113077308974211
ACH-000222,-0.5327127129398883
ACH-000223,-0.4100399539431139
ACH-000226,-0.6517449208117211
ACH-000227,-0.19017144068163727
ACH-000228,-0.5425317185951716
ACH-000231,-0.5579139627993873
ACH-000232,-0.594721973399284
ACH-000233,-0.4252708924956416
ACH-000234,-0.8766518555394094
ACH-000235,-0.5302126469312356
ACH-000237,-0.4776873000778095
ACH-000238,-0.5987274176242816
ACH-000242,-0.4097797861344294
ACH-000243,-0.920710085396128
ACH-000244,-0.8307251231200814
ACH-000246,-0.41343929439513416
ACH-000248,-0.5499540931793454
ACH-000250,-0.4115650018478766
ACH-000251,-0.5738041648699063
ACH-000252,-0.7940616204189397
ACH-000253,-0.6834490144440736
ACH-000255,-0.5635482780123581
ACH-000256,-0.557719488368037
ACH-000257,-0.4498705341866727
ACH-000258,-0.6880543705338362
ACH-000259,-0.6905769507066001
ACH-000260,-0.6383246658322242
ACH-000261,-0.6090618457592131
ACH-000262,-0.6673342751073197
ACH-000263,-0.4091547082255289
ACH-000264,-0.643816636343756
ACH-000265,-0.5427559207318976
ACH-000266,-0.37489361265295296
ACH-000272,-0.3000424134009193
ACH-000274,-0.4693112689411714
ACH-000277,-0.3507235601597203
ACH-000278,-0.531985928956472
ACH-000279,-0.1290609766853239
ACH-000280,-0.5644540621734266
ACH-000281,-0.5400324448332273
ACH-000288,-0.2923956800736074
ACH-000291,-0.5927834344505235
ACH-000293,-0.1793542164417911
ACH-000294,-0.6468947551091077
ACH-000295,-0.2789958486322014
ACH-000296,-0.6337303490424543
ACH-000302,-0.3626342673260042
ACH-000304,-0.6488841707890418
ACH-000307,-0.7798913700987187
ACH-000308,-0.4690363681645066
ACH-000310,-0.2969466337068196
ACH-000311,-0.5791682453403735
ACH-000312,-0.4785171509205661
ACH-000315,-0.7432498190893257
ACH-000316,-0.6534555446942734
ACH-000317,-0.58931554591664
ACH-000318,-0.39117611644192496
ACH-000319,-0.9658840460478264
ACH-000320,-0.5347635855894184
ACH-000322,-0.575032117710338
ACH-000323,-0.8688512659230885
ACH-000324,-0.5235054042519959
ACH-000329,-0.3536467918779333
ACH-000330,-0.6026241163402931
ACH-000331,-0.7007552273631725
ACH-000332,-0.7006636917877478
ACH-000334,-0.3881757149690132
ACH-000335,-0.5021173147617314
ACH-000336,-0.2291276614070363
ACH-000337,-0.6170015243767626
ACH-000338,-0.5074434606579621
ACH-000339,-0.6374003658947915
ACH-000341,-0.6139500762819711
ACH-000348,-0.5571819396986526
ACH-000350,-0.6982900340918533
ACH-000352,-0.5294660986169301
ACH-000356,-0.3742486140462563
ACH-000361,-0.4327331475490676
ACH-000362,-0.39003121852709577
ACH-000363,-0.31003965079029505
ACH-000364,-0.6499968429392777
ACH-000365,-0.5027423652077065
ACH-000366,-0.5068519970521542
ACH-000368,-0.4600983763993618
ACH-000374,-0.5367083513578556
ACH-000375,-0.8257507814824022
ACH-000376,-0.5127294370811847
ACH-000381,-0.5286030743352556
ACH-000383,-0.5851416258483854
ACH-000387,-0.4150405824725855
ACH-000389,-0.5979599204121467
ACH-000390,-0.4377515369688797
ACH-000393,-0.6226488358868679
ACH-000395,-0.6410387151747992
ACH-000396,-0.40378412047366463
ACH-000397,-0.4938525342539445
ACH-000401,-0.5604732551337381
ACH-000402,-0.5316436512886874
ACH-000403,-0.4404265009391977
ACH-000404,-0.7448390798053279
ACH-000406,-0.3507147608681542
ACH-000407,-0.4307411745049132
ACH-000408,-0.6240259442506044
ACH-000410,-0.5344717938775151
ACH-000411,-0.4691092795881123
ACH-000414,-0.7665813524814811
ACH-000415,-0.589130564790114
ACH-000416,-0.5726563488547306
ACH-000420,-0.4838345363998634
ACH-000421,-0.4199491808794937
ACH-000424,-0.3901718106498037
ACH-000425,-0.5114965779090923
ACH-000426,-0.7364750962412123
ACH-000427,-0.5498221629323707
ACH-000433,-0.4741565735644246
ACH-000435,0.0673493006376129
ACH-000436,-0.4461626255844297
ACH-000444,-0.6780645835422097
ACH-000445,-0.4117853864618647
ACH-000448,-0.47120739113321997
ACH-000450,-0.2961696210187035
ACH-000452,-0.6350077655122737
ACH-000454,-0.5975236655407188
ACH-000458,-0.4073039959378237
ACH-000459,-0.4755630828849434
ACH-000460,-0.5540579278579513
ACH-000461,-0.3375494796077462
ACH-000463,-0.6796543322960685
ACH-000464,-0.3882428248053674
ACH-000466,-0.9933768671157144
ACH-000467,-0.8533944918623285
ACH-000468,-0.5299146969583121
ACH-000469,-0.6211580175089104
ACH-000470,-0.7189505056804408
ACH-000471,-0.4742623417411985
ACH-000472,-0.4499146774125661
ACH-000473,-0.7692567563380167
ACH-000475,-0.5399184680833596
ACH-000476,-0.6293938727909612
ACH-000477,-0.6411127921016934
ACH-000479,-0.2805543691534785
ACH-000480,-0.3644174643115971
ACH-000481,-0.5807221365695112
ACH-000483,-0.544353431209991
ACH-000484,-0.4550739513814832
ACH-000485,-0.2999665530868363
ACH-000486,-0.7693149539489447
ACH-000487,-0.5672999547690286
ACH-000488,-0.3612750404089019
ACH-000490,-0.44023146249040795
ACH-000491,-0.4535435068704435
ACH-000495,-0.6322065809544708
ACH-000496,-0.7065395819679939
ACH-000499,-0.6983111153348135
ACH-000500,-0.3349215120169013
ACH-000502,-0.4443912296297894
ACH-000503,-0.7522948687119514
ACH-000505,-0.6719720274659133
ACH-000507,-0.4608540976502536
ACH-000510,-0.6262912840290643
ACH-000511,-0.8642041088119572
ACH-000512,-0.2996983304466977
ACH-000516,-0.6819163136563378
ACH-000517,-0.4893932506311676
ACH-000518,-0.7204287385939561
ACH-000520,-0.4633967808925736
ACH-000521,-0.661830765524614
ACH-000522,-0.5092384654903062
ACH-000524,-0.5039137753108439
ACH-000527,-0.4655105753474478
ACH-000528,-0.7370305306066399
ACH-000537,-0.8128905909427658
ACH-000541,-0.6742962322101468
ACH-000542,-0.6305634786064935
ACH-000544,-0.6926527461968028
ACH-000545,-0.5935184070721604
ACH-000547,-0.9096609065488868
ACH-000548,-0.755299424088833
ACH-000549,-0.3877535560359939
ACH-000550,-0.4972395884156015
ACH-000552,-0.8747282690777194
ACH-000556,-0.5404841810687959
ACH-000557,-0.4497907097904921
ACH-000569,-0.4881079526051288
ACH-000570,-0.5149328888530069
ACH-000571,-0.43744213595590004
ACH-000573,-0.6758942813313502
ACH-000576,-0.6092793008858357
ACH-000579,-0.664860816201874
ACH-000580,-0.9798081397327568
ACH-000584,-0.4224534511477013
ACH-000585,-0.29600903842501
ACH-000588,-0.5419978348980596
ACH-000589,-0.7528516669522487
ACH-000591,-0.5185819680349298
ACH-000593,-0.3623091318628936
ACH-000600,-0.38974717133662096
ACH-000601,-0.4574172859885047
ACH-000605,-0.5379969328315752
ACH-000606,-0.775975740132755
ACH-000608,-0.34917151428191
ACH-000614,-0.5746395982501395
ACH-000616,-0.5540768366026168
ACH-000618,-0.7469280369724468
ACH-000619,-0.6210131146490768
ACH-000620,-0.3537325050898135
ACH-000621,-0.4058098378307327
ACH-000622,-0.5224028368538643
ACH-000623,-0.6331758093491693
ACH-000624,-0.6147239515365157
ACH-000627,-0.7267954244074902
ACH-000630,-0.8144076670785708
ACH-000631,-0.4004535387043034
ACH-000632,-0.8321478790767962
ACH-000633,-0.30372351525581376
ACH-000637,-0.6029035063002367
ACH-000638,-0.4228645176569308
ACH-000646,-0.13694671889046506
ACH-000647,-0.6415610672932394
ACH-000648,-0.5385733611315009
ACH-000649,-0.5475657886134655
ACH-000651,-0.5186874789298874
ACH-000652,-0.4305735725432956
ACH-000653,-0.4840835065563736
ACH-000657,-0.4720422105775967
ACH-000658,-0.4123294420996188
ACH-000661,-0.5493552536164436
ACH-000662,-0.1679081099536048
ACH-000663,-0.7385424652511223
ACH-000665,-0.8950727762329541
ACH-000671,-0.6989544869732011
ACH-000672,-0.8105288642925318
ACH-000673,-0.6927732457988174
ACH-000676,-0.5745975077864125
ACH-000677,-0.542844345880484
ACH-000681,-0.3594514286660153
ACH-000683,-0.42492179511516176
ACH-000684,-0.7215099376376201
ACH-000688,-0.7746561319072884
ACH-000693,-0.539168157227623
ACH-000694,-0.6462006052186506
ACH-000695,-0.3117148306781449
ACH-000696,-0.3343231282708191
ACH-000697,-0.3510180543618148
ACH-000699,-0.8218573086768712
ACH-000701,-0.6967095954219819
ACH-000706,-0.5198087325956222
ACH-000711,-0.33533378278128784
ACH-000713,-0.5812927607165748
ACH-000714,-0.2231186238081192
ACH-000718,-0.537464710249068
ACH-000720,-0.7165367647928435
ACH-000721,-0.3509565032791071
ACH-000724,-0.5611079227694458
ACH-000725,-0.4352807248543514
ACH-000732,-0.5596921708517434
ACH-000734,-0.5581589777244279
ACH-000735,-0.6821050097954171
ACH-000736,-0.5373612346633476
ACH-000738,-0.7702072118448766
ACH-000746,-0.19452433346921866
ACH-000747,-0.580153306276972
ACH-000748,-0.5285662499310851
ACH-000753,-0.4578098159318902
ACH-000756,-0.6364095337780654
ACH-000757,-0.3069897446817573
ACH-000758,-0.6247064377552164
ACH-000760,-0.526634299596829
ACH-000762,-0.2921283398006502
ACH-000763,-0.5370860516733138
ACH-000764,-0.5618642302949213
ACH-000765,-0.5423766086214222
ACH-000766,-0.3530455061897084
ACH-000767,-0.407642634422669
ACH-000768,-0.7501037807350206
ACH-000769,-0.4642427834943562
ACH-000770,-0.5194922715363467
ACH-000771,-0.8492133693510756
ACH-000773,-0.4125851402458376
ACH-000776,-0.5069434436108987
ACH-000777,-0.6230625251085947
ACH-000778,-0.5912248423924752
ACH-000781,-0.74405382661422
ACH-000782,-0.3659171664507551
ACH-000783,-0.2754745699322202
ACH-000784,-0.31462714748786125
ACH-000785,-0.4379891627332165
ACH-000787,-0.3137136427294317
ACH-000788,-0.5371284984763703
ACH-000791,-0.4898380618281172
ACH-000792,-0.7861670730483066
ACH-000794,-0.7766983344261017
ACH-000796,-0.41388852980833457
ACH-000798,-0.3420471307740641
ACH-000799,-0.5713837707876683
ACH-000800,-0.3686685614513207
ACH-000802,-0.5636639334062971
ACH-000804,-0.6901828990219063
ACH-000805,-0.5889069545160168
ACH-000809,-0.4690893977492799
ACH-000810,-0.3815365928105381
ACH-000811,-0.4343218736504236
ACH-000817,-0.5935981030173968
ACH-000819,-0.6943182989500474
ACH-000820,-0.8804731856105142
ACH-000821,-0.4819545271948498
ACH-000822,-0.7450463035632392
ACH-000823,-0.43040927384635136
ACH-000824,-0.3338135995906583
ACH-000827,-0.4404158594577415
ACH-000829,-0.5194723490894284
ACH-000831,-0.6385786016560716
ACH-000832,-0.7271681390601019
ACH-000833,-0.6711221102936417
ACH-000834,-0.5393396143847407
ACH-000835,-0.5918706716820699
ACH-000836,-0.8749526519297611
ACH-000837,-0.5152010242187162
ACH-000838,-0.4454466237954046
ACH-000839,-0.5956640505659639
ACH-000840,-0.6489227955208788
ACH-000841,-0.31484164949932203
ACH-000843,-0.40296400257559545
ACH-000846,-0.4723629736830364
ACH-000847,-0.4265608661875938
ACH-000848,-0.9032543277819478
ACH-000849,-0.5062631608591665
ACH-000851,-0.7418413053051556
ACH-000855,-0.5724633282310803
ACH-000856,-0.6782806926874816
ACH-000858,-0.4943018501106335
ACH-000859,-0.5167117424924328
ACH-000861,-0.6238409483340212
ACH-000862,-0.5438802352997512
ACH-000865,-0.6417338891098615
ACH-000866,-0.4859762478888848
ACH-000867,-0.3315533782739939
ACH-000869,-0.7987185192227371
ACH-000872,-0.7853374722479738
ACH-000873,-0.24085961333468064
ACH-000876,-0.5185999230572087
ACH-000878,-0.7150677957880219
ACH-000880,-0.6126003938823216
ACH-000881,-0.7334937183746583
ACH-000882,-0.5381141473354852
ACH-000884,-0.3706784689822731
ACH-000885,-0.5054509866983178
ACH-000887,-0.878893003205958
ACH-000889,-0.22024360030251666
ACH-000896,-0.39096699085752057
ACH-000898,-0.6149815005673746
ACH-000900,-0.4688677253982166
ACH-000901,-0.4363607186821503
ACH-000905,-0.4370900073774565
ACH-000906,-0.5219957750482348
ACH-000907,-0.7237774169828588
ACH-000910,-0.3766371733479424
ACH-000911,-0.5510763886891659
ACH-000912,-0.6220719593344457
ACH-000913,-0.3701738663875172
ACH-000915,-0.4804582138375368
ACH-000916,-0.5043156561074975
ACH-000917,-0.7991461516389653
ACH-000920,-0.7379214216129697
ACH-000921,-0.7367121484924417
ACH-000924,-0.4361007253984969
ACH-000926,-0.30706501347208576
ACH-000928,-0.5967451227658884
ACH-000929,-0.6027534092892454
ACH-000932,-0.41832288677020457
ACH-000935,-0.38489343728644426
ACH-000936,-0.6410031891998733
ACH-000937,-0.5187147557187723
ACH-000938,-0.4865222101444989
ACH-000939,-0.6875611703230695
ACH-000941,-0.5969697122133601
ACH-000943,-0.23851946138570065
ACH-000946,-0.5278223101587611
ACH-000947,-0.6594762306921026
ACH-000948,-0.8257613205138226
ACH-000950,-0.7725720041924999
ACH-000953,-0.5577584039011039
ACH-000954,-0.4028073548967136
ACH-000957,-0.6054401171892625
ACH-000958,-0.6789652873578114
ACH-000960,-0.3192230446673757
ACH-000963,-0.30705010483893896
ACH-000968,-0.4259831850989933
ACH-000969,-0.7932439767342001
ACH-000972,-0.4301303312144169
ACH-000973,-0.5188842799465241
ACH-000974,-0.6738702168290941
ACH-000978,-0.5024157098201939
ACH-000984,-0.5102880268216162
ACH-000986,-0.7226273940152171
ACH-000988,-0.8773482992255823
ACH-000993,-0.5276825688415437
ACH-000994,-0.6534672528653478
ACH-000996,-0.4706363988343921
ACH-001001,-0.3105914891438751
ACH-001020,-0.765002596194855
ACH-001028,-0.3053789745825813
ACH-001031,-0.4339558392008047
ACH-001038,-0.42376416762116104
ACH-001048,-0.6750656742764449
ACH-001050,-0.55602986678868
ACH-001053,-0.5062540959416789
ACH-001054,-0.445316002203532
ACH-001061,-0.6122912669646692
ACH-001067,-0.4759525103072946
ACH-001075,-0.4386762187443397
ACH-001096,-0.3160857242721815
ACH-001111,-0.5115632700764295
ACH-001119,-0.4205134117159845
ACH-001128,-0.5702476327795367
ACH-001134,-0.6712461696794062
ACH-001151,-0.4806834874810194
ACH-001163,-0.3463091637119351
ACH-001164,-0.8016510949544844
ACH-001183,-0.6422435774814276
ACH-001192,-0.5707258333631362
ACH-001193,-0.605567930597655
ACH-001196,-0.6327168786472264
ACH-001197,-0.5245815969357219
ACH-001205,-0.16339509475956399
ACH-001211,-0.6561821042329654
ACH-001212,-0.6653319646579923
ACH-001228,-0.5541558079997684
ACH-001232,-0.6912325175442443
ACH-001239,-0.5412856567660257
ACH-001270,-0.5254505397905996
ACH-001274,-0.8231378445461158
ACH-001275,-0.4024630047369069
ACH-001277,-0.7313743260357864
ACH-001278,-0.7977409820141189
ACH-001280,-0.4187510139749096
ACH-001283,-0.4824028028264757
ACH-001289,-0.5468397774015066
ACH-001300,-0.5020911424129811
ACH-001301,-0.4849356131119602
ACH-001302,-0.13329546490974625
ACH-001306,-0.7088864167142391
ACH-001318,-0.4863493151417021
ACH-001322,-0.8290521963730487
ACH-001328,-0.4736632225577331
ACH-001332,-0.6830634937320665
ACH-001336,-0.3760912193300452
ACH-001346,-0.9945985602459472
ACH-001353,-0.3260510958104809
ACH-001354,-0.4727414804841729
ACH-001367,-0.8039694623281608
ACH-001368,-0.5909516239619684
ACH-001374,-0.6705792194941981
ACH-001377,-0.6581499612763092
ACH-001380,-0.5623361099052798
ACH-001391,-0.4962253399168348
ACH-001408,-0.6935908792172225
ACH-001430,-0.5417812469565487
ACH-001431,-0.6572943183682325
ACH-001450,-0.4461020660227923
ACH-001496,-0.611701996744271
ACH-001500,-0.5232309860047031
ACH-001523,-0.8160372229669974
ACH-001532,-0.7252733171212726
ACH-001550,-0.5027671609977237
ACH-001552,-0.574973733645
ACH-001554,-0.5875475547270156
ACH-001654,-0.6672105716743583
ACH-001735,-0.3236726590607581
ACH-001736,-0.4881857727270372
ACH-001737,-0.3902046019940237
ACH-001740,-0.461353546458164
ACH-001745,-0.5022738559588278
ACH-001765,-0.4276378305535047
