,ERH (2079)
ACH-000472,-1.1956895288424698
ACH-000473,-1.0909571048475848
ACH-000475,-1.1337188830744716
ACH-000476,-0.9749964364358978
ACH-000477,-0.9156200695942521
ACH-000479,-1.0365163870778311
ACH-000480,-0.9997706230986599
ACH-000481,-1.1345996530444962
ACH-000483,-1.0042710502638221
ACH-000484,-1.2299600599658391
ACH-000485,-0.8702424964215132
ACH-000486,-1.1045996641380649
ACH-000487,-1.218532916690792
ACH-000488,-1.026328483922787
ACH-000490,-1.1069476239015823
ACH-000491,-1.0188266492097195
ACH-000495,-1.3316123304394003
ACH-000496,-1.103711917662973
ACH-000499,-1.1498189432992592
ACH-000500,-1.314742100650402
ACH-000502,-1.040126920270807
ACH-000503,-0.9686281380560524
ACH-000505,-1.0841771304911796
ACH-000507,-1.1014649682748603
ACH-000510,-0.9498643084395759
ACH-000511,-1.0905148968195293
ACH-000512,-1.0428967714717683
ACH-000516,-1.1436062799114786
ACH-000517,-1.1583310321275178
ACH-000518,-0.9094037485537776
ACH-000520,-1.2290664746832995
ACH-000521,-1.0155158195450615
ACH-000522,-1.160633720457913
ACH-000524,-1.2094557829729575
ACH-000527,-1.0767857868364143
ACH-000528,-1.1221006161556788
ACH-000537,-1.2025953535805731
ACH-000541,-1.1141853205737409
ACH-000542,-1.1390596834390858
ACH-000544,-1.050133877033134
ACH-000545,-1.0742663246075488
ACH-000547,-1.2582350929867023
ACH-000548,-1.0153636075565713
ACH-000549,-1.1657485300862744
ACH-000550,-1.2090283116466145
ACH-000552,-1.1501998488213836
ACH-000556,-1.1436556969553917
ACH-000557,-1.0360251627170345
ACH-000569,-1.2173552326414143
ACH-000570,-1.0335841172812343
ACH-000571,-1.1865169647571172
ACH-000573,-1.4338853499280129
ACH-000576,-1.1672368726531093
ACH-000579,-1.1618772599504046
ACH-000580,-1.1107536817592074
ACH-000584,-1.3278526453260242
ACH-000585,-1.359107587636276
ACH-000588,-1.052908633999852
ACH-000589,-1.0472734919588331
ACH-000591,-0.9485999624757612
ACH-000593,-1.0179215079304509
ACH-000600,-0.8843783505095276
ACH-000601,-1.0887040167335529
ACH-000605,-0.8938642563763491
ACH-000606,-1.0239026059888436
ACH-000608,-1.3226634479936388
ACH-000614,-1.0206880742315798
ACH-000616,-0.9440629353938192
ACH-000618,-1.0800560118080835
ACH-000619,-1.246549611865787
ACH-000620,-1.1565813697814609
ACH-000621,-1.4512335319180925
ACH-000622,-1.0627883907192412
ACH-000623,-0.961627209012314
ACH-000624,-1.1012105546517357
ACH-000627,-0.9843277585078
ACH-000630,-0.9311272433916904
ACH-000631,-1.0935962394172876
ACH-000632,-0.92448584669237
ACH-000633,-1.1168403256443458
ACH-000637,-1.069894489345893
ACH-000638,-1.037856555353217
ACH-000646,-0.8892741495741231
ACH-000647,-1.054570042133374
ACH-000648,-1.237589827050373
ACH-000649,-1.0246017272064036
ACH-000651,-1.0212681804334238
ACH-000652,-1.0202810752953717
ACH-000653,-1.271426895959172
ACH-000657,-1.082770703672679
ACH-000658,-1.3503606734976548
ACH-000661,-0.9929863968150268
ACH-000662,-0.9677896181989598
ACH-000663,-0.8689882391409646
ACH-000665,-1.0980659422015102
ACH-000671,-1.0922367770601458
ACH-000672,-0.8394729940977642
ACH-000673,-0.7185131923580204
ACH-000676,-1.0971498669316495
ACH-000677,-0.5802121527678565
ACH-000681,-1.022875186827016
ACH-000683,-1.055600320764579
ACH-000684,-1.3050232186347326
ACH-000688,-1.2221793430772248
ACH-000693,-0.9604198096163714
ACH-000694,-1.171015173836011
ACH-000695,-1.060854540305428
ACH-000696,-1.0792965916746875
ACH-000697,-0.9655206137720804
ACH-000699,-1.4728908030954777
ACH-000701,-1.0011140125089888
ACH-000706,-1.0030946824124662
ACH-000711,-1.2275879357810464
ACH-000713,-1.0298308497210829
ACH-000714,-1.0820386225732597
ACH-000718,-1.0438517135591434
ACH-000720,-1.1248661096224135
ACH-000721,-1.0628326354798705
ACH-000724,-1.1582125942075936
ACH-000725,-1.2301943445993777
ACH-000732,-0.8072837025072543
ACH-000734,-1.1084995588808146
ACH-000735,-1.1844579014487058
ACH-000736,-1.0299796432219397
ACH-000738,-1.1600305878356445
ACH-000746,-1.209247103339483
ACH-000747,-1.2158954160748134
ACH-000748,-1.0996030918685415
ACH-000753,-1.2045083461175063
ACH-000756,-1.2268226660929913
ACH-000757,-0.9315477409667527
ACH-000758,-1.163256108214727
ACH-000760,-1.2842554734431852
ACH-000762,-1.0011380591519394
ACH-000763,-1.4440687649696182
ACH-000764,-0.9584167224651876
ACH-000765,-0.9841447642446124
ACH-000766,-1.1607491931254728
ACH-000767,-1.2698464111442078
ACH-000768,-1.083936587977726
ACH-000769,-1.040091754112415
ACH-000770,-1.0999560937379402
ACH-000771,-0.92001446179358
ACH-000773,-0.9988830233129556
ACH-000776,-0.9437498720881892
ACH-000777,-1.0929564186645466
ACH-000778,-0.9779090066527264
ACH-000781,-1.1727447441569614
ACH-000782,-0.8460888401532508
ACH-000783,-1.3102643633334348
ACH-000784,-1.1458287771472777
ACH-000785,-1.271033017594931
ACH-000787,-0.9164997484863112
ACH-000788,-1.0157861218153736
ACH-000791,-1.213827526310402
ACH-000792,-1.2646702705832948
ACH-000794,-1.2310027584280825
ACH-000796,-1.2865136152125027
ACH-000798,-1.0684937536693315
ACH-000799,-1.247774282373659
ACH-000800,-1.2111596250608019
ACH-000802,-0.9515062348818264
ACH-000804,-0.9501910358497788
ACH-000805,-1.1512295051787744
ACH-000809,-1.2080126109890923
ACH-000810,-0.8854797085387177
ACH-000811,-1.0871362251347554
ACH-000817,-1.1567050279824589
ACH-000819,-1.0292778109310292
ACH-000820,-1.3698400143616625
ACH-000821,-1.2351546321635765
ACH-000822,-0.9217700459718274
ACH-000823,-0.9871948638163844
ACH-000824,-0.8839693532069212
ACH-000827,-1.1613886750257831
ACH-000829,-1.0280245987181105
ACH-000831,-0.9492549229883792
ACH-000832,-1.0415046503390797
ACH-000833,-0.9778404284516992
ACH-000834,-1.1246738505782845
ACH-000835,-1.052763921050662
ACH-000836,-1.1934482031084868
ACH-000837,-0.9993239124875718
ACH-000838,-1.2195326353092157
ACH-000839,-0.8243844535928139
ACH-000840,-1.0811145060537315
ACH-000841,-1.0806907506515198
ACH-000843,-1.2702857027339165
ACH-000846,-1.075277118644384
ACH-000847,-1.1761424720803844
ACH-000848,-1.0775767222410708
ACH-000849,-1.2758839808097635
ACH-000851,-1.1450931275609524
ACH-000855,-0.9698048943246576
ACH-000856,-0.8591038829767567
ACH-000858,-1.0304635391061605
ACH-000859,-1.1300381686377052
ACH-000861,-1.081479491094172
ACH-000862,-0.9645364681324444
ACH-000865,-1.0506950535882875
ACH-000866,-1.118469906255258
ACH-000867,-1.2037712027368526
ACH-000869,-1.161891276173073
ACH-000872,-1.0693248876053254
ACH-000873,-0.8746475568242936
ACH-000876,-0.941077112744272
ACH-000878,-1.2182404965286708
ACH-000880,-0.8904904419257057
ACH-000881,-0.9071043956130556
ACH-000882,-0.9840687887568472
ACH-000884,-1.010613458247765
ACH-000885,-1.109173123603457
ACH-000887,-1.0878741603761666
ACH-000889,-0.9394880389465944
ACH-000896,-1.2029314377886475
ACH-000898,-1.091595128120544
ACH-000900,-0.9611370801469862
ACH-000901,-1.0384543401185775
ACH-000905,-0.9951730255266092
ACH-000906,-1.0389447623033223
ACH-000907,-1.2111521138390469
ACH-000910,-0.8849400331761771
ACH-000911,-1.1305911990788964
ACH-000912,-1.0451894189794264
ACH-000913,-1.0301677999787768
ACH-000915,-1.2194563442437256
ACH-000916,-1.1796208728068664
ACH-000917,-1.0367480653378858
ACH-000920,-1.200600242267419
ACH-000921,-1.130816774861504
ACH-000924,-1.1857402164278092
ACH-000926,-1.0035748138200222
ACH-000928,-1.1648389403552724
ACH-000929,-0.9691972308053594
ACH-000932,-1.0803923866811784
ACH-000935,-1.1931452513513408
ACH-000936,-0.894466781821363
ACH-000937,-1.1032836049723582
ACH-000938,-1.2197842343423986
ACH-000939,-1.2381429708041345
ACH-000941,-1.2167769921019267
ACH-000943,-1.0167983933537963
ACH-000946,-0.9036415373929833
ACH-000947,-1.025396469060516
ACH-000948,-1.0527412081064076
ACH-000950,-1.0135993930266318
ACH-000953,-1.0835190792105345
ACH-000954,-1.2870371834757233
ACH-000957,-0.9462032662805854
ACH-000958,-0.8613257102237182
ACH-000960,-1.1285831388040477
ACH-000963,-1.0964879752169998
ACH-000968,-1.0917748092138444
ACH-000969,-0.9781416324072384
ACH-000972,-1.166027516359461
ACH-000973,-1.091604831351212
ACH-000974,-1.0636702466345611
ACH-000978,-0.9781520155088911
ACH-000984,-0.9564240267838467
ACH-000986,-1.134277172359895
ACH-000988,-0.9576698762458552
ACH-000993,-1.1947275768565992
ACH-000994,-1.0108617748994309
ACH-000996,-1.0805164201701811
ACH-001001,-1.0787607027937625
ACH-001020,-1.1738866224733098
ACH-001028,-1.0504107618593903
ACH-001031,-1.041134051338355
ACH-001038,-1.2234304681164845
ACH-001048,-0.9775383172394778
ACH-001050,-0.9299512838679282
ACH-001053,-1.288533722606379
ACH-001054,-0.9894527620827228
ACH-001061,-1.1406835763491268
ACH-001067,-1.109663538299689
ACH-001075,-1.1421947128316898
ACH-001096,-1.0939404531753052
ACH-001111,-1.0493558422712663
ACH-001119,-1.170371186848013
ACH-001128,-1.3056258211105691
ACH-001134,-1.2967917232504331
ACH-001151,-0.9939824373384172
ACH-001163,-1.217455668838151
ACH-001164,-0.8893006431579336
ACH-001183,-1.0943272136380018
ACH-001192,-1.1635066220838783
ACH-001193,-0.9703656151869658
ACH-001196,-1.1466079010608294
ACH-001197,-1.0664918196033848
ACH-001205,-1.1825369140074653
ACH-001211,-1.114619400191367
ACH-001212,-1.0962930124304442
ACH-001228,-1.2727400786080705
ACH-001232,-1.0577675170934615
ACH-001239,-0.9171490379420268
ACH-001270,-1.0364301952107329
ACH-001274,-1.0232531076086413
ACH-001275,-0.9801848923232418
ACH-001277,-1.129012098184173
ACH-001278,-0.8366712611746114
ACH-001280,-1.10143726351126
ACH-001283,-1.215642138351918
ACH-001289,-0.9489482390644424
ACH-001300,-1.0406991125246332
ACH-001301,-1.0718087541863104
ACH-001302,-1.170494966861913
ACH-001306,-1.2378894530591424
ACH-001318,-1.0497664593924398
ACH-001322,-1.2201124700699364
ACH-001328,-1.084400165436611
ACH-001332,-1.2482025724342574
ACH-001336,-1.2399341967398358
ACH-001346,-1.04024659878915
ACH-001353,-0.9452464727661144
ACH-001354,-1.0671122376549225
ACH-001367,-1.024620226127321
ACH-001368,-1.0711787770589023
ACH-001374,-1.0768847031751547
ACH-001377,-1.0704947142990635
ACH-001380,-1.1552003798032946
ACH-001391,-1.3395341391179882
ACH-001408,-0.8138360820349609
ACH-001430,-1.3026625400349854
ACH-001431,-1.0236127449053838
ACH-001450,-0.9832714565903652
ACH-001496,-1.1790130201510285
ACH-001500,-1.038128169206298
ACH-001523,-1.0510404525876644
ACH-001532,-1.0628911924424187
ACH-001550,-1.1739009308064452
ACH-001552,-1.300337067297695
ACH-001554,-1.0399705087006317
ACH-001654,-1.108677502330519
ACH-001735,-0.968905538677804
ACH-001736,-1.2808242845532138
ACH-001737,-1.3424736865152658
ACH-001740,-1.2953166984506537
ACH-001745,-1.389726924394738
ACH-001765,-1.2160801065190148
