,PON1 (5444)
ACH-000004,-0.11507869125175928
ACH-000005,-0.3674650713998936
ACH-000007,-0.18832437687434492
ACH-000009,-0.17795061657514533
ACH-000011,-0.042463487938860525
ACH-000012,-0.19106808731774544
ACH-000013,-0.06378711286329691
ACH-000014,-0.366401029905074
ACH-000015,-0.2903249454852345
ACH-000017,-0.2265802868442205
ACH-000018,-0.3087841266891553
ACH-000019,-0.3638016671884609
ACH-000021,-0.4810618384399301
ACH-000022,-0.261960876236905
ACH-000025,-0.11095728314687052
ACH-000028,-0.25033237869573666
ACH-000030,-0.1138241630319243
ACH-000035,-0.2774726289934715
ACH-000036,-0.23533771520027635
ACH-000037,-0.3388033395206091
ACH-000039,-0.3016055834370282
ACH-000040,-0.25439950375968434
ACH-000041,-0.3426122741022393
ACH-000042,-0.19657290998440152
ACH-000045,-0.3684291240561517
ACH-000047,-0.23505365283751334
ACH-000052,-0.2605615217009409
ACH-000053,-0.19456743135911814
ACH-000054,-0.3546419508770372
ACH-000055,-0.2822412465792993
ACH-000060,-0.15570419218835896
ACH-000067,-0.2568002894972694
ACH-000070,-0.3492254263449077
ACH-000075,-0.18051829067831185
ACH-000078,-0.0588039962098689
ACH-000082,-0.2408331048748659
ACH-000085,-0.013087470639338716
ACH-000086,-0.040417531639714684
ACH-000087,-0.26632516700162706
ACH-000092,-0.18614211711446413
ACH-000095,-0.31727462411418544
ACH-000097,-0.36812258658189373
ACH-000098,-0.2388502000652299
ACH-000099,-0.3213633769455659
ACH-000108,-0.32186614517723866
ACH-000113,-0.2008690452053456
ACH-000116,-0.2389581688380601
ACH-000118,-0.19207343750890596
ACH-000120,-0.2550491210426396
ACH-000123,-0.2938093496381074
ACH-000127,-0.194623190315052
ACH-000128,-0.2500068300656246
ACH-000132,-0.3310221105637007
ACH-000133,-0.18737899790838888
ACH-000137,-0.10209016922298947
ACH-000138,-0.2330060042327224
ACH-000142,-0.2985233187499161
ACH-000143,-0.01308676629726702
ACH-000146,-0.26114403492522925
ACH-000148,-0.3220752019144686
ACH-000150,-0.19797662174291095
ACH-000152,-0.14583567240393192
ACH-000153,-0.23175380029043435
ACH-000159,-0.2859113351104098
ACH-000160,-0.3474728438742428
ACH-000163,-0.15590019114101805
ACH-000167,-0.33516499688141593
ACH-000168,-0.4692684164584634
ACH-000169,-0.04211193370283807
ACH-000178,-0.13701962962054148
ACH-000183,-0.19956859827015472
ACH-000188,-0.22933986909631
ACH-000189,-0.0048610500455112384
ACH-000190,-0.2788137379357954
ACH-000198,-0.3414640282591144
ACH-000203,-0.4722885833648429
ACH-000204,0.006363612303076386
ACH-000206,-0.17057832051668526
ACH-000207,-0.1811533057026585
ACH-000208,-0.17180757515423378
ACH-000210,-0.1387453193040976
ACH-000211,-0.3151843207055022
ACH-000215,-0.2546301615282932
ACH-000221,-0.3777213895933707
ACH-000222,-0.296015210687302
ACH-000223,-0.19647302275763265
ACH-000226,-0.2935819809979893
ACH-000227,-0.38315367480281176
ACH-000228,-0.22514208940144834
ACH-000231,-0.2991142646176419
ACH-000232,-0.42478794897314176
ACH-000233,-0.13157136617187004
ACH-000234,-0.2415126359296452
ACH-000235,-0.24432584917967606
ACH-000237,-0.2088502888989603
ACH-000238,-0.22761278071524785
ACH-000242,-0.4923905327515775
ACH-000243,-0.2404686492696359
ACH-000244,-0.4357835605593469
ACH-000246,-0.3040605178428436
ACH-000248,-0.3973121245351284
ACH-000250,-0.27122383826326857
ACH-000251,-0.1984522759749927
ACH-000252,-0.2347341534635943
ACH-000253,-0.14853896734831962
ACH-000255,-0.2098559362642844
ACH-000256,-0.1558106715931259
ACH-000257,-0.01954362818595172
ACH-000258,-0.4305450329717521
ACH-000259,-0.16410675227902324
ACH-000260,-0.2221454010690268
ACH-000261,-0.31059396369299674
ACH-000262,-0.4279996358558925
ACH-000263,-0.272385906797794
ACH-000264,-0.22711708642820355
ACH-000265,-0.19007611816108072
ACH-000266,-0.2378163945716043
ACH-000272,-0.293635133642766
ACH-000274,-0.2456678319637483
ACH-000277,-0.23638357480223296
ACH-000278,-0.18092502724470175
ACH-000279,-0.16161217091375027
ACH-000280,-0.13257333263833548
ACH-000281,-0.3416960540250728
ACH-000288,-0.2786657371238101
ACH-000291,-0.16245156434137253
ACH-000293,-0.3766298296237989
ACH-000294,-0.3124889232600456
ACH-000295,-0.3445821737008766
ACH-000296,-0.13552783432030888
ACH-000302,-0.21499268474944247
ACH-000304,-0.2930408642743143
ACH-000307,-0.11553991744026855
ACH-000308,-0.24127751537306805
ACH-000310,-0.031897669840039375
ACH-000311,-0.18878845840172212
ACH-000312,-0.10446826809533863
ACH-000315,-0.1705642127934834
ACH-000316,-0.3048501137719451
ACH-000317,-0.2505893410702845
ACH-000318,-0.2526682617650793
ACH-000319,-0.095698937698954
ACH-000320,-0.0883122493347321
ACH-000322,-0.20204253749639986
ACH-000323,-0.18326193295903734
ACH-000324,-0.31079418719961543
ACH-000329,-0.21901509616145287
ACH-000330,-0.12108616783326864
ACH-000331,-0.2537437876324973
ACH-000332,-0.20334998475850785
ACH-000334,-0.15770083811096414
ACH-000335,-0.07300908084064152
ACH-000336,-0.06872404028805529
ACH-000337,-0.4078831640410589
ACH-000338,-0.007919519927444307
ACH-000339,-0.21810559302464186
ACH-000341,-0.32609818922105765
ACH-000348,-0.225810934208962
ACH-000350,-0.2731867588139589
ACH-000352,-0.2665204001339603
ACH-000356,-0.2610074690362346
ACH-000361,-0.3775740637011419
ACH-000362,-0.18222588580356475
ACH-000363,-0.19554326906016464
ACH-000364,-0.29974745570093675
ACH-000365,-0.3383792382317108
ACH-000366,-0.2946841483870136
ACH-000368,-0.14669232441558575
ACH-000374,-0.28134106113958146
ACH-000375,-0.19991877289587345
ACH-000376,-0.2797924726212703
ACH-000381,-0.210901456378226
ACH-000383,-0.3509002517384881
ACH-000387,-0.23032809937617166
ACH-000389,-0.19828122289758748
ACH-000390,-0.2501351921781822
