,KDM4D (55693)
ACH-000167,0.5619340321339412
ACH-000168,0.16719077322268208
ACH-000169,0.08002314886046705
ACH-000178,0.04859736193274073
ACH-000183,0.02048540863279141
ACH-000188,-0.03528143036080142
ACH-000189,0.11258301869280027
ACH-000190,0.35188751378502703
ACH-000198,0.08224316098255076
ACH-000203,0.2314585697989147
ACH-000204,0.2110089430273392
ACH-000206,-0.01002442065315261
ACH-000207,-0.4343941578310608
ACH-000208,-0.09158070390103344
ACH-000210,-0.061185365832603714
ACH-000211,0.2039219775044119
ACH-000215,0.0947019514873364
ACH-000221,0.09579879414757292
ACH-000222,0.10886946549878583
ACH-000223,0.14383115831200552
ACH-000226,0.03817942305908864
ACH-000227,-0.07162180599142083
ACH-000228,-0.09303694483349344
ACH-000231,0.1015453483514713
ACH-000232,0.05089441910962402
ACH-000233,0.07717871625483566
ACH-000234,-0.0958233577487499
ACH-000235,0.15617421229153938
ACH-000237,0.0037091008733861493
ACH-000238,0.08029312939908076
ACH-000242,-0.036203923059466805
ACH-000243,0.13340879430154787
ACH-000244,-0.033761006543171615
ACH-000246,-0.0071628988756227375
ACH-000248,0.05031256939901857
ACH-000250,0.03549296622231577
ACH-000251,0.11649551004174813
ACH-000252,-0.024671723859359063
ACH-000253,-0.002564524705376776
ACH-000255,0.1536664544490213
ACH-000256,-0.059164550769712776
ACH-000257,0.11824314399194755
ACH-000258,0.021334234419730348
ACH-000259,0.04788773331325269
ACH-000260,0.17570056815445093
ACH-000261,0.11733767292208852
ACH-000262,0.08947664088948344
ACH-000263,0.012386104091004671
ACH-000264,0.0861215015589117
ACH-000265,0.1275201343001863
ACH-000266,0.1032024495069343
ACH-000272,0.14813777258967842
ACH-000274,0.048122318734738566
ACH-000277,0.034198195082145146
ACH-000278,-0.13896620456205175
ACH-000279,0.08973496192379819
ACH-000280,0.0021068564994824288
ACH-000281,0.06336098513874619
ACH-000288,0.04012623074150848
ACH-000291,0.190934248134142
ACH-000293,0.0601881097466153
ACH-000294,-0.08483436890769037
ACH-000295,0.10512582132577164
ACH-000296,0.04677794429082455
ACH-000302,0.06366644733968282
ACH-000304,0.18163157861824064
ACH-000307,0.11547880492654798
ACH-000308,-0.062164583125350635
ACH-000310,0.10779128263698888
ACH-000311,0.0642737659115593
ACH-000312,0.031929622858695834
ACH-000315,0.10060408385436076
ACH-000316,0.0936959588434832
ACH-000317,-0.0366006833196296
ACH-000318,0.1063192926161902
ACH-000319,0.023234604623075184
ACH-000320,0.09104709149072364
ACH-000322,-0.0013090751265925694
ACH-000323,-0.049153761466160906
ACH-000324,0.04699508391329153
ACH-000329,0.04284610420281919
ACH-000330,0.18612534591379856
ACH-000331,-0.046671726635071666
ACH-000332,0.02586117238916733
ACH-000334,0.18630290672504288
ACH-000335,0.028646778426500482
ACH-000336,0.007912423031072808
ACH-000337,-0.05894020677492168
ACH-000338,0.2253309766718445
ACH-000339,0.09382475253461704
ACH-000341,0.15736201096124355
ACH-000348,0.06981128782343964
ACH-000350,-0.065601430783333
ACH-000352,0.15926857889941345
ACH-000356,-0.11265985223577503
ACH-000361,0.1416801877241934
ACH-000362,0.06601405869014952
ACH-000363,0.0597730274639025
ACH-000364,0.11819068969913853
ACH-000365,0.1274710976288704
ACH-000366,-0.004951150103413348
ACH-000368,0.2236577425150046
ACH-000374,-0.0727696578485844
ACH-000375,0.08431154234829798
ACH-000376,0.06954614645891205
ACH-000381,0.2424920082553235
ACH-000383,0.08721551010982337
ACH-000387,0.10862052919022963
ACH-000389,0.12371390778698667
ACH-000390,0.1462096422767339
ACH-000393,0.05831808585668954
ACH-000395,-0.03815663488707397
ACH-000396,0.2536541961506934
ACH-000397,0.05537417579684977
ACH-000401,0.12901624853470142
ACH-000402,0.09434912248415696
ACH-000403,0.036255878282333884
ACH-000404,-0.09825594993192636
ACH-000406,0.06412179129656655
ACH-000407,0.1440345265665158
ACH-000408,0.05606508088834629
ACH-000410,0.04667152411066945
ACH-000411,0.053085798230217966
ACH-000414,0.09682507671675553
ACH-000415,-0.07154993166770489
ACH-000416,0.042006902759200763
ACH-000420,0.1320565180085563
ACH-000421,0.12384271023778795
ACH-000424,0.14783397764185152
ACH-000425,0.08837245840475373
ACH-000426,0.2490874779911015
ACH-000427,0.02934556324635416
ACH-000433,0.0550480815631478
ACH-000435,0.108738181107723
ACH-000436,0.08525632358504892
ACH-000444,-0.0017842155656802594
ACH-000445,0.09000889779133947
ACH-000448,0.000513648461642539
ACH-000450,0.01761470044606373
ACH-000452,0.048424897424162006
ACH-000454,0.11653096919935042
ACH-000458,-0.06030686590464865
ACH-000459,0.1349851502588306
ACH-000460,0.056360493586048575
ACH-000461,0.07226223684528264
ACH-000463,0.04169062020600445
ACH-000464,0.21443179877981455
ACH-000466,-0.00800379382663927
ACH-000467,0.0939948569769056
ACH-000468,0.09560074034679092
ACH-000469,0.012973780943280595
ACH-000470,0.145903370442595
ACH-000471,0.02460607941714988
ACH-000472,0.06520369457531837
ACH-000473,0.0836220326437679
ACH-000475,0.08183494605819172
ACH-000476,0.04147133650978923
ACH-000477,0.09372702540835524
ACH-000479,0.15281636574782567
ACH-000480,0.2827046191585285
ACH-000481,0.07591877465485113
ACH-000483,0.1055257731002662
ACH-000484,0.17545633140992067
ACH-000485,0.0484106477892888
ACH-000486,0.02779414630720717
ACH-000487,0.15933466785536862
ACH-000488,-0.01873804871319759
ACH-000490,0.11169836333918184
ACH-000491,0.03821667549987489
ACH-000495,0.2460084730330953
ACH-000496,0.03911262740385468
ACH-000499,0.18513849183639464
ACH-000500,-0.0751414074896918
ACH-000502,0.07061226986587943
ACH-000503,-0.016426025252226216
ACH-000505,0.11212665477584204
ACH-000507,0.06716779730222143
ACH-000510,0.16501552957383175
ACH-000511,0.01960066540078441
ACH-000512,0.05098084888776955
ACH-000516,0.13865221341835918
ACH-000517,0.13202332637331687
ACH-000518,0.11213348854614798
ACH-000520,0.1605266732993731
ACH-000521,0.056592316711541135
ACH-000522,0.08759354073627526
ACH-000524,0.06968221312431297
ACH-000527,0.01236090097932602
ACH-000528,0.09635560747749504
ACH-000537,0.0610657818086544
ACH-000541,0.06025326938400249
ACH-000542,0.09932308603802374
ACH-000544,-0.07699574103619747
ACH-000545,0.04975422083843995
ACH-000547,-0.2414377794982965
ACH-000548,0.11454656089444287
ACH-000549,0.17236408467442216
ACH-000550,0.033406197548441416
ACH-000552,-0.021653259508792527
ACH-000556,0.020197665615200557
ACH-000557,-0.06079156698045701
ACH-000569,0.10313028099846012
ACH-000570,0.03311160598096994
ACH-000571,0.10331895160253952
ACH-000573,0.19191282993272213
ACH-000576,-0.03433447923237273
ACH-000579,0.09328028081703116
ACH-000580,0.11636003451353966
ACH-000584,0.0254980252564476
ACH-000585,0.11373478550792182
ACH-000588,0.13809061906392195
ACH-000589,0.04312722482528747
ACH-000591,0.10288057135560448
ACH-000593,-0.009370121150224495
ACH-000600,0.059824931440898364
ACH-000601,0.08423974374161759
ACH-000605,-0.022027785112573226
ACH-000606,0.07380851072205842
ACH-000608,0.117714607862375
ACH-000614,-0.05597977205554197
ACH-000616,0.1256391188252418
ACH-000618,-0.06601283511779951
ACH-000619,0.045859184936240964
ACH-000620,0.15031904293600076
ACH-000621,0.06289369835134902
ACH-000622,0.016771423474089976
ACH-000623,0.06299823633141083
ACH-000624,0.018890380014243736
ACH-000627,0.12209474387722392
ACH-000630,0.03754833772873013
ACH-000631,0.10757183270066288
ACH-000632,0.05878219121446746
ACH-000633,-0.01837933082095584
ACH-000637,0.009041977917054569
ACH-000638,0.1131965754427738
ACH-000646,0.030370504397275525
ACH-000647,-0.05600664828215522
ACH-000648,-0.1583193420199189
ACH-000649,0.11888400991728752
ACH-000651,0.17324218204172198
ACH-000652,0.1060678036245281
ACH-000653,-0.006084252778459096
ACH-000657,0.039427159203313036
ACH-000658,0.22151443218413644
ACH-000661,0.1996303177320855
ACH-000662,-0.16589058114688385
ACH-000663,0.0574273723541239
ACH-000665,0.101373290307846
ACH-000671,0.005037363083007926
ACH-000672,-0.06394061110122128
ACH-000673,0.03350080403537719
ACH-000676,0.12890195837401236
ACH-000677,0.05616135312923508
ACH-000681,0.1031332771409786
ACH-000683,0.09532693674604333
ACH-000684,-0.0809164471807185
ACH-000688,0.03240656580423231
ACH-000693,0.09231399619738324
ACH-000694,0.09104205831570107
ACH-000695,0.2469810973373761
ACH-000696,0.10602070028705354
ACH-000697,0.17375487392462313
ACH-000699,0.07026965971472501
ACH-000701,0.0945469674826169
ACH-000706,0.011355759397256936
ACH-000711,0.11635610182022407
ACH-000713,0.0774062061943305
ACH-000714,-0.07145957745593069
ACH-000718,0.12153708756743778
ACH-000720,0.04573421299382208
ACH-000721,0.1487890407058808
ACH-000724,0.12539433453706614
ACH-000725,0.17679790911471774
ACH-000732,-0.3268671295385334
ACH-000734,0.014900297281146859
ACH-000735,0.05081138384688788
ACH-000736,-0.07645568892212963
ACH-000738,0.10115234666695128
ACH-000746,0.06527085365401962
ACH-000747,-0.07412082551627754
ACH-000748,0.10153743338701132
ACH-000753,0.06884541472928547
ACH-000756,0.018177753372486786
ACH-000757,0.09194407217577656
ACH-000758,0.0921209561345672
ACH-000760,0.02347287553519492
ACH-000762,0.09492179243112188
ACH-000763,0.0637013213688968
ACH-000764,0.0727793932095954
ACH-000765,0.011067077415748573
ACH-000766,0.11794484565963502
ACH-000767,0.042991942818975816
ACH-000768,0.11610085579118745
ACH-000769,0.10275285669937484
ACH-000770,0.0016415027216973089
ACH-000771,0.0038315581907191827
ACH-000773,0.08596680718150355
ACH-000776,-0.13008211824553872
ACH-000777,0.17726076311315225
ACH-000778,-0.04998367565113046
ACH-000781,0.03611741851258357
ACH-000782,0.1241515312206963
ACH-000783,0.07144322358669522
ACH-000784,0.04784140325695408
ACH-000785,0.03836656203827971
ACH-000787,0.11542964333922175
ACH-000788,0.0943445072533428
ACH-000791,0.13367161751638787
ACH-000792,-0.08391843800979247
ACH-000794,-0.0499832663103374
ACH-000796,0.1018063962429672
ACH-000798,0.12352785876385727
ACH-000799,0.06831977386457698
ACH-000800,0.029061720529378623
ACH-000802,-0.0036131481997422853
ACH-000804,0.05824964294970536
ACH-000805,0.08903857762769025
ACH-000809,0.07329260088934315
ACH-000810,0.1031633459020089
ACH-000811,0.15220416007121074
ACH-000817,-0.0389350982709372
ACH-000819,0.023534260998429986
ACH-000820,0.13256313912563306
ACH-000821,0.06987714110629431
ACH-000822,0.06079594758063073
ACH-000823,0.038014108668433834
ACH-000824,-0.035275569927444614
ACH-000827,0.14372372816226062
ACH-000829,0.12341822415527047
ACH-000831,0.0654884134437021
ACH-000832,0.05198509541398463
ACH-000833,0.08333294803161907
ACH-000834,-0.05329032517474939
ACH-000835,0.1128959831071048
ACH-000836,0.2829083417543884
ACH-000837,0.1352677865349894
ACH-000838,-0.07568760667207812
ACH-000839,-0.24497976050771103
ACH-000840,-0.09126684383519992
ACH-000841,0.05448483000047045
ACH-000843,0.06620638621997729
ACH-000846,0.11939566774585825
ACH-000847,0.2552624127359303
ACH-000848,0.16029086570912449
ACH-000849,0.07836440870317796
ACH-000851,0.2345344844296858
ACH-000855,0.08930520496415242
ACH-000856,0.05051925401741038
ACH-000858,0.07227374110467212
ACH-000859,-0.2496844431043853
ACH-000861,0.028288944417198068
ACH-000862,0.11214492583243836
ACH-000865,0.014258476241207085
ACH-000866,0.011286420352329121
ACH-000867,0.0902026457061906
ACH-000869,0.15550030064419676
ACH-000872,0.025464812214296254
ACH-000873,0.1669748691591272
ACH-000876,0.10562108652227448
ACH-000878,0.10039928553103383
ACH-000880,0.09454681652482952
ACH-000881,0.1362682402315274
ACH-000882,0.08336460706132562
ACH-000884,0.15973989957831086
ACH-000885,-0.01565814576187659
ACH-000887,0.1062187414160806
ACH-000889,0.1305054581021312
ACH-000896,0.0868143773722756
ACH-000898,0.040627704736703935
ACH-000900,0.06007797769272695
ACH-000901,0.08028194621005867
ACH-000905,0.13160108133752288
ACH-000906,0.1706646553519476
ACH-000907,0.19300618957543444
ACH-000910,0.09046719930585836
ACH-000911,0.013397674380484037
ACH-000912,0.10667616379330563
ACH-000913,0.11540733985247208
ACH-000915,0.09150261525295678
ACH-000916,0.22698085646127705
ACH-000917,0.07661639441190911
ACH-000920,-0.04140665550509033
ACH-000921,0.037294244899744686
ACH-000924,0.12949085685706688
ACH-000926,-0.056712990369095516
ACH-000928,0.03636512968515383
ACH-000929,0.058785364402918136
ACH-000932,0.028100916088608985
ACH-000935,0.009048195744910295
ACH-000936,0.10690115503609322
ACH-000937,0.018076540972072046
ACH-000938,0.054083987703035366
ACH-000939,0.3478051161081105
ACH-000941,0.15384766836851108
ACH-000943,-0.006086698150522673
ACH-000946,-0.07699996542729133
ACH-000947,0.0777724022518536
ACH-000948,-0.020056403969209262
ACH-000950,0.22039384906435264
ACH-000953,0.057457391771450275
ACH-000954,-0.01422045451008722
ACH-000957,0.014464249587507128
ACH-000958,0.010792518527895971
ACH-000960,-0.02184089267179121
ACH-000963,0.014300695429832682
ACH-000968,0.1056988476862894
ACH-000969,-0.039847279474794564
ACH-000972,0.16483907580581114
ACH-000973,0.04971071389229083
ACH-000974,-0.05513581809581662
ACH-000978,0.23544392174111914
ACH-000984,-0.019380145175781956
ACH-000986,0.14715454176748374
ACH-000988,0.13698211291105264
ACH-000993,0.010907552173224559
ACH-000994,0.0008555059276624063
ACH-000996,-0.13726887000991025
ACH-001001,0.12116062985123685
ACH-001020,0.3588086660631489
ACH-001028,0.15383794990102653
ACH-001031,0.18322717890944185
ACH-001038,0.09361804728158976
ACH-001048,0.22929920613875676
ACH-001050,0.1173920897392131
ACH-001053,0.16135721987595336
ACH-001054,0.05074312980768418
ACH-001061,0.06503587007920156
ACH-001067,0.007123353710595695
ACH-001075,-0.1369008973384579
ACH-001096,-0.004000570810689838
ACH-001111,-0.047524936230178484
ACH-001119,0.13529299114128726
ACH-001128,0.778276144250198
ACH-001134,0.002753343434890529
ACH-001151,0.0971159580652947
ACH-001163,0.17387615229339587
ACH-001164,-0.00656049412689429
ACH-001183,0.1634340708476024
ACH-001192,0.144591389133682
ACH-001193,0.05038741558710051
ACH-001196,0.12586468914933255
ACH-001197,-0.023465967927824627
ACH-001205,0.03242210938636878
ACH-001211,0.02623403882086596
ACH-001212,0.13608117495146402
ACH-001228,-0.004130131889709036
ACH-001232,0.17247287041909026
ACH-001239,0.1060063259790946
ACH-001270,-0.0214368654545477
ACH-001274,0.006596540260445468
ACH-001275,0.1542089023988047
ACH-001277,0.039814848427454405
ACH-001278,0.2512991549051821
ACH-001280,0.14766788647591428
ACH-001283,0.022450532918262225
ACH-001289,-0.03672725247124472
ACH-001300,0.005933463954531632
ACH-001301,0.023291779307870488
ACH-001302,0.07654984308898143
ACH-001306,0.08438477293362605
ACH-001318,0.20516734867188025
ACH-001322,0.06315669060244612
ACH-001328,-0.029140846548643764
ACH-001332,-0.10079513662321546
ACH-001336,-0.0029492137143053427
ACH-001346,-0.06565760409911056
ACH-001353,0.10998122916131782
ACH-001354,-0.04453756103250483
ACH-001367,-0.18121098895160756
ACH-001368,0.049964178402090616
ACH-001374,0.16935937058625095
ACH-001377,0.07295663772298461
ACH-001380,0.03234114290869375
ACH-001391,0.024430125874939583
ACH-001408,-0.039274583634263935
ACH-001430,0.03100369085382693
ACH-001431,0.06868843647581313
ACH-001450,0.10062841509081227
ACH-001496,0.20067102190631755
ACH-001500,0.2551723384442205
ACH-001523,0.10927458248472638
ACH-001532,-0.03949514593957086
ACH-001550,0.2725179863577433
ACH-001552,-0.010937402447593392
ACH-001554,-0.03609697295584663
ACH-001654,0.052437322936096285
ACH-001735,-0.10614828773664203
ACH-001736,0.05403074048415271
ACH-001737,0.19033893724603665
ACH-001740,0.07141609104264061
ACH-001745,0.1030587989183643
ACH-001765,0.04361872165208885
