,WWOX (51741)
ACH-000004,-0.07415413192948164
ACH-000005,-0.15180037232842536
ACH-000007,0.1350621244471638
ACH-000009,0.18773178748780991
ACH-000011,0.22456904202712905
ACH-000012,0.034249577529340616
ACH-000013,0.06352622304076894
ACH-000014,-0.05344227179316622
ACH-000015,0.1769564417061427
ACH-000017,0.017362046726762847
ACH-000018,0.10411425141243356
ACH-000019,-0.005697927265219941
ACH-000021,0.10077815196732666
ACH-000022,0.1075276395113678
ACH-000025,0.07849059182619662
ACH-000028,-0.09548255043000296
ACH-000030,-0.009839620081536807
ACH-000035,0.0747963121979804
ACH-000036,0.13458824290437346
ACH-000037,-0.2299739946540781
ACH-000039,-0.07660568649880414
ACH-000040,0.012213683787773086
ACH-000041,0.06934120985810867
ACH-000042,0.17937261964098686
ACH-000045,0.03881238264219107
ACH-000047,0.07810475123261153
ACH-000052,-0.06298618527137312
ACH-000053,-0.025321257700772853
ACH-000054,0.025227968450850846
ACH-000055,-0.0511746315645216
ACH-000060,-0.10574851395860048
ACH-000067,0.0871054335935236
ACH-000070,0.2267529027946952
ACH-000075,-0.061697204653347174
ACH-000078,0.04811742648300557
ACH-000082,0.1341460045957777
ACH-000085,0.029226624074406567
ACH-000086,0.03955281228992048
ACH-000087,-0.014648423503360672
ACH-000092,0.13906317625000744
ACH-000095,0.09530360335757088
ACH-000097,0.03924501490701797
ACH-000098,-0.009617107435871
ACH-000099,0.004969884887273791
ACH-000108,0.22954310482843845
ACH-000113,-0.01601911072922449
ACH-000116,-0.034119474339846675
ACH-000118,0.08625202909313498
ACH-000120,-0.13353284613718747
ACH-000123,0.13014491016776156
ACH-000127,0.032808649753546644
ACH-000128,0.12560297953032584
ACH-000132,0.09735018550577468
ACH-000133,-0.025899852200097096
ACH-000137,-0.03853034225250648
ACH-000138,0.12011402450750742
ACH-000142,0.050910000019645615
ACH-000143,-0.3346798786656208
ACH-000146,0.18079832945607385
ACH-000148,-0.04708922110740296
ACH-000150,0.06596842632564942
ACH-000152,0.0590205289262362
ACH-000153,-0.1816937463772792
ACH-000159,0.011514510212413804
ACH-000160,0.12065751656268345
ACH-000163,-0.042716304142525
ACH-000167,0.005951165746811982
ACH-000168,-0.020352493957999276
ACH-000169,-0.006716004943482541
ACH-000178,-0.040775083767044785
ACH-000183,-0.0089941020270585
ACH-000188,0.19508447738498136
ACH-000189,0.19468322190422407
ACH-000190,-0.11050679320320599
ACH-000198,-0.024991038034640384
ACH-000203,0.6178266234484587
ACH-000204,0.013901445679181772
ACH-000206,-0.09080009318778842
ACH-000207,0.07792171216957149
ACH-000208,-0.055058988730043966
ACH-000210,0.011315060475795632
ACH-000211,0.006744919984841504
ACH-000215,0.06785822379212379
ACH-000221,-0.03181524458403668
ACH-000222,0.19781844734668835
ACH-000223,0.040383812250594134
ACH-000226,-0.054633853790737714
ACH-000227,0.07418859225246481
ACH-000228,0.1627322272703306
ACH-000231,0.14272351151801052
ACH-000232,0.05631884415707444
ACH-000233,-0.03363066154456286
ACH-000234,0.2295560498925467
ACH-000235,0.08356314971884532
ACH-000237,0.094795206192443
ACH-000238,0.1950819188573195
ACH-000242,0.03209598816401245
ACH-000243,0.01766958069225004
ACH-000244,0.0036782284508827525
ACH-000246,0.12308074105764448
ACH-000248,0.059230033635944625
ACH-000250,0.13793133438562208
ACH-000251,0.037899413693342716
ACH-000252,0.23069183058176426
ACH-000253,-0.029653552456987677
ACH-000255,0.06250369645334447
ACH-000256,0.07304741781382003
ACH-000257,-0.17240360753064166
ACH-000258,0.06539377259600422
ACH-000259,0.27470575799397945
ACH-000260,0.08005479842561082
ACH-000261,0.030483062019276544
ACH-000262,0.17238314003225366
ACH-000263,-0.13335362902907802
ACH-000264,0.05711387346576725
ACH-000265,0.06762722587439259
ACH-000266,0.12634704934098268
ACH-000272,0.07277380491324653
ACH-000274,0.009494391170299205
ACH-000277,0.10493330766726164
