,ENY2 (56943)
ACH-000376,-0.15416861915295696
ACH-000381,-0.002087933885692868
ACH-000383,0.03903461879233288
ACH-000387,-0.0621880208796569
ACH-000389,-0.09489925460834456
ACH-000390,-0.046124535876581836
ACH-000393,-0.4838682269402685
ACH-000395,-0.07345296347080177
ACH-000396,-0.11712980411683177
ACH-000397,-0.17249556358040075
ACH-000401,-0.10752635023779528
ACH-000402,0.2866489223626262
ACH-000403,-0.1916406740315376
ACH-000404,-0.059893333868728825
ACH-000406,-0.039637350268973665
ACH-000407,0.10684147586028048
ACH-000408,-0.22277947266191045
ACH-000410,-0.0789425782711761
ACH-000411,-0.20442530164112416
ACH-000414,0.017068407383092597
ACH-000415,-0.03647707551808565
ACH-000416,0.1798949689464548
ACH-000420,0.04080785477591745
ACH-000421,-0.1931575582021078
ACH-000424,0.0034721014407024893
ACH-000425,0.0552663001915366
ACH-000426,-0.3282034759270141
ACH-000427,-0.21253646347660016
ACH-000433,-0.1289993656258982
ACH-000435,-0.0005223937902253635
ACH-000436,-0.2901176720407164
ACH-000444,-0.22037665330236894
ACH-000445,-0.15224771376069782
ACH-000448,0.028201034738042675
ACH-000450,0.04624644627164815
ACH-000452,-0.11687014195636268
ACH-000454,-0.2893780517087769
ACH-000458,-0.15803582241430816
ACH-000459,-0.06526432622171781
ACH-000460,-0.16843015476081094
ACH-000461,-0.1181545728837754
ACH-000463,-0.3719475716508414
ACH-000464,0.054811145277172034
ACH-000466,0.16678951650350987
ACH-000467,-0.2004517508216858
ACH-000468,-0.08939005811946607
ACH-000469,-0.1272708111634833
ACH-000470,-0.005836446957665034
ACH-000471,-0.0942672406611496
ACH-000472,-0.09552963550955056
ACH-000473,-0.07445855380034466
ACH-000475,-0.24209522119717825
ACH-000476,0.016187765367062804
ACH-000477,0.053867202221139436
ACH-000479,-0.11621224038970725
ACH-000480,0.06079537647070245
ACH-000481,-0.242109093812456
ACH-000483,-0.08238438974426611
ACH-000484,0.04417516874982951
ACH-000485,-0.13524045177883745
ACH-000486,-0.08552433123728273
ACH-000487,-0.05025008414008333
ACH-000488,0.04569398496186115
ACH-000490,-0.2764452061904856
ACH-000491,-0.24381670194433444
ACH-000495,-0.4991997879213149
ACH-000496,-0.24358356887257224
ACH-000499,0.0631697368953704
ACH-000500,-0.6074719696780498
ACH-000502,0.017378035484134594
ACH-000503,-0.009228952429623623
ACH-000505,-0.0501843223850988
ACH-000507,-0.08453231303974182
ACH-000510,0.2368731666476184
ACH-000511,-0.2262029057043017
ACH-000512,-0.035928110050756544
ACH-000516,-0.17927864555165954
ACH-000517,-0.21956229998661014
ACH-000518,-0.18785529271706214
ACH-000520,0.05596324126947226
ACH-000521,-0.040475038465421
ACH-000522,0.04930200723222645
ACH-000524,-0.08644411435506194
ACH-000527,-0.2959188619774551
ACH-000528,-0.2250484142355081
ACH-000537,-0.22105005835458466
ACH-000541,-0.3795846954343615
ACH-000542,0.03757179991601585
ACH-000544,-0.22990997381411546
ACH-000545,-0.05819698471938752
ACH-000547,0.08392448936203667
ACH-000548,-0.2417651121758601
ACH-000549,0.03971079638938727
ACH-000550,-0.03879180704066771
ACH-000552,-0.06850255387152111
ACH-000556,0.04473779665200965
ACH-000557,0.007678830353604869
ACH-000569,0.10067682870969454
ACH-000570,-0.07546722332423639
ACH-000571,-0.02196745487809341
ACH-000573,-0.2892131688148645
ACH-000576,-0.4021527460918168
ACH-000579,-0.11534026900420324
ACH-000580,-0.1422525796781653
ACH-000584,-0.4374029666661983
ACH-000585,-0.32373429568080586
ACH-000588,-0.15536949500600508
ACH-000589,-0.2846969533726852
ACH-000591,-0.2502118039504804
ACH-000593,0.06499886231439937
ACH-000600,0.026254225172365024
ACH-000601,-0.17013415085620212
ACH-000605,-0.12164182507431695
ACH-000606,-0.009706989014328676
ACH-000608,-0.02349751384830293
ACH-000614,0.11749538864987748
ACH-000616,-0.06684606110546712
ACH-000618,-0.2434915531898229
ACH-000619,-0.18297515490313165
ACH-000620,-0.14067989767180167
ACH-000621,0.03343621411969828
ACH-000622,-0.3439747433458736
ACH-000623,0.1455714481731082
ACH-000624,-0.10906031851832136
ACH-000627,-0.05179345616749123
ACH-000630,-0.234123197848064
ACH-000631,0.4104894724372693
ACH-000632,-0.18056338790961854
ACH-000633,-0.07462547139140108
ACH-000637,-0.09673462095174447
ACH-000638,-0.14657508236603164
ACH-000646,-0.5468301224698413
ACH-000647,-0.15639740485302178
ACH-000648,-0.4023860646313623
ACH-000649,0.01566514307857113
ACH-000651,-0.019732590228838158
ACH-000652,-0.15307814265800895
ACH-000653,0.034032588367487376
ACH-000657,-0.041485241001851386
ACH-000658,-0.1678370577557445
ACH-000661,0.04755138561208578
ACH-000662,0.3867107474628407
ACH-000663,0.08754525883230706
ACH-000665,-0.21694244898603104
ACH-000671,-0.01107359134414693
ACH-000672,-0.013520692042676462
ACH-000673,-0.32098826017544313
ACH-000676,-0.18051476942152409
ACH-000677,0.12643675914370398
ACH-000681,-0.18381682337903926
ACH-000683,0.02338932850890888
ACH-000684,-0.2735681272893325
ACH-000688,-0.24381097635672816
ACH-000693,-0.3111061311442325
ACH-000694,-0.06614751915458074
ACH-000695,0.11628703221592365
ACH-000696,-0.3006755259794897
ACH-000697,-0.2442569674142377
ACH-000699,0.014452397729474212
ACH-000701,0.05032295123955723
ACH-000706,-0.24409140977252636
ACH-000711,-0.15218435327936908
ACH-000713,-0.21646678044110226
ACH-000714,-0.2073864277119965
ACH-000718,0.16765724532357953
ACH-000720,-0.419420957193144
ACH-000721,-0.028081453931522008
ACH-000724,0.027761625572523527
ACH-000725,0.093783954352545
ACH-000732,-0.01517857071640536
ACH-000734,-0.021826877245377758
ACH-000735,0.01931065548557504
ACH-000736,-0.13016630459296816
ACH-000738,-0.2805543595231774
ACH-000746,-0.06866464567302227
ACH-000747,-0.11097842552451734
ACH-000748,0.19942272015060847
ACH-000753,-0.2054868433378537
ACH-000756,-0.08948095332005962
ACH-000757,-0.1268879845267853
ACH-000758,0.15388927915412734
ACH-000760,-0.2235707451825701
ACH-000762,-0.18906460528832966
ACH-000763,-0.493580999834245
ACH-000764,0.11355253625433853
ACH-000765,-0.08204954941677291
ACH-000766,0.02588780723081744
ACH-000767,0.10024017543346593
ACH-000768,-0.32578557401257896
ACH-000769,-0.0006383348616061188
ACH-000770,-0.1600210502258652
ACH-000771,-0.0014059005949600845
ACH-000773,0.13693458538182246
ACH-000776,-0.21006987301093666
ACH-000777,0.02715446592142672
ACH-000778,0.03661070937822143
ACH-000781,0.06224582763144745
ACH-000782,0.02977290764882513
ACH-000783,-0.28984369993864445
ACH-000784,0.08507104393850483
ACH-000785,-0.20935594478978806
ACH-000787,-0.0439737559086642
ACH-000788,-0.18317149778083408
ACH-000791,-0.07256575310160758
ACH-000792,0.1575670523826974
ACH-000794,-0.21852895234297595
ACH-000796,0.2059126540101623
ACH-000798,-0.40469566169148
ACH-000799,-0.0756168435756791
ACH-000800,-0.1062725950316286
ACH-000802,0.0121679936209691
ACH-000804,-0.03573206303000518
ACH-000805,-0.11616069419588505
ACH-000809,0.06753630264933587
ACH-000810,-0.04741330908674112
ACH-000811,-0.11939139261611433
ACH-000817,-0.37194973758484495
ACH-000819,-0.1138750978283814
ACH-000820,-0.2974119458658392
ACH-000821,-0.012328329003564904
ACH-000822,0.13231795182167824
ACH-000823,-0.1045877546333648
ACH-000824,-0.08967238529690981
ACH-000827,-0.11491558649647304
ACH-000829,-0.35033867303843264
ACH-000831,-0.0374246485817065
ACH-000832,-0.2490119584236428
ACH-000833,0.005758790467047935
ACH-000834,-0.01526600980466743
ACH-000835,-0.21235008753561507
ACH-000836,0.1389897418061002
ACH-000837,-0.1109413101893981
ACH-000838,-0.09612065077464646
ACH-000839,-0.0040047163748941385
ACH-000840,-0.4330119295284669
ACH-000841,-0.10974671680833756
ACH-000843,-0.1499031831505833
ACH-000846,-0.8339043743633702
ACH-000847,-0.4035545766356517
ACH-000848,-0.2513960393736491
ACH-000849,-0.20247718076874133
ACH-000851,-0.3524426231421133
ACH-000855,0.014815025820512131
ACH-000856,-0.15892618785236476
ACH-000858,-0.238617259018851
ACH-000859,0.04671514593159399
ACH-000861,-0.09714525609101543
ACH-000862,-0.3627354764949146
ACH-000865,-0.17070013025047004
ACH-000866,-0.2429514106093969
ACH-000867,-0.4055032708288626
ACH-000869,-0.13108811014760724
ACH-000872,-0.35434749718935193
ACH-000873,-0.048687650850332116
ACH-000876,-0.15415305684926092
ACH-000878,-0.06309995270539608
ACH-000880,-0.13162315686478518
ACH-000881,0.15179968270527858
ACH-000882,-0.10415186206511956
ACH-000884,-0.3012862436421553
ACH-000885,-0.05159551651774225
ACH-000887,-0.09683441683403377
ACH-000889,-0.2654941860263015
ACH-000896,-0.1823865060256417
ACH-000898,-0.05861978718349638
ACH-000900,-0.4221276619721597
ACH-000901,0.05415410858201455
ACH-000905,-0.0312057670124708
ACH-000906,0.031048016819824144
ACH-000907,-0.16345533637927104
ACH-000910,0.07401963373972363
ACH-000911,-0.0234025012206945
ACH-000912,-0.2404327945952517
ACH-000913,-0.19735371572863172
ACH-000915,-0.02925089648505972
ACH-000916,-0.559406404024465
ACH-000917,-0.16890343518662287
ACH-000920,-0.052765941552256834
ACH-000921,-0.115375923232402
ACH-000924,-0.030092571709411056
ACH-000926,-0.07649998208028938
ACH-000928,-0.07185482298363911
ACH-000929,-0.3155137848753428
ACH-000932,-0.24857334750020102
ACH-000935,0.013364801176525849
ACH-000936,0.023006458986023725
ACH-000937,0.011870562243096322
ACH-000938,-0.2827039428634196
ACH-000939,0.05844881555606195
ACH-000941,-0.04450051466794192
ACH-000943,-0.06593796857804403
ACH-000946,-0.17984359803382582
ACH-000947,0.04550643367713348
ACH-000948,-0.1210507092653346
ACH-000950,-0.1814942511154204
ACH-000953,-0.3361545303933035
ACH-000954,-0.2447544800704754
ACH-000957,-0.13101668205567046
ACH-000958,0.014179185507664713
ACH-000960,-0.3333618847398972
ACH-000963,0.014397383789315371
ACH-000968,-0.3362865403116698
ACH-000969,-0.2142916063108242
ACH-000972,-0.20218916485103355
ACH-000973,-0.2395259203588702
ACH-000974,-0.05390861907541625
ACH-000978,-0.39384789688442295
ACH-000984,-0.15069816557542245
ACH-000986,-0.4131786213282308
ACH-000988,-0.17750449664143153
ACH-000993,-0.42977760241229657
ACH-000994,-0.2082500162351529
ACH-000996,-0.13443405097897984
ACH-001001,-0.1765404688869026
ACH-001020,0.07184113094944777
ACH-001028,-0.038380658453761415
ACH-001031,-0.08154282917973966
ACH-001038,0.22623784076666234
ACH-001048,-0.2347367258802598
ACH-001050,-0.0012803051680815075
ACH-001053,-0.0024200209975282104
ACH-001054,-0.051362770677646524
ACH-001061,-0.3221494566311425
ACH-001067,0.1857629405690792
ACH-001075,-0.2946418019330887
ACH-001096,-0.3566251986037556
ACH-001111,0.06865329446783121
ACH-001119,-0.15196648588360465
ACH-001128,0.3574261159486758
ACH-001134,-0.3458434977019934
ACH-001151,0.163532763047768
ACH-001163,0.18614268637982406
ACH-001164,-0.09948363182464692
ACH-001183,0.21551207535804368
ACH-001192,0.12396292080009888
ACH-001193,-0.38400143957265065
ACH-001196,-0.09133751246367118
ACH-001197,-0.14407161613342356
ACH-001205,0.13360590447978735
ACH-001211,-0.1347775397433282
ACH-001212,-0.10278127642057652
ACH-001228,-0.12142705016702947
ACH-001232,-0.19554019784671411
ACH-001239,-0.13269825285352918
ACH-001270,-0.30176690877305484
ACH-001274,-0.1487802860138705
ACH-001275,0.29866445507404865
ACH-001277,-0.205083356558065
ACH-001278,0.2066392242497408
ACH-001280,-0.1850547425968967
ACH-001283,0.14083806379414868
ACH-001289,0.008621052688567055
ACH-001300,-0.21021898095277136
ACH-001301,-0.25629057975913144
ACH-001302,0.10496280182209704
ACH-001306,-0.18145048609443692
ACH-001318,-0.13278375648415472
ACH-001322,-0.3930555551187559
ACH-001328,-0.020776904268202685
ACH-001332,-0.2787591977786654
ACH-001336,-0.11327589659925
ACH-001346,-0.05289018932785605
ACH-001353,-0.08658991596766823
ACH-001354,-0.18028797307082714
ACH-001367,-0.3703571109112326
ACH-001368,-0.06680968732357588
ACH-001374,-0.22621796941888445
ACH-001377,-0.030620752763319336
ACH-001380,-0.19386086748016945
ACH-001391,-0.05068288837842305
ACH-001408,0.0056018725380393404
ACH-001430,-0.06802259382177316
ACH-001431,-0.16480778302436971
ACH-001450,-0.08264111973159981
ACH-001496,0.03512742825848481
ACH-001500,-0.03327165364610304
ACH-001523,-0.33506747212881594
ACH-001532,-0.2688262733517887
ACH-001550,0.06761821290828011
ACH-001552,-0.2353826598409989
ACH-001554,0.041693457247307775
ACH-001654,0.011191582930116123
ACH-001735,-0.07818083595059838
ACH-001736,-0.11892358539778433
ACH-001737,-0.32309586099579524
ACH-001740,-0.23892649478876365
ACH-001745,-0.18367669450004145
ACH-001765,-0.2052600445433644
