,BCL2L1 (598)
ACH-000004,-1.7636721183254458
ACH-000005,-2.0820418127488542
ACH-000007,-0.8628191312726475
ACH-000009,-0.8857548891930678
ACH-000011,-0.6349352438271909
ACH-000012,-0.9217852421018732
ACH-000013,-0.5896172155913622
ACH-000014,-0.6739244420783381
ACH-000015,-0.8596810163627329
ACH-000017,-0.33100738535903873
ACH-000018,-0.6614075100569117
ACH-000019,-0.2763986772841965
ACH-000021,-0.4561702155702046
ACH-000022,-1.3208116255552436
ACH-000025,-0.6225303609963939
ACH-000028,-0.3417445505904471
ACH-000030,-0.9357539149957576
ACH-000035,-1.026946023562294
ACH-000036,-0.5117008213396581
ACH-000037,-0.151492575994118
ACH-000039,-0.8633085502786839
ACH-000040,-0.8898902913593533
ACH-000041,-0.7379257482980558
ACH-000042,-0.7421956053078174
ACH-000045,-0.5035580031402183
ACH-000047,-1.1966836413204534
ACH-000052,-0.5735977247403306
ACH-000053,-0.4793684874963153
ACH-000054,-1.1071165788402066
ACH-000055,-1.309530099924136
ACH-000060,-0.9512040127517206
ACH-000067,-1.1175040890399337
ACH-000070,-0.6937830895043071
ACH-000075,-0.5223738682644716
ACH-000078,-0.8392896982358808
ACH-000082,-1.727116689773025
ACH-000085,-0.5539741109615686
ACH-000086,-1.1070939113584586
ACH-000087,-0.9818035948531753
ACH-000092,-1.0724866422303967
ACH-000095,-1.3752480299474683
ACH-000097,-0.4709674728533528
ACH-000098,-0.7658750324047243
ACH-000099,-0.42800486106957775
ACH-000108,-0.5916387280310126
ACH-000113,-0.690885134204429
ACH-000116,-0.9964746801705112
ACH-000118,-1.0403272701664557
ACH-000120,-0.6288600344152795
ACH-000123,-0.5375735974046341
ACH-000127,-1.2573668656007522
ACH-000128,-0.30306563047108026
ACH-000132,-0.35122909240428585
ACH-000133,-0.6351526786827283
ACH-000137,-0.06351262812112993
ACH-000138,-0.5626909435105018
ACH-000142,-0.5657811636293758
ACH-000143,-0.8780087898330629
ACH-000146,-0.4633968360268763
ACH-000148,-0.5601523083431241
ACH-000150,-0.2980108230356566
ACH-000152,-1.13607027164733
ACH-000153,-1.0009262543178985
ACH-000159,-0.28616181069357305
ACH-000160,-0.34582773188846144
ACH-000163,-0.7004125431125696
ACH-000167,-1.005227203293832
ACH-000168,-0.3698273932029689
ACH-000169,-1.1977054056754035
ACH-000178,-0.6277226590746375
ACH-000183,-0.4742238422247007
ACH-000188,-0.7155280256862823
ACH-000189,-0.8896329199352522
ACH-000190,-0.3861146024174675
ACH-000198,-0.9235997584542326
ACH-000203,-0.2561602655967337
ACH-000204,-0.6219405824125248
ACH-000206,-1.1059924099556553
ACH-000207,-0.9819469688075596
ACH-000208,-0.255650005701897
ACH-000210,-0.4880683214761965
ACH-000211,-0.7570068947355798
ACH-000215,-0.2939254154023437
ACH-000221,-0.7791976013696525
ACH-000222,-0.9757713394128138
ACH-000223,-0.9762566776407892
ACH-000226,-0.6959041245375912
ACH-000227,-0.08164907355525226
ACH-000228,-0.7893804536265483
ACH-000231,-0.908613675879396
ACH-000232,-0.91229975484315
ACH-000233,-0.6388487223882211
ACH-000234,-1.4967959870213916
ACH-000235,-0.640124258276054
ACH-000237,-0.9402948701813502
ACH-000238,-1.1766855034148886
ACH-000242,-0.869455014606563
ACH-000243,-0.8625864630849024
ACH-000244,-0.832626057541246
ACH-000246,-0.8658563498477809
ACH-000248,-0.4973311325750738
ACH-000250,-0.5818298036473535
ACH-000251,-1.3073500972699228
ACH-000252,-0.9830593285179337
ACH-000253,-1.1034785331182493
ACH-000255,-0.4624718155883259
ACH-000256,-0.4557972344644603
ACH-000257,-1.0370762160853448
ACH-000258,-1.2791311771620029
ACH-000259,-0.6160220686960292
ACH-000260,-0.5699115687175046
ACH-000261,-0.5837648136909179
ACH-000262,-1.0867316724537712
ACH-000263,-0.8592394512842769
ACH-000264,-1.4316047342565543
ACH-000265,-0.3120082453455931
ACH-000266,-0.5773310167731279
ACH-000272,-0.7715275377608984
ACH-000274,-0.3521466623185354
ACH-000277,-0.9796145402290926
ACH-000278,-0.4177318490193542
ACH-000279,-0.3711011295562704
ACH-000280,-0.001731029052002433
ACH-000281,-0.4156743512609942
ACH-000288,-0.370816905974155
ACH-000291,-1.2827333254105158
ACH-000293,-0.7036986521398454
ACH-000294,-0.3953512055882671
ACH-000295,-0.3856780595477834
ACH-000296,-0.7018278918975411
ACH-000302,-0.5789221030873957
ACH-000304,-0.17763198510856298
ACH-000307,-0.6266684077829277
ACH-000308,-0.8407152076337122
ACH-000310,-0.605475361021912
ACH-000311,-1.2860480644317591
ACH-000312,-0.37737442550396794
ACH-000315,-0.1250607671958148
ACH-000316,-0.9749277145576924
ACH-000317,-1.1074935291488552
ACH-000318,-0.388206034365545
ACH-000319,-1.0405505748883148
ACH-000320,-0.7519180006700084
ACH-000322,0.057844687140024185
ACH-000323,-0.17482849374304074
ACH-000324,-1.1751575072229743
ACH-000329,-0.6073735681301831
ACH-000330,-1.0231771041012618
ACH-000331,-0.8498691584552287
