,BTD (686)
ACH-000004,-0.12635054656283531
ACH-000005,-0.12406873239653475
ACH-000007,0.14136814863093786
ACH-000009,-0.020042777178531646
ACH-000011,0.03240987251148535
ACH-000012,-0.03266156744345821
ACH-000013,-0.008889556855550497
ACH-000014,0.1311984836878525
ACH-000015,-0.12169808582644072
ACH-000017,0.02672457127791503
ACH-000018,0.18583858771792466
ACH-000019,0.06886728509570564
ACH-000021,0.042187630928132935
ACH-000022,-0.08083003985513648
ACH-000025,-0.07022052348414334
ACH-000028,-0.023790997911969498
ACH-000030,0.02850979273497058
ACH-000035,0.07839149057780573
ACH-000036,-0.11846073501079125
ACH-000037,-0.1559901876376105
ACH-000039,0.10076432508460788
ACH-000040,0.11252042176049444
ACH-000041,0.045824587560572935
ACH-000042,0.020068671625323647
ACH-000045,-0.08729480394729221
ACH-000047,-0.0392356325914925
ACH-000052,-0.21809791902214065
ACH-000053,0.01847429046080488
ACH-000054,-0.024711389504648743
ACH-000055,-0.03180104653884712
ACH-000060,-0.06454369515541021
ACH-000067,-0.08034900332065215
ACH-000070,-0.2433375240078351
ACH-000075,-0.26124785213382995
ACH-000078,0.08488494951034234
ACH-000082,-0.08664374685206264
ACH-000085,-0.0935930159376065
ACH-000086,-0.06609680430822701
ACH-000087,0.20565365317195056
ACH-000092,-0.03286200512555304
ACH-000095,-0.05782865759326119
ACH-000097,-0.008398198644572662
ACH-000098,-0.0781190705873652
ACH-000099,0.09624226024290017
ACH-000108,-0.04678606685261035
ACH-000113,0.06664683668429071
ACH-000116,-0.036069199044341325
ACH-000118,0.17981249250311598
ACH-000120,-0.004350120262874627
ACH-000123,-0.07357462331672357
ACH-000127,0.04241175394187559
ACH-000128,-0.02661586317177132
ACH-000132,0.05900146490472315
ACH-000133,0.1243191648241054
ACH-000137,0.023304319601647788
ACH-000138,0.018821073264778925
ACH-000142,-0.12411196229652136
ACH-000143,-0.013093792899259316
ACH-000146,0.01763723676822361
ACH-000148,-0.042682269032982834
ACH-000150,-0.07132161038847043
ACH-000152,0.003085624669058627
ACH-000153,-0.07164808126243451
ACH-000159,0.00670385084592596
ACH-000160,-0.05584986932115352
ACH-000163,0.056839345767035226
ACH-000167,0.23372904151194604
ACH-000168,0.012829164332509987
ACH-000169,-0.014241520460298284
ACH-000178,0.06859082840039532
ACH-000183,0.022344908776266086
ACH-000188,-0.031297447700556626
ACH-000189,0.07557967912241101
ACH-000190,0.07931771927845797
ACH-000198,-0.053518303558111435
ACH-000203,-0.08095904599146661
ACH-000204,0.10282800927102226
ACH-000206,-0.13783074826175776
ACH-000207,0.06553609231143127
ACH-000208,-0.07347818656542708
ACH-000210,0.1693677489178898
ACH-000211,-0.0890474931109419
ACH-000215,0.004148639033865269
ACH-000221,0.08802355612924584
ACH-000222,0.07352699992516656
ACH-000223,-0.062288828863300436
ACH-000226,-0.11946281046374292
ACH-000227,-0.22319602674210465
ACH-000228,0.02846171539722315
ACH-000231,0.10105670365844244
ACH-000232,-0.023948289940377225
ACH-000233,0.14991495486050024
ACH-000234,-0.15376262686696024
ACH-000235,0.06336520145064671
ACH-000237,-0.019765862109061186
ACH-000238,-0.028210816347701773
ACH-000242,0.22611130037529406
ACH-000243,-0.01395991921441724
ACH-000244,0.13959858335510075
ACH-000246,0.01904649376285356
ACH-000248,0.05251079162476768
ACH-000250,0.018142109905212117
ACH-000251,0.03929393697637
ACH-000252,-0.1267209246937738
ACH-000253,0.021901492109208862
ACH-000255,-0.0845122376953557
ACH-000256,0.16008123871772087
ACH-000257,0.13713591166957673
ACH-000258,-0.04761205294925094
ACH-000259,-0.00659726817059523
ACH-000260,-0.00942070924915943
ACH-000261,0.08568679825448276
ACH-000262,0.00942628882788767
ACH-000263,-0.10323315398929282
ACH-000264,0.05043354888968318
ACH-000265,0.004381720766298621
ACH-000266,0.06269996044937304
ACH-000272,0.02101563203338092
ACH-000274,0.02167872053431357
ACH-000277,0.0907367402052491
ACH-000278,0.021591134017725857
ACH-000279,0.07895012025132582
ACH-000280,-0.13009781542364746
ACH-000281,0.03655328551309925
ACH-000288,-0.01259927037825101
ACH-000291,0.11048701373040064
ACH-000293,-0.0555977989950736
ACH-000294,-0.11460340395285742
ACH-000295,0.09640913551975742
ACH-000296,-0.02169886076424856
ACH-000302,0.013510609051001859
ACH-000304,0.08195392622899507
ACH-000307,0.0338345868064648
ACH-000308,0.035844071774396705
ACH-000310,-0.0013336902060545762
ACH-000311,0.017694780292490917
ACH-000312,0.2206801819731074
ACH-000315,0.16192306024737474
ACH-000316,-0.10592270293713836
ACH-000317,-0.042587118860452515
ACH-000318,-0.07261708291476661
ACH-000319,-0.01726277768599016
ACH-000320,-0.02622695384250957
ACH-000322,0.23149562561889414
ACH-000323,-0.08345810767353143
ACH-000324,-0.14936324690260205
ACH-000329,-0.017857637209897463
ACH-000330,0.07224623578765893
ACH-000331,0.010993164704454992
ACH-000332,-0.018277328265822203
ACH-000334,0.0349867534570022
ACH-000335,0.06552997925231062
ACH-000336,0.26340944614090456
ACH-000337,-0.016351483334186425
ACH-000338,-0.3635573395032851
ACH-000339,0.04595525896460745
ACH-000341,0.00028139528188579627
ACH-000348,-0.07905042671806405
ACH-000350,-0.03018661638793939
ACH-000352,0.07832928436635476
ACH-000356,-0.06859498774892836
ACH-000361,-0.17129363626356792
ACH-000362,0.0208939108235521
ACH-000363,0.08723263733703865
ACH-000364,-0.03685330139215282
ACH-000365,-0.07873814067726198
ACH-000366,-0.09153517094185176
ACH-000368,-0.14602904231748054
ACH-000374,-0.008595702758052815
ACH-000375,0.03922497658605193
ACH-000376,0.0014268514775480914
ACH-000381,0.04440773669179635
ACH-000383,0.05221215834078021
ACH-000387,0.0909282659327354
ACH-000389,-0.04873273844544206
ACH-000390,-0.011919168252910069
ACH-000393,-0.0027726790290064827
ACH-000395,-0.11322210154376405
ACH-000396,-0.08624184317470382
ACH-000397,0.03996983890919293
ACH-000401,0.12078110572737527
ACH-000402,0.05246974256084476
ACH-000403,-0.06949825238298896
ACH-000404,-0.1953019270431986
ACH-000406,0.08103467519124889
ACH-000407,-0.1674091307486712
ACH-000408,-0.054937347032838584
ACH-000410,-0.09835930044774213
ACH-000411,-0.07212136392759749
ACH-000414,-0.11925104950166028
ACH-000415,-0.10241398340602673
ACH-000416,0.02634597622041577
ACH-000420,0.01056163388570544
ACH-000421,-0.12614543306009487
ACH-000424,0.19992849164223853
ACH-000425,0.01416173746045868
ACH-000426,0.13195536197681473
ACH-000427,0.11163290897412848
ACH-000433,0.1334184153500517
ACH-000435,-0.2017839557941868
ACH-000436,0.10163882240202378
ACH-000444,-0.10286975699346104
ACH-000445,0.11682702246942192
ACH-000448,-0.009888444931363068
ACH-000450,-0.13191537354718336
ACH-000452,0.02129345632617316
ACH-000454,0.1808091057297705
ACH-000458,-0.03837008108154436
ACH-000459,0.033865912326081896
ACH-000460,-0.044590924509771535
ACH-000461,-0.05410678812306514
ACH-000463,0.1075436790936009
ACH-000464,-0.002957434492188927
ACH-000466,-0.05369758378956995
ACH-000467,-0.05239060460889255
ACH-000468,0.024428449446983608
ACH-000469,-0.01661714736796675
ACH-000470,0.10557923685512316
ACH-000471,0.05153336925852206
ACH-000472,0.0276416773520498
ACH-000473,-0.040645677021208436
ACH-000475,-0.02287518213509028
ACH-000476,-0.0040164238299434
