,EMP2 (2013)
ACH-000004,0.015283858980786163
ACH-000005,-0.032803324182487416
ACH-000007,-0.03287422302989318
ACH-000009,-0.06383663400249526
ACH-000011,-0.06365374306699516
ACH-000012,-0.16020383403916974
ACH-000013,-0.1920214945673984
ACH-000014,-0.03608675207882208
ACH-000015,-0.11975057263574128
ACH-000017,-0.0590690109506308
ACH-000018,-0.11624804990446473
ACH-000019,-0.4891847794844244
ACH-000021,-0.2886457058898598
ACH-000022,-0.12930520800627027
ACH-000025,-0.208194631976344
ACH-000028,-0.04472258493764957
ACH-000030,-0.06839149784958873
ACH-000035,-0.1517727110683735
ACH-000036,-0.0212405021051847
ACH-000037,-0.15470486740591402
ACH-000039,-0.16638341967579234
ACH-000040,-0.2299379400943499
ACH-000041,-0.17300880342840466
ACH-000042,-0.16877703428934804
ACH-000045,-0.26951451390311026
ACH-000047,-0.2634570479502479
ACH-000052,-0.02152088118872995
ACH-000053,-0.09082152377337893
ACH-000054,-0.1037486160933388
ACH-000055,-0.004126578010682807
ACH-000060,0.01200945669810018
ACH-000067,-0.13372517984859614
ACH-000070,0.1230404248440998
ACH-000075,-0.24243558920389144
ACH-000078,-0.16075203935707458
ACH-000082,-0.2908871432167249
ACH-000085,0.07702560479171851
ACH-000086,-0.10121428625556654
ACH-000087,-0.1531842882873953
ACH-000092,-0.14145944259989668
ACH-000095,-0.22462684078350792
ACH-000097,-0.3244168493745669
ACH-000098,-0.23187847169126025
ACH-000099,-0.11270358645978215
ACH-000108,-0.03684541132487641
ACH-000113,-0.05544486050380932
ACH-000116,-0.06034227954488381
ACH-000118,-0.04387967774634796
ACH-000120,-0.2357468710530044
ACH-000123,0.07669793842110717
ACH-000127,-0.15676961510449866
ACH-000128,0.03570578682861774
ACH-000132,-0.06329211489095052
ACH-000133,-0.11327729257936756
ACH-000137,-0.0972093588222464
ACH-000138,-0.069751903010083
ACH-000142,-0.2853350299142127
ACH-000143,0.14260064660609265
ACH-000146,-0.19652134123700848
ACH-000148,-0.06846005711780129
ACH-000150,-0.006325101184459297
ACH-000152,-0.22130529171720206
ACH-000153,-0.04527320287071356
ACH-000159,0.005147178764937403
ACH-000160,0.027829776287680328
ACH-000163,0.04664509450641073
ACH-000167,-0.17090908476241426
ACH-000168,-0.11665714444069578
ACH-000169,0.029480128244752664
ACH-000178,-0.023524638103242995
ACH-000183,0.03971884289913898
ACH-000188,-0.020225337959997213
ACH-000189,-0.11129635697669532
ACH-000190,-0.26184624360471803
ACH-000198,-0.047320475246983816
ACH-000203,-0.3718589252771064
ACH-000204,0.22616438051945556
ACH-000206,-0.1580840059829646
ACH-000207,-0.12402539711256565
ACH-000208,-0.17012341509277146
ACH-000210,-0.005115141641504951
ACH-000211,-0.11187520807227166
ACH-000215,-0.14671926129070198
ACH-000221,-0.11222445744138863
ACH-000222,-0.0009046962725474717
ACH-000223,-0.07085034765854832
ACH-000226,-0.1403679813136587
ACH-000227,-0.10878414872435564
ACH-000228,0.03153764139173629
ACH-000231,-0.13050183579927382
ACH-000232,-0.11856135969121127
ACH-000233,-0.13970149572928256
ACH-000234,-0.12691703371973184
ACH-000235,-0.13802625274774616
ACH-000237,-0.2645663967768139
ACH-000238,0.0443181797204035
ACH-000242,0.054052536630515895
ACH-000243,-0.2708194220399713
ACH-000244,0.18570191315158066
