,CLCA1 (1179)
ACH-000004,0.04776864762002829
ACH-000005,0.10330845705960727
ACH-000007,0.25726036281743603
ACH-000009,0.11339935553550658
ACH-000011,0.22576922287867635
ACH-000012,0.11337028350335693
ACH-000013,-0.007846278782682452
ACH-000014,0.2211511034607696
ACH-000015,0.10883851449426836
ACH-000017,0.09718204581167078
ACH-000018,0.048411463264620536
ACH-000019,0.15245045239961966
ACH-000021,0.09397464171074847
ACH-000022,0.11275458953381134
ACH-000025,-0.05623034130430238
ACH-000028,0.0818367157591316
ACH-000030,0.09613620466932403
ACH-000035,-0.124919957049035
ACH-000036,0.1334842789389765
ACH-000037,0.2638729640047305
ACH-000039,0.2511996470397007
ACH-000040,0.1902844118706143
ACH-000041,0.1636047252092085
ACH-000042,0.19622895313552247
ACH-000045,0.21063451983685832
ACH-000047,0.11486570397387567
ACH-000052,0.057589584972643014
ACH-000053,0.09959390646477068
ACH-000054,0.0947661792102574
ACH-000055,-0.12802936867472034
ACH-000060,0.06356700397589071
ACH-000067,-0.014896876166488078
ACH-000070,-0.08528517933612527
ACH-000075,0.2695681268400276
ACH-000078,0.08025941048729167
ACH-000082,0.1292214929569185
ACH-000085,0.08708622334688794
ACH-000086,0.035718569018473464
ACH-000087,-0.0001995711359038673
ACH-000092,0.08958151282249288
ACH-000095,0.234961487665398
ACH-000097,0.0231924374294708
ACH-000098,0.06864269164321764
ACH-000099,0.08938104283666333
ACH-000108,0.2616312547105158
ACH-000113,0.11945753664671133
ACH-000116,0.08893071729426869
ACH-000118,0.09977378263670343
ACH-000120,0.03162287736158253
ACH-000123,0.1737926851076494
ACH-000127,0.12418122118774752
ACH-000128,0.1969010251759295
ACH-000132,0.12856109266605306
ACH-000133,0.18070313897737209
ACH-000137,-0.03765703172502666
ACH-000138,0.15469676704785934
ACH-000142,0.002780426442484662
ACH-000143,0.2441674878464417
ACH-000146,0.15698074930169775
ACH-000148,0.11440761088523692
ACH-000150,0.07277102412183026
ACH-000152,-0.04434803150172123
ACH-000153,0.10796504812955413
ACH-000159,-0.020483814390968712
ACH-000160,0.043465546101772716
ACH-000163,0.16849066113854327
ACH-000167,-0.05383587737423586
ACH-000168,0.10175903349938743
ACH-000169,0.09646628079738677
