,THPO (7066)
ACH-000004,0.23711284371990524
ACH-000005,0.2340633656194129
ACH-000007,0.22042128345952386
ACH-000009,0.042700514414114564
ACH-000011,0.11694171204664887
ACH-000012,0.17604545170703018
ACH-000013,0.04348605635209042
ACH-000014,-0.04170520375123371
ACH-000015,0.1207383630113834
ACH-000017,-0.014981721977523519
ACH-000018,0.11006806636375108
ACH-000019,-0.043574472742987085
ACH-000021,0.11137258919460084
ACH-000022,0.11380475447491495
ACH-000025,0.002856992516727624
ACH-000028,0.15037787392827642
ACH-000030,0.10525381464343808
ACH-000035,0.044869973669650634
ACH-000036,0.1400840834176426
ACH-000037,-0.08991850672240609
ACH-000039,0.05111905275271754
ACH-000040,-0.03376898259145877
ACH-000041,0.14026133883138045
ACH-000042,0.10455469538718427
ACH-000045,-0.046028676687065236
ACH-000047,-0.027123186695779955
ACH-000052,0.13979912087376015
ACH-000053,0.08631364589617402
ACH-000054,-0.05661612727584307
ACH-000055,0.2952761556298387
ACH-000060,0.08044913429391888
ACH-000067,0.08415785680988391
ACH-000070,0.2883312063437585
ACH-000075,-0.05055739720808411
ACH-000078,0.08152463159834357
ACH-000082,0.09442454585030134
ACH-000085,0.01067989389767362
ACH-000086,0.09323752273908703
ACH-000087,0.27077602890485936
ACH-000092,-0.0035710103822409367
ACH-000095,0.18951532328287465
ACH-000097,0.08998953826234597
ACH-000098,0.08174072257908419
ACH-000099,0.002425345350975927
ACH-000108,-0.020824830104247318
ACH-000113,-0.08375213991302784
ACH-000116,0.02275519887470448
ACH-000118,0.06879062286487247
ACH-000120,0.11274717528764827
ACH-000123,0.044606127631332086
ACH-000127,0.07888501380344383
ACH-000128,-0.2502986857444989
ACH-000132,0.03826789080604611
ACH-000133,0.20505346068600416
ACH-000137,0.1156570150233268
ACH-000138,0.09390355532700308
ACH-000142,0.02397407549164094
ACH-000143,-0.018336205696525228
ACH-000146,0.033450569108967716
ACH-000148,0.05618953688737202
ACH-000150,0.13265634329790413
ACH-000152,0.003730481906020296
ACH-000153,0.07344525589110451
ACH-000159,0.13211744613371273
ACH-000160,0.02516605985879332
ACH-000163,0.04960566104811342
ACH-000167,0.1987700502506047
ACH-000168,-0.1326839569684178
ACH-000169,-0.005877277560999097
ACH-000178,0.12906415223785134
ACH-000183,0.008240885130694788
ACH-000188,0.14467024207791285
ACH-000189,-0.013363368183883624
ACH-000190,0.14992338847498413
ACH-000198,-0.02633222285821363
ACH-000203,-0.32992989346151685
ACH-000204,0.05723658490436151
ACH-000206,-0.07346672558828929
ACH-000207,0.06965935680937077
ACH-000208,0.0011013673041846118
ACH-000210,0.08817241387395089
ACH-000211,0.015915034254433334
ACH-000215,-0.019861491282573102
ACH-000221,0.0011017187913012472
ACH-000222,-0.03976212293827491
ACH-000223,0.06362592408979957
ACH-000226,0.13652144365093255
ACH-000227,-0.028742595903835218
ACH-000228,0.06487745620137697
ACH-000231,0.09131872139247643
ACH-000232,0.03596854089205076
ACH-000233,0.11131346800282446
ACH-000234,-0.07505883802393368
ACH-000235,0.03985010649546123
ACH-000237,0.04018201613585185
ACH-000238,0.02489286986688905
ACH-000242,0.2588475823729445
ACH-000243,0.02636426209713921
ACH-000244,0.022957286449859938
ACH-000246,0.20165652326547834
ACH-000248,0.059920240082922224
ACH-000250,0.08270374563442258
ACH-000251,-0.0193274168264358
ACH-000252,0.07940666568711925
ACH-000253,0.03534355727326448
ACH-000255,0.06342145771460929
ACH-000256,-0.037854309353388516
ACH-000257,0.06051005797392421
ACH-000258,-0.05535851039786871
ACH-000259,0.04244203071158528
ACH-000260,0.05294143813234819
ACH-000261,0.06687157776766046
ACH-000262,0.05720232095742349
ACH-000263,0.06103451543685608
ACH-000264,0.1244633142626438
ACH-000265,0.09107839440178836
ACH-000266,-0.0009763177344763224
ACH-000272,0.06918489163882746
ACH-000274,0.010356638368975156
ACH-000277,0.142141342927938
ACH-000278,-0.05120247991689302
ACH-000279,-0.007180594019417562
ACH-000280,-0.06549620609055996
ACH-000281,0.060568534205155435
ACH-000288,0.058705031526117286
ACH-000291,0.1857342000977568
ACH-000293,0.10111505743281107
ACH-000294,0.11503809977704835
ACH-000295,0.07494791887985895
ACH-000296,0.1816836486049812
ACH-000302,0.07976677992731318
ACH-000304,-0.09286393373671306
ACH-000307,0.06310840731642582
ACH-000308,0.04757202331662613
ACH-000310,-0.01508305916592304
ACH-000311,-0.07666735406207388
ACH-000312,-0.004392723906230317
ACH-000315,-0.08840844666627744
ACH-000316,0.02794400466910589
ACH-000317,-0.01143963629438555
ACH-000318,0.10054860789332136
ACH-000319,-0.03087713628209556
ACH-000320,0.10046464288144732
ACH-000322,0.1395549909106185
ACH-000323,0.21165795397616
ACH-000324,0.056423018024675566
ACH-000329,0.0764555644144407
ACH-000330,0.021837781260020617
ACH-000331,-0.11394129210824346
ACH-000332,0.06842253024768999
ACH-000334,0.22304199996347854
ACH-000335,0.1294242400853046
ACH-000336,0.174482766738007
ACH-000337,0.1215307644646096
ACH-000338,-0.13268573415661655
ACH-000339,0.15416338392980578
ACH-000341,-0.03257963965677639
ACH-000348,0.07516805342977746
ACH-000350,0.005269311088884883
ACH-000352,-0.03409124642020241
ACH-000356,-0.07075925818628713
ACH-000361,-0.014029681116955735
ACH-000362,0.03712137289967876
ACH-000363,0.06220902420811245
ACH-000364,-0.0297640057804812
ACH-000365,0.1424532287409612
ACH-000366,-0.01318339270079215
ACH-000368,-0.016400098217677402
ACH-000374,0.21683039120935224
ACH-000375,0.06512939440195564
ACH-000376,0.02904531577872297
ACH-000381,-0.002929878802117993
ACH-000383,-0.009691946057282007
ACH-000387,0.08794961131931446
ACH-000389,0.09768273906128222
ACH-000390,0.08161395430772299
ACH-000393,0.06405537305279174
ACH-000395,0.17450935723594274
ACH-000396,-0.017011150179890223
ACH-000397,0.04010840817559218
ACH-000401,0.13079737848627854
ACH-000402,-0.12459617159994085
ACH-000403,0.08672928221613836
ACH-000404,0.13613280446325632
ACH-000406,0.06856577510249906
ACH-000407,0.10716351817675482
ACH-000408,-0.021218314465359385
ACH-000410,0.13203267149135586
ACH-000411,0.00749944948806792
ACH-000414,0.10354450158165808
ACH-000415,0.08799225833980028
ACH-000416,0.12075356708536213
ACH-000420,0.15796355255706815
ACH-000421,0.0276852975967123
ACH-000424,-0.11505651461783635
ACH-000425,-0.028972012445345974
ACH-000426,0.122677486760728
ACH-000427,0.13682416013813647
ACH-000433,0.11480516125446172
ACH-000435,0.157633825802559
ACH-000436,0.11377078658106694
ACH-000444,0.08225974413001517
ACH-000445,0.09448673757001803
ACH-000448,0.06520795536511695
ACH-000450,0.14614868512559526
ACH-000452,0.04587294432418584
ACH-000454,0.02405943542173363
ACH-000458,0.12553749973690165
ACH-000459,0.06828304206946542
ACH-000460,0.08797576451302068
ACH-000461,0.05304622691703048
ACH-000463,0.01248316883560222
ACH-000464,0.0453188097503632
ACH-000466,0.19232949504522995
ACH-000467,0.06696667401567036
ACH-000468,0.13776011953993675
ACH-000469,0.07664488663221214
ACH-000470,-0.04732344353899373
ACH-000471,0.09609195189360016
ACH-000472,0.08121200602627593
ACH-000473,0.09584067699466063
ACH-000475,0.08386056805299237
ACH-000476,-0.0915660868147837
ACH-000477,0.061468749588251666
ACH-000479,0.0983344019372192
ACH-000480,0.07713653963535054
ACH-000481,0.16835081457549184
ACH-000483,0.040117287418785764
ACH-000484,0.13344994231670862
ACH-000485,0.10868828431408044
ACH-000486,0.1507651066931142
ACH-000487,0.15844480158501273
ACH-000488,0.029644084277050488
ACH-000490,0.017617028402489243
ACH-000491,0.025064733731863114
ACH-000495,-0.01801151214139614
ACH-000496,0.024215096549743027
ACH-000499,0.009689487022365577
ACH-000500,0.3422796277347505
ACH-000502,0.03954734531730005
