,SCARF1 (8578)
ACH-000004,-0.01075376227828285
ACH-000005,-0.07248233071285377
ACH-000007,0.10964073592806843
ACH-000009,-0.1802476133716321
ACH-000011,0.017693583053998044
ACH-000012,-0.07381698751929308
ACH-000013,0.053612706898176515
ACH-000014,0.06099063942501552
ACH-000015,-0.04417623612647102
ACH-000017,0.056870255157820834
ACH-000018,0.13144090997707555
ACH-000019,0.16132663868842093
ACH-000021,0.031779845165349
ACH-000022,0.0832913027301435
ACH-000025,-0.01342832135347115
ACH-000028,0.007538230597375755
ACH-000030,0.0056506881522666655
ACH-000035,0.02026678601500792
ACH-000036,0.009786740367893823
ACH-000037,0.19150548942336815
ACH-000039,0.07828973535357345
ACH-000040,-0.12089198153223665
ACH-000041,-0.09373508433985064
ACH-000042,-0.021624569667990808
ACH-000045,0.08361065580311926
ACH-000047,-0.02150729975919946
ACH-000052,-0.290895370572658
ACH-000053,-0.04068116489406318
ACH-000054,0.05587282416242905
ACH-000055,-0.021224290702801088
ACH-000060,-0.12214808666343267
ACH-000067,0.019096132538722527
ACH-000070,0.14360527839578627
ACH-000075,-0.0009054585258918131
ACH-000078,-0.11023054777294397
ACH-000082,-0.06814827332192933
ACH-000085,-0.0017197814923860012
ACH-000086,0.09231627316264797
ACH-000087,-0.2617137297398
ACH-000092,0.0011956069235610502
ACH-000095,0.0935572406873556
ACH-000097,0.08846055142294278
ACH-000098,-0.1147896374158571
ACH-000099,-0.08095003993664934
ACH-000108,-0.007475222397957386
ACH-000113,0.04103346541730569
ACH-000116,-0.04986433094798008
ACH-000118,-0.07174536362901224
ACH-000120,0.05574614172169208
ACH-000123,-0.03211089617295165
ACH-000127,0.06442967754238013
ACH-000128,0.08032074998246361
ACH-000132,-0.16069422118873794
ACH-000133,0.04626622211602248
ACH-000137,0.06983265376920524
ACH-000138,-0.004607581392529982
ACH-000142,0.093770971486829
ACH-000143,0.09730269106894536
ACH-000146,-0.11541819187406842
ACH-000148,0.029385052665497617
ACH-000150,-0.1291428538852458
