,CIAPIN1 (57019)
ACH-000537,-1.0402048176040015
ACH-000541,-0.6674920059194254
ACH-000542,-0.8259095683202952
ACH-000544,-0.9580514614299291
ACH-000545,-0.8697171044605542
ACH-000547,-1.0581772090688522
ACH-000548,-0.92234754301959
ACH-000549,-0.836239699881858
ACH-000550,-0.8917525868737681
ACH-000552,-0.9276852798599736
ACH-000556,-0.6912600619410221
ACH-000557,-0.9053406684583922
ACH-000569,-0.6949631379720081
ACH-000570,-0.8370131714108702
ACH-000571,-0.6609849394636061
ACH-000573,-1.004603276717005
ACH-000576,-0.7959283099769647
ACH-000579,-0.695916339000096
ACH-000580,-0.8405354113204356
ACH-000584,-0.7384278050083068
ACH-000585,-0.9225061335607224
ACH-000588,-0.7431234301466236
ACH-000589,-0.7724854224983482
ACH-000591,-0.9548982663705
ACH-000593,-0.4518396958756226
ACH-000600,-0.9384297077147132
ACH-000601,-0.8345236338158969
ACH-000605,-1.0251537940481017
ACH-000606,-0.8639330759468159
ACH-000608,-0.7799668680421875
ACH-000614,-0.630569794012409
ACH-000616,-0.9441623824648592
ACH-000618,-0.8606173148969823
ACH-000619,-0.6548755471327847
ACH-000620,-0.7909994074139919
ACH-000621,-0.9691264381074244
ACH-000622,-0.7715080670554094
ACH-000623,-0.9984868459685172
ACH-000624,-0.9266917235891651
ACH-000627,-0.5606437219826611
ACH-000630,-0.8915842245981681
ACH-000631,-0.6613815516716999
ACH-000632,-0.9447302844569742
ACH-000633,-0.5154002828605095
ACH-000637,-0.7842967830129716
ACH-000638,-0.7300368029451213
ACH-000646,-0.6884425460570126
ACH-000647,-1.007372580829091
ACH-000648,-0.9359970677028164
ACH-000649,-0.703653562033225
ACH-000651,-0.8858051484642859
ACH-000652,-0.8274015626884513
ACH-000653,-0.7614712416209937
ACH-000657,-0.8282948910825866
ACH-000658,-0.723838791154835
ACH-000661,-1.0416297717207663
ACH-000662,-0.7255892945235165
ACH-000663,-1.025656074408487
ACH-000665,-0.7877032783594751
ACH-000671,-0.71036642533301
ACH-000672,-0.7937809916235921
ACH-000673,-0.6685028039832889
ACH-000676,-0.7873550258281127
ACH-000677,-1.0086724328373815
ACH-000681,-0.7259884285220655
ACH-000683,-0.7192454757557104
ACH-000684,-0.8824720533398936
ACH-000688,-1.3939839864078605
ACH-000693,-0.8546585339418827
ACH-000694,-0.644506211607694
ACH-000695,-0.7127960594392685
ACH-000696,-0.999642200626738
ACH-000697,-0.8537417864253928
ACH-000699,-1.0637522173482659
ACH-000701,-0.8233632677953806
ACH-000706,-0.6896968020275818
ACH-000711,-0.7639197156960548
ACH-000713,-0.8943058565067781
ACH-000714,-0.7859365859452557
ACH-000718,-0.8725976939955365
ACH-000720,-1.055057395417702
ACH-000721,-0.63502015162549
ACH-000724,-0.6329647061843499
ACH-000725,-0.8514158360414492
ACH-000732,-1.0009312065971765
ACH-000734,-0.8547195564094114
ACH-000735,-0.7725321384143086
ACH-000736,-1.074181982946642
ACH-000738,-0.8257778502125728
ACH-000746,-0.6870297915416165
ACH-000747,-0.905714081391916
ACH-000748,-0.8739262033740237
ACH-000753,-1.0050646005098456
ACH-000756,-1.0677160782747803
ACH-000757,-0.6917392048070145
ACH-000758,-1.2047384052838128
ACH-000760,-0.8409831846886718
ACH-000762,-0.7558924147023678
ACH-000763,-0.9505172684531568
ACH-000764,-0.9423028525767332
ACH-000765,-0.9713252799397456
ACH-000766,-0.9901748156157052
ACH-000767,-0.6875247859701302
ACH-000768,-1.0525991509369372
ACH-000769,-1.0030850914530578
ACH-000770,-0.9594060262025412
ACH-000771,-0.7774713506715334
ACH-000773,-1.0796053565539534
ACH-000776,-0.6876333892687228
ACH-000777,-0.6651978393166634
ACH-000778,-0.9373955044056516
ACH-000781,-0.8791483557122695
ACH-000782,-0.9051336694296672
ACH-000783,-0.6908840893417746
ACH-000784,-0.947849476431338
ACH-000785,-0.955639485154636
ACH-000787,-0.9288627193299169
ACH-000788,-0.8711319394695234
ACH-000791,-0.9140383563311664
ACH-000792,-0.8802713862511297
ACH-000794,-0.8550416763043825
ACH-000796,-0.6495400419771461
ACH-000798,-1.1491168000137304
ACH-000799,-1.1264620321542094
ACH-000800,-1.0268524288738887
ACH-000802,-0.8652594002515057
ACH-000804,-0.8220331825777148
ACH-000805,-0.8643733134401629
ACH-000809,-0.8677463334602006
ACH-000810,-0.6629812970100799
ACH-000811,-0.9407749928510024
ACH-000817,-0.9436534630158936
ACH-000819,-1.0375928076855636
ACH-000820,-0.9834921970368689
ACH-000821,-1.2650138685043708
ACH-000822,-1.0492511283086812
ACH-000823,-0.8305226051353208
ACH-000824,-0.7046026638727776
ACH-000827,-0.9591784040429336
ACH-000829,-0.9592189110433084
ACH-000831,-0.8070506892497823
ACH-000832,-0.8165875895463693
ACH-000833,-0.777302854523995
ACH-000834,-0.729816402864521
ACH-000835,-1.1529342495426829
ACH-000836,-0.8793433949776933
ACH-000837,-0.8223338292657778
ACH-000838,-0.5949193892785963
ACH-000839,-0.7876415734333418
ACH-000840,-0.8537980355591624
ACH-000841,-0.8831002354671752
ACH-000843,-0.8508228188944524
ACH-000846,-0.685733967219324
ACH-000847,-0.8481009439388157
ACH-000848,-0.8018531476979329
ACH-000849,-0.9509093535551764
ACH-000851,-0.9604560941374756
ACH-000855,-0.9179484144969094
ACH-000856,-1.0858315662933786
ACH-000858,-1.102102330132494
ACH-000859,-0.7737421656033809
ACH-000861,-0.9143916841056337
ACH-000862,-0.6838550526582834
ACH-000865,-0.7519588473205798
ACH-000866,-1.0891685168103913
ACH-000867,-0.6849661669140407
ACH-000869,-0.8642724082190556
ACH-000872,-1.0091422733979925
ACH-000873,-0.739838651529731
ACH-000876,-0.6601071521065466
ACH-000878,-0.9270732090039724
ACH-000880,-0.7921160064188585
ACH-000881,-0.9514815195842212
ACH-000882,-0.9262382060833472
ACH-000884,-0.7983708274021541
ACH-000885,-1.0405712337093431
ACH-000887,-0.7964472889863415
ACH-000889,-0.8820468304556123
ACH-000896,-0.9237961031531622
ACH-000898,-0.7133303030159253
ACH-000900,-0.690271782852813
ACH-000901,-0.9752375272693912
ACH-000905,-1.0478131327980098
ACH-000906,-0.7150791849143444
ACH-000907,-1.1759718481128745
ACH-000910,-0.5012120124334847
ACH-000911,-0.8346500986971823
ACH-000912,-0.9589936072722648
ACH-000913,-0.8550842232111447
ACH-000915,-0.7942264177639129
ACH-000916,-0.6236258307813328
ACH-000917,-0.9044346333447226
ACH-000920,-0.9425665408842993
ACH-000921,-0.9152691584604216
ACH-000924,-0.6551726843414534
ACH-000926,-0.7264739520420346
ACH-000928,-0.9813732529617164
ACH-000929,-0.7548599766494785
ACH-000932,-0.7990557123987055
ACH-000935,-0.7899879265114224
ACH-000936,-0.9895918017862392
ACH-000937,-0.6753742761802916
ACH-000938,-0.5683130712205916
ACH-000939,-1.0117650407837355
ACH-000941,-0.8468407198035562
ACH-000943,-0.7279041783366179
ACH-000946,-0.8754676019015483
ACH-000947,-0.8803181746409334
ACH-000948,-0.9046435042821562
ACH-000950,-1.019191557510508
ACH-000953,-0.5940391077205732
ACH-000954,-0.9569507259105006
ACH-000957,-0.768094610287144
ACH-000958,-0.9220698765136038
ACH-000960,-0.6758553020445104
ACH-000963,-0.6940699895740611
ACH-000968,-0.8508715575682674
ACH-000969,-0.9004683736129993
ACH-000972,-1.0647337054898622
ACH-000973,-0.9198441599705344
ACH-000974,-0.9299933351149989
ACH-000978,-0.7359885199490558
ACH-000984,-0.8218456149139237
ACH-000986,-1.07756008409419
ACH-000988,-0.6518296725109143
ACH-000993,-0.7573139870749227
ACH-000994,-0.9524952145328466
ACH-000996,-0.9185863215779736
ACH-001001,-0.8461823572742261
ACH-001020,-0.8512930111277961
ACH-001028,-0.6511905948265746
ACH-001031,-1.0197177695855335
ACH-001038,-0.8410471639025778
ACH-001048,-0.7374136595711883
ACH-001050,-0.9325975209274696
ACH-001053,-0.6235739297738959
ACH-001054,-0.8753728041088149
ACH-001061,-0.9651457597929652
ACH-001067,-0.9134176834339012
ACH-001075,-0.9392329560485512
ACH-001096,-0.98328469203512
ACH-001111,-0.9304325160662557
ACH-001119,-0.9241109019666628
ACH-001128,-0.9596216062484252
ACH-001134,-1.0601726869311037
ACH-001151,-0.9863357061076377
ACH-001163,-0.9146863609022978
ACH-001164,-1.088340746653352
ACH-001183,-0.8567572764225172
ACH-001192,-0.8114396505971005
ACH-001193,-0.9377022358991384
ACH-001196,-0.938538863388519
ACH-001197,-1.010108482752792
ACH-001205,-0.6689056784462718
ACH-001211,-0.9711344262981288
ACH-001212,-1.0436990531485149
ACH-001228,-0.8215634948506366
ACH-001232,-0.9923977039267932
ACH-001239,-0.7324324809749324
ACH-001270,-0.876535187645091
ACH-001274,-0.6579727578923028
ACH-001275,-0.8331347059792353
ACH-001277,-0.8335052774225911
ACH-001278,-0.9947498015913632
ACH-001280,-0.8079064694755373
ACH-001283,-0.9774595977206078
ACH-001289,-0.7741513427094222
ACH-001300,-0.8749448937858527
ACH-001301,-1.1205001810468924
ACH-001302,-0.715563230313396
ACH-001306,-0.9609215352038084
ACH-001318,-1.1833055388925615
ACH-001322,-0.7825655966714403
ACH-001328,-0.6319815346120495
ACH-001332,-0.6787625545634505
ACH-001336,-0.7761022973424045
ACH-001346,-0.7228281172731608
ACH-001353,-1.0355092278101408
ACH-001354,-0.7743623065918342
ACH-001367,-0.7659295588122618
ACH-001368,-0.902452737083216
ACH-001374,-0.9030120505537096
ACH-001377,-0.918139774133004
ACH-001380,-0.7311565249777434
ACH-001391,-0.961774537024362
ACH-001408,-0.9138484817864414
ACH-001430,-0.8297688209237628
ACH-001431,-0.9878172285345354
ACH-001450,-0.8957028906452466
ACH-001496,-1.168100109706822
ACH-001500,-0.7856828789856499
ACH-001523,-0.8659303608219757
ACH-001532,-0.8646903885129026
ACH-001550,-0.6905749691676523
ACH-001552,-0.8105491472469488
ACH-001554,-0.9227376653576372
ACH-001654,-0.8523259297422412
ACH-001735,-0.7673886239014869
ACH-001736,-0.6565476141173985
ACH-001737,-0.9567677664578612
ACH-001740,-0.6475200295568834
ACH-001745,-0.7023318393059532
ACH-001765,-0.6958374873376342
