,RPS6 (6194)
ACH-000004,-1.1291057081523943
ACH-000005,-0.8551657841818731
ACH-000007,-1.2788590383420595
ACH-000009,-1.3096801777094895
ACH-000011,-1.2445267016038604
ACH-000012,-1.3005216733853036
ACH-000013,-1.1669751683896858
ACH-000014,-1.3055059957910848
ACH-000015,-1.3239438917808697
ACH-000017,-1.109636719038727
ACH-000018,-1.4098069859054887
ACH-000019,-1.1787255575587752
ACH-000021,-1.2524222025899625
ACH-000022,-1.4767138022550113
ACH-000025,-1.1573431716038167
ACH-000028,-1.1913677537741587
ACH-000030,-1.3965104036038798
ACH-000035,-1.065801899906106
ACH-000036,-1.2738115177306395
ACH-000037,-1.0845794105908837
ACH-000039,-1.292174741852584
ACH-000040,-1.0625260129435548
ACH-000041,-1.6592583807324803
ACH-000042,-1.2412801671403078
ACH-000045,-1.3982849592034012
ACH-000047,-1.206138403289126
ACH-000052,-1.2509428166048548
ACH-000053,-1.2666466774863012
ACH-000054,-0.9758436266226664
ACH-000055,-1.2521076316259516
ACH-000060,-1.3757648194367436
ACH-000067,-1.2237719060362298
ACH-000070,-1.370628634421447
ACH-000075,-1.3476211694874487
ACH-000078,-1.694142896956445
ACH-000082,-1.199977338318561
ACH-000085,-1.4232509030905665
ACH-000086,-1.1150016532088307
ACH-000087,-0.980339137807932
ACH-000092,-1.2066613332553953
ACH-000095,-1.332229541557728
ACH-000097,-1.3034262147376858
ACH-000098,-1.2600587370341256
ACH-000099,-1.3237781307091632
ACH-000108,-1.2641283174652422
ACH-000113,-1.352586108105013
ACH-000116,-1.1592335790639092
ACH-000118,-1.2615610372204558
ACH-000120,-1.2340103328929628
ACH-000123,-1.3039197141914372
ACH-000127,-1.1339528506729954
ACH-000128,-1.1592740297641153
ACH-000132,-1.295187432363789
ACH-000133,-1.187718676560196
ACH-000137,-1.125883688003581
ACH-000138,-1.2054318327467577
ACH-000142,-1.2478787731658472
ACH-000143,-1.2679423295744612
ACH-000146,-1.2125652508372042
ACH-000148,-1.3251065398753408
ACH-000150,-1.3622218272362283
ACH-000152,-1.237886331037646
ACH-000153,-0.95899539363747
ACH-000159,-1.3173018053751682
ACH-000160,-0.8287549177964334
ACH-000163,-1.283025171686817
ACH-000167,1.9988307274120665
ACH-000168,-1.3546968648621054
ACH-000169,-1.3753171513326612
ACH-000178,-1.1655545488513384
ACH-000183,-1.4538675888973325
ACH-000188,-1.184058774822076
ACH-000189,-1.3038565448227073
ACH-000190,-1.1642178388717088
ACH-000198,-1.4309761966317869
ACH-000203,-1.4887543647138206
ACH-000204,-1.3371300671261688
ACH-000206,-1.627470705641805
ACH-000207,-1.363494977769974
ACH-000208,-1.366586350322374
ACH-000210,-1.2886434055320617
ACH-000211,-1.3195138063749456
ACH-000215,-1.285494042241437
ACH-000221,-1.23262923242466
ACH-000222,-1.3105915220701472
ACH-000223,-1.0288294245787823
ACH-000226,-1.2925945892573878
ACH-000227,-1.1374320080934923
ACH-000228,-1.0405909713853836
ACH-000231,-1.0793730321568669
ACH-000232,-1.3076110073546394
ACH-000233,-1.1642891131493225
ACH-000234,-1.255291218024806
ACH-000235,-1.2059720431892862
ACH-000237,-1.2070546976766807
ACH-000238,-1.1745215076524254
ACH-000242,-1.1716361463127238
ACH-000243,-1.2938820532886537
ACH-000244,-1.2366730237142392
ACH-000246,-1.3567974925935382
ACH-000248,-1.185674077636593
ACH-000250,-1.1579986766514712
ACH-000251,-1.1166258591057143
ACH-000252,-1.3960727027204078
ACH-000253,-1.2452064510433851
ACH-000255,-1.3822571201723
ACH-000256,-1.2810564040564945
ACH-000257,-1.3869885460716402
ACH-000258,-1.5804769222305286
ACH-000259,-1.3077008294610903
ACH-000260,-1.3953647158756688
ACH-000261,-1.3150401887077454
ACH-000262,-1.1431492005431034
ACH-000263,-1.708390590738465
ACH-000264,-1.13551106248716
ACH-000265,-1.0864280975429332
ACH-000266,-1.16387336445629
ACH-000272,-1.256010248013459
ACH-000274,-1.3282377947478938
ACH-000277,-1.3795909361625966
ACH-000278,-1.2641581910253663
ACH-000279,-1.2793996590342551
ACH-000280,-1.589846006375326
ACH-000281,-1.2472707253308486
ACH-000288,-1.1545505060959191
ACH-000291,-1.322206221102961
ACH-000293,-1.3721074651599945
ACH-000294,-0.901348160453222
ACH-000295,-1.3218431027343065
ACH-000296,-1.228927535100957
ACH-000302,-1.0421253249513849
ACH-000304,-2.080453469919311
ACH-000307,-1.4295932866970722
ACH-000308,-1.4137305212245312
ACH-000310,-1.4336321783316683
ACH-000311,-1.3477357356228004
ACH-000312,-1.2210381868148672
ACH-000315,-1.0412953637385092
ACH-000316,-1.5296674764148759
ACH-000317,-1.4828075502824472
ACH-000318,-1.4061179406430446
ACH-000319,-1.0457179257392215
ACH-000320,-1.1513387690419927
ACH-000322,-1.2388197008825377
ACH-000323,-1.398064145370452
ACH-000324,-1.3181307497442691
ACH-000329,-1.201762407422804
ACH-000330,-1.3809962231411066
ACH-000331,-1.2739978807520045
ACH-000332,-1.3032372986141207
ACH-000334,-1.4689921092192335
ACH-000335,-1.6149329823743868
ACH-000336,-1.218206824111556
ACH-000337,-1.2653891844650782
ACH-000338,-1.2449053084680368
ACH-000339,-1.1131632957576092
ACH-000341,-1.349522776334768
ACH-000348,-1.3261446583265042
ACH-000350,-1.333571593203231
ACH-000352,-1.265548637040959
ACH-000356,-1.5897294790914112
ACH-000361,-1.3450411319789763
ACH-000362,-1.5477565187911784
ACH-000363,-1.3338230839383045
ACH-000364,-1.2398081736112088
ACH-000365,-1.3096596824253
ACH-000366,-1.4810102437528878
ACH-000368,-1.163805844996501
ACH-000374,-1.5017557308041405
ACH-000375,-0.9999426180311516
ACH-000376,-1.0898547296161172
ACH-000381,-1.2944896556369008
ACH-000383,-1.1261093835639917
ACH-000387,-1.1975270461450114
ACH-000389,-1.237806934476197
ACH-000390,-1.5505737340922536
ACH-000393,-1.2006326876366888
ACH-000395,-1.2506258100352348
ACH-000396,-1.31311664001714
ACH-000397,-1.3444668572688985
ACH-000401,-1.3114698882262672
ACH-000402,-1.498942534659836
ACH-000403,-1.2844045028189206
ACH-000404,-1.6009795173440102
ACH-000406,-1.2556768359674473
ACH-000407,-1.1587041507101037
ACH-000408,-1.0737757278137041
ACH-000410,-1.1287536578344717
ACH-000411,-1.5783905480896259
ACH-000414,-1.444454506271613
ACH-000415,-0.9391112713854978
ACH-000416,-1.1454735053912681
ACH-000420,-1.231508896373757
ACH-000421,-1.15883743385315
ACH-000424,-1.0551582157954271
ACH-000425,-1.2272059523863357
ACH-000426,-1.6144842156529429
ACH-000427,-1.1705560624717617
ACH-000433,-1.2687123586501203
ACH-000435,-1.1312775008349485
