,GMFG (9535)
ACH-000004,-0.05201294207569282
ACH-000005,-0.01902830107375496
ACH-000007,-0.17513554967785966
ACH-000009,-0.1005925652515838
ACH-000011,0.11576629896554533
ACH-000012,-0.09447645831644827
ACH-000013,-0.508163351050173
ACH-000014,-0.1635191946112582
ACH-000015,-0.17578815892219027
ACH-000017,-0.034831059647584116
ACH-000018,0.20816928985754127
ACH-000019,-0.10662500912254633
ACH-000021,-0.18490111240179052
ACH-000022,-0.13658092885017914
ACH-000025,-0.02631100654951796
ACH-000028,-0.03171571304636983
ACH-000030,-0.16680774779346536
ACH-000035,-0.1517312991746528
ACH-000036,-0.14630863695858695
ACH-000037,0.06410116422784436
ACH-000039,0.10895977066326967
ACH-000040,-0.16097118895766854
ACH-000041,-0.03594864400081603
ACH-000042,-0.06561772217140954
ACH-000045,0.015927094210055236
ACH-000047,-0.07393792259684318
ACH-000052,0.12676118298276148
ACH-000053,-0.12845582736887806
ACH-000054,0.07216694820866454
ACH-000055,0.05374350143997975
ACH-000060,-0.017543509396157734
ACH-000067,0.0017823203789950669
ACH-000070,-0.055931670015394036
ACH-000075,-0.057735980601013336
ACH-000078,-0.041555304816913226
ACH-000082,-0.12219670508712192
ACH-000085,-0.15841225651368535
ACH-000086,-0.17497186751982371
ACH-000087,0.09650123364187413
ACH-000092,-0.13094825108267208
ACH-000095,-0.012297045838864295
ACH-000097,-0.004839060539489242
ACH-000098,-0.09677852293076436
ACH-000099,-0.11115926817905199
ACH-000108,-0.004674713975194246
ACH-000113,0.0230580008734443
ACH-000116,-0.10299155080087576
ACH-000118,-0.11645639795344855
ACH-000120,-0.03917241595417513
ACH-000123,-0.023654996533799173
ACH-000127,-0.08174979779047671
ACH-000128,-0.06729400524499919
ACH-000132,-0.04763502593692369
ACH-000133,0.049522410427879165
ACH-000137,-0.33288727892632103
ACH-000138,-0.11075009644903606
ACH-000142,-0.015017022797894209
ACH-000143,-0.029469422659168437
ACH-000146,0.00601147618113671
ACH-000148,0.058537704513329465
ACH-000150,-0.003187862611631885
ACH-000152,0.07273975566340236
ACH-000153,-0.16269582270962318
ACH-000159,-0.029255786847931287
ACH-000160,-0.03628488291253211
ACH-000163,0.012464277296887184
ACH-000167,0.01858658225409234
ACH-000168,0.029625716056348343
ACH-000169,-0.050821071147064883
ACH-000178,-0.015020707707896675
ACH-000183,0.002874459727387889
ACH-000188,-0.1841873754824382
ACH-000189,-0.07883161421197077
ACH-000190,-0.07708875317447625
ACH-000198,-0.18602791051748885
ACH-000203,-0.2955860241112982
ACH-000204,-0.12716575978957592
ACH-000206,-0.18621980552258965
ACH-000207,-0.04803930659121957
ACH-000208,-0.11243324116217253
ACH-000210,0.06503491161587359
ACH-000211,0.003503768068466547
ACH-000215,-0.03255620459408953
ACH-000221,-0.040126110933966314
ACH-000222,-0.1830152363884715
ACH-000223,0.05181919134425373
ACH-000226,0.016376249788761326
ACH-000227,-0.02903672573274489
ACH-000228,0.08827299094994995
ACH-000231,0.062106793226398074
ACH-000232,-0.0572666648404848
ACH-000233,0.03938463892619248
ACH-000234,-0.17177683381782935
ACH-000235,-0.044825537013259975
ACH-000237,0.062483307068966286
ACH-000238,0.0681359865474135
ACH-000242,-0.018424004301920927
ACH-000243,-0.05654597175562207
ACH-000244,0.03854750262111567
ACH-000246,-0.1216066674115992
ACH-000248,-0.01267110184859853
ACH-000250,0.018572938074594054
ACH-000251,-0.5741782996987131
ACH-000252,0.12804309881565604
ACH-000253,0.04100600668477141
ACH-000255,-0.0784178581464866
ACH-000256,-0.03829691186069577
ACH-000257,0.08467234924095947
ACH-000258,0.04804558758706229
ACH-000259,-0.030794248524873676
ACH-000260,-0.05215743569638966
ACH-000261,-0.006251906974480692
ACH-000262,-0.257840796454513
ACH-000263,-0.020434001089908203
ACH-000264,0.029730804071652725
ACH-000265,-0.13998432233215882
ACH-000266,-0.15891393518661695
ACH-000272,-0.06441730567273281
ACH-000274,0.03945780412146272
ACH-000277,-0.09383883408099727
ACH-000278,-0.22101728930961645
ACH-000279,0.09324146801332607
ACH-000280,-0.2375472152360409
ACH-000281,0.043945296377354885
ACH-000288,0.03794371648643522
ACH-000291,-0.22871061507775914
ACH-000293,-0.365602313253624
ACH-000294,-0.021770431239893445
ACH-000295,-0.11180491378646436
ACH-000296,0.13635420510532906
ACH-000302,-0.16201098715133974
ACH-000304,0.08676170566417997
ACH-000307,0.053163907081660376
ACH-000308,-0.1554445326990275
ACH-000310,0.009663705271217366
ACH-000311,-0.011789874661167082
ACH-000312,0.01890721912723688
ACH-000315,-0.16586226109961302
ACH-000316,-0.007992620624806742
ACH-000317,0.18594052540214132
ACH-000318,-0.14409947430672482
ACH-000319,-0.19273885010800024
ACH-000320,0.060575655669729625
ACH-000322,0.3290264585915913
ACH-000323,-0.05938927251768843
ACH-000324,-0.0567973889397271
ACH-000329,-0.009763778014692808
ACH-000330,-0.0484431393928323
ACH-000331,-0.021471755379913655
ACH-000332,-0.18646130763389032
ACH-000334,0.0166359253882012
ACH-000335,-0.0984518528399556
ACH-000336,-0.14710400468295046
ACH-000337,-0.239261173265696
ACH-000338,-0.013372778705330018
ACH-000339,-0.05802522064134994
ACH-000341,-0.02142699032181155
ACH-000348,-0.06654140191853558
ACH-000350,-0.06623021217653087
ACH-000352,-0.08061522617788845
ACH-000356,-0.12978775137970722
ACH-000361,-0.14847683941369727
ACH-000362,-0.20114023246598686
ACH-000363,0.0319140383848768
ACH-000364,0.17162277988586028
ACH-000365,0.043165577148107835
ACH-000366,-0.12070265340263472
ACH-000368,0.049302811635087984
ACH-000374,0.07859985880875671
ACH-000375,0.004269638303785438
ACH-000376,0.09244238211077624
ACH-000381,-0.1658569152333337
ACH-000383,-0.06807421102048512
ACH-000387,0.18077233705145765
ACH-000389,0.018079386004627947
ACH-000390,0.04447302158828217
ACH-000393,-0.01727638115132681
ACH-000395,-0.03147250965970832
ACH-000396,0.1627422811959502
ACH-000397,-0.15453299410910398
ACH-000401,-0.15242580990012322
ACH-000402,-0.0605183838212213
ACH-000403,-0.06955475734520074
ACH-000404,-0.09683908350217094
ACH-000406,-0.02408259709294926
ACH-000407,0.11249320926673027
ACH-000408,-0.061160121741292164
ACH-000410,-0.018393356282983855
ACH-000411,0.02382402911855795
ACH-000414,-0.021471109313464427
ACH-000415,0.08106634725930444
ACH-000416,0.008857859608059425
ACH-000420,-0.17964967562638798
ACH-000421,0.08769610449688321
ACH-000424,-0.026266655632992138
ACH-000425,0.02738758022459412
ACH-000426,-0.11545054955690735
ACH-000427,0.10116753138764144
ACH-000433,0.114040010794459
ACH-000435,0.29704962277610875
ACH-000436,-0.07714322295312409
ACH-000444,0.05939826860511064
ACH-000445,-0.12402996919986498
ACH-000448,0.03719958937315802
ACH-000450,-0.056897488585959076
ACH-000452,0.052456287119653285
ACH-000454,-0.2822281360662474
ACH-000458,-0.12265483021549466
ACH-000459,0.022135322025232912
ACH-000460,-0.07942885075145875
ACH-000461,-0.0023731081440166576
ACH-000463,-0.0557341998076942
ACH-000464,0.12399563969579475
ACH-000466,0.010910401936978582
ACH-000467,0.013573962429334304
ACH-000468,-0.08987498055239829
ACH-000469,-0.05190939222450824
ACH-000470,-0.2091485515686283
ACH-000471,-0.02424517458655628
ACH-000472,-0.09263246253473527
ACH-000473,0.009357272926785886
ACH-000475,-0.015834677441365567
ACH-000476,0.033856738236315714
ACH-000477,-0.07063148670417471
ACH-000479,0.2482232995242211
ACH-000480,-0.03756109095186585
ACH-000481,0.07564371179036979
ACH-000483,0.018830382560032083
ACH-000484,-0.2784582082917034
ACH-000485,0.0605475031543627
ACH-000486,-0.2251154664716017
ACH-000487,-0.02155768610171949
ACH-000488,0.042154022472116255
ACH-000490,-0.14286287082593654
ACH-000491,-0.17649909609061332
ACH-000495,0.14659159013820447
ACH-000496,-0.08360526920032388
ACH-000499,-0.5920579366332106
ACH-000500,0.3911849077002035
ACH-000502,-0.1547145694545717
ACH-000503,-0.10250883158873013
ACH-000505,-0.05667108265777816
ACH-000507,-0.06560854876194044
ACH-000510,-0.27816194218659385
ACH-000511,-0.07448083270215343
ACH-000512,-0.05162955926947302
ACH-000516,-0.12158584108742965
ACH-000517,-0.0366591221140681
ACH-000518,0.06717362453901342
ACH-000520,-0.17812088266511095
ACH-000521,-0.2880095132090654
ACH-000522,-0.03095697894870555
ACH-000524,-0.1660364813168936
ACH-000527,-0.11920055587046192
ACH-000528,-0.0041851995880555935
ACH-000537,0.03195012452697043
ACH-000541,0.07441137615936039
ACH-000542,0.005783288221051845
ACH-000544,0.14851181382746165
ACH-000545,0.10593014950631846
ACH-000547,-0.2450227307039181
ACH-000548,-0.06998876632022777
ACH-000549,-0.13725333410993149
ACH-000550,0.09152961474611206
ACH-000552,-0.051805625389412274
ACH-000556,-0.11776579461772095
ACH-000557,0.07186600354239253
ACH-000569,-0.2692795817374931
ACH-000570,0.04546528105066152
ACH-000571,-0.14478705914246714
ACH-000573,-0.06446233928211971
ACH-000576,0.03706042355832792
ACH-000579,-0.1118150820316394
ACH-000580,0.07794260855720725
ACH-000584,-0.14075396981735488
ACH-000585,-0.04183452398866491
ACH-000588,-0.11064552817478418
ACH-000589,-0.057442842312189074
ACH-000591,-0.029687009365014724
ACH-000593,-0.08026517144422922
ACH-000600,0.018481916559480192
ACH-000601,-0.045860864000119454
ACH-000605,-0.11940796012099385
ACH-000606,-0.0758767616189399
ACH-000608,-0.024743857089119702
ACH-000614,-0.09868936106840163
ACH-000616,-0.012777910460686749
ACH-000618,-0.07288359369436889
ACH-000619,0.14487363242243914
ACH-000620,-0.08531904141548223
ACH-000621,-0.02404892735238719
ACH-000622,0.046642633699232265
ACH-000623,6.467901697981264e-05
ACH-000624,-0.05319128658977183
ACH-000627,0.03245220458912396
ACH-000630,0.03905113551491874
ACH-000631,0.05862192658938361
ACH-000632,-0.04304267780062925
ACH-000633,0.00589888483326335
ACH-000637,-0.07266401129906616
ACH-000638,-0.1053655903329585
ACH-000646,-0.2313769159494227
ACH-000647,0.02037061768992478
ACH-000648,-0.04130971240405857
ACH-000649,-0.0678586653511874
ACH-000651,-0.02710121473693911
ACH-000652,0.048835678096378066
ACH-000653,0.08130370427547384
ACH-000657,-0.07617540494690668
ACH-000658,-0.1356611246187047
ACH-000661,-0.2530326677921181
ACH-000662,0.008025741142382083
ACH-000663,-0.09033989288839238
ACH-000665,0.015638406618970827
ACH-000671,-0.07579915417701784
ACH-000672,-0.4168658670586881
ACH-000673,-0.012382305461140771
ACH-000676,0.057164500476384515
ACH-000677,-0.09474049649686077
ACH-000681,-0.2770054858156697
ACH-000683,0.08260446981845315
ACH-000684,0.057803909117578066
ACH-000688,-0.08747930997465991
ACH-000693,0.011117686779397371
ACH-000694,-0.15452997047274342
ACH-000695,-0.06849925748938802
ACH-000696,-0.09516678314312664
ACH-000697,0.04902441735579875
ACH-000699,0.0003081238129563864
ACH-000701,-0.05959546752673685
ACH-000706,-0.059699675538436685
ACH-000711,-0.08812735474713775
ACH-000713,-0.2456157000804625
ACH-000714,0.019996618530813862
ACH-000718,0.15959317084255056
ACH-000720,-0.04156714617609261
ACH-000721,-0.10004049078435448
ACH-000724,-0.15539916797262346
ACH-000725,0.06646305518043384
ACH-000732,-0.019475623832690768
ACH-000734,-0.12029338665762945
