,NPM3 (10360)
ACH-000004,-0.44914626197952384
ACH-000005,-0.22911968871190214
ACH-000007,-0.3203603271883436
ACH-000009,-0.2305524080833409
ACH-000011,-0.35073605441768896
ACH-000012,-0.3813064490120257
ACH-000013,-0.29469702861194835
ACH-000014,-0.11208725246224877
ACH-000015,-0.13337797777256394
ACH-000017,-0.20197886865477052
ACH-000018,-0.4185235543974594
ACH-000019,-0.22539901674960866
ACH-000021,-0.2919984442645264
ACH-000022,-0.3202159064016348
ACH-000025,-0.5098253754978396
ACH-000028,-0.27514025688863825
ACH-000030,-0.39628290909213454
ACH-000035,-0.5720754412573579
ACH-000036,-0.5203028850045825
ACH-000037,-0.20444909742941095
ACH-000039,-0.28237263421624315
ACH-000040,-0.5099056038707565
ACH-000041,-0.3475432467965273
ACH-000042,-0.36149060806944255
ACH-000045,-0.4066610036772287
ACH-000047,-0.22025603117857254
ACH-000052,-0.5557334809743796
ACH-000053,-0.2613384151648297
ACH-000054,-0.2941920530339263
ACH-000055,-0.4176676352488487
ACH-000060,-0.5476059212355711
ACH-000067,-0.5735535225414593
ACH-000070,-0.25547766477647377
ACH-000075,-0.019129720425803867
ACH-000078,-0.3861049422825827
ACH-000082,-0.2990416309429733
ACH-000085,-0.433133905705212
ACH-000086,-0.5393094879588817
ACH-000087,-0.2666619636735442
ACH-000092,-0.36740653188103994
ACH-000095,-0.26508271323842997
ACH-000097,-0.1979043709399975
ACH-000098,-0.3506247116504241
ACH-000099,-0.34606156123709403
ACH-000108,-0.3830159570520555
ACH-000113,-0.29744925725058435
ACH-000116,-0.3322962886544697
ACH-000118,-0.5190781508908342
ACH-000120,-0.3976679499593534
ACH-000123,-0.4582082504245623
ACH-000127,-0.3512592263095625
ACH-000128,-0.2954933158769979
ACH-000132,-0.4690916916673801
ACH-000133,-0.268465163426192
ACH-000137,-0.4822531588642932
ACH-000138,-0.413395663861761
ACH-000142,-0.32964184877406705
ACH-000143,-0.3527590556416789
ACH-000146,-0.2000962995635848
ACH-000148,-0.4840148072188318
