,KDELR2 (11014)
ACH-000004,0.17307317643345002
ACH-000005,-0.05087874061375352
ACH-000007,-0.055297569799048735
ACH-000009,-0.1629662006214884
ACH-000011,-0.11290695006725805
ACH-000012,-0.007673202518554052
ACH-000013,-0.1106713621043204
ACH-000014,-0.08066900531133059
ACH-000015,0.05488775357487245
ACH-000017,0.07437551803322515
ACH-000018,-0.09362302275697
ACH-000019,0.10677772339620607
ACH-000021,0.0007942251023286043
ACH-000022,-0.04137155812639353
ACH-000025,-0.09943408441736047
ACH-000028,-0.0287107746046036
ACH-000030,0.151898251058338
ACH-000035,0.18486719857615705
ACH-000036,-0.2545050755917248
ACH-000037,0.020336938404079304
ACH-000039,-0.11173195724520296
ACH-000040,0.08157853336452618
ACH-000041,0.06466144750068738
ACH-000042,-0.016852560660337967
ACH-000045,0.19694657512352165
ACH-000047,-0.01595201327516341
ACH-000052,0.09279575925591428
ACH-000053,0.0338107805641983
ACH-000054,-0.09554630816240753
ACH-000055,-0.181121934784467
ACH-000060,-0.10257145640705492
ACH-000067,0.10866038781825907
ACH-000070,-0.016002006843077926
ACH-000075,-0.35282508629747944
ACH-000078,0.07701554550327645
ACH-000082,-0.08036598351933444
ACH-000085,-0.11463200719765115
ACH-000086,-0.135024735145816
ACH-000087,-0.09557064902317823
ACH-000092,-0.4856090390379591
ACH-000095,0.0118800701363118
ACH-000097,0.037436546869897634
ACH-000098,-0.015212581725651191
ACH-000099,-0.04322790281197731
ACH-000108,-0.2622030449160977
ACH-000113,0.020247587861670663
ACH-000116,-0.04167073115485001
ACH-000118,0.22221367924694893
ACH-000120,0.048858751130142326
ACH-000123,0.027275247582652654
ACH-000127,0.11733574431472416
ACH-000128,-0.12434431710647048
ACH-000132,0.01756303997398231
ACH-000133,-0.1821966136870424
ACH-000137,0.031430924265538916
ACH-000138,0.02301794177132689
ACH-000142,-0.10530109296193332
ACH-000143,-0.2084906319784737
ACH-000146,0.08963381733773629
ACH-000148,0.03670154878905707
ACH-000150,0.1336068999049983
ACH-000152,-0.10876766552553024
ACH-000153,-0.31822687767174396
ACH-000159,-0.001630711735593975
ACH-000160,0.049897637702446006
ACH-000163,0.2650236343137643
ACH-000167,-0.15658261899713768
ACH-000168,0.04653551267398518
ACH-000169,0.001957185168835293
ACH-000178,-0.015066931854592734
ACH-000183,0.11755035048147836
