,NUP153 (9972)
ACH-000004,-0.3606081622422815
ACH-000005,-0.8379006950059787
ACH-000007,-0.5556574726304269
ACH-000009,-0.6433940433283463
ACH-000011,-0.6389924214383323
ACH-000012,-0.5349304688163957
ACH-000013,-0.949658988199128
ACH-000014,-0.547246372567722
ACH-000015,-0.3528495532722705
ACH-000017,-0.6199986717419552
ACH-000018,-0.6658359603059434
ACH-000019,-0.5746186608004334
ACH-000021,-0.6254979832281595
ACH-000022,-0.4642176800635
ACH-000025,-0.5466136206088225
ACH-000028,-0.5268941262473992
ACH-000030,-0.4973095931590169
ACH-000035,-0.6753243053572017
ACH-000036,-0.5985969315270718
ACH-000037,-0.3977480804250203
ACH-000039,-0.4224212188844304
ACH-000040,-0.4788106363851168
ACH-000041,-0.4549930714569377
ACH-000042,-0.4582775808188857
ACH-000045,-0.5050522883276816
ACH-000047,-0.9314962789143834
ACH-000052,-0.4417128499704249
ACH-000053,-0.3983205405690117
ACH-000054,-0.5531443586821448
ACH-000055,-0.5350122023323717
ACH-000060,-0.6292941008784023
ACH-000067,-0.4847748948070134
ACH-000070,-0.4265866302867334
ACH-000075,-0.5071016238341615
ACH-000078,-0.32226495045773845
ACH-000082,-0.7096789633574782
ACH-000085,-0.956674615379028
ACH-000086,-0.5616737284691422
ACH-000087,-0.6850665227258206
ACH-000092,-0.3373834514160445
ACH-000095,-0.4792115939287293
ACH-000097,-0.6855434046793311
ACH-000098,-0.4703592816720234
ACH-000099,-0.4533103966737396
ACH-000108,-0.7129732141101804
ACH-000113,-0.5055798945057645
ACH-000116,-0.5281684153273161
ACH-000118,-0.8048686066626162
ACH-000120,-0.6213471913516208
ACH-000123,-0.513156152001402
ACH-000127,-0.6837762439899667
ACH-000128,-0.346330985406281
ACH-000132,-0.4855460256698029
ACH-000133,-0.656731916232826
ACH-000137,-0.4355957172947141
ACH-000138,-0.4204552437616555
ACH-000142,-0.5404844394778258
ACH-000143,-0.6815830855866851
ACH-000146,-0.6676800048968008
ACH-000148,-0.4577794343192821
ACH-000150,-0.4849496446755104
ACH-000152,-0.28300823252497703
ACH-000153,-0.9380399112879622
ACH-000159,-0.4422866969013645
ACH-000160,-0.5643185774329144
ACH-000163,-0.4265619377075444
ACH-000167,-0.7219415044476768
ACH-000168,-0.4811663793657436
ACH-000169,-0.5856199322820403
ACH-000178,-0.7419667299375384
ACH-000183,-0.26917486502889
ACH-000188,-0.4109399552772903
ACH-000189,-0.5139609542004498
ACH-000190,-0.6805831427259198
ACH-000198,-0.5737191370311863
ACH-000203,-0.37180451376310414
ACH-000204,-0.6130114694739734
ACH-000206,-0.3230849325236024
ACH-000207,-0.5730343214038462
ACH-000208,-0.4155998327006923
ACH-000210,-0.5221635161274621
ACH-000211,-0.3503218074345228
ACH-000215,-0.3802506670610959
ACH-000221,-0.5224740731094706
ACH-000222,-0.5540736630583457
ACH-000223,-0.6932497369323283
ACH-000226,-0.4059414720031078
ACH-000227,-0.5273168922889901
ACH-000228,-0.8664641139427741
ACH-000231,-0.5373272793893664
ACH-000232,-0.45505939141501894
ACH-000233,-0.221441046401985
ACH-000234,-0.5391214532232734
ACH-000235,-0.6117299036200095
ACH-000237,-0.3418263439169947
ACH-000238,-0.4562714547772943
ACH-000242,-0.733222474287038
ACH-000243,-0.5602674488906599
ACH-000244,-0.4613556638274116
ACH-000246,-0.5909852766111706
ACH-000248,-0.7394041792526004
ACH-000250,-0.29718703752451114
ACH-000251,-0.4761452635621167
ACH-000252,-0.4602992701287994
ACH-000253,-0.7302895338285407
ACH-000255,-0.5617533098742836
ACH-000256,-0.5276071628543929
ACH-000257,-0.31241233540207425
ACH-000258,-0.4709164830803509
ACH-000259,-0.6238638831647542
ACH-000260,-0.5102494031020021
ACH-000261,-0.4744684217885505
ACH-000262,-0.7493369720402697
ACH-000263,-0.5410433596511411
ACH-000264,-0.6574980495269709
ACH-000265,-0.6176194371175683
ACH-000266,-0.7232406601483267
ACH-000272,-0.32790513126885196
ACH-000274,-0.4673976272546619
ACH-000277,-0.3984611747580095
ACH-000278,-0.6251370305928295
ACH-000279,-0.5886566870391847
ACH-000280,-0.5406222080550545
ACH-000281,-0.2444136873821785
ACH-000288,-0.47417177581272
ACH-000291,-0.6376941406939332
ACH-000293,-0.4726730935047439
ACH-000294,-0.4525252498119832
ACH-000295,-0.543134346270245
ACH-000296,-0.619879988116375
ACH-000302,-0.5911630138014611
ACH-000304,-0.6430058661056225
ACH-000307,-0.8135716302016942
ACH-000308,-0.49157329802483
ACH-000310,-0.28622224968439525
ACH-000311,-0.7005293548264976
ACH-000312,-0.5293891218490303
ACH-000315,-0.3761685332871991
ACH-000316,-0.6750523264371993
ACH-000317,-0.6244718878023868
ACH-000318,-0.6854791932925273
ACH-000319,-0.395382027561392
ACH-000320,-0.5648786901447124
ACH-000322,-0.7001632892938359
ACH-000323,-0.3163235999775928
ACH-000324,-0.5215299050718726
ACH-000329,-0.4365151765375521
ACH-000330,-0.6752643659587113
ACH-000331,-0.8151689066015503
ACH-000332,-0.7274106046596402
ACH-000334,-0.4439389482410299
ACH-000335,-0.6162126692496859
ACH-000336,-0.5406288560081951
ACH-000337,-0.7372920171056854
ACH-000338,-0.8253356613700774
ACH-000339,-0.7554434340369571
ACH-000341,-0.5256928156606476
ACH-000348,-0.6054286465772735
ACH-000350,-0.5553751840888387
ACH-000352,-0.38407435087139385
ACH-000356,-0.4266731203750542
ACH-000361,-0.7139690582582254
ACH-000362,-0.4651329436819152
ACH-000363,-0.5199033184326758
ACH-000364,-0.700873792344473
ACH-000365,-0.6624806010212463
ACH-000366,-0.3831967135104021
ACH-000368,-0.5343244530684783
ACH-000374,-0.5704080060071659
ACH-000375,-0.5608418906128918
ACH-000376,-0.34621205816900325
ACH-000381,-0.4824597709068242
ACH-000383,-0.3271709077164593
ACH-000387,-0.2979794240241681
ACH-000389,-0.4779393886228597
ACH-000390,-0.2734844931376759
ACH-000393,-0.7269364913071181
ACH-000395,-0.26860520593850123
ACH-000396,-0.6065160123970961
ACH-000397,-0.6164038506678681
ACH-000401,-0.6788725689664232
ACH-000402,-0.4875932902650117
ACH-000403,-0.7025634768042055
ACH-000404,-0.2540970192319139
ACH-000406,-0.6045261829295245
ACH-000407,-0.17076199567118694
ACH-000408,-0.4345090578839547
ACH-000410,-0.5103585460603887
ACH-000411,-0.5688856114495295
ACH-000414,-0.7227896863587927
ACH-000415,-0.4574857519165969
ACH-000416,-0.7103712349882543
ACH-000420,-0.7954227208361688
ACH-000421,-0.6920132960947759
ACH-000424,-0.5121738120828774
ACH-000425,-0.5197864456936255
ACH-000426,-0.5981405458533928
ACH-000427,-0.77100668546534
ACH-000433,-0.5853089691348612
ACH-000435,-1.0109600255833893
ACH-000436,-0.4597516215989559
ACH-000444,-0.6227057379465621
ACH-000445,-0.5154296785888088
ACH-000448,-0.8132646934080785
ACH-000450,-0.7567322919804564
ACH-000452,-0.3797135024661947
ACH-000454,-0.4892690211105657
ACH-000458,-1.0438799482764016
ACH-000459,-0.4768465359827112
ACH-000460,-0.5998414219904651
ACH-000461,-0.6082320501555267
ACH-000463,-0.6443291723702207
ACH-000464,-0.4719810904617052
ACH-000466,-0.4908122997461993
ACH-000467,-0.6739215147430793
ACH-000468,-0.6157984385440204
ACH-000469,-0.4368640597112364
ACH-000470,-0.6472756445060568
ACH-000471,-0.4772319773286064
ACH-000472,-0.44635178249847
ACH-000473,-0.6177342632590602
ACH-000475,-0.3793633993093073
ACH-000476,-0.6021196368301289
ACH-000477,-0.2292888353651813
ACH-000479,-0.43954367807547656
ACH-000480,-0.6821273806061482
ACH-000481,-0.5260393083673937
ACH-000483,-1.0196302697228998
ACH-000484,-0.40181950759803786
ACH-000485,-0.4273708303219282
ACH-000486,-0.4807540004225921
ACH-000487,-0.2304304750223698
ACH-000488,-0.4981245430231628
ACH-000490,-0.391923146864874
