,TGDS (23483)
ACH-000004,0.06877273533539034
ACH-000005,0.032912277810323035
ACH-000007,0.043161164127098486
ACH-000009,0.021072206365183827
ACH-000011,-0.17313131062731402
ACH-000012,-0.03207209856995217
ACH-000013,0.006479808838217167
ACH-000014,0.15990678392248184
ACH-000015,0.033014848209799566
ACH-000017,-0.020061416252836112
ACH-000018,0.11664450056964562
ACH-000019,-0.04750497251286745
ACH-000021,0.061394444921652525
ACH-000022,0.03868082671368337
ACH-000025,0.1024753102569752
ACH-000028,0.07135659534040724
ACH-000030,-0.013007044075101993
ACH-000035,0.11717259690955713
ACH-000036,-0.026027239557905854
ACH-000037,-0.01804356281390859
ACH-000039,-0.13049015501942882
ACH-000040,0.02581845956465884
ACH-000041,-0.20869355853217805
ACH-000042,-0.0897629481337713
ACH-000045,0.002399797973642873
ACH-000047,0.07330264238142284
ACH-000052,-0.009760480745770088
ACH-000053,-0.08959801412762299
ACH-000054,-0.09198945994619508
ACH-000055,0.22379603714302168
ACH-000060,-0.21292527170487247
ACH-000067,-0.13396158250864368
ACH-000070,0.18167760284388698
ACH-000075,0.0010923367679815284
ACH-000078,-0.14650897756728812
ACH-000082,-0.08343069684561462
ACH-000085,-0.07836860400380002
ACH-000086,-0.07584537644581206
ACH-000087,0.16765459950075945
ACH-000092,0.03718956333653582
ACH-000095,-0.15705053673548927
ACH-000097,0.06674510951514054
ACH-000098,0.049866610692599504
ACH-000099,0.008917346277826713
ACH-000108,0.009371322473558184
ACH-000113,-0.16032547544719108
ACH-000116,-0.06606617330681289
ACH-000118,-0.04371348593900288
ACH-000120,-0.15490178087983006
ACH-000123,0.07441769015450038
ACH-000127,0.07282567241821503
ACH-000128,-0.01904625584835656
ACH-000132,-0.07113468447980381
ACH-000133,0.06381403360905866
ACH-000137,0.05626993185965192
ACH-000138,0.003381020591995812
ACH-000142,0.07035683815740948
ACH-000143,-0.11000706441525253
ACH-000146,-0.11169111184058084
ACH-000148,-0.02877369113607328
ACH-000150,-0.039618860305725784
ACH-000152,-0.0355263127730537
ACH-000153,-0.021704841110922045
ACH-000159,-0.02625715342615466
