,MBIP (51562)
ACH-000004,-0.1909139084127911
ACH-000005,0.049731104401141264
ACH-000007,-0.07862971453723606
ACH-000009,0.061252833040077975
ACH-000011,-0.01816544966243966
ACH-000012,0.13812037242051065
ACH-000013,0.08182370704754367
ACH-000014,0.11892779756220098
ACH-000015,0.11198951299087603
ACH-000017,-0.06468645755139275
ACH-000018,-0.15735030205524714
ACH-000019,-0.1576227822002074
ACH-000021,0.03238829068477252
ACH-000022,0.0003314341653567692
ACH-000025,0.018061138779047515
ACH-000028,-0.1177264383642712
ACH-000030,-0.08064312308079771
ACH-000035,0.061657717121072236
ACH-000036,-0.10178774494458316
ACH-000037,0.06968360964451609
ACH-000039,0.11908961758650405
ACH-000040,0.1544039360199115
ACH-000041,-0.23231390125746945
ACH-000042,0.07487916131287252
ACH-000045,-0.16402098556699346
ACH-000047,-0.24442792830555296
ACH-000052,-0.2621941937404691
ACH-000053,0.13511058567174966
ACH-000054,0.11102992690791612
ACH-000055,0.05412095751367857
ACH-000060,-0.06628201030374446
ACH-000067,-0.03509846734460458
ACH-000070,-0.07746956575380608
ACH-000075,0.07710890431207806
ACH-000078,0.04512084524702605
ACH-000082,0.013616989813951205
ACH-000085,-0.10082313179413424
ACH-000086,0.03302725363435625
ACH-000087,-0.268153133476508
ACH-000092,-0.00956097629383366
ACH-000095,-0.0492426359505271
ACH-000097,-0.27519002618997274
ACH-000098,-0.07160436441321144
ACH-000099,0.04100400549739466
ACH-000108,-0.023875653051720704
ACH-000113,-0.1565822928433763
ACH-000116,-0.13189186176487938
ACH-000118,0.15041468887705425
ACH-000120,0.030354625567308263
ACH-000123,-0.08384423448049651
ACH-000127,-0.08574632142142563
ACH-000128,0.016903964926322294
ACH-000132,0.029782807649890768
ACH-000133,-0.04115363532911996
ACH-000137,-0.12265125539324255
ACH-000138,0.11415459834951935
ACH-000142,0.05416551399605533
ACH-000143,0.15522586652536138
ACH-000146,0.04774988983555483
ACH-000148,-0.06557810848866034
ACH-000150,0.2240599720862653
ACH-000152,-0.09581152039739113
ACH-000153,0.03796658497713471
ACH-000159,-0.08187487172298759
ACH-000160,0.16028060472009895
ACH-000163,-0.02728108478188206
ACH-000167,0.6556446954343905
ACH-000168,0.19534335061739408
ACH-000169,-0.01637855169525884
ACH-000178,-0.04286240082716833
ACH-000183,-0.08448068821484074
ACH-000188,0.08764471537872337
ACH-000189,-0.05220696500267909
ACH-000190,0.2801544127962463
ACH-000198,-0.09749933642862738
ACH-000203,-0.017672092627517986
ACH-000204,-0.0922925080387614
ACH-000206,0.0284690451178752
ACH-000207,-0.057964260140272485
ACH-000208,0.17408839175575674
ACH-000210,-0.09620027364943394
ACH-000211,-0.08284924590611334
ACH-000215,0.031215869366076912
ACH-000221,0.017118409099461142
ACH-000222,0.028383485590759868
ACH-000223,0.015938953292354598
ACH-000226,0.01958665336632004
ACH-000227,0.058212699581139574
ACH-000228,-0.08443375301514296
ACH-000231,-0.08235339732451022
ACH-000232,0.005796021286671413
ACH-000233,-0.04838784156413111
ACH-000234,0.07901223150179308
ACH-000235,-0.07898555192632421
ACH-000237,0.0023833713529045984
ACH-000238,0.011869793472252605
ACH-000242,-0.27331300741853
ACH-000243,-0.10737535051076247
ACH-000244,0.2613733561868273
ACH-000246,-0.30499423662992325
ACH-000248,-0.20125359778053534
ACH-000250,-0.005275024012421651
ACH-000251,0.10051607500894956
ACH-000252,0.0256069378972242
ACH-000253,0.005508193327416032
ACH-000255,-0.11539395031861405
ACH-000256,0.13389702508288626
ACH-000257,-0.16313384801895298
ACH-000258,-0.1293542254534268
ACH-000259,-0.05735376596375093
ACH-000260,-0.20819454142972071
ACH-000261,-0.06747625092665832
ACH-000262,-0.0283762648936158
ACH-000263,0.07050560741773658
ACH-000264,-0.020180538390506632
ACH-000265,-0.00752530636888328
ACH-000266,0.007281627510990306
ACH-000272,-0.16267224144036466
ACH-000274,0.036359101405957724
ACH-000277,-0.183141079821089
ACH-000278,-0.044986295834180116
ACH-000279,-0.056689497099834965
ACH-000280,0.15876571819371893
ACH-000281,0.11021040714554746
ACH-000288,0.05923561391596671
ACH-000291,-0.1849501285736633
ACH-000293,0.05478580170603736
