,TEAD1 (7003)
ACH-000004,-0.009623257687312349
ACH-000005,-0.10542699337546974
ACH-000007,-0.1620334849809499
ACH-000009,-0.04482107184417949
ACH-000011,-0.4256506806469528
ACH-000012,-0.12107505936307113
ACH-000013,-0.1271652816093261
ACH-000014,-0.04674330545554115
ACH-000015,-0.1753850053698189
ACH-000017,-0.17223491493668155
ACH-000018,-0.5540542884060242
ACH-000019,-0.038522599372055384
ACH-000021,-0.06537764227988062
ACH-000022,0.021153338055129912
ACH-000025,-0.5268637289936079
ACH-000028,-0.10435566125069264
ACH-000030,-0.6386254599707467
ACH-000035,-0.10913290376827538
ACH-000036,-0.4831983317856761
ACH-000037,0.33010392918662146
ACH-000039,0.1203413430334571
ACH-000040,-0.01730227103725177
ACH-000041,0.20093509241066734
ACH-000042,-0.3184119462807637
ACH-000045,-0.056713824540748276
ACH-000047,-0.24064886079769546
ACH-000052,-0.06734315563262783
ACH-000053,0.1386653419520783
ACH-000054,-0.0832334305817775
ACH-000055,0.1002091396902232
ACH-000060,-0.5292784823615498
ACH-000067,-0.5207564364507187
ACH-000070,0.0895185313871838
ACH-000075,-0.037382066424617284
ACH-000078,-0.22315694396181607
ACH-000082,-0.4377883087942997
ACH-000085,-0.007943010588431342
ACH-000086,-0.6547478211377881
ACH-000087,-0.03530477930163463
ACH-000092,-0.20644423529040395
ACH-000095,0.04730630363695496
ACH-000097,-0.02912766732807469
ACH-000098,-0.2703200581024229
ACH-000099,-0.2577962265470328
ACH-000108,-0.4527183354956703
ACH-000113,-0.12744108566841714
ACH-000116,0.16817837663561744
ACH-000118,-0.4968348012303645
ACH-000120,-0.2253342416166516
ACH-000123,-0.12033541134970835
ACH-000127,-0.5279138303293168
ACH-000128,-0.22439494554880074
ACH-000132,0.1648180325508809
ACH-000133,-0.01067585472432324
ACH-000137,-0.12836189806103418
ACH-000138,-0.4614886429737368
ACH-000142,-0.0831696531666693
ACH-000143,0.05670164340018
ACH-000146,0.11982121576553985
ACH-000148,0.04155767181434143
ACH-000150,-0.12190009482093425
ACH-000152,-0.11753020222905335
ACH-000153,-0.5442848825505223
ACH-000159,0.07235543506196014
ACH-000160,0.04187089184588082
ACH-000163,-0.3252168497536377
ACH-000167,-0.24356624579397426
ACH-000168,0.04045922633977659
ACH-000169,0.014249138900425784
ACH-000178,0.12609777198981784
ACH-000183,-0.06532402051364355
ACH-000188,-0.15120566796166027
ACH-000189,-0.3980305601329559
ACH-000190,-0.06711690867673491
ACH-000198,-0.13013913129211907
ACH-000203,-0.3494360349260011
ACH-000204,0.3598904207567851
ACH-000206,-0.09558307733964844
ACH-000207,-0.029927201123923983
ACH-000208,-0.1903689319297601
ACH-000210,-0.20839313206879664
ACH-000211,0.07134490593899796
ACH-000215,-0.28276347708660904
ACH-000221,-0.02494723182382292
ACH-000222,-0.17582069975156442
ACH-000223,-0.0627259859532446
ACH-000226,0.05684706961400541
ACH-000227,-0.18770063967063574
ACH-000228,0.18160787594332511
ACH-000231,-0.08919236614981198
ACH-000232,-0.7325165334838687
ACH-000233,-0.00658003031079396
ACH-000234,-0.3031490670476854
ACH-000235,-0.39498498021095135
ACH-000237,-0.330618260567026
ACH-000238,-0.284455188135232
ACH-000242,-0.3210464998693231
ACH-000243,0.013656645108165569
ACH-000244,-0.33735326847561264
ACH-000246,-0.2894820994956161
ACH-000248,-0.16503270776189086
ACH-000250,-0.3017905417266519
ACH-000251,-0.3918664769083792
ACH-000252,-0.014372429128023887
ACH-000253,-0.17086049580084714
ACH-000255,-0.00450769254695046
ACH-000256,-0.3778999846659781
ACH-000257,-0.33934528155483834
ACH-000258,0.15284217862348234
ACH-000259,-0.12492099177597844
ACH-000260,-0.04773986854077045
ACH-000261,-0.3476022963948357
ACH-000262,-0.12857911241695102
ACH-000263,-0.03421126100545356
ACH-000264,0.16156154621891392
ACH-000265,0.02259262586098489
ACH-000266,-0.5672022509374384
ACH-000272,0.010281613552158822
ACH-000274,-0.6259341661431627
ACH-000277,0.16041292688826958
ACH-000278,0.03273510537423175
ACH-000279,-0.009771507191931776
ACH-000280,-0.48069244125128
ACH-000281,-0.2333668979474104
ACH-000288,0.06552811532208991
ACH-000291,0.01294941298685694
ACH-000293,-0.25299131385666995
ACH-000294,0.14883472474846027
ACH-000295,0.04333015776651362
ACH-000296,-0.15612548443639734
ACH-000302,-0.05071045797643578
ACH-000304,0.1433211715953666
ACH-000307,-0.22176282539459696
ACH-000308,-0.2896529790671169
ACH-000310,-0.20743132119384872
ACH-000311,-0.3302082086795057
ACH-000312,0.03582853884503274
ACH-000315,-0.15440964324703554
ACH-000316,-0.4145597920101817
ACH-000317,-0.14144259161277475
ACH-000318,-0.09302725832525144
ACH-000319,-0.043513623727187485
ACH-000320,0.05408896254871903
ACH-000322,-0.07399463374992564
ACH-000323,-0.4137101156016516
ACH-000324,-0.1781358685617879
ACH-000329,0.14147914558328178
ACH-000330,0.17876234010994987
ACH-000331,-0.6008297810968543
ACH-000332,-0.5935001901159392
ACH-000334,-0.0977920787286642
ACH-000335,-0.26758946066271755
ACH-000336,-0.07315783278708696
ACH-000337,-0.03527867373545185
ACH-000338,0.3007494079163107
ACH-000339,-0.3901106888114027
ACH-000341,-0.06193531892426243
ACH-000348,-0.1774547811510299
ACH-000350,-0.25109251755743073
ACH-000352,-0.0039293436089412725
ACH-000356,-0.09606421415291523
ACH-000361,-0.8348950409496523
ACH-000362,-0.06050328550976373
ACH-000363,0.1798708097261289
ACH-000364,-0.3137327607170912
ACH-000365,-0.06534238841359304
ACH-000366,-0.05143489532146983
ACH-000368,-0.4143868227363279
ACH-000374,0.1577735969497058
ACH-000375,-0.10369049813912697
ACH-000376,-0.5164321382918112
ACH-000381,0.11821781475762952
ACH-000383,-0.4682108936007568
ACH-000387,0.03513521283948227
ACH-000389,-0.20968135311068706
ACH-000390,-0.013231782967612831
ACH-000393,-0.29942620482829874
ACH-000395,-0.4206716618892754
ACH-000396,-0.3869355124083416
ACH-000397,-0.5508261857938691
ACH-000401,-0.3118161539619498
ACH-000402,-0.13726285941738228
ACH-000403,-0.5606825739104961
ACH-000404,-0.5110706536735562
ACH-000406,0.050373065915401964
ACH-000407,-0.01731415691351836
ACH-000408,-0.2301675033997884
ACH-000410,0.047668695474309984
ACH-000411,-0.09557591059677456
ACH-000414,0.07819097738447825
ACH-000415,-0.1383464663374913
ACH-000416,-0.14421838858296948
ACH-000420,-0.24377364782800914
ACH-000421,-0.010689201862316509
ACH-000424,-0.07219726927643247
ACH-000425,0.22834647459538696
ACH-000426,-0.02194479932592336
ACH-000427,-0.015006146415484431
ACH-000433,-0.5937420714500389
ACH-000435,-0.1212828735219946
ACH-000436,0.004043353906079682
ACH-000444,-0.13162597181774185
ACH-000445,-0.04271021765995852
ACH-000448,0.02372376582210028
ACH-000450,-0.5388750904962724
ACH-000452,-0.05357835749753058
ACH-000454,-0.2485163244563223
ACH-000458,-0.4863292430810877
ACH-000459,0.1235354046261716
ACH-000460,-0.6167310682981803
ACH-000461,-0.206713122584998
ACH-000463,-0.04643714880717261
ACH-000464,-0.09076074152131393
ACH-000466,-0.8181891249527969
ACH-000467,0.3068103337417558
ACH-000468,-0.04625461336715975
ACH-000469,-0.05017039699641284
ACH-000470,-0.3614884471912075
ACH-000471,-0.13342930145503507
ACH-000472,-0.24724436152289356
ACH-000473,-0.20856885109613327
ACH-000475,0.05402365554743446
ACH-000476,-0.4639288879497838
ACH-000477,0.029281369977505845
ACH-000479,-0.4929945654150248
ACH-000480,0.0013189139165096198
ACH-000481,-0.02110940835106263
ACH-000483,0.08381391098508456
ACH-000484,-0.2041326595433696
ACH-000485,0.05947143297423758
ACH-000486,-0.4188128823160011
ACH-000487,0.010650210425090493
ACH-000488,-0.22720669557978102
ACH-000490,-0.2678160152876617
ACH-000491,-0.0206150486911135
ACH-000495,-0.1057260174623462
ACH-000496,-0.18134143063463265
ACH-000499,-0.08452494944021127
ACH-000500,-0.18619655350464992
ACH-000502,-0.3096264950600254
ACH-000503,0.09261214507045244
ACH-000505,-0.08440484641767698
ACH-000507,-0.3124523796894993
ACH-000510,-0.09697509215084163
ACH-000511,-0.3935381368435164
ACH-000512,0.04560646306397837
ACH-000516,-0.21682127513005967
ACH-000517,-0.5522175223904252
ACH-000518,-0.22322829894011084
ACH-000520,-0.00747465742338909
ACH-000521,-0.5483760401060304
ACH-000522,-0.26910023284553786
ACH-000524,0.12887614468769318
ACH-000527,-0.2939726800321385
ACH-000528,-0.1861615800256965
ACH-000537,-0.7899717296103425
ACH-000541,0.19972365643214915
ACH-000542,-0.1901268289403204
ACH-000544,-0.19950418484766744
ACH-000545,-0.27958782540398713
ACH-000547,-0.5834860045003933
ACH-000548,-0.3060387420658805
ACH-000549,-0.2511981851479246
ACH-000550,-0.5745025116058853
ACH-000552,-0.24277145067559314
ACH-000556,-0.2577402047999157
ACH-000557,0.3267578794981769
ACH-000569,-0.4515138803316575
ACH-000570,-0.5820747095652937
ACH-000571,-0.31196813211789465
ACH-000573,0.003295530218536285
ACH-000576,0.07595887912271515
ACH-000579,-0.008007183361442299
ACH-000580,0.06852235549936647
ACH-000584,0.09068237669926332
ACH-000585,-0.3258393770950185
ACH-000588,0.07130063137726889
ACH-000589,-0.1936576927921037
ACH-000591,-0.23260790727003045
ACH-000593,-0.02677430820903977
