,PSMD8 (5714)
ACH-000004,-0.8206781246802056
ACH-000005,-0.2744216899115237
ACH-000007,-0.1880667948964623
ACH-000009,-0.641171546883235
ACH-000011,-0.5260048007019487
ACH-000012,-0.5983817013414027
ACH-000013,-0.6073203723324958
ACH-000014,-0.4555375353857791
ACH-000015,-0.5946658577691297
ACH-000017,-0.61088755624782
ACH-000018,-0.5063280628024251
ACH-000019,-0.6487624498444677
ACH-000021,-0.7248566209791034
ACH-000022,-0.4108750257693636
ACH-000025,-0.6554674249555299
ACH-000028,-0.6029304511402499
ACH-000030,-0.5442812135643705
ACH-000035,-0.5646814027644689
ACH-000036,-0.3308143158511753
ACH-000037,-0.8323771860525527
ACH-000039,-0.23837832427641426
ACH-000040,-0.22988570009264636
ACH-000041,-0.6653935301279595
ACH-000042,-0.6054207744429827
ACH-000045,-0.4935997560278565
ACH-000047,-0.3932998573173783
ACH-000052,-0.6267361063413378
ACH-000053,-0.6918689191493104
ACH-000054,-0.6096241052347309
ACH-000055,-0.6719746708884834
ACH-000060,-0.5860704210840899
ACH-000067,-0.4049452763331704
ACH-000070,-0.5683226657302515
ACH-000075,-0.4937300292770551
ACH-000078,-0.6846200981670029
ACH-000082,-0.5985191921486432
ACH-000085,-0.6690221228910433
ACH-000086,-0.5327437679417897
ACH-000087,-0.3966277591505317
ACH-000092,-0.6458447606952673
ACH-000095,-0.6155734411997911
ACH-000097,-0.6192047415374966
ACH-000098,-0.5712478904695307
ACH-000099,-0.7449271573418972
ACH-000108,-0.5734349270870596
ACH-000113,-0.5500638565486828
ACH-000116,-0.6743196341764289
ACH-000118,-0.5987875161279465
ACH-000120,-0.6067384411873892
ACH-000123,-0.7211651545679293
ACH-000127,-0.6508890251155144
ACH-000128,-0.4111761164835384
ACH-000132,-0.4780611140196298
ACH-000133,-0.577473546599396
ACH-000137,-0.7970781779577846
ACH-000138,-0.5644580885019332
ACH-000142,-0.4424654637347519
ACH-000143,-0.7731449505566588
ACH-000146,-0.6446715927224909
ACH-000148,-0.4007369442463288
ACH-000150,-0.6640294158140849
ACH-000152,-0.4918938633493574
ACH-000153,-0.5920783047689859
ACH-000159,-0.42290801340639134
ACH-000160,-0.7064270782503087
ACH-000163,-0.5068708663718465
ACH-000167,1.0438828920004122
ACH-000168,-0.6276296502381552
ACH-000169,-0.6112834359011239
ACH-000178,-0.5081277555149011
ACH-000183,-0.7453373463624333
