,FSIP2 (401024)
ACH-000004,-0.16839552307588115
ACH-000005,-0.034631931884875636
ACH-000007,-0.0768788260393727
ACH-000009,-0.11455761677627145
ACH-000011,-0.17508153125013348
ACH-000012,-0.04554164290298876
ACH-000013,-0.09266109934002337
ACH-000014,0.003456895152145241
ACH-000015,-0.18315791575700527
ACH-000017,-0.1453381006595181
ACH-000018,0.01686230394577717
ACH-000019,-0.2665500828132041
ACH-000021,0.004450541812688151
ACH-000022,0.06409530723023256
ACH-000025,-0.1258801951110541
ACH-000028,-0.14012997672894945
ACH-000030,8.312736393346784e-05
ACH-000035,0.14181025687741633
ACH-000036,-0.08035109895548051
ACH-000037,-0.04680016540842569
ACH-000039,0.037000914244345685
ACH-000040,-0.12152419824538188
ACH-000041,-0.17973026978071016
ACH-000042,0.003672130116325654
ACH-000045,-0.12525420454027494
ACH-000047,-0.10599883962944803
ACH-000052,0.08052976434135156
ACH-000053,-0.0955762599896923
ACH-000054,-0.09114603406295832
ACH-000055,-0.0285658422380162
ACH-000060,-0.11521232708231208
ACH-000067,-0.1311197592366285
ACH-000070,-0.0053400084237981826
ACH-000075,-0.049315218822692866
ACH-000078,-0.1744418654160447
ACH-000082,-0.21516279203762512
ACH-000085,-0.13373278271049935
ACH-000086,-0.1349577250871708
ACH-000087,-0.3214290308978957
ACH-000092,-0.12867407728006547
ACH-000095,-0.1317923000328562
ACH-000097,-0.11953550302697916
ACH-000098,-0.11240879376484723
ACH-000099,-0.04618461057030671
ACH-000108,-0.06574946415456202
ACH-000113,-0.06062349215904485
ACH-000116,0.06634068628474589
ACH-000118,-0.07391230004666073
ACH-000120,-0.003893203186116176
ACH-000123,-0.039447044829620234
ACH-000127,-0.037119580367823535
ACH-000128,-0.13081714197006916
ACH-000132,-0.22160828064331564
ACH-000133,-0.1838447434230481
ACH-000137,-0.13616603415846373
ACH-000138,0.008611330208707123
ACH-000142,0.08670522142205557
ACH-000143,-0.1123303329251016
ACH-000146,-0.08531223853253335
ACH-000148,-0.0010684194049810462
ACH-000150,0.06755744859601844
ACH-000152,-0.12138159652465348
ACH-000153,-0.11089276192971556
ACH-000159,-0.13075700016932212
ACH-000160,-0.06670335667640255
ACH-000163,-0.06377057158659617
ACH-000167,0.02758505027846232
ACH-000168,0.1478117176130331
ACH-000169,-0.1510060065072541
ACH-000178,-0.13202914595063578
ACH-000183,-0.11913311257868285
ACH-000188,-0.06045465421948236
ACH-000189,-0.1986282967850541
ACH-000190,-0.10069670096773962
ACH-000198,-0.1405716929570385
ACH-000203,-0.18547855498533145
ACH-000204,-0.2812966044155926
ACH-000206,-0.04060862242763408
ACH-000207,-0.06919549499734971
ACH-000208,-0.27386565068756336
ACH-000210,0.08858183821530223
ACH-000211,-0.16100864134452794
ACH-000215,0.1243823501663372
ACH-000221,-0.06608940561113029
ACH-000222,-0.1848349623640464
ACH-000223,-0.22750206725105784
ACH-000226,-0.1222545162376504
ACH-000227,-0.19395231636337665
ACH-000228,-0.00160259060023328
ACH-000231,-0.02005780691495154
ACH-000232,-0.09115547317004573
ACH-000233,0.10880319513774282
ACH-000234,-0.2701471506251756
ACH-000235,-0.06652372151509142
ACH-000237,-0.0889877582002046
ACH-000238,0.011042433428278988
ACH-000242,0.19192101495311564
ACH-000243,-0.09652243516702784
ACH-000244,-0.07165567948535878
ACH-000246,-0.0580338566358784
ACH-000248,-0.0957338362088344
ACH-000250,-0.08641577981620151
ACH-000251,-0.07039706935148826
ACH-000252,-0.014108966828714032
ACH-000253,-0.00937873182004922
ACH-000255,-0.13866963101972204
ACH-000256,-0.03691264462950712
ACH-000257,-0.2435554184042624
ACH-000258,-0.008657598891481934
ACH-000259,-0.07601860992752582
ACH-000260,-0.11408834448615725
ACH-000261,-0.020043281987819468
ACH-000262,0.061908626837488975
ACH-000263,-0.15169071241075302
ACH-000264,-0.025539241261694948
ACH-000265,-0.2088856556629744
ACH-000266,-0.042329938609069424
ACH-000272,-0.0044298223072927155
ACH-000274,-0.17135783652930545
ACH-000277,0.03304275911245323
ACH-000278,-0.19774929852079445
ACH-000279,-0.12359735882584648
ACH-000280,0.08018787267375192
ACH-000281,-0.1376147724869675
ACH-000288,-0.060060028136848284
ACH-000291,-0.05505111920470642
ACH-000293,-0.06312050288537001
ACH-000294,-0.046411522492209895
ACH-000295,-0.00908799924644914
ACH-000296,-0.18238263199482074
ACH-000302,-0.0573466489134928
ACH-000304,-0.2314475168913297
ACH-000307,0.007840237189071437
ACH-000308,-0.11969204800960755
ACH-000310,-0.05164016425778003
ACH-000311,0.03545165570788663
ACH-000312,-0.007003179716741938
ACH-000315,-0.11733999448422705
ACH-000316,-0.10726993725191858
ACH-000317,-0.2686971230650441
ACH-000318,-0.05793392493161278
ACH-000319,0.03920454680197071
ACH-000320,-0.17239861861334727
ACH-000322,-0.23993649772267256
ACH-000323,0.02490935822798382
ACH-000324,-0.12604208286038787
ACH-000329,-0.12314703893766568
ACH-000330,-0.1089591208337342
ACH-000331,-0.2032311785342296
ACH-000332,-0.0946576095364558
ACH-000334,-0.18839423192830806
ACH-000335,-0.13443419041697385
ACH-000336,0.045347995666084766
ACH-000337,-0.07259200047738998
ACH-000338,0.08105854905247936
ACH-000339,-0.08302655816728409
ACH-000341,0.007812523082672676
ACH-000348,-0.1928431418229572
ACH-000350,-0.06989651826071001
ACH-000352,0.04203925502068879
ACH-000356,-0.12919463973066794
ACH-000361,-0.3755006743440957
ACH-000362,0.011558822132924858
ACH-000363,-0.15643661312422275
ACH-000364,-0.16658305039401908
ACH-000365,-0.026939585601633325
ACH-000366,0.01002298131686881
ACH-000368,0.0766441289242753
ACH-000374,-0.1596121826083136
ACH-000375,-0.2776630882865946
ACH-000376,-0.08799935464923382
ACH-000381,-0.059152542740124776
ACH-000383,-0.09047496849321117
ACH-000387,-0.1200950062214896
ACH-000389,-0.0465061728078219
ACH-000390,-0.07647282290618823
ACH-000393,-0.08719455139611568
ACH-000395,-0.17425306661467665
ACH-000396,-0.09322673033423337
ACH-000397,-0.034123226830710084
ACH-000401,-0.15056331419650212
ACH-000402,-0.3903584569492529
ACH-000403,-0.10568431617682704
ACH-000404,0.01789528249915497
ACH-000406,-0.12677626635407452
ACH-000407,-0.12094071129351705
ACH-000408,-0.034294330865367234
ACH-000410,-0.17338582667451355
ACH-000411,-0.1813832624180256
ACH-000414,-0.0988096763317899
ACH-000415,-0.052681020727302984
ACH-000416,-0.1095095063565312
ACH-000420,-0.055910123088046215
ACH-000421,-0.18498571015903675
ACH-000424,-0.07584254826590528
ACH-000425,-0.15706915742745034
ACH-000426,-0.17988433621551322
ACH-000427,-0.2122864036810124
ACH-000433,-0.04818251096756284
ACH-000435,-0.1653216503279928
ACH-000436,-0.0940691424607958
ACH-000444,-0.0304547668372033
ACH-000445,-0.2930477754967267
ACH-000448,-0.15458354898388935
ACH-000450,-0.221392082694418
ACH-000452,-0.022211442657428058
ACH-000454,-0.0903495727529957
ACH-000458,-0.02306776887343312
ACH-000459,0.03890925493743421
ACH-000460,-0.08185039905568192
ACH-000461,0.1651436200167326
ACH-000463,-0.032351592945622516
ACH-000464,-0.08834247720437484
ACH-000466,-0.08447461963429571
ACH-000467,-0.1590454914682496
ACH-000468,-0.09607143606927236
ACH-000469,-0.03041024937034997
ACH-000470,-0.040912870410558806
ACH-000471,-0.13524600769036432
ACH-000472,-0.08830992906272557
ACH-000473,0.0801209299077419
ACH-000475,-0.03532322719761586
ACH-000476,0.08863395538306422
ACH-000477,-0.3050138398096379
ACH-000479,-0.3769339937367393
ACH-000480,-0.09138158438234184
ACH-000481,0.0012365645870187052
ACH-000483,-0.06681538507136114
ACH-000484,-0.15318988861399954
ACH-000485,-0.028425451909302037
ACH-000486,-0.16571077650293947
ACH-000487,-0.06083715667851008
ACH-000488,-0.014782636567545696
ACH-000490,0.0095822729879276
ACH-000491,-0.16599917851396842
ACH-000495,-0.19692518441335125
ACH-000496,-0.21571517341557156
ACH-000499,-0.004127852245528902
ACH-000500,-0.025053183171011732
ACH-000502,-0.09095452607276887
ACH-000503,0.2474000223619345
ACH-000505,-0.19530272579818614
ACH-000507,-0.07033130593550116
ACH-000510,0.023315009201693358
ACH-000511,-0.19182476131556925
ACH-000512,-0.23415832748984616
ACH-000516,-0.30131711199637257
ACH-000517,-0.17534479915923182
ACH-000518,0.0478374928518036
ACH-000520,-0.14565378934111967
ACH-000521,-0.2056950959578766
ACH-000522,-0.07491353811571183
ACH-000524,-0.11141631650115226
ACH-000527,-0.0568549843920508
ACH-000528,0.0014830390643085325
ACH-000537,-0.13003357939508106
ACH-000541,0.10494972608943827
ACH-000542,-0.12159683781603205
ACH-000544,-0.0618517193615422
ACH-000545,-0.07212566071363145
ACH-000547,-0.06765841875529946
ACH-000548,-0.112098025293351
ACH-000549,-0.028494056780322543
ACH-000550,-0.027970899389065374
ACH-000552,-0.061131968800456474
ACH-000556,-0.046456770919268815
ACH-000557,-0.0277726262774321
ACH-000569,0.2014474243661952
ACH-000570,-0.18689907609142425
ACH-000571,-0.03356703696295685
ACH-000573,-0.1182888932968678
ACH-000576,-0.07578833711216129
ACH-000579,-0.2167574895455173
ACH-000580,-0.18847067528590106
ACH-000584,-0.030377998325284032
ACH-000585,-0.09537284642449127
ACH-000588,0.04353064797469864
ACH-000589,-0.2561763295881799
ACH-000591,-0.08241940534864944
ACH-000593,-0.06429272157179221
ACH-000600,-0.09215967019296227
ACH-000601,-0.09299985872763188
ACH-000605,-0.04027350941457868
ACH-000606,-0.1311741951726605
ACH-000608,-0.056333067757288635
ACH-000614,-0.10871216698169106
ACH-000616,-0.057970845067076775
ACH-000618,-0.03883551264037852
ACH-000619,-0.1999712087342528
ACH-000620,-0.10440392011486777
ACH-000621,-0.09475421922594868
ACH-000622,-0.1833047891818112
ACH-000623,-0.07579775396361603
ACH-000624,-0.0711622688518331
ACH-000627,-0.07027921919240583
ACH-000630,-0.06999942631224587
ACH-000631,-0.1795946184261242
ACH-000632,-0.2021761959479608
ACH-000633,-0.0549924204748456
ACH-000637,-0.0035926668755255405
ACH-000638,0.01586454938001715
ACH-000646,-0.013927530021398873
ACH-000647,-0.021407779657172468
ACH-000648,-0.11574116703342052
ACH-000649,-0.06034103031809152
ACH-000651,0.011039523402919022
ACH-000652,-0.03239618997235145
ACH-000653,-0.12274348962896273
ACH-000657,-0.030911438358900794
ACH-000658,-0.02805652266283841
ACH-000661,-0.015628661568174138
ACH-000662,-0.543968126365995
ACH-000663,-0.11594279674878513
ACH-000665,-0.07440364789020573
ACH-000671,-0.029327267756811014
ACH-000672,-0.13785471501287666
ACH-000673,-0.09715774814787533
ACH-000676,-0.022141184523668117
ACH-000677,0.023534752845569808
ACH-000681,0.0226221619785063
ACH-000683,-0.033860264062905814
ACH-000684,-0.2059245655414454
ACH-000688,-0.1496440289943395
ACH-000693,-0.01553912388641508
ACH-000694,-0.033986699536642545
ACH-000695,-0.060304916076257424
ACH-000696,-0.183267424630697
ACH-000697,-0.18611487474321128
ACH-000699,-0.16757115929351662
ACH-000701,-0.023772672509379728
ACH-000706,-0.04482581847200713
ACH-000711,-0.1666402218377589
ACH-000713,0.032245783778790414
ACH-000714,-0.12154759327861822
ACH-000718,-0.10214204919640746
ACH-000720,-0.04348627861897212
ACH-000721,-0.25062412654172656
ACH-000724,0.0299545884103314
ACH-000725,-0.0723294639914398
ACH-000732,-0.029867233801177107
ACH-000734,-0.023776562225664728
ACH-000735,-0.09023239002828057
ACH-000736,0.02387634626734001
ACH-000738,-0.18770965440599285
ACH-000746,0.02823375203382318
ACH-000747,-0.1701269074025119
ACH-000748,-0.1178287265660355
ACH-000753,-0.006252640455894777
ACH-000756,-0.1545869401181001
ACH-000757,-0.14591384596834978
ACH-000758,-0.07799299753939838
ACH-000760,-0.13554223793395515
ACH-000762,-0.06979165111985887
ACH-000763,-0.26742171073485005
ACH-000764,0.008675470154250227
ACH-000765,-0.018861928676789944
ACH-000766,-0.13751246096513636
ACH-000767,0.08611521557072863
ACH-000768,-0.12316785205214903
ACH-000769,0.02192762578309809
ACH-000770,-0.17871150761225346
ACH-000771,-0.11701979118317075
ACH-000773,-0.02456150934613605
ACH-000776,-0.09383838582408524
ACH-000777,-0.1553328755017793
ACH-000778,0.007192677280486256
ACH-000781,-0.09603711433683837
ACH-000782,-0.12332845867657477
ACH-000783,-0.017678683373820236
ACH-000784,0.037975361057894334
ACH-000785,0.04507281859010377
ACH-000787,-0.09653848916207196
ACH-000788,-0.09164387421475023
ACH-000791,-0.12707004007377687
ACH-000792,-0.08537056244989917
ACH-000794,-0.07181078529420044
ACH-000796,-0.06561499984630707
ACH-000798,-0.10354490420877292
ACH-000799,-0.2720459513339133
ACH-000800,-0.0551094576669213
ACH-000802,-0.08759709282730682
ACH-000804,-0.005388179612990654
