,KCNT1 (57582)
ACH-000004,0.05120337808440771
ACH-000005,-0.2840658078488454
ACH-000007,-0.2400092682203694
ACH-000009,-0.06176319905242542
ACH-000011,0.00437395991296799
ACH-000012,-0.2614968013633065
ACH-000013,-0.2453174772758841
ACH-000014,0.01407548128113512
ACH-000015,-0.053481858028180604
ACH-000017,0.040331689752139965
ACH-000018,-0.1921219706424756
ACH-000019,-0.2119690460348432
ACH-000021,0.008322020184699006
ACH-000022,-0.1770154884652624
ACH-000025,-0.1142241307513754
ACH-000028,0.0364896671194436
ACH-000030,-0.06515076510704178
ACH-000035,0.007794228611135962
ACH-000036,-0.027364793652452504
ACH-000037,-0.09053345555936204
ACH-000039,-0.18045897344632897
ACH-000040,-0.040771962208002166
ACH-000041,-0.21043909764508012
ACH-000042,-0.14893684046894626
ACH-000045,-0.01706889503291647
ACH-000047,-0.08488989244456929
ACH-000052,-0.1780311622480851
ACH-000053,-0.12341325064293945
ACH-000054,-0.20865777729452534
ACH-000055,-0.019936871969686538
ACH-000060,-0.2582406825157029
ACH-000067,-0.09545247135103656
ACH-000070,-0.23863602118337696
ACH-000075,-0.24206600312154586
ACH-000078,-0.1589971982004535
ACH-000082,-0.12009594855170745
ACH-000085,-0.008293654087652107
ACH-000086,-0.08595859436073679
ACH-000087,0.03804468715238614
ACH-000092,-0.11694700333363968
ACH-000095,-0.172211717614548
ACH-000097,-0.3373412511108586
ACH-000098,-0.2147622751556116
ACH-000099,-0.17155841651658166
ACH-000108,-0.1541014660574036
ACH-000113,-0.02081514259987975
ACH-000116,-0.10222338487318056
ACH-000118,-0.06262637508863457
ACH-000120,-0.2607623650264522
ACH-000123,-0.2138388876343838
ACH-000127,-0.12384200033101145
ACH-000128,-0.09560979256357474
ACH-000132,-0.07229692573137825
ACH-000133,-0.07919100825158867
ACH-000137,0.03727664313005356
ACH-000138,-0.0750264824171882
ACH-000142,-0.0578242339096796
ACH-000143,0.11486455845444232
ACH-000146,-0.17730867690826402
ACH-000148,-0.13833323237344014
ACH-000150,-0.012021071518568354
ACH-000152,-0.230535816407878
ACH-000153,-0.27687513916992323
ACH-000159,0.05077837853248659
ACH-000160,-0.09298972409665468
ACH-000163,-0.046499258028112896
ACH-000167,0.10627247840256104
ACH-000168,-0.1999798077933348
ACH-000169,-0.10356011239543217
ACH-000178,-0.22475509832364152
ACH-000183,0.08737662460178658
ACH-000188,-0.1665866035841709
ACH-000189,0.11515777008863876
ACH-000190,-0.21107824961321636
ACH-000198,-0.2762752815680341
ACH-000203,0.2816021284092011
ACH-000204,-0.353741297740906
ACH-000206,-0.0711439517177231
ACH-000207,-0.06258988237478431
ACH-000208,-0.3844165267831433
ACH-000210,-0.4689726028692538
ACH-000211,-0.09007348961460533
ACH-000215,-0.1651042135587701
ACH-000221,-0.2540070079471264
ACH-000222,-0.06454585564467405
ACH-000223,-0.12914469069813805
ACH-000226,0.06481100405504144
ACH-000227,-0.12544227408694825
ACH-000228,0.1111638987812778
ACH-000231,-0.049121249990371256
ACH-000232,0.06893713077410701
ACH-000233,-0.09208494494551044
ACH-000234,-0.2258759286572983
ACH-000235,-0.048034086104558976
ACH-000237,-0.18681095008319284
ACH-000238,-0.22422580038360584
ACH-000242,-0.10626947051293872
ACH-000243,4.501967715815335e-05
ACH-000244,-0.07771424111278577
ACH-000246,-0.4100681652980406
ACH-000248,0.20245347611709075
ACH-000250,-0.14404807177723694
ACH-000251,-0.3639307819261926
ACH-000252,-0.20043303626397174
ACH-000253,-0.09195753242839512
ACH-000255,-0.2128758942142844
ACH-000256,-0.09342490031707744
ACH-000257,-0.12628967028541266
ACH-000258,-0.05539019729844922
ACH-000259,-0.1828283098331974
ACH-000260,-0.18719928459631036
ACH-000261,-0.11231101593639772
ACH-000262,-0.3215136268138566
ACH-000263,-0.2501413889794713
ACH-000264,-0.10598212672607447
ACH-000265,-0.019661128154905245
ACH-000266,-0.13993133328844082
ACH-000272,-0.1744979407873035
ACH-000274,-0.21007307883977244
ACH-000277,-0.3273828920061121
ACH-000278,-0.0914594700477724
ACH-000279,-0.1708261572508118
ACH-000280,-0.22054305687463846
ACH-000281,-0.16682659047719467
ACH-000288,-0.13050226209908874
ACH-000291,-0.16137753424536072
ACH-000293,-0.04582959922995982
ACH-000294,-0.1339232164652539
ACH-000295,0.10285481289886453
ACH-000296,-0.27013970918371616
ACH-000302,-0.20220538357179496
