,UQCRFS1 (7386)
ACH-000395,-0.4367464573703628
ACH-000396,-0.6753285731446065
ACH-000397,-0.5063834757679747
ACH-000401,-0.8227879817542271
ACH-000402,-0.7302931102394047
ACH-000403,-0.6049918629388175
ACH-000404,-0.5606382596972309
ACH-000406,-0.907041321377524
ACH-000407,-0.5073005610023181
ACH-000408,-0.7927779220366776
ACH-000410,-0.6997056246693261
ACH-000411,-0.4113623337177713
ACH-000414,-0.6182632816472668
ACH-000415,-0.4667682335880418
ACH-000416,-0.8654642415967697
ACH-000420,-0.4791544285406624
ACH-000421,-0.6531661127726984
ACH-000424,-0.5086962612751661
ACH-000425,-0.7838212841376009
ACH-000426,-0.9217926107519838
ACH-000427,-0.7311545624789899
ACH-000433,-0.2248171895932754
ACH-000435,-0.9881840911337649
ACH-000436,-0.6501197893817139
ACH-000444,-0.7653764971841619
ACH-000445,-0.4864961797975316
ACH-000448,-0.4755372313808529
ACH-000450,-0.8133832733747368
ACH-000452,-0.3389515770554488
ACH-000454,-1.0335035772074652
ACH-000458,-0.6254396931394981
ACH-000459,-0.7928606780026158
ACH-000460,-0.7007882334103501
ACH-000461,-0.7075321774681627
ACH-000463,-0.38334666500918224
ACH-000464,-0.39718366257334337
ACH-000466,-0.6848865382628252
ACH-000467,-0.7304670962377361
ACH-000468,-0.4870487897813706
ACH-000469,-0.6622561609091675
ACH-000470,-0.353998129044966
ACH-000471,-0.3723264237318456
ACH-000472,-0.6266125571875658
ACH-000473,-0.5770938784330676
ACH-000475,-0.6375796216571563
ACH-000476,-0.7948068070010835
ACH-000477,-0.8250585205262542
ACH-000479,-0.7028408651225654
ACH-000480,-0.6141475921055909
ACH-000481,-0.3887238083984213
ACH-000483,-0.761999441119062
ACH-000484,-0.5941561692400052
ACH-000485,-0.537619303286631
ACH-000486,-0.6582868605323289
ACH-000487,-0.7049229507389556
ACH-000488,-0.8987675017997625
ACH-000490,-0.3828303120309707
ACH-000491,-0.8316843059703207
ACH-000495,-0.11034475741228746
ACH-000496,-0.4167332775865602
ACH-000499,-0.8319109270972472
ACH-000500,-1.0302869247913735
ACH-000502,-0.4599304007790509
ACH-000503,-0.6181071681681758
ACH-000505,-0.5359851747297953
ACH-000507,-0.6907256203826686
ACH-000510,-0.5560556870267824
ACH-000511,-0.4205772635233053
ACH-000512,-0.521534823397985
ACH-000516,-0.5364769574863997
ACH-000517,-0.4201610221481389
ACH-000518,-0.6329020790345543
ACH-000520,-0.14299079267998552
ACH-000521,-0.5384514656953202
ACH-000522,-0.3863375820522113
ACH-000524,-0.612457544527728
ACH-000527,-0.5523795980862602
ACH-000528,-0.918240011236886
ACH-000537,-0.6378189779197275
ACH-000541,-0.424819091552366
ACH-000542,-0.31260985335985936
ACH-000544,-0.5430866251813097
ACH-000545,-0.5488078142193444
ACH-000547,-0.6391860540617076
ACH-000548,-0.22296370158587692
ACH-000549,-0.93215214834425
ACH-000550,-0.31086097854656936
ACH-000552,-0.5967935250214587
ACH-000556,-0.6930031841941281
ACH-000557,-0.6766760408079618
ACH-000569,-0.3777875992827136
ACH-000570,-0.530837984268616
ACH-000571,-0.5440906531812032
ACH-000573,-0.8157586721146272
ACH-000576,-0.5317244270908577
ACH-000579,-0.8502553647743378
ACH-000580,-0.5741686581325155
ACH-000584,-0.7156793865364317
ACH-000585,-0.5513002058825119
ACH-000588,-0.6566951598984598
ACH-000589,-1.033666163770117
ACH-000591,-0.6225048515217126
ACH-000593,-0.714104483315282
ACH-000600,-0.32042401036536816
ACH-000601,-0.6300606675453789
ACH-000605,-0.6520474429475084
ACH-000606,-0.5706102232588256
ACH-000608,-0.5752008121805064
ACH-000614,-1.0009054120288243
ACH-000616,-0.5636253452888977
ACH-000618,-1.2876871382889084
ACH-000619,-0.4161088044955529
ACH-000620,-0.8963155676614806
ACH-000621,-0.3718170119570149
ACH-000622,-0.3901356506453371
ACH-000623,-0.6206251741861545
ACH-000624,-0.5015255623656951
ACH-000627,-0.764216037710548
ACH-000630,-0.5216256401563879
ACH-000631,-0.7657340686480073
ACH-000632,-0.43865287630962185
ACH-000633,-0.7904611894179775
ACH-000637,-0.7238598211902172
ACH-000638,-0.6435924905729653
ACH-000646,-0.9649934900028132
ACH-000647,-0.5806032555224462
ACH-000648,-0.5583547317316507
ACH-000649,-0.2633511305499859
ACH-000651,-0.910346871339856
ACH-000652,-1.015259698374125
ACH-000653,-0.6745506112332825
ACH-000657,-0.5315823412923703
ACH-000658,-0.5548237748680095
ACH-000661,-0.7309738890557256
ACH-000662,-0.8471730551536902
ACH-000663,-0.7040464875158025
ACH-000665,-0.4986410566152125
ACH-000671,-0.9024120408025584
ACH-000672,-0.8591558426459992
ACH-000673,-0.22386794196701446
ACH-000676,-0.7436281154709695
ACH-000677,-1.3011446419291492
ACH-000681,-0.6251940559546801
ACH-000683,-0.5288467475932691
ACH-000684,-0.399169107586746
ACH-000688,-0.460230392827055
ACH-000693,-0.7476524961296711
ACH-000694,-1.2712110048655805
ACH-000695,-0.520989341861322
ACH-000696,-0.5951965364796913
ACH-000697,-0.6193817593872051
ACH-000699,-0.5393009928930851
ACH-000701,-0.7369980855385084
ACH-000706,-0.8501630808472458
ACH-000711,-0.6041399474478565
ACH-000713,-0.5896757395932285
ACH-000714,-0.5065518968619618
ACH-000718,-0.4085885247300179
ACH-000720,-0.6001298567586044
ACH-000721,-0.5366583885091071
ACH-000724,-0.8612240134938094
ACH-000725,-1.134839189242185
ACH-000732,-0.5396587851243696
ACH-000734,-0.8072776363317893
ACH-000735,-0.4911097965467477
ACH-000736,-0.5192951393408675
ACH-000738,-0.8112352315417565
ACH-000746,-1.0229340978801946
ACH-000747,-0.8648479230878626
ACH-000748,-0.309707490697866
ACH-000753,-0.9255074438051334
ACH-000756,-0.3239402386677357
ACH-000757,-0.925876802149484
ACH-000758,-0.8296735940987597
ACH-000760,-0.6878266070480983
ACH-000762,-0.510773453957206
ACH-000763,-0.749059292225993
ACH-000764,-0.5122801643813358
ACH-000765,-0.7718958612529787
ACH-000766,-0.484757254559984
ACH-000767,-0.7746766058004393
ACH-000768,-0.6624371400947363
ACH-000769,-0.5692831154343682
ACH-000770,-0.593643059406036
ACH-000771,-0.2891882454674465
ACH-000773,-0.42877435135498015
ACH-000776,-0.5525405464653519
ACH-000777,-0.6216949458281797
ACH-000778,-0.5803976324442359
ACH-000781,-0.6321647750635493
ACH-000782,-0.5894546517947963
ACH-000783,-0.2741437457603527
ACH-000784,-0.6384120286183324
ACH-000785,-0.5097666897826257
ACH-000787,-0.6805935853688782
ACH-000788,-0.4370908239785175
ACH-000791,-0.6167001419306521
ACH-000792,-0.24285150800079586
ACH-000794,-0.2567828433983833
ACH-000796,-0.7670787818387174
ACH-000798,-0.6165778709673917
ACH-000799,-0.3087710419613837
ACH-000800,-0.4745135055212063
ACH-000802,-0.5947078785812471
ACH-000804,-0.4438098313421334
ACH-000805,-0.7748596861985216
ACH-000809,-0.6032838479112458
ACH-000810,-0.6496113287556328
ACH-000811,-0.2866725522890129
ACH-000817,-0.8151615547896993
ACH-000819,-0.6720791344203438
ACH-000820,-0.9124799462945684
ACH-000821,-0.6258719282604295
ACH-000822,-0.8204067076426658
ACH-000823,-0.6001453357281248
ACH-000824,-0.4789558296322006
ACH-000827,-0.39427632171408494
ACH-000829,-0.7301523388745538
ACH-000831,-0.5467487303772444
ACH-000832,-0.3918623204378579
ACH-000833,-0.6260081340884774
ACH-000834,-0.7908923521277017
ACH-000835,-0.5900773841689614
ACH-000836,-0.5514902274272236
ACH-000837,-0.9481401721742704
ACH-000838,-0.8123724367949741
ACH-000839,-0.23232981050464824
ACH-000840,-0.7247711695042572
ACH-000841,-0.5593563746402199
ACH-000843,-1.2015308782204273
ACH-000846,-0.6010601832515405
ACH-000847,-0.6761520991421371
ACH-000848,-0.9235551307565673
ACH-000849,-0.5578804333471912
ACH-000851,-0.8324051800968477
ACH-000855,-0.868052027502158
ACH-000856,-0.7549537255541503
ACH-000858,-0.8596881413013799
ACH-000859,-0.6881176835781794
ACH-000861,-0.6286175044324066
ACH-000862,-1.067392852131459
ACH-000865,-0.7533281273586298
ACH-000866,-0.8221113355668491
ACH-000867,-0.6069400861783997
ACH-000869,-0.5810953446262151
ACH-000872,-0.6436697102908244
ACH-000873,-0.6824623466740267
ACH-000876,-0.8872125518282122
ACH-000878,-0.8754789146814115
ACH-000880,-0.6743533073023857
ACH-000881,-0.6172066875014581
ACH-000882,-0.7741760021285997
ACH-000884,-0.7321403889368229
ACH-000885,-0.8773359075331062
ACH-000887,-0.5376878524147891
ACH-000889,-0.6895298505348286
ACH-000896,-0.8096572500753441
ACH-000898,-0.8220298210060779
ACH-000900,-0.4530873431734118
ACH-000901,-0.6265779139813942
ACH-000905,-0.4689736383322142
ACH-000906,-0.7757218037496004
ACH-000907,-0.5729547656660533
ACH-000910,-1.0550814191769882
ACH-000911,-0.7131434781467845
ACH-000912,-0.4473501368594433
ACH-000913,-0.5341546030123958
ACH-000915,-0.547294725421823
ACH-000916,-0.525247959224929
ACH-000917,-0.8109799704937151
ACH-000920,-0.3737875942966057
ACH-000921,-0.6832033154621037
ACH-000924,-0.7739212422660453
ACH-000926,-0.541258233854942
ACH-000928,-0.8531230511010229
ACH-000929,-0.6538448888776015
ACH-000932,-0.646097653173133
ACH-000935,-0.45535656267933794
ACH-000936,-0.9667076014808124
ACH-000937,-0.6834120433749553
ACH-000938,-0.6468354561797579
ACH-000939,-0.5609253102002745
ACH-000941,-0.7014591773735481
ACH-000943,-0.8432470586621468
ACH-000946,-0.6753911804658345
ACH-000947,-0.9606672377752828
ACH-000948,-0.9566561954519848
ACH-000950,-0.6822279422876962
ACH-000953,-0.4967459596171836
ACH-000954,-0.3153051137597264
ACH-000957,-0.6044936009672748
ACH-000958,-0.5743893050691099
ACH-000960,-0.6263087061490574
ACH-000963,-0.5648121160971272
ACH-000968,-0.8965662564254309
ACH-000969,-0.9496200052252078
ACH-000972,-0.6090620117147888
ACH-000973,-0.5483207381269447
ACH-000974,-0.4603508182734562
ACH-000978,-0.5489589512810124
ACH-000984,-0.4540263920010463
ACH-000986,-0.6796088322323508
ACH-000988,-0.6416154553619671
ACH-000993,-0.33116184159820783
ACH-000994,-0.8935770339843584
ACH-000996,-0.5746436114302812
ACH-001001,-0.7570570071482662
ACH-001020,-0.42467630109940063
ACH-001028,-0.5321447769499602
ACH-001031,-0.6132488027085765
ACH-001038,-0.8688735871207728
ACH-001048,-0.7644034046963549
ACH-001050,-0.2753956077126372
ACH-001053,-0.7475420458216444
ACH-001054,-0.6635559415153623
ACH-001061,-0.7037735879635644
ACH-001067,-0.3613785104024494
ACH-001075,-0.32995294409883896
ACH-001096,-0.7788689283256446
ACH-001111,-0.8420131046543382
ACH-001119,-0.6502047726001968
ACH-001128,-0.5644568542954223
ACH-001134,-0.6948189911895861
ACH-001151,-0.6795124837455836
ACH-001163,-0.7137980054811226
ACH-001164,-0.6260677856824323
ACH-001183,-0.4302591927754669
ACH-001192,-0.47704690005881606
ACH-001193,-0.5232497653818825
ACH-001196,-0.4841526799530738
ACH-001197,-0.5273587923553886
ACH-001205,-0.2669335156035292
ACH-001211,-0.6155348502567881
ACH-001212,-0.4810267479395578
ACH-001228,-0.7146926939328105
ACH-001232,-0.28003392001845273
ACH-001239,-0.6552340585399473
ACH-001270,-0.29400661797201666
ACH-001274,-0.6412488379057826
ACH-001275,-0.6596211518584197
ACH-001277,-0.47774968611623
ACH-001278,-0.6890004488113181
ACH-001280,-0.3645979575164205
ACH-001283,-0.7431013449527709
ACH-001289,-0.6421179361819976
ACH-001300,-0.4895138656140764
ACH-001301,-0.5361654870862586
ACH-001302,-0.6404027799400096
ACH-001306,-0.4801276524429509
ACH-001318,-0.6569084760477967
ACH-001322,-0.5247418426286216
ACH-001328,-0.7927627985165151
ACH-001332,-0.7982581554853511
ACH-001336,-0.4980525733878653
ACH-001346,-0.5363363222569915
ACH-001353,-0.2738621792894789
ACH-001354,-0.5538246386114772
ACH-001367,-0.8262516533586677
ACH-001368,-0.6242529204223111
ACH-001374,-0.3960226387422205
ACH-001377,-0.6132211091767205
ACH-001380,-0.7057852775335614
ACH-001391,-0.6247583612171603
ACH-001408,-0.2715206307945934
ACH-001430,-0.3551507601278562
ACH-001431,-0.4757752748078558
ACH-001450,-0.7567780171226669
ACH-001496,-1.0953697466243513
ACH-001500,-0.580385052537723
ACH-001523,-0.7453641481647036
ACH-001532,-0.5694085100978425
ACH-001550,-1.1608333372501909
ACH-001552,-0.4858028994206499
ACH-001554,-0.7706014401626073
ACH-001654,-0.5434567520679541
ACH-001735,-0.6251328547376064
ACH-001736,-0.6299794866300731
ACH-001737,-0.19578650485574348
ACH-001740,-0.7580197666505053
ACH-001745,-0.7081073606227595
ACH-001765,-0.5086841129636035
