,VMP1 (81671)
ACH-000168,-0.4815813885251736
ACH-000169,-0.8198894384859663
ACH-000178,-0.5900674683474825
ACH-000183,-0.6888221207110671
ACH-000188,-0.539156475251685
ACH-000189,-0.612827137499328
ACH-000190,-0.9111217426830764
ACH-000198,-0.6493934221863679
ACH-000203,-0.7464626454436536
ACH-000204,-0.5556606710808573
ACH-000206,-0.5719677133480643
ACH-000207,-0.7001856608127351
ACH-000208,-0.6658045785352256
ACH-000210,-0.5201453155408493
ACH-000211,-0.6799656706508694
ACH-000215,-0.6983199362497241
ACH-000221,-0.6786220283364757
ACH-000222,-0.6222536490908691
ACH-000223,-0.6737343996768719
ACH-000226,-0.529847801731054
ACH-000227,-0.6877518514186888
ACH-000228,-0.6902431665616316
ACH-000231,-0.7288287474357191
ACH-000232,-0.6811924715208325
ACH-000233,-0.6884837136941874
ACH-000234,-0.7185026080429614
ACH-000235,-0.3189893574432339
ACH-000237,-0.7644289672731629
ACH-000238,-0.6247064154965213
ACH-000242,-0.9896377926918988
ACH-000243,-0.8891574028022301
ACH-000244,-0.7875919422664979
ACH-000246,-0.6814664263392893
ACH-000248,-0.8295639928767671
ACH-000250,-0.6454828613905618
ACH-000251,-0.724055431977369
ACH-000252,-0.7234644416289744
ACH-000253,-0.6762028857210262
ACH-000255,-0.7271470413310503
ACH-000256,-0.8493130599400284
ACH-000257,-0.8403698669770486
ACH-000258,-0.5195876438558865
ACH-000259,-0.6143848713153466
ACH-000260,-0.7175275053876891
ACH-000261,-1.0046671176495607
ACH-000262,-0.6457249203756394
ACH-000263,-0.4772054331430878
ACH-000264,-0.7548566906480364
ACH-000265,-0.7969443062590489
ACH-000266,-0.4768843380409597
ACH-000272,-0.9006804212316677
ACH-000274,-0.8874752246642451
ACH-000277,-0.7268935028263055
ACH-000278,-0.6117026240360084
ACH-000279,-0.7618540423416402
ACH-000280,-0.6762417440838828
ACH-000281,-0.5203200576394512
ACH-000288,-0.9797546692625824
ACH-000291,-0.4966239501041879
ACH-000293,-0.8407506949300191
ACH-000294,-0.4927144135518347
ACH-000295,-0.8474057042651935
ACH-000296,-0.5127734531345042
ACH-000302,-0.5277389703529787
ACH-000304,-0.3521594206291436
ACH-000307,-0.5230949036550682
ACH-000308,-0.6484679323600491
ACH-000310,-0.5145697346177557
ACH-000311,-0.7833642468077321
ACH-000312,-0.7215994227205821
ACH-000315,-0.6560821236317793
ACH-000316,-0.7615758733526775
ACH-000317,-0.702394748923914
ACH-000318,-0.7647745524173727
ACH-000319,-0.9489610363550806
ACH-000320,-0.8390308643834969
ACH-000322,-0.7791658226796929
ACH-000323,-0.8255759267196366
ACH-000324,-0.6434706989267
ACH-000329,-0.6647618640226661
ACH-000330,-0.7063764407488464
ACH-000331,-0.804056325867168
ACH-000332,-0.7064271738482542
ACH-000334,-0.7811330232325931
ACH-000335,-0.7108583028699861
ACH-000336,-0.5872435623627495
ACH-000337,-0.5975352377292346
ACH-000338,-0.800696714676427
ACH-000339,-0.6477174890996058
ACH-000341,-0.6920892063699134
ACH-000348,-0.8612180134703241
ACH-000350,-0.4979336953357011
ACH-000352,-0.5911706427421394
ACH-000356,-0.65242436012022
ACH-000361,-0.7363637217658268
ACH-000362,-0.5743557386399011
ACH-000363,-0.817667891578072
ACH-000364,-0.4831743201541458
ACH-000365,-0.7385813799251432
ACH-000366,-0.7384071569468389
ACH-000368,-0.7405923123313776
ACH-000374,-0.8960096492842281
ACH-000375,-0.7658543442352976
ACH-000376,-0.6613854163891848
ACH-000381,-0.7011315562354301
ACH-000383,-0.4424302266057912
ACH-000387,-0.9114391559240334
ACH-000389,-0.7111050390172844
ACH-000390,-0.5446092824606816
ACH-000393,-0.6681156407388319
ACH-000395,-0.7381290637209829
ACH-000396,-0.6822787093649411
ACH-000397,-0.5629375817709874
ACH-000401,-0.8385650366928317
ACH-000402,-0.760241272433047
ACH-000403,-0.4452082953477455
ACH-000404,-0.9076565131488556
ACH-000406,-0.6147818113656005
ACH-000407,-0.7139546066056713
ACH-000408,-0.7704010560585581
ACH-000410,-0.6305498635490749
ACH-000411,-0.7942134572749854
ACH-000414,-0.7493113311403495
ACH-000415,-0.7532177304455251
ACH-000416,-0.7817052875987616
ACH-000420,-0.6337364716967919
ACH-000421,-0.7867812808228664
ACH-000424,-0.7608252581629568
ACH-000425,-1.056464059131384
ACH-000426,-0.4599106323712173
ACH-000427,-0.6315097509514245
ACH-000433,-0.5976977079229971
ACH-000435,-1.0819033192382306
ACH-000436,-0.5487330643769435
ACH-000444,-0.7548048622308612
ACH-000445,-1.1337338049949848
ACH-000448,-0.5385481456091383
ACH-000450,-0.6454894261148703
ACH-000452,-0.6262844490704683
ACH-000454,-0.36046588615493297
ACH-000458,-0.8700218521164096
ACH-000459,-0.3926277576886238
ACH-000460,-0.7385914238783795
ACH-000461,-0.5792703195519239
ACH-000463,-0.5087457558663031
ACH-000464,-0.5362934269711531
ACH-000466,-0.8030316259043924
ACH-000467,-0.9931420976378104
ACH-000468,-0.5638694227103733
ACH-000469,-0.8081207106140093
ACH-000470,-1.0021573827667871
ACH-000471,-0.872979104306412
ACH-000472,-0.8123928304295805
ACH-000473,-0.8736746987423597
ACH-000475,-0.8941786238849894
ACH-000476,-0.4253816868929867
ACH-000477,-0.6660701939987601
ACH-000479,-0.5803965176143349
ACH-000480,-0.7087287182600542
ACH-000481,-0.5495627614015022
ACH-000483,-0.6064910867592539
ACH-000484,-0.7046462420192446
ACH-000485,-0.27164507575690866
ACH-000486,-0.8202741482845269
ACH-000487,-0.6791848883154304
ACH-000488,-0.7936596051307077
ACH-000490,-0.4328530741752028
ACH-000491,-0.7827153064602106
ACH-000495,-0.8696914777854035
ACH-000496,-0.9979620879891944
ACH-000499,-0.6158466717764691
ACH-000500,-0.4785165303853632
ACH-000502,-0.3067574269009679
ACH-000503,-0.8389514498359973
ACH-000505,-0.7099079683962006
ACH-000507,-0.8160839985599718
ACH-000510,-0.6682166093931088
ACH-000511,-0.8857217068823615
ACH-000512,-0.6226472229673875
ACH-000516,-0.9742835554357666
ACH-000517,-0.36170650570502777
ACH-000518,-0.7320600502371278
ACH-000520,-0.647072399509536
ACH-000521,-1.0071666802343755
ACH-000522,-0.7168818925846974
ACH-000524,-0.9524436985753598
ACH-000527,-0.8750709338785054
ACH-000528,-0.9419255890035916
ACH-000537,-0.8460081511662905
ACH-000541,-0.7309489940992105
ACH-000542,-0.7269840358185662
ACH-000544,-0.9049455409240006
ACH-000545,-0.6765076474835736
ACH-000547,-0.9969117823201732
ACH-000548,-0.7774226053354084
ACH-000549,-0.8971253384152355
ACH-000550,-0.6092287946798977
ACH-000552,-0.9123032124007676
ACH-000556,-0.6186147424244293
ACH-000557,-0.4417833027841024
ACH-000569,-0.5713741052795333
ACH-000570,-0.6312726349132721
ACH-000571,-0.6545593193655129
ACH-000573,-0.9805867702437112
ACH-000576,-0.6404767244585904
ACH-000579,-0.7757043385620821
ACH-000580,-0.6735799044338338
ACH-000584,-0.8621350535244638
ACH-000585,-0.8633028717786074
ACH-000588,-0.6915872490834102
ACH-000589,-0.6726124077186413
ACH-000591,-0.6525760564140493
ACH-000593,-0.7277635255881891
ACH-000600,-0.6520277251087427
ACH-000601,-0.7814412877710917
ACH-000605,-0.7719615041133585
ACH-000606,-0.7157233416903487
ACH-000608,-0.7253937891414899
ACH-000614,-0.8240183877505352
ACH-000616,-0.8047642458169912
ACH-000618,-0.5482232595529387
ACH-000619,-0.7130049444593064
ACH-000620,-0.7779686014357382
ACH-000621,-0.4821058424423851
ACH-000622,-0.7555612521679695
ACH-000623,-0.6999117974073615
ACH-000624,-0.3292727923019818
ACH-000627,-0.7105479951460747
ACH-000630,-0.7596195031055363
ACH-000631,-0.5991622762225522
ACH-000632,-0.7211551225315443
ACH-000633,-0.8032786321666024
ACH-000637,-0.5513174209519275
ACH-000638,-0.8899114151313791
ACH-000646,-0.8163565896412228
ACH-000647,-0.6049451990359836
ACH-000648,-0.5136505812915059
ACH-000649,-0.7486615971810519
ACH-000651,-0.6665533070938465
ACH-000652,-0.7288643142920386
ACH-000653,-0.6653229532795947
ACH-000657,-0.6824899996446815
ACH-000658,-0.7536808954311102
ACH-000661,-0.8210677735253424
ACH-000662,-0.9682096013866198
ACH-000663,-0.8345268072047554
ACH-000665,-0.3991072093539902
ACH-000671,-0.6900867886664809
ACH-000672,-0.9619447898728234
ACH-000673,-0.5195713510640844
ACH-000676,-1.0148484881517736
ACH-000677,-0.3822175902082048
ACH-000681,-0.5857228858744188
ACH-000683,-0.7902184288572535
ACH-000684,-0.6408374548372958
ACH-000688,-1.1816145673750509
ACH-000693,-0.8452093071477573
ACH-000694,-0.7888099588143237
ACH-000695,-0.8240539197684122
ACH-000696,-0.6992896675369655
ACH-000697,-0.6462744731658037
ACH-000699,-0.7812827704179418
ACH-000701,-0.8089021966723199
ACH-000706,-0.8634226529227049
ACH-000711,-0.6468887341087635
ACH-000713,-0.6464418952848819
ACH-000714,-0.5500592145781071
ACH-000718,-0.6165403239023738
ACH-000720,-0.6827901918007734
ACH-000721,-0.5413878263915428
ACH-000724,-0.6110899405397408
ACH-000725,-0.618189851262296
ACH-000732,-0.7759887300307003
ACH-000734,-0.6672457433731825
ACH-000735,-0.5064111487098816
ACH-000736,-0.7587010634586192
ACH-000738,-0.4202828246001939
ACH-000746,-0.6839328203938536
ACH-000747,-0.6600586359346028
ACH-000748,-0.4768546597827628
ACH-000753,-0.7542408907464041
ACH-000756,-0.5609069913474339
ACH-000757,-0.7419360820177647
ACH-000758,-0.7580801120071465
ACH-000760,-0.6932396890153394
ACH-000762,-0.6508195871015903
ACH-000763,-0.6682467990329714
ACH-000764,-0.5193815261035124
ACH-000765,-0.7993876817645176
ACH-000766,-0.6239488629670865
ACH-000767,-0.8740365960819002
ACH-000768,-0.8308813699915181
ACH-000769,-0.7324956514693103
ACH-000770,-0.7328699687691793
ACH-000771,-0.8397404899722245
ACH-000773,-0.6043866702597824
ACH-000776,-0.6264436518416648
ACH-000777,-0.5398551315976944
ACH-000778,-0.9270419921818468
ACH-000781,-0.7225135066017936
ACH-000782,-0.7137519915184766
ACH-000783,-1.0345988907405697
ACH-000784,-0.7121124537313127
ACH-000785,-0.6326960478888449
ACH-000787,-0.5631284490633529
ACH-000788,-0.7396444824649797
ACH-000791,-1.082294299033554
ACH-000792,-0.8612924185163242
ACH-000794,-0.6252767737516884
ACH-000796,-0.477243474614365
ACH-000798,-1.2385168704072682
ACH-000799,-0.5772160749500554
ACH-000800,-0.8612257781589633
ACH-000802,-0.7159151727606352
ACH-000804,-0.5163435743716578
ACH-000805,-0.6139203585490092
ACH-000809,-0.7270214242385372
ACH-000810,-0.6156205871298228
ACH-000811,-0.6345574937937815
ACH-000817,-0.6482065356947667
ACH-000819,-0.9743960954614372
ACH-000820,-0.6781552519930704
ACH-000821,-0.9021928839544116
ACH-000822,-0.7046041257015164
ACH-000823,-0.605802521694135
ACH-000824,-0.8050195775791713
ACH-000827,-0.8797099282000159
ACH-000829,-0.7938572824293378
ACH-000831,-0.6589829703673216
ACH-000832,-0.9723122816479516
ACH-000833,-0.4615374293302575
ACH-000834,-0.7972212840867476
ACH-000835,-0.8451463992233839
ACH-000836,-0.6685276744665462
ACH-000837,-0.5586361214687166
ACH-000838,-0.8209226781162706
ACH-000839,-0.7695405906065249
ACH-000840,-1.1528139869836465
ACH-000841,-0.9160067769194654
ACH-000843,-0.7501360155249641
ACH-000846,-0.5490527407365764
ACH-000847,-0.8457079012652058
ACH-000848,-0.8321900729409812
ACH-000849,-0.590433072290676
ACH-000851,-0.92013343188956
ACH-000855,-0.6880812871526552
ACH-000856,-0.6392408139198942
ACH-000858,-0.5222422886176997
ACH-000859,-0.8119539386848986
ACH-000861,-0.7770012485839796
ACH-000862,-0.5920946581484141
ACH-000865,-0.5236270233793423
ACH-000866,-0.6051860786575103
ACH-000867,-0.7519130958379755
ACH-000869,-1.0065333036115245
ACH-000872,-0.7177806210703449
ACH-000873,-0.8289049770983199
ACH-000876,-0.9784617440833168
ACH-000878,-0.6545819372624629
ACH-000880,-0.4777757742143671
ACH-000881,-0.6367498650079397
ACH-000882,-0.7289805091562692
ACH-000884,-0.9226152666838848
ACH-000885,-0.7896588630606863
ACH-000887,-0.7551171523788345
ACH-000889,-0.6318569965933196
ACH-000896,-0.7742893646026257
ACH-000898,-0.5375699895643901
ACH-000900,-0.6906724493192786
ACH-000901,-0.9872943672383262
ACH-000905,-0.5356393314113158
ACH-000906,-0.7136931536716503
ACH-000907,-0.7788130194809827
ACH-000910,-0.33284524986119035
ACH-000911,-0.8694512824168594
ACH-000912,-0.7590481464653007
ACH-000913,-0.8469438618192076
ACH-000915,-0.8268722347911541
ACH-000916,-1.039512496422625
ACH-000917,-0.8277371145053062
ACH-000920,-0.7793689393390493
ACH-000921,-0.7137721924044118
ACH-000924,-0.7975058659094093
ACH-000926,-0.8852496372903814
ACH-000928,-0.6602856402577949
ACH-000929,-0.7602114719976522
ACH-000932,-0.6355347871423354
ACH-000935,-0.6633788203741715
ACH-000936,-0.6851197889926787
ACH-000937,-0.6206768480254441
ACH-000938,-0.6966626037816317
ACH-000939,-0.9185788828189582
ACH-000941,-0.6076894512854715
ACH-000943,-0.5733308250703457
ACH-000946,-0.7514874984825141
ACH-000947,-0.5923625476974326
ACH-000948,-0.7213592995102874
ACH-000950,-0.7911279986575284
ACH-000953,-0.5606469436285458
ACH-000954,-0.7156539099015427
ACH-000957,-0.6498024948991683
ACH-000958,-0.7259827788938543
ACH-000960,-0.7864949253159682
ACH-000963,-0.6067686267073962
ACH-000968,-0.6433311793881881
ACH-000969,-0.5967873500654801
ACH-000972,-0.6665865554665136
ACH-000973,-0.6589069051203759
ACH-000974,-0.8246603237716026
ACH-000978,-0.5283333879975692
ACH-000984,-0.779913413426255
ACH-000986,-0.8350841115587784
ACH-000988,-0.8793240856194681
ACH-000993,-0.9658575476217822
ACH-000994,-0.7368083442271783
ACH-000996,-0.7841408468458135
ACH-001001,-0.6140171956716336
ACH-001020,-0.8474547815140047
ACH-001028,-0.6088359940354232
ACH-001031,-0.8122318005827047
ACH-001038,-0.4679254190009853
ACH-001048,-0.6412807232104235
ACH-001050,-0.6993643175659487
ACH-001053,-0.6502675933815696
ACH-001054,-0.6655028646374205
ACH-001061,-0.6044598071579459
ACH-001067,-0.4768257379022778
ACH-001075,-0.991091883788912
ACH-001096,-0.6161099670205783
ACH-001111,-0.664301496907364
ACH-001119,-0.7179513366931648
ACH-001128,-0.4987944538683704
ACH-001134,-0.8327109147339203
ACH-001151,-0.6664542287226817
ACH-001163,-0.6152054839428691
ACH-001164,-0.6296116947040671
ACH-001183,-0.9162566186933564
ACH-001192,-0.6548034350037805
ACH-001193,-1.2600883784429473
ACH-001196,-0.6254240708773903
ACH-001197,-0.7205606668938467
ACH-001205,-0.8655788509517588
ACH-001211,-0.8784804402949835
ACH-001212,-0.7993104661844808
ACH-001228,-0.40262247240172705
ACH-001232,-1.0704582933263551
ACH-001239,-0.8189418681436984
ACH-001270,-0.5243647874784154
ACH-001274,-0.7898821695996121
ACH-001275,-0.5552659048236915
ACH-001277,-0.5844331056569005
ACH-001278,-0.8042162882898343
ACH-001280,-0.7067767622380479
ACH-001283,-0.5966771762581522
ACH-001289,-0.7607884248996758
ACH-001300,-0.6469131403551771
ACH-001301,-0.5335781560245356
ACH-001302,-0.2715651432312737
ACH-001306,-0.6829310486338709
ACH-001318,-0.7929293965339262
ACH-001322,-0.5542538724075423
ACH-001328,-0.609019604188321
ACH-001332,-0.7072781617786245
ACH-001336,-0.7547416100265995
ACH-001346,-0.7737723224589378
ACH-001353,-0.5812607568565685
ACH-001354,-0.9251658228454224
ACH-001367,-0.5465079288509955
ACH-001368,-0.6280775846044415
ACH-001374,-0.7901161350321142
ACH-001377,-0.8140421065890158
ACH-001380,-0.7986453503337922
ACH-001391,-0.6351324711774131
ACH-001408,-0.8791632320559725
ACH-001430,-0.7084130525764509
ACH-001431,-0.7484578062403656
ACH-001450,-0.8125350607395809
ACH-001496,-0.9184744802539015
ACH-001500,-0.6703243678820308
ACH-001523,-0.7736014982139484
ACH-001532,-0.8306689572683015
ACH-001550,-0.71584368362565
ACH-001552,-0.8495549763258551
ACH-001554,-0.7473070907263301
ACH-001654,-0.4146311381711924
ACH-001735,-0.8150522974541126
ACH-001736,-0.834304199389195
ACH-001737,-0.6027754016189828
ACH-001740,-0.5974449492430284
ACH-001745,-0.5797500276785671
ACH-001765,-0.7274495126927598
