,NGRN (51335)
ACH-000352,-0.14165748209662768
ACH-000356,-0.2841697338915036
ACH-000361,-0.2930617192846723
ACH-000362,-0.13461558975480334
ACH-000363,-0.1193852034890679
ACH-000364,-0.3295189993696324
ACH-000365,-0.40967829559031416
ACH-000366,-0.1259450693973229
ACH-000368,-0.2643317201614283
ACH-000374,-0.2103823762531172
ACH-000375,-0.2851717182629375
ACH-000376,-0.4497446088001942
ACH-000381,-0.3372180310312856
ACH-000383,-0.2600163527812924
ACH-000387,-0.31915521828334603
ACH-000389,-0.14301149496143165
ACH-000390,-0.3996933421226423
ACH-000393,-0.213316248843054
ACH-000395,0.009658385980979777
ACH-000396,-0.42750976652182987
ACH-000397,-0.052911156585199064
ACH-000401,-0.2000028514417464
ACH-000402,-0.5554451109745023
ACH-000403,-0.30001436007188065
ACH-000404,-0.272427808181878
ACH-000406,-0.30302971741221
ACH-000407,-0.1739552032812384
ACH-000408,-0.40097596510461786
ACH-000410,-0.263412392976248
ACH-000411,-0.1684536640696623
ACH-000414,-0.208336610642523
ACH-000415,-0.25189554095311184
ACH-000416,-0.18813164849703212
ACH-000420,-0.1871608780463099
ACH-000421,-0.07566646731873379
ACH-000424,-0.42512713820910797
ACH-000425,-0.17568293766881146
ACH-000426,-0.2232545140207056
ACH-000427,-0.3842443212123136
ACH-000433,-0.14193202261758942
ACH-000435,-0.2000125133161956
ACH-000436,-0.04809146844860263
ACH-000444,-0.2889902580888281
ACH-000445,-0.02783748187786238
ACH-000448,-0.1929286791050253
ACH-000450,-0.5336339147416195
ACH-000452,-0.2811242334137499
ACH-000454,-0.447398157282465
ACH-000458,-0.3627968401645209
ACH-000459,-0.5537365040839953
ACH-000460,-0.19006625977173594
ACH-000461,-0.18989566127163446
ACH-000463,-0.08131249704260966
ACH-000464,-0.20634241253579624
ACH-000466,-0.3034680441307683
ACH-000467,-0.35347811951988384
ACH-000468,-0.13255359900732402
ACH-000469,-0.34338608188461955
ACH-000470,-0.15529972505321424
ACH-000471,-0.17751221291560434
ACH-000472,-0.15827056334178655
ACH-000473,-0.13417937170711405
ACH-000475,-0.1861793671133159
ACH-000476,-0.40412401423558014
ACH-000477,-0.18779969465937169
ACH-000479,-0.22096550297144849
ACH-000480,-0.3310303069492899
ACH-000481,-0.19332755792968656
ACH-000483,-0.2494007631124413
ACH-000484,-0.21164949405607125
ACH-000485,-0.2564337997397678
ACH-000486,-0.2357779601934725
ACH-000487,-0.3789164489754848
ACH-000488,-0.3658407020290115
ACH-000490,-0.3743925847518193
ACH-000491,-0.30549578894238805
ACH-000495,-0.2726875153807224
ACH-000496,-0.2703043622000996
ACH-000499,-0.4706873118149243
ACH-000500,-0.395041683607306
ACH-000502,-0.17213029640213376
ACH-000503,-0.4844749088691394
ACH-000505,-0.14647244816607968
ACH-000507,-0.3035458705151882
ACH-000510,-0.1820079159693515
ACH-000511,-0.036494732747431716
ACH-000512,-0.4900453065085159
ACH-000516,-0.28794272554630185
ACH-000517,-0.14910973833391816
ACH-000518,-0.4080174142971674
ACH-000520,0.008969022976291322
ACH-000521,-0.22731177163742244
ACH-000522,-0.3134640119740373
ACH-000524,-0.21701177625150653
ACH-000527,-0.2695978622685027
ACH-000528,-0.2453512698501443
ACH-000537,-0.3758026722148747
ACH-000541,-0.08849674921711069
ACH-000542,-0.18009242589705052
ACH-000544,-0.30532148575389856
ACH-000545,-0.20583651342553025
ACH-000547,-0.4877407181178362
ACH-000548,-0.20884770667126434
ACH-000549,-0.44034708425776137
ACH-000550,-0.2922345066857099
ACH-000552,-0.2526272207954041
ACH-000556,0.020395886500405087
ACH-000557,-0.2666396443278879
ACH-000569,0.1585338220835033
ACH-000570,-0.4492736534340498
ACH-000571,-0.25249780226207424
ACH-000573,-0.17619541500740932
ACH-000576,-0.13376425698080688
ACH-000579,-0.4127242217846873
ACH-000580,-0.21548524727495905
ACH-000584,-0.15578438502922562
ACH-000585,-0.11219045103163687
ACH-000588,-0.37074157139814573
ACH-000589,-0.4145915727067591
ACH-000591,-0.2356383851213311
ACH-000593,-0.33026988579120625
ACH-000600,-0.2944957796927
ACH-000601,-0.38462893562122064
ACH-000605,-0.4224166923237242
ACH-000606,-0.2607281228307545
ACH-000608,-0.2564037112403981
ACH-000614,-0.4364720063085129
ACH-000616,-0.1321639051467247
ACH-000618,-0.29984074108112163
ACH-000619,-0.29928711989822065
ACH-000620,-0.27211178187898993
ACH-000621,-0.1957098164536756
ACH-000622,-0.3724159785588284
ACH-000623,-0.22324013467123047
ACH-000624,0.003352416470983928
ACH-000627,-0.07822390506490197
ACH-000630,-0.2912890244008584
ACH-000631,-0.2776306704068465
ACH-000632,-0.3330064593538785
ACH-000633,-0.25718832767661953
ACH-000637,-0.1912230609713349
ACH-000638,-0.18826146418332626
ACH-000646,-0.33436484339280337
ACH-000647,-0.3082574607344699
ACH-000648,-0.3270577662309385
ACH-000649,-0.2483802594678322
ACH-000651,-0.4447710497337009
ACH-000652,-0.21952605275003093
ACH-000653,-0.25685921070218165
ACH-000657,-0.3144746406504864
ACH-000658,-0.1809791138547829
ACH-000661,-0.16287284693278584
ACH-000662,-0.3372760913230892
ACH-000663,-0.2087312954962429
ACH-000665,-0.16376895251960472
ACH-000671,-0.3562423832371233
ACH-000672,-0.35860007360468565
ACH-000673,-0.13030882772663227
ACH-000676,-0.2845760775060077
ACH-000677,-0.5144299814036511
ACH-000681,-0.31007468012188144
ACH-000683,-0.2978907879816213
ACH-000684,-0.21061153773213506
ACH-000688,-0.14727575430075246
ACH-000693,-0.3783508221194029
ACH-000694,-0.44920417289494063
ACH-000695,-0.17532406772315154
ACH-000696,-0.26976862625408643
ACH-000697,-0.2839587387555025
ACH-000699,-0.1840098958593556
ACH-000701,-0.15572337929821445
ACH-000706,-0.2716027929590029
ACH-000711,-0.17389933581000466
ACH-000713,-0.20461577685269472
ACH-000714,-0.08876115004235069
ACH-000718,-0.16498072811842462
ACH-000720,-0.38474967457439935
ACH-000721,-0.31802378436226314
ACH-000724,-0.21478511085283836
ACH-000725,-0.29025646517585185
ACH-000732,-0.4237916688639769
ACH-000734,-0.1732443864585783
ACH-000735,-0.22355190683257686
ACH-000736,-0.2605341334210494
ACH-000738,-0.33538560264913075
ACH-000746,-0.23985928214071994
ACH-000747,-0.5229830965875428
ACH-000748,-0.30186814473908913
ACH-000753,-0.46461191278361497
ACH-000756,-0.05452370312299256
ACH-000757,-0.4413714878570633
ACH-000758,-0.1897427484662624
ACH-000760,-0.3923451247229019
ACH-000762,-0.2784024382741105
ACH-000763,-0.11651294528387784
ACH-000764,-0.15398375902878295
ACH-000765,-0.4222771827018242
ACH-000766,-0.1662370406675951
ACH-000767,-0.3207690871536765
ACH-000768,-0.24764335111482685
ACH-000769,-0.1288798232224745
ACH-000770,-0.15050023556787592
ACH-000771,-0.4921696975474316
ACH-000773,-0.02722303142911424
ACH-000776,-0.273021032960978
ACH-000777,-0.2129416981466806
ACH-000778,-0.2554270574185851
ACH-000781,-0.3219789987215939
ACH-000782,-0.28975201206006546
ACH-000783,-0.20254339229276444
ACH-000784,-0.4567384476077729
ACH-000785,-0.24089363426802066
ACH-000787,-0.3327080553951917
ACH-000788,-0.2221867006498374
ACH-000791,-0.21158847257286476
ACH-000792,-0.1147418194646144
ACH-000794,-0.2435196489922785
ACH-000796,-0.15305019223868205
ACH-000798,-0.3659117723905565
ACH-000799,-0.18099412645253216
ACH-000800,-0.6139682053951966
ACH-000802,-0.298510343629154
ACH-000804,-0.20376865322658355
ACH-000805,-0.2615174659776845
ACH-000809,-0.12548944428060604
ACH-000810,-0.3648819813459959
ACH-000811,-0.1636756898714789
ACH-000817,-0.12148747032136692
ACH-000819,-0.2977342037121907
ACH-000820,-0.4069037904548087
ACH-000821,-0.2525076594458208
ACH-000822,-0.21186278013110654
ACH-000823,-0.38473568556647697
ACH-000824,-0.19921807816107556
ACH-000827,-0.09017882708873533
ACH-000829,-0.12256926198475301
ACH-000831,-0.3115478794185589
ACH-000832,-0.33999254069277257
ACH-000833,-0.28884806901523963
ACH-000834,-0.2802745942218307
ACH-000835,-0.1964286218367851
ACH-000836,-0.12995370088819574
ACH-000837,-0.2313860163303431
ACH-000838,-0.029537760554449045
ACH-000839,-0.19648872528714276
ACH-000840,-0.15257024691586102
ACH-000841,-0.28082694136669545
ACH-000843,-0.3225783916547852
ACH-000846,-0.11520811353027638
ACH-000847,-0.3314338796690202
ACH-000848,-0.28786563835523354
ACH-000849,-0.4430734342160703
ACH-000851,-0.20649185284123264
ACH-000855,-0.6075295324497308
ACH-000856,-0.21187606338840329
ACH-000858,-0.3960026740137463
ACH-000859,-0.14732874442581073
ACH-000861,-0.0971322169577582
ACH-000862,-0.2577559520568748
ACH-000865,-0.22973842554494536
ACH-000866,-0.3040052093679929
ACH-000867,-0.13134941159647667
ACH-000869,-0.3243357602692008
ACH-000872,-0.21033831080225154
ACH-000873,-0.3876273843477022
ACH-000876,-0.3211321468819692
ACH-000878,-0.2626539882878107
ACH-000880,0.0636099848052874
ACH-000881,-0.24512706647715996
ACH-000882,-0.32745844519088235
ACH-000884,-0.32321345674453883
ACH-000885,-0.3758907576374677
ACH-000887,-0.28105176045769353
ACH-000889,-0.15895721410701827
ACH-000896,-0.3720231090882323
ACH-000898,-0.3525398053283829
ACH-000900,-0.3691075054690538
ACH-000901,-0.17391599660626714
ACH-000905,-0.2815788410217619
ACH-000906,-0.20621871431516567
ACH-000907,-0.2603092902692957
ACH-000910,-0.4051479545874248
ACH-000911,-0.4674880603486546
ACH-000912,-0.11405467300369225
ACH-000913,-0.3256100947558473
ACH-000915,-0.2510548190283814
ACH-000916,-0.19194268019709246
ACH-000917,-0.14027419489302187
ACH-000920,-0.37668189272133307
ACH-000921,-0.2043451298102883
ACH-000924,-0.2284251796520312
ACH-000926,-0.2935567949226293
ACH-000928,-0.15564619561262222
ACH-000929,-0.2272499802603824
ACH-000932,-0.3717242232924069
ACH-000935,-0.1921486753613175
ACH-000936,-0.3489921679107193
ACH-000937,-0.30866051812968553
ACH-000938,-0.3100030420864453
ACH-000939,-0.3319403676017801
ACH-000941,-0.19583300768253092
ACH-000943,-0.4395994593089369
ACH-000946,-0.2482589427859058
ACH-000947,-0.4995656445525582
ACH-000948,-0.3993622550304672
ACH-000950,-0.42906719200851184
ACH-000953,-0.006010156469826693
ACH-000954,-0.46981454066102296
ACH-000957,-0.216987994932647
ACH-000958,-0.1299381628398114
ACH-000960,-0.07032448693327742
ACH-000963,-0.1126420360242749
ACH-000968,-0.4996224105786429
ACH-000969,-0.5638193216373301
ACH-000972,-0.09396654013932176
ACH-000973,-0.2584459571461325
ACH-000974,-0.12525128765967106
ACH-000978,-0.23305272903183435
ACH-000984,-0.2546102837067413
ACH-000986,-0.2071266063205402
ACH-000988,-0.28481952684219297
ACH-000993,-0.042920024993578616
ACH-000994,-0.3643481120983117
ACH-000996,-0.14242023676917154
ACH-001001,-0.43422000220871776
ACH-001020,0.018792308660646368
ACH-001028,-0.26234021448267714
ACH-001031,-0.2643973587407463
ACH-001038,-0.3589949313717021
ACH-001048,-0.23728418231477735
ACH-001050,-0.1944769148109048
ACH-001053,-0.24869361614350896
ACH-001054,-0.28316957863597325
ACH-001061,-0.3674170060040368
ACH-001067,-0.2529043123630337
ACH-001075,-0.3328746922365187
ACH-001096,-0.4053130174212932
ACH-001111,-0.5243692012443685
ACH-001119,-0.20549963676916636
ACH-001128,-0.15647037160563934
ACH-001134,-0.2721202784563485
ACH-001151,-0.08808199253759214
ACH-001163,-0.5887632138095381
ACH-001164,-0.26084128320132194
ACH-001183,-0.2933787972225615
ACH-001192,-0.22027465480743505
ACH-001193,0.0834232176286597
ACH-001196,-0.23184372660057545
ACH-001197,-0.038366341725497605
ACH-001205,-0.08942198044211393
ACH-001211,-0.09170142723969377
ACH-001212,-0.12639822038255982
ACH-001228,-0.3083718264058739
ACH-001232,-0.24615584035415236
ACH-001239,-0.25401894977977346
ACH-001270,-0.20914166375905394
ACH-001274,-0.10519191889688204
ACH-001275,-0.5267799838257873
ACH-001277,-0.12822915039973995
ACH-001278,-0.4130654058496044
ACH-001280,-0.09291298298665976
ACH-001283,-0.33323802356581544
ACH-001289,-0.21308092882341692
ACH-001300,-0.22063269896655727
ACH-001301,-0.13040343256620704
ACH-001302,-0.14377931418048234
ACH-001306,-0.14162680127803653
ACH-001318,-0.4639471063870407
ACH-001322,-0.2561927736476665
ACH-001328,-0.3750562707392439
ACH-001332,-0.29117068522249817
ACH-001336,-0.3777876090643977
ACH-001346,-0.29017805958631715
ACH-001353,-0.1349833965204216
ACH-001354,-0.3941921250800507
ACH-001367,-0.5170516833065975
ACH-001368,-0.32199034534505433
ACH-001374,-0.00642559398503975
ACH-001377,-0.3481834883771716
ACH-001380,-0.3031794442150804
ACH-001391,-0.2992296559601515
ACH-001408,-0.3302082452749498
ACH-001430,-0.01909753934380419
ACH-001431,-0.3237783494846199
ACH-001450,-0.4795184842672625
ACH-001496,-0.1979430149300644
ACH-001500,-0.4689600864336102
ACH-001523,-0.3489409830444325
ACH-001532,-0.24136475873165056
ACH-001550,-0.4421286278744159
ACH-001552,-0.1806444972067213
ACH-001554,-0.31804303368575004
ACH-001654,-0.2990713207024933
ACH-001735,-0.043407478498838886
ACH-001736,-0.21704649048105715
ACH-001737,0.05000276777455266
ACH-001740,-0.04622239389341078
ACH-001745,-0.174256254919813
ACH-001765,-0.2530759330191901
