,HPGD (3248)
ACH-000004,0.1329415414925468
ACH-000005,0.4472333749493291
ACH-000007,0.07061634089745585
ACH-000009,0.18941898259046488
ACH-000011,0.08063666331746172
ACH-000012,0.13878880017896827
ACH-000013,0.2413723430812109
ACH-000014,0.1654300523975575
ACH-000015,0.1748107879479388
ACH-000017,0.3291332830220562
ACH-000018,0.10387862317144723
ACH-000019,0.10125588541965247
ACH-000021,0.19317905951326347
ACH-000022,0.1853474921361838
ACH-000025,0.14388590544634214
ACH-000028,0.2849484749865241
ACH-000030,0.17862205107323822
ACH-000035,0.16385230110656762
ACH-000036,0.2240185408064781
ACH-000037,0.13966595139261534
ACH-000039,0.21234976575293552
ACH-000040,0.25454526610220923
ACH-000041,0.18298122662841787
ACH-000042,0.25677920222985456
ACH-000045,0.13786090132149836
ACH-000047,0.14621738110101193
ACH-000052,0.01557261007904214
ACH-000053,0.11359665104987615
ACH-000054,0.08419838124461805
ACH-000055,-0.1360277533168996
ACH-000060,0.14319275878163978
ACH-000067,0.18991318718050573
ACH-000070,0.20133926135518446
ACH-000075,0.03759094564138178
ACH-000078,0.037862675964870376
ACH-000082,0.1629311206959377
ACH-000085,0.17054544892016638
ACH-000086,0.2471809722417435
ACH-000087,0.35308062096684034
ACH-000092,0.1468291623475926
ACH-000095,0.16352279947950366
ACH-000097,0.2823041804722401
ACH-000098,0.1458104231906395
ACH-000099,0.25782933911857325
ACH-000108,0.0904045196018759
ACH-000113,0.3598647804051333
ACH-000116,0.26163217025726343
ACH-000118,0.1521776576610573
ACH-000120,0.1895167091796003
ACH-000123,0.33314105578128794
ACH-000127,0.1965200271709817
ACH-000128,0.15330828923394554
ACH-000132,0.19238089885036255
ACH-000133,0.15793087853182966
ACH-000137,0.2413959838746936
ACH-000138,0.19736278193128576
ACH-000142,0.23674776816431434
ACH-000143,0.05952322924043126
ACH-000146,0.21463839419763092
ACH-000148,0.16176971428512324
ACH-000150,0.1096059046274258
ACH-000152,0.1978650516467172
ACH-000153,0.04979556483209407
ACH-000159,0.16228223694745225
ACH-000160,0.13299836131080514
ACH-000163,0.1091810792452676
ACH-000167,-0.2459992089429339
ACH-000168,0.128771039428551
ACH-000169,0.16397959911347815
ACH-000178,0.12502069039178482
ACH-000183,0.14732159994649735
ACH-000188,0.17788523420099922
ACH-000189,0.05357703679919154
ACH-000190,0.2416037602061743
ACH-000198,0.07335995917874967
ACH-000203,-0.10291422169551137
ACH-000204,0.6482015695401977
ACH-000206,0.2650369444823672
ACH-000207,0.06765920313954453
ACH-000208,0.3653255990730167
ACH-000210,0.2893397169692549
ACH-000211,0.17717421654457607
ACH-000215,0.14126508918044792
ACH-000221,0.25972600249686106
ACH-000222,0.21745121636151654
ACH-000223,0.08743625410335303
ACH-000226,0.12310245553071596
ACH-000227,0.13837893636779505
ACH-000228,0.18713638341419306
ACH-000231,0.16921392057009335
ACH-000232,0.2218643892399983
ACH-000233,0.2149071584991312
ACH-000234,0.08203932731000257
ACH-000235,-0.03970798722707695
ACH-000237,0.09080730649624204
ACH-000238,0.02242253577634003
ACH-000242,0.2298001104618847
ACH-000243,0.04893990865045929
ACH-000244,0.10626722110784564
ACH-000246,0.2452616446712185
ACH-000248,0.16846897011037631
ACH-000250,0.21520653284346605
ACH-000251,0.1334596313650058
ACH-000252,0.3038257242415625
ACH-000253,0.2295651582321001
ACH-000255,0.21144087739969294
ACH-000256,0.2622431821192072
ACH-000257,-0.03992484671301077
ACH-000258,0.3071361011038177
ACH-000259,0.09691187875747427
ACH-000260,0.12143874544972286
ACH-000261,0.07793052530618842
ACH-000262,0.05579742229866114
ACH-000263,0.18188801230393054
ACH-000264,0.25514450395162136
ACH-000265,0.1277475895203012
ACH-000266,0.09085843474846682
ACH-000272,0.17207778645265615
ACH-000274,0.17009605345261194
ACH-000277,0.243100172179241
ACH-000278,0.15917895256553585
ACH-000279,0.0495902793430523
ACH-000280,0.20488702012089768
ACH-000281,0.21926812924823652
ACH-000288,0.11822549953558935
ACH-000291,0.11990219678948465
ACH-000293,0.22093339491910602
ACH-000294,0.12674631526605265
ACH-000295,0.10899515592855344
ACH-000296,0.0955145718259111
ACH-000302,0.07807857869232221
ACH-000304,-0.027577760676207985
ACH-000307,0.06815041159046333
ACH-000308,0.03904904339662143
ACH-000310,0.048570553858173764
ACH-000311,0.07579202718694983
ACH-000312,0.1092563887952987
ACH-000315,-0.2900565106703439
ACH-000316,-0.05427670870919329
ACH-000317,0.28249857641349985
ACH-000318,0.2216463872139669
ACH-000319,0.18397811476402845
ACH-000320,0.06542532643867797
ACH-000322,0.20496055690756845
ACH-000323,0.2260685233838073
ACH-000324,0.16759016315426462
ACH-000329,0.1368225389768197
ACH-000330,0.210446230213545
ACH-000331,0.15711726783641286
ACH-000332,0.20734531200835385
ACH-000334,0.32780050686480583
ACH-000335,0.2660790284852285
ACH-000336,0.16102327818260256
ACH-000337,0.1983832011813176
ACH-000338,-0.41077662047665453
ACH-000339,0.16564199001165114
ACH-000341,0.04747879184345312
ACH-000348,0.1690484558135131
ACH-000350,0.17007136903996015
ACH-000352,0.14680921240580375
ACH-000356,0.4943062652562528
ACH-000361,0.1245558659039278
ACH-000362,0.09477416348204183
ACH-000363,0.10144127302352003
ACH-000364,0.3185298357080857
ACH-000365,0.2049037626840381
ACH-000366,0.17872211432969778
ACH-000368,0.2378108915856393
ACH-000374,0.1237535968587784
ACH-000375,0.3303312314982695
ACH-000376,0.02978184388531363
ACH-000381,0.1281121747220902
ACH-000383,0.14812515697877351
ACH-000387,0.17346750601695413
ACH-000389,0.051621833600678166
ACH-000390,0.2049069308533404
ACH-000393,0.14907317297569864
ACH-000395,-0.0668076530575264
ACH-000396,0.2858255134947707
ACH-000397,0.20485879516267336
ACH-000401,0.1419016693198546
ACH-000402,0.08769024989694776
ACH-000403,0.10289840614535696
ACH-000404,0.0670930821873593
ACH-000406,0.14762251418157574
ACH-000407,0.271130389143922
ACH-000408,0.19841748184161076
ACH-000410,-0.02438515991096635
ACH-000411,0.0787725509449432
ACH-000414,0.17584992051379067
ACH-000415,0.2369160742236536
ACH-000416,0.14557059476828454
ACH-000420,0.09389430559028424
ACH-000421,0.1204203597043897
ACH-000424,0.2784044048716533
ACH-000425,0.20894806608103525
ACH-000426,0.12194582139206868
ACH-000427,0.230697544092346
ACH-000433,0.3816238899510345
ACH-000435,0.06502533116677063
ACH-000436,0.16589805545140862
ACH-000444,0.128477230353273
ACH-000445,0.14795744990879678
ACH-000448,0.15350074911242015
ACH-000450,0.1954910483513108
ACH-000452,0.15078666421082934
ACH-000454,0.13049175185638667
ACH-000458,0.1672557665915812
ACH-000459,0.2410720078959467
ACH-000460,0.14610184247562424
ACH-000461,0.018395773166489902
ACH-000463,0.1021430003939555
ACH-000464,0.05047928102505421
ACH-000466,0.3538384670478662
ACH-000467,0.07717708220388811
ACH-000468,0.0966518520903528
ACH-000469,0.2297891084349428
ACH-000470,0.06905003735234158
ACH-000471,0.21468414961384333
ACH-000472,0.19897107179544246
ACH-000473,0.2368728545324285
ACH-000475,0.19982572518800945
ACH-000476,0.054966913602929976
ACH-000477,0.0982603769280402
ACH-000479,0.2074327691541616
ACH-000480,0.21068905676230198
ACH-000481,0.17641694632999844
ACH-000483,0.13645098190385227
ACH-000484,0.23817578944648296
ACH-000485,0.10544557381571854
ACH-000486,0.18585296275836455
ACH-000487,0.1568229681931673
ACH-000488,0.2302088451658852
ACH-000490,0.16782565661517865
ACH-000491,0.22629352787155985
ACH-000495,-0.02626186032986085
ACH-000496,0.14590822083400612
ACH-000499,0.2665909383089971
ACH-000500,0.4918421753912794
ACH-000502,0.17726798974807514
ACH-000503,0.4730720267533578
ACH-000505,0.062309984433371365
ACH-000507,0.15609332907064258
ACH-000510,0.12594384676866696
ACH-000511,0.14317650188079642
ACH-000512,0.17803213342919644
ACH-000516,0.10814749099821032
ACH-000517,0.1660153728377553
ACH-000518,0.14080559313508273
ACH-000520,0.09947318290034267
ACH-000521,0.06520886018522408
ACH-000522,0.04174757203852005
ACH-000524,0.19804367005240175
ACH-000527,0.15240533193019798
ACH-000528,0.2021109818080059
ACH-000537,0.21842946643416744
ACH-000541,0.34633188743774035
ACH-000542,0.1421374348457445
ACH-000544,0.17493891384346372
ACH-000545,0.12484118317466755
ACH-000547,0.14533713305972545
ACH-000548,0.18399957086388466
ACH-000549,-0.0018664221645241688
ACH-000550,0.153200361251961
ACH-000552,0.2172745808673981
ACH-000556,0.17100387294219185
ACH-000557,0.11222782423592996
ACH-000569,0.2847332780662007
ACH-000570,0.07710417178437982
ACH-000571,0.1581176418167365
ACH-000573,0.04561687429720703
ACH-000576,0.3767964251013866
ACH-000579,0.20678905324424174
ACH-000580,0.14202977598453506
ACH-000584,0.06304350016535114
ACH-000585,0.19126785590010487
ACH-000588,0.17872553679027103
ACH-000589,0.11982301843657354
ACH-000591,0.17707650051918095
ACH-000593,0.19103394347363048
ACH-000600,0.2127385376612535
ACH-000601,0.13477710405654114
ACH-000605,0.16994801582765862
ACH-000606,0.09318161428753094
ACH-000608,0.15874837431129246
ACH-000614,0.16117816184407802
ACH-000616,0.1749794760111668
ACH-000618,0.1720590689882283
ACH-000619,0.17709533821319978
ACH-000620,0.20322310874215985
ACH-000621,0.19445939882198565
ACH-000622,0.09092541908923718
ACH-000623,0.24803940534778965
ACH-000624,0.21086001597426596
ACH-000627,0.21666217319595274
ACH-000630,0.24075655398172954
ACH-000631,0.2549533249027809
ACH-000632,0.16107472877773166
ACH-000633,0.08538845418933605
ACH-000637,0.18658468500630146
ACH-000638,0.19984983516920526
ACH-000646,0.2597849648614515
ACH-000647,0.1736340026003385
ACH-000648,0.2765240733072043
ACH-000649,0.05493486714825148
ACH-000651,0.1375184705130087
ACH-000652,0.2482238094911865
ACH-000653,0.20046085069880634
ACH-000657,0.2280777824027709
ACH-000658,0.1909181216544172
ACH-000661,0.30015123421530554
ACH-000662,0.08859610999239995
ACH-000663,0.10073674188049696
ACH-000665,0.1713796936594861
ACH-000671,0.11566967168324685
ACH-000672,0.1979830214078941
ACH-000673,0.1890188349490932
ACH-000676,0.1871744192411677
ACH-000677,0.2312204984310158
ACH-000681,0.06739391392383483
ACH-000683,0.1442514559599145
ACH-000684,0.20818959655534375
ACH-000688,0.1512304455274213
ACH-000693,0.18376432846573296
ACH-000694,0.15959436556669876
ACH-000695,0.2215905162375855
