,METAP1D (254042)
ACH-000004,-0.0750975010787174
ACH-000005,0.10203921587380137
ACH-000007,0.16978726202603894
ACH-000009,0.033575065567599954
ACH-000011,0.1168019010296502
ACH-000012,0.00415699028319535
ACH-000013,0.07267475340451686
ACH-000014,0.07410702207460834
ACH-000015,0.0735415287140811
ACH-000017,0.07474244203514857
ACH-000018,0.21288594173737108
ACH-000019,0.18178156578807186
ACH-000021,0.13401779284262236
ACH-000022,0.029944385736958238
ACH-000025,0.05497020769683838
ACH-000028,0.19630241380623967
ACH-000030,0.08621657220250978
ACH-000035,0.11028580468899196
ACH-000036,0.17094545513643364
ACH-000037,0.14658323921885447
ACH-000039,0.2236772360734761
ACH-000040,0.03745767420171694
ACH-000041,0.12753128189874802
ACH-000042,0.02054529355742791
ACH-000045,0.06065978075515952
ACH-000047,0.05889396171761579
ACH-000052,0.05690148395446081
ACH-000053,0.06040456899932225
ACH-000054,0.0560216834165519
ACH-000055,0.1538345402780431
ACH-000060,0.061424456268980174
ACH-000067,0.06112927105638601
ACH-000070,0.039029048636417256
ACH-000075,-0.023495322263638558
ACH-000078,0.1116765431990986
ACH-000082,-0.010301912557727064
ACH-000085,0.03381496584217045
ACH-000086,0.12703270309276254
ACH-000087,-0.0030049830663553003
ACH-000092,-0.03100352510150478
ACH-000095,0.1144512070374272
ACH-000097,0.14910580984877764
ACH-000098,-0.01029205323417151
ACH-000099,0.021210533631315767
ACH-000108,0.06346367575437684
ACH-000113,0.05107886848634596
ACH-000116,0.06211894826738632
ACH-000118,0.0650306396681983
ACH-000120,0.09123072261763944
ACH-000123,0.19663898076617348
ACH-000127,0.11582529504139864
ACH-000128,0.04200038061860169
ACH-000132,0.04182293231300542
ACH-000133,-0.009692830508082591
ACH-000137,-0.02224688769340104
ACH-000138,0.09991301982565784
ACH-000142,0.06823803175732482
ACH-000143,0.0068923952453610144
ACH-000146,0.12074203543023368
ACH-000148,0.09909013464062542
ACH-000150,0.03445777213766904
ACH-000152,0.06256638003389882
ACH-000153,0.17529481013561227
ACH-000159,0.0678508634680289
ACH-000160,-0.04203021916569226
ACH-000163,0.05416412614729348
ACH-000167,0.24594057294750096
ACH-000168,0.13393087486161204
ACH-000169,0.08157430302140735
ACH-000178,0.1064817275630045
ACH-000183,-0.0009766117246855523
ACH-000188,0.15499506153197207
ACH-000189,0.15049559344809882
ACH-000190,0.06090288986492034
ACH-000198,0.11456852416293488
ACH-000203,0.12603364503500253
ACH-000204,0.040380038993079466
ACH-000206,0.08052060441776755
ACH-000207,-0.03788837362709909
ACH-000208,0.09887331812099948
ACH-000210,0.06300053143649938
ACH-000211,0.005566007947992956
ACH-000215,0.08400866058753823
ACH-000221,-0.008468036183892611
ACH-000222,-0.07605382123072996
ACH-000223,-0.12371898487332306
ACH-000226,0.060264616664932276
ACH-000227,0.12074838909652398
ACH-000228,0.06841412951877329
ACH-000231,0.1437942327535917
ACH-000232,0.05763336698450457
ACH-000233,0.07680009910365153
ACH-000234,0.09367350603712296
ACH-000235,0.07810102287212067
ACH-000237,0.07518972616222626
ACH-000238,0.006025729835549503
ACH-000242,0.1127845052425495
ACH-000243,0.05404054693384013
ACH-000244,0.2253468932811389
ACH-000246,0.14213856426470725
ACH-000248,-0.001766004422105282
ACH-000250,0.01403100196468774
ACH-000251,0.01868045754755586
ACH-000252,-0.02768741114045015
ACH-000253,0.05674380138995995
ACH-000255,0.11233607499614534
ACH-000256,0.09001208292586116
ACH-000257,0.02407473676218911
ACH-000258,0.0035710821226216344
ACH-000259,-0.0376495533784907
ACH-000260,0.010891009747242957
ACH-000261,0.1103665046465942
ACH-000262,0.045468729668469834
ACH-000263,0.1159930751416482
ACH-000264,0.14155285695983025
ACH-000265,0.011982828863401416
ACH-000266,0.07008334587313943
ACH-000272,-0.06260052237915678
ACH-000274,0.08748363597540032
ACH-000277,0.01651345112453509
ACH-000278,0.06938765114110101
ACH-000279,0.05732877744036074
ACH-000280,0.17083203730471785
ACH-000281,0.11767460864985214
ACH-000288,0.008302616628318679
ACH-000291,-0.05697982498979483
ACH-000293,0.02889020866796285
ACH-000294,0.2935230388952883
ACH-000295,-0.09832171911866222
ACH-000296,-0.001988240829060559
ACH-000302,0.10510716575496484
ACH-000304,0.01463306429148653
ACH-000307,-0.06540297861303487
ACH-000308,0.11848872065188824
ACH-000310,0.194888726922344
ACH-000311,0.12874126136307007
ACH-000312,-0.009858984331349407
ACH-000315,0.07307103671531377
ACH-000316,0.07422857644442163
ACH-000317,0.09966141252583194
ACH-000318,0.06592513697430552
ACH-000319,0.2125108703832656
ACH-000320,-0.0014474968415040365
ACH-000322,0.2663007577113189
ACH-000323,0.1459787882876184
ACH-000324,0.07498907781167817
ACH-000329,-0.08278485610791715
ACH-000330,-0.05638963247341141
ACH-000331,0.0004612832069795669
ACH-000332,0.05553535120238897
ACH-000334,0.2540754597426952
ACH-000335,-0.10657094041956518
ACH-000336,0.1411909761808723
ACH-000337,-0.03928159495927412
ACH-000338,-0.5365765772580677
ACH-000339,0.06869741557218438
ACH-000341,0.008759724704645986
ACH-000348,0.03717994010062703
ACH-000350,0.0938736480250053
ACH-000352,-0.04285931699410312
ACH-000356,0.07011916983210834
ACH-000361,0.1348858988298396
ACH-000362,0.04872458211037722
ACH-000363,0.06843320479200901
ACH-000364,-0.01883691822373875
ACH-000365,0.008818336537063291
ACH-000366,0.09884732198338254
ACH-000368,0.1358568415398924
ACH-000374,0.01468277578892589
ACH-000375,-0.003497825384424209
ACH-000376,0.030716290843866612
ACH-000381,0.04610304124701831
ACH-000383,0.08137150902203613
ACH-000387,0.1261686160572435
ACH-000389,0.12617895104984728
ACH-000390,0.05323460890038465
ACH-000393,-0.007019803945987293
ACH-000395,0.26271301704365163
