,ZGRF1 (55345)
ACH-000206,-0.2757323242576657
ACH-000207,-0.2561658139078363
ACH-000208,-0.31909624302993794
ACH-000210,-0.12278144343067253
ACH-000211,-0.4804810110832427
ACH-000215,-0.3469036934429964
ACH-000221,-0.4939677757780176
ACH-000222,-0.2706215840160161
ACH-000223,-0.406395443261543
ACH-000226,-0.16419869805838996
ACH-000227,-0.4300980134380879
ACH-000228,-0.3618779988929277
ACH-000231,-0.2875327323660425
ACH-000232,-0.5180738015870959
ACH-000233,-0.1605537034940435
ACH-000234,-0.32362994913509685
ACH-000235,-0.2358698618265625
ACH-000237,-0.24534952161521176
ACH-000238,-0.2155526580649221
ACH-000242,-0.12994149141775307
ACH-000243,-0.2985327312762061
ACH-000244,-0.4037233978998564
ACH-000246,-0.28339389274654925
ACH-000248,-0.3059077837784687
ACH-000250,-0.2621834857787799
ACH-000251,-0.2967154967877121
ACH-000252,-0.21855008109016028
ACH-000253,-0.19853731273935396
ACH-000255,-0.5301589931820103
ACH-000256,-0.1383073710807273
ACH-000257,-0.3246873028820114
ACH-000258,-0.2700806156387588
ACH-000259,-0.20250624907101755
ACH-000260,-0.2284511766232465
ACH-000261,-0.3019972442279196
ACH-000262,-0.31981288878817754
ACH-000263,-0.12617690165087475
ACH-000264,-0.26940942484103103
ACH-000265,-0.3413972346974036
ACH-000266,-0.275574087449782
ACH-000272,-0.4209235969252947
ACH-000274,-0.2499267857842769
ACH-000277,-0.2792063418023546
ACH-000278,-0.3256092539010492
ACH-000279,-0.3827645209685238
ACH-000280,-0.1549773307857185
ACH-000281,-0.2416402388476527
ACH-000288,-0.2781268589797573
ACH-000291,-0.17803109824830834
ACH-000293,-0.3739347585653519
ACH-000294,-0.3104846013742506
ACH-000295,-0.25961749114629057
ACH-000296,-0.26587175775785377
ACH-000302,-0.33904267255173026
ACH-000304,-0.24811608629575865
ACH-000307,-0.34400524351785844
ACH-000308,-0.245947171606158
ACH-000310,-0.20144533383906216
ACH-000311,-0.18888736655872768
ACH-000312,-0.25025391537603353
ACH-000315,-0.20980698977144485
ACH-000316,-0.2110882365757909
ACH-000317,-0.5198883348549613
ACH-000318,-0.24112242150567495
ACH-000319,-0.4064144967482321
ACH-000320,-0.3760646185893329
ACH-000322,-0.21810886381982827
ACH-000323,-0.3865918830394805
ACH-000324,-0.2625840895032689
ACH-000329,-0.3637064999402809
ACH-000330,-0.32741701207430124
ACH-000331,-0.1559892618081473
ACH-000332,-0.249589877338307
ACH-000334,-0.2919902600623572
ACH-000335,-0.2828279653336455
ACH-000336,-0.3152714572309239
ACH-000337,-0.0422351383453468
ACH-000338,-0.4780263693647925
ACH-000339,-0.3015468576697053
ACH-000341,-0.3267532866989246
ACH-000348,-0.29716732239992216
ACH-000350,-0.21798427728765565
ACH-000352,-0.4473472690335935
ACH-000356,-0.2644899897625557
ACH-000361,-0.4636505850785977
ACH-000362,-0.30181952169018045
ACH-000363,-0.2298580427275256
ACH-000364,-0.2586512617717854
ACH-000365,-0.24840802806299914
ACH-000366,-0.33624304200725563
ACH-000368,-0.2535418358043077
ACH-000374,-0.4183151464588329
ACH-000375,-0.2609367329225316
ACH-000376,-0.29284241461649274
ACH-000381,-0.259348820072193
ACH-000383,-0.3119599692536438
ACH-000387,-0.3874944197434468
ACH-000389,-0.2390772777859212
ACH-000390,-0.2274645646279649
ACH-000393,-0.2434922420819045
ACH-000395,-0.2571830381094624
ACH-000396,-0.21191944125750875
ACH-000397,-0.20539935643003213
ACH-000401,-0.1254111846232464
ACH-000402,-0.12256403482277956
ACH-000403,-0.30350464646092096
ACH-000404,-0.13204486221497444
ACH-000406,-0.3120268806349406
ACH-000407,-0.4410743114128552
ACH-000408,-0.21039952366101355
ACH-000410,-0.30739601386567017
ACH-000411,-0.2890734752748822
ACH-000414,-0.3154478356200756
ACH-000415,-0.3103624493746704
ACH-000416,-0.411827508075542
ACH-000420,-0.3202360401417507
ACH-000421,-0.3305085756357817
ACH-000424,-0.3290838110942073
ACH-000425,-0.4324817180236499
ACH-000426,-0.07936081093048669
ACH-000427,-0.36054152591218463
ACH-000433,-0.3502344457128514
ACH-000435,-0.45032247179525897
ACH-000436,-0.34179523891711583
ACH-000444,-0.30421908254684515
ACH-000445,-0.3194129722742889
ACH-000448,-0.33277944481408017
ACH-000450,-0.3821241379630595
ACH-000452,-0.3413208218749528
ACH-000454,-0.3503853190730436
ACH-000458,-0.10574230378867476
ACH-000459,-0.15639166901655058
ACH-000460,-0.23771572421422155
ACH-000461,-0.23672921557493135
ACH-000463,-0.27435220990964737
ACH-000464,-0.3983679208925745
ACH-000466,-0.2576871277939132
ACH-000467,-0.20715430533669146
ACH-000468,-0.25821773739717274
ACH-000469,-0.28057145307966297
ACH-000470,-0.3893337950401589
ACH-000471,-0.4285980624275944
ACH-000472,-0.29289579654449793
ACH-000473,-0.3094190180375647
ACH-000475,-0.33787339269182065
ACH-000476,-0.18469277675518092
ACH-000477,-0.30302752147750417
ACH-000479,-0.3258005450674997
ACH-000480,-0.4090737927434451
ACH-000481,-0.3443645161304764
ACH-000483,-0.2275437853186465
ACH-000484,-0.2425596649661883
ACH-000485,-0.2082281766651604
ACH-000486,-0.3129153036548493
ACH-000487,-0.4050363713027043
ACH-000488,-0.2208863029326686
ACH-000490,-0.2750581828125258
ACH-000491,-0.2957320350550912
ACH-000495,-0.2680562588797969
ACH-000496,-0.2419086149030717
ACH-000499,-0.21473606420201208
ACH-000500,-0.4846289967106959
ACH-000502,-0.23323066949772014
ACH-000503,-0.2366604239979247
ACH-000505,-0.2965744445373552
ACH-000507,-0.30890558842616544
ACH-000510,-0.32656940041955473
ACH-000511,-0.3481606349983357
ACH-000512,-0.2159965636776481
ACH-000516,-0.2968067591049318
ACH-000517,-0.3145087991512343
ACH-000518,-0.2460599148052937
ACH-000520,-0.39164893390518535
ACH-000521,-0.16760719344245295
ACH-000522,-0.3762405482544552
ACH-000524,-0.27300079464629023
ACH-000527,-0.29770841702354073
ACH-000528,-0.30806419041614513
ACH-000537,-0.4324702473069808
ACH-000541,-0.4111303046674345
ACH-000542,-0.3831260326053499
ACH-000544,-0.3355102004326577
ACH-000545,-0.29756403079496324
ACH-000547,-0.3660089510295661
ACH-000548,-0.18486969095897168
ACH-000549,-0.16853719679516727
ACH-000550,-0.34498262908352184
ACH-000552,-0.14279872283086845
ACH-000556,-0.32294818302971945
ACH-000557,-0.19879764674027853
ACH-000569,-0.4614058592904287
ACH-000570,-0.31846160712789506
ACH-000571,-0.21202747056204133
ACH-000573,-0.2683016388874111
ACH-000576,-0.254291691035888
ACH-000579,-0.3649513557523112
ACH-000580,-0.3598250565073904
ACH-000584,-0.36209649111390985
ACH-000585,-0.28913504493328696
ACH-000588,-0.2525152131744878
ACH-000589,-0.22181736017278747
ACH-000591,-0.17851538277770887
ACH-000593,-0.2094786402543763
ACH-000600,-0.2748053555669134
ACH-000601,-0.2845186323370798
ACH-000605,-0.3002710144027229
ACH-000606,-0.18726477725334476
ACH-000608,-0.3274630083860489
ACH-000614,-0.22348449315172866
ACH-000616,-0.3393567122465912
ACH-000618,-0.20736397624707745
ACH-000619,-0.30542528440834943
ACH-000620,-0.2957714316459116
ACH-000621,-0.3397888061651399
ACH-000622,-0.3395746624978322
ACH-000623,-0.30660576742037604
ACH-000624,-0.2950109097144891
ACH-000627,-0.2533113115633485
ACH-000630,-0.32777688511707376
ACH-000631,-0.45605669293404294
ACH-000632,-0.2739579688536901
ACH-000633,-0.3479617626755264
ACH-000637,-0.16876175794581247
ACH-000638,-0.3411340863178019
ACH-000646,-0.1317278132870211
ACH-000647,-0.3312264936127965
ACH-000648,-0.2769524559667119
ACH-000649,-0.3274677998903791
ACH-000651,-0.3157100034091693
ACH-000652,-0.16265354452624706
ACH-000653,-0.36052618618244375
ACH-000657,-0.3636349699338952
ACH-000658,-0.27482391107713783
ACH-000661,-0.3675188930873349
ACH-000662,-0.21867010287913105
ACH-000663,-0.2332228504547235
ACH-000665,-0.1951891505221208
ACH-000671,-0.2631072199727652
ACH-000672,-0.13949990108468024
ACH-000673,-0.3394349105663752
ACH-000676,-0.31737801510824576
ACH-000677,-0.2926495799466145
ACH-000681,-0.2556795807699865
ACH-000683,-0.26438244160935503
ACH-000684,-0.25926246347368104
ACH-000688,-0.4437403711704487
ACH-000693,-0.30035878198301763
ACH-000694,-0.3751512412044257
ACH-000695,-0.2418253485317045
ACH-000696,-0.468823513594794
ACH-000697,-0.32779013813787883
ACH-000699,-0.2493018063791253
ACH-000701,-0.4038490329396072
ACH-000706,-0.2728515906731316
ACH-000711,-0.33976664499813514
ACH-000713,-0.5059849810405964
ACH-000714,-0.21635713203209395
ACH-000718,-0.18924230412405044
ACH-000720,-0.4193316701331555
ACH-000721,-0.22422960145766807
ACH-000724,-0.29870492429654866
ACH-000725,-0.2536079298357231
ACH-000732,-0.220287076495779
ACH-000734,-0.338663554591085
ACH-000735,-0.20709395951655296
ACH-000736,-0.3691334162398179
ACH-000738,-0.3273051971205197
ACH-000746,-0.3719016098663838
ACH-000747,-0.2144004864361252
ACH-000748,-0.2572073663047684
ACH-000753,-0.3355511568968331
ACH-000756,-0.4285314081907677
ACH-000757,-0.2346356719485308
ACH-000758,-0.18941747375793602
ACH-000760,-0.2230487108823123
ACH-000762,-0.2815867056710287
ACH-000763,-0.3756343960238772
ACH-000764,-0.4424744092550493
ACH-000765,-0.19301116776945
ACH-000766,-0.17405157572830599
ACH-000767,-0.33466276680265833
ACH-000768,-0.1765411052680647
ACH-000769,-0.3656882487016205
ACH-000770,-0.3178484832654541
ACH-000771,-0.23387948590388
ACH-000773,-0.2325515116126068
ACH-000776,-0.19908220524581752
ACH-000777,-0.21099434739421974
ACH-000778,-0.24042933811499986
ACH-000781,-0.4051998571883211
ACH-000782,-0.2573456121750121
ACH-000783,-0.3454919173185029
ACH-000784,-0.19694957326827792
ACH-000785,-0.26896713654108906
ACH-000787,-0.3229774267062005
ACH-000788,-0.3012546053066845
ACH-000791,-0.2666603883735023
ACH-000792,-0.3020184778489477
ACH-000794,-0.3659687865975116
ACH-000796,-0.3440237740940826
ACH-000798,-0.2619687752636045
ACH-000799,-0.37190345185380896
ACH-000800,-0.24975588335045684
ACH-000802,-0.3046164654790921
ACH-000804,-0.2193250430599908
ACH-000805,-0.4767881385106951
ACH-000809,-0.2890455885412145
ACH-000810,-0.5604160839305659
ACH-000811,-0.2910555990341348
ACH-000817,-0.2423306949855041
ACH-000819,-0.3496991445143959
ACH-000820,-0.12275102557371592
ACH-000821,-0.18091359109296296
ACH-000822,-0.2425714266228567
ACH-000823,-0.2895249926828314
ACH-000824,-0.33412690407228346
ACH-000827,-0.2992232567400969
ACH-000829,-0.3451895309120083
ACH-000831,-0.197317771724716
ACH-000832,-0.2301271246739819
ACH-000833,-0.3316864760822812
ACH-000834,-0.3272446214075778
ACH-000835,-0.35093637252053644
ACH-000836,-0.24505260862558945
ACH-000837,-0.29341538690363744
ACH-000838,-0.4266990620488379
ACH-000839,-0.4811302875870693
ACH-000840,-0.03779666682006101
ACH-000841,-0.2858129995250941
ACH-000843,-0.2882609362865733
ACH-000846,-0.3861565722076583
ACH-000847,-0.5279864729784312
ACH-000848,-0.27061565317657593
ACH-000849,-0.25728667452359544
ACH-000851,-0.2501768944013882
ACH-000855,-0.4511196997387608
ACH-000856,-0.27179833925260605
ACH-000858,-0.2469887490420969
ACH-000859,-0.2684779612846555
ACH-000861,-0.3794137121911393
ACH-000862,-0.383922014133959
ACH-000865,-0.2353420097315887
ACH-000866,-0.2263067113937363
ACH-000867,-0.25454345928776323
ACH-000869,-0.3530298534607601
ACH-000872,-0.3811670123209322
ACH-000873,-0.4301235171482879
ACH-000876,-0.2568784890552439
ACH-000878,-0.4441651406762577
ACH-000880,-0.16713468328452566
ACH-000881,-0.2557432120294083
ACH-000882,-0.23435252672736856
ACH-000884,-0.267323469872205
ACH-000885,-0.2816956349035853
ACH-000887,-0.3096691175679271
ACH-000889,-0.2431709232267016
ACH-000896,-0.2876239085479286
ACH-000898,-0.22530956551327014
ACH-000900,-0.35550267527120616
ACH-000901,-0.3645464937083224
ACH-000905,-0.19825085753670293
ACH-000906,-0.38969240976916
ACH-000907,-0.23926140635740015
ACH-000910,-0.3312709455228999
ACH-000911,-0.29434721305733597
ACH-000912,-0.289335638693736
ACH-000913,-0.3406311013687863
ACH-000915,-0.39964282749381497
ACH-000916,-0.011214912847604359
ACH-000917,-0.293878617285327
ACH-000920,-0.02747262986948869
ACH-000921,-0.2810227619385187
ACH-000924,-0.30630716870257124
ACH-000926,-0.31068881595109343
ACH-000928,-0.3223501580474335
ACH-000929,-0.43138977254379496
ACH-000932,-0.3051562750307678
ACH-000935,-0.2417280200296253
ACH-000936,-0.1674038709850815
ACH-000937,-0.2500701345447285
ACH-000938,-0.2451970371711468
ACH-000939,-0.2655439575626872
ACH-000941,-0.3428983790713089
ACH-000943,-0.3411492062979319
ACH-000946,-0.1879901040941427
ACH-000947,-0.2452447523937005
ACH-000948,-0.327974476803974
ACH-000950,-0.4142353946529839
ACH-000953,-0.22189520792968695
ACH-000954,-0.1607967179417382
ACH-000957,-0.4472694188244484
ACH-000958,-0.3369040697944411
ACH-000960,-0.3229223209390689
ACH-000963,-0.3017777310571943
ACH-000968,-0.2989042000064675
ACH-000969,-0.3889825596991149
ACH-000972,-0.6187578071971109
ACH-000973,-0.2552731137443222
ACH-000974,-0.30070401852150724
ACH-000978,-0.3312652835827709
ACH-000984,-0.3049377854896891
ACH-000986,-0.3171898073849271
ACH-000988,-0.256211198524614
ACH-000993,-0.5289176264516833
ACH-000994,-0.2504566840615719
ACH-000996,-0.5633341217288534
ACH-001001,-0.2793387337718796
ACH-001020,-0.3606800000943797
ACH-001028,-0.3101226138969169
ACH-001031,-0.34108469910037337
ACH-001038,-0.3200070068428057
ACH-001048,-0.3921410104644402
ACH-001050,-0.34969280001040465
ACH-001053,-0.4199662017063132
ACH-001054,-0.3704433918247845
ACH-001061,-0.2965768285833468
ACH-001067,-0.3797836507772261
ACH-001075,-0.2399338286166509
ACH-001096,-0.3131788574781651
ACH-001111,-0.07265451438847029
ACH-001119,-0.2743522925177804
ACH-001128,-0.34718350626299865
ACH-001134,-0.1666842041579723
ACH-001151,-0.3192339576824369
ACH-001163,-0.2084702665943827
ACH-001164,-0.5327265052572572
ACH-001183,-0.2589953311960609
ACH-001192,-0.4198219185560758
ACH-001193,-0.2577795296208565
ACH-001196,-0.3103879956659811
ACH-001197,-0.16874854486397173
ACH-001205,-0.4302931621501636
ACH-001211,-0.4445288058019095
ACH-001212,-0.3957280009973588
ACH-001228,-0.2680759945201588
ACH-001232,-0.3584143116579712
ACH-001239,-0.3692219152413377
ACH-001270,-0.5489405054653657
ACH-001274,-0.364216789342824
ACH-001275,-0.575750529671119
ACH-001277,-0.3768746704760361
ACH-001278,-0.3000290226857484
ACH-001280,-0.3169089143770627
ACH-001283,-0.35348944318065395
ACH-001289,-0.3789847605265613
ACH-001300,-0.2690331830774653
ACH-001301,-0.2434300769321061
ACH-001302,-0.12862006877569285
ACH-001306,-0.3101003371496772
ACH-001318,-0.3061799005423883
ACH-001322,-0.27253415596717345
ACH-001328,-0.2541690830926837
ACH-001332,-0.4488691096845179
ACH-001336,-0.25597254573944617
ACH-001346,-0.3024437972898161
ACH-001353,-0.25707625739362
ACH-001354,-0.06295615656425871
ACH-001367,-0.16167998461938332
ACH-001368,-0.3460230973076465
ACH-001374,-0.4167292744127348
ACH-001377,-0.24996913635269896
ACH-001380,-0.23613382853505305
ACH-001391,-0.3502902356411581
ACH-001408,-0.3508424599382725
ACH-001430,-0.3699503678272732
ACH-001431,-0.3017079375586428
ACH-001450,-0.32593958558805103
ACH-001496,-0.375866881078062
ACH-001500,-0.3306510142943705
ACH-001523,-0.26617535967391703
ACH-001532,-0.3794892470993998
ACH-001550,-0.3537786155562464
ACH-001552,-0.4325032342818035
ACH-001554,-0.3222621655869715
ACH-001654,-0.23765906331077674
ACH-001735,-0.17944136235248065
ACH-001736,-0.2370398995533194
ACH-001737,-0.06580814876949999
ACH-001740,-0.3822730437999298
ACH-001745,-0.28966820988865194
ACH-001765,-0.26224103495336065
