,REEP6 (92840)
ACH-000004,0.13864740701301412
ACH-000005,0.26343428521048584
ACH-000007,-0.18608927991788712
ACH-000009,0.07644945131304659
ACH-000011,0.01846743121925707
ACH-000012,-0.036278112211600086
ACH-000013,-0.12096472959986593
ACH-000014,0.014547535235341141
ACH-000015,-0.0429814968474394
ACH-000017,-0.0910201803200471
ACH-000018,-0.08862653615316712
ACH-000019,-0.014235474078390318
ACH-000021,-0.1983876945573043
ACH-000022,-0.15225319509289806
ACH-000025,-0.15255903541660495
ACH-000028,-0.11407922195730252
ACH-000030,-0.052805348469559615
ACH-000035,-0.1703446518755414
ACH-000036,-0.23680819526581035
ACH-000037,0.02252547098095106
ACH-000039,0.030235738354457004
ACH-000040,-0.013854282942251238
ACH-000041,-0.07902441428997584
ACH-000042,-0.07413600226126472
ACH-000045,-0.16806376137269882
ACH-000047,-0.08923415915277495
ACH-000052,0.1556886263345214
ACH-000053,-0.11142314358245703
ACH-000054,-0.07906797420330366
ACH-000055,-0.34195926971548163
ACH-000060,0.029655755841705395
ACH-000067,-0.1604224988992869
ACH-000070,-0.019852528170954627
ACH-000075,0.0394608460227374
ACH-000078,-0.2463981616919761
ACH-000082,-0.1414001780906148
ACH-000085,-0.18916633671258165
ACH-000086,-0.02918922065960724
ACH-000087,-0.08676160069382485
ACH-000092,-0.12387000652193453
ACH-000095,-0.0397021685140448
ACH-000097,-0.014184376866708297
ACH-000098,-0.1438167427453435
ACH-000099,-0.10568093854541666
ACH-000108,-0.18196085343106588
ACH-000113,-0.1918684505893791
ACH-000116,-0.13809336627119514
ACH-000118,-0.2931281219676504
ACH-000120,-0.18519846303732046
ACH-000123,0.06366467045102837
ACH-000127,-0.10272882111852588
ACH-000128,-0.06561260453684792
ACH-000132,-0.07574554597354885
ACH-000133,-0.2396731277949785
ACH-000137,-0.17860320782505193
ACH-000138,-0.10535949095499324
ACH-000142,-0.22500100667263329
ACH-000143,-0.16181806926364065
ACH-000146,-0.10090539687227557
ACH-000148,-0.05139983113858791
ACH-000150,-0.04919535984606205
ACH-000152,-0.15478101601090954
ACH-000153,0.16034760696482545
ACH-000159,-0.22101693666019653
ACH-000160,-0.031168552842688137
ACH-000163,-0.0577759201033454
ACH-000167,0.27186272895736
ACH-000168,-0.26525289748971725
ACH-000169,-0.12570524310057932
ACH-000178,-0.1163744473448996
ACH-000183,-0.15222238874800856
ACH-000188,-0.012160174469558327
ACH-000189,-0.008989397694165905
ACH-000190,-0.010995607482554029
ACH-000198,0.002150429646984837
ACH-000203,-0.0961712478858025
ACH-000204,0.2907115972905929
ACH-000206,-0.12903842428764806
ACH-000207,-0.0936837051840636
ACH-000208,0.08570918599029302
ACH-000210,-0.07784053758269538
ACH-000211,-0.12290467677630088
ACH-000215,-0.0503793883551112
ACH-000221,-0.08258872428008593
ACH-000222,-0.2107326467121454
ACH-000223,-0.06622250875848021
ACH-000226,-0.05042248732203752
ACH-000227,0.01522513455577654
ACH-000228,-0.1077159828211826
ACH-000231,-0.06744560343236697
ACH-000232,0.05278365877717312
ACH-000233,-0.2108140118106236
ACH-000234,-0.15470083900092935
ACH-000235,-0.18090492365307692
ACH-000237,-0.1573163557161606
ACH-000238,0.0005321800047566059
ACH-000242,-0.6305248888248113
ACH-000243,-0.07216229330546785
ACH-000244,0.1699968750453691
ACH-000246,-0.1506767580140864
ACH-000248,-0.16279732375080094
ACH-000250,-0.07317319852666362
ACH-000251,-0.2688025572462493
ACH-000252,0.04284606337661969
ACH-000253,-0.10890345625831584
ACH-000255,0.0366208712876699
ACH-000256,0.11518170329956648
ACH-000257,0.15484394480451735
ACH-000258,-0.14636912574854533
ACH-000259,-0.09402861706266824
ACH-000260,-0.11567399964704228
ACH-000261,-0.10382906550332573
ACH-000262,-0.07844501916927946
ACH-000263,-0.14035556721994855
ACH-000264,-0.05490575965756006
ACH-000265,-0.012303204598813629
ACH-000266,-0.13313435576485946
ACH-000272,-0.07817307941178316
ACH-000274,-0.06269238924997393
ACH-000277,0.018855596254660326
ACH-000278,-0.08688199897972715
ACH-000279,-0.10391366666414527
ACH-000280,-0.009947011072284741
ACH-000281,-0.020157546273454664
ACH-000288,0.05023084679378407
ACH-000291,-0.05997848749920748
ACH-000293,-0.1002521346873082
ACH-000294,-0.10941704708400143
ACH-000295,-0.277710560596914
ACH-000296,-0.20919807845666494
ACH-000302,-0.1367870784305015
ACH-000304,-0.041497866535818814
ACH-000307,-0.13966658167022586
ACH-000308,-0.1295410837459442
ACH-000310,-0.14398685282300994
ACH-000311,-0.19300227956868665
ACH-000312,-0.13908157082406947
ACH-000315,-0.04592555293272662
ACH-000316,0.08774792919292433
ACH-000317,-0.1466564771228268
ACH-000318,-0.1483560704577275
ACH-000319,0.10083074757033564
ACH-000320,0.0971391897657885
ACH-000322,-0.08076615981847965
ACH-000323,-0.10037012468316477
ACH-000324,-0.10869855304522348
ACH-000329,-0.05093189474681432
ACH-000330,0.04454978969492356
ACH-000331,0.0011092877965399302
ACH-000332,-0.04790240585512466
ACH-000334,-0.236772590851634
ACH-000335,-0.12839650845664985
ACH-000336,0.1782224091915401
ACH-000337,-0.22291016039944306
ACH-000338,-0.40844326940504105
ACH-000339,-0.10716922786854516
ACH-000341,-0.28627539987942746
ACH-000348,-0.044024088694054386
ACH-000350,-0.07911950276629404
ACH-000352,-0.06535673729628033
ACH-000356,-0.1263624507159148
ACH-000361,-0.0402068803642696
ACH-000362,-0.1004611796874555
ACH-000363,-0.14919741588372604
ACH-000364,0.11126823516162866
ACH-000365,-0.13461348604686155
ACH-000366,-0.2857044453188446
ACH-000368,-0.05959123107785731
ACH-000374,0.03755971551884947
ACH-000375,-0.16018628491871753
ACH-000376,0.02672787435518429
ACH-000381,-0.12754119141920076
ACH-000383,-0.105333837691276
ACH-000387,0.0828865763794164
ACH-000389,0.05191321601335535
ACH-000390,-0.08064933788909939
ACH-000393,-0.11127964457535226
ACH-000395,0.026507525854919417
ACH-000396,0.20559876641544286
ACH-000397,-0.09876096479981004
ACH-000401,0.019234317904265254
ACH-000402,-0.23047632176568456
ACH-000403,-0.101799712120059
ACH-000404,-0.3686415287366612
ACH-000406,-0.1097073396768787
ACH-000407,-0.07178939828998815
ACH-000408,-0.12983534398176425
ACH-000410,-0.092366929727267
ACH-000411,-0.18706889932104392
ACH-000414,-0.10331511846523027
ACH-000415,0.04492364532103765
ACH-000416,-0.13672904950980652
ACH-000420,-0.10579513609911184
ACH-000421,0.017004976981734816
ACH-000424,-0.24503739734133945
ACH-000425,-0.11820455322850275
ACH-000426,0.05745263864114303
ACH-000427,0.09294684804694132
ACH-000433,-0.44820124929170796
ACH-000435,-0.26471865532804506
ACH-000436,-0.15466648386576395
ACH-000444,-0.07306599688208272
ACH-000445,-0.19857560506738506
ACH-000448,-0.17491771448627008
ACH-000450,-0.03351264457841955
ACH-000452,-0.005163366039638956
ACH-000454,0.02470138879220987
ACH-000458,0.00762410734819287
ACH-000459,-0.09868019959075787
ACH-000460,-0.07631886821734032
ACH-000461,-0.07466710526725934
ACH-000463,-0.10172034704882453
ACH-000464,0.06396684583739648
ACH-000466,0.061204870148178624
ACH-000467,-0.16255958194609305
ACH-000468,-0.16245525988983406
ACH-000469,-0.1113567329983466
ACH-000470,0.008247092845148319
ACH-000471,-0.08399930540626721
ACH-000472,-0.08597048203261852
ACH-000473,-0.12232389564726635
ACH-000475,-0.05833943717766218
ACH-000476,-0.0674593598953855
ACH-000477,-0.009909350569876563
ACH-000479,0.01517613097816004
ACH-000480,0.07760354828973637
ACH-000481,0.0036718442832756994
ACH-000483,-0.07458112608960006
ACH-000484,-0.1860568135291344
ACH-000485,-0.09451711634722047
ACH-000486,0.01550404402290373
ACH-000487,-0.04738136581766319
ACH-000488,-0.04151570512816597
ACH-000490,-0.012814044362289577
ACH-000491,-0.04213719691581056
ACH-000495,0.002399859189979759
ACH-000496,-0.1258837516857018
ACH-000499,0.04806643622818278
ACH-000500,-0.6753176053897203
ACH-000502,-0.06695563414671198
ACH-000503,-0.01574662708836314
ACH-000505,-0.08493112751219012
ACH-000507,-0.12430284335288493
ACH-000510,-0.15961966244820508
ACH-000511,-0.08585585971483234
ACH-000512,-0.09444753956309647
ACH-000516,-0.14836764787146356
ACH-000517,-0.1044175852467324
ACH-000518,-0.10886094914050602
ACH-000520,-0.12276540100941567
ACH-000521,-0.16735067650719015
ACH-000522,-0.18525771130587654
ACH-000524,-0.06997523426467381
ACH-000527,-0.06713952201338111
ACH-000528,-0.20641707079039007
ACH-000537,-0.0018949611956750702
ACH-000541,-0.14457869662022188
ACH-000542,-0.11355180380578908
ACH-000544,0.021928563571468038
ACH-000545,-0.18787419623768453
ACH-000547,-0.20493626525634126
ACH-000548,-0.24269158058836796
ACH-000549,-0.2689097543423092
ACH-000550,0.14766044164069328
ACH-000552,-0.09651701924860948
ACH-000556,-0.202385727499664
ACH-000557,-0.1795885492028418
ACH-000569,-0.15329708450310134
ACH-000570,0.011630959056426587
ACH-000571,-0.04759960882868326
ACH-000573,-0.1400187750539597
ACH-000576,-0.10395544712237843
ACH-000579,-0.09485474686882396
ACH-000580,0.05606659918837842
ACH-000584,-0.02760274922757961
ACH-000585,-0.1634896714367085
ACH-000588,-0.050779353339044715
ACH-000589,0.018122113237404647
ACH-000591,-0.07945502245754732
ACH-000593,0.0014789680739695015
ACH-000600,-0.1200741308896304
ACH-000601,-0.12681812707898166
ACH-000605,-0.09661049844499832
ACH-000606,-0.2507013814413095
ACH-000608,-0.11085160510254387
ACH-000614,0.008724776379140074
ACH-000616,-0.0017616807437797629
ACH-000618,-0.08869279240479666
ACH-000619,-0.1660272047427291
ACH-000620,-0.24958191240952024
ACH-000621,-0.14229671744263747
ACH-000622,-0.22769452114446634
ACH-000623,-0.15264137248740606
ACH-000624,0.016474075989909034
ACH-000627,-0.058015099816201725
ACH-000630,-0.0251359446382115
ACH-000631,-0.07190834862196448
ACH-000632,-0.023376871607619903
ACH-000633,-0.20044436479573052
ACH-000637,0.03600026478904935
ACH-000638,0.03986816228834405
ACH-000646,0.10270828997038424
ACH-000647,-0.09987386186500398
ACH-000648,0.01445631271151875
ACH-000649,-0.0944905470354023
ACH-000651,0.0039523102365682725
ACH-000652,-0.05735733611309681
ACH-000653,-0.07861765448781365
ACH-000657,0.052109242967204206
ACH-000658,-0.05919779440602752
ACH-000661,0.03931018399816163
ACH-000662,0.0071209657536423455
ACH-000663,0.0309253647751094
ACH-000665,-0.16280971105308284
ACH-000671,-0.13002249627611034
ACH-000672,-0.11110436569099802
ACH-000673,-0.06734597435272377
ACH-000676,-0.07280782892668591
ACH-000677,-0.2122770663918108
ACH-000681,-0.070216171273445
ACH-000683,-0.0302751837780937
ACH-000684,-0.09320644661142112
ACH-000688,-0.08991319134726511
ACH-000693,-0.02458537295387112
ACH-000694,-0.017113141079917234
ACH-000695,-0.0049343948361372505
ACH-000696,-0.0005192629468323307
ACH-000697,-0.024428507887459986
ACH-000699,-0.0936994472538147
ACH-000701,-0.08134883870552335
ACH-000706,-0.07966587010469217
ACH-000711,-0.07520260096511974
ACH-000713,-0.08936772905166268
ACH-000714,0.019285094654704238
ACH-000718,-0.07458664775801004
ACH-000720,-0.03199067889322177
ACH-000721,-0.015787958310375917
ACH-000724,0.136771672460042
ACH-000725,-0.030572514756095612
ACH-000732,-0.1609011157323543
ACH-000734,-0.3103917428359993
ACH-000735,-0.046955406399364435
ACH-000736,0.0060159277418611575
ACH-000738,-0.07022315641052572
ACH-000746,-0.12291171985217644
ACH-000747,-0.114922022783987
ACH-000748,-0.12545305222136002
ACH-000753,-0.0634833356813707
ACH-000756,-0.04154638555976015
ACH-000757,-0.046139139988340086
ACH-000758,-0.07160586239656068
ACH-000760,-0.11901544247418325
ACH-000762,-0.14181292332128828
ACH-000763,-0.1375841253978788
ACH-000764,-0.0010858709190823897
ACH-000765,0.07182621254840868
ACH-000766,-0.0843711937567743
ACH-000767,-0.10515123333958128
ACH-000768,-0.12809107062367456
ACH-000769,-0.1065825969267717
ACH-000770,-0.029425347220877286
ACH-000771,-0.11540487160328708
