,TTC4 (7268)
ACH-000004,-0.6445241164182626
ACH-000005,-0.6385225212868189
ACH-000007,-0.5802998436713692
ACH-000009,-0.983024381592182
ACH-000011,-0.7255141937555738
ACH-000012,-0.7464209851263334
ACH-000013,-0.4113565302227508
ACH-000014,-0.7434751666748156
ACH-000015,-0.5824913762818179
ACH-000017,-0.6445416629558883
ACH-000018,-1.0533029154042663
ACH-000019,-0.5519375401954405
ACH-000021,-0.5209615745179177
ACH-000022,-0.7004462480295616
ACH-000025,-1.0027169787621015
ACH-000028,-0.6055461297277309
ACH-000030,-0.8180801629055665
ACH-000035,-0.9409404745394064
ACH-000036,-0.7404955178984582
ACH-000037,-0.90656206807091
ACH-000039,-0.6390192168184269
ACH-000040,-0.8696055296483264
ACH-000041,-0.9587880359556056
ACH-000042,-0.7750678846837341
ACH-000045,-0.2293308670831884
ACH-000047,-0.6424965881977637
ACH-000052,-0.2982309012403201
ACH-000053,-0.3952091415204893
ACH-000054,-0.6690379814582562
ACH-000055,-0.68228435496684
ACH-000060,-0.6913788629571714
ACH-000067,-0.9352564952839469
ACH-000070,-0.7714104290017935
ACH-000075,-0.6785058895057722
ACH-000078,-0.5975395289530909
ACH-000082,-0.5266767040936312
ACH-000085,-0.768447076372815
ACH-000086,-0.6782775967569846
ACH-000087,-0.7037720657684491
ACH-000092,-0.7157305495162356
ACH-000095,-0.5999704687105157
ACH-000097,-0.6893265428952071
ACH-000098,-1.044353998554835
ACH-000099,-0.8878028098858357
ACH-000108,-0.6299981306678131
ACH-000113,-0.5241615521523376
ACH-000116,-0.479736946519756
ACH-000118,-0.6455591192602161
ACH-000120,-0.7817251224108779
ACH-000123,-0.8008574693998654
ACH-000127,-1.0162867670051523
ACH-000128,-0.8719412257996199
ACH-000132,-0.4272096870603085
ACH-000133,-0.6478984933679992
ACH-000137,-0.6300020023143921
ACH-000138,-0.7692899330191143
ACH-000142,-0.6515308278291437
ACH-000143,-0.9098330473243951
ACH-000146,-0.4268060977102156
ACH-000148,-0.6612630873567983
ACH-000150,-0.7947468411442906
ACH-000152,-0.8354293337634829
ACH-000153,-0.6915181708439764
ACH-000159,-0.6307950520295419
ACH-000160,-0.6453182672654569
ACH-000163,-0.8357296642528191
ACH-000167,-0.4966288288090636
ACH-000168,-0.6533986102803793
ACH-000169,-0.8549117621231959
ACH-000178,-0.7823737434868432
ACH-000183,-1.0100517213227889
ACH-000188,-0.9151290610588348
ACH-000189,-0.8008842989782764
ACH-000190,-0.8284884958490101
ACH-000198,-0.6896724500490501
ACH-000203,-1.22676649651438
ACH-000204,-0.5633265134093829
ACH-000206,-0.8462030035007954
ACH-000207,-0.7694753378020563
ACH-000208,-1.0578813802464746
ACH-000210,-0.592018093833469
ACH-000211,-0.7883079556581924
ACH-000215,-0.8511575828410965
ACH-000221,-0.7391001606268393
ACH-000222,-0.7142228624793964
ACH-000223,-0.5148208974056396
ACH-000226,-0.6156521339849267
ACH-000227,-0.7898009461466002
ACH-000228,-0.6292020282239524
ACH-000231,-0.42768340536330657
ACH-000232,-0.8241846196172292
ACH-000233,-0.8563153587882544
ACH-000234,-0.5940479276983553
ACH-000235,-0.9150158231871268
ACH-000237,-0.8703338679683167
ACH-000238,-0.8495969242502137
ACH-000242,-0.7834955067199117
ACH-000243,-0.9521506167386264
ACH-000244,-0.18857808492984132
ACH-000246,-0.6140292064603403
ACH-000248,-0.7212840552398795
ACH-000250,-0.7252960097731918
ACH-000251,-1.026388006177538
ACH-000252,-0.7749236807681189
ACH-000253,-0.8071351117566876
ACH-000255,-0.6384341212660272
ACH-000256,-0.5036928153139822
ACH-000257,-0.4833932852776077
ACH-000258,-0.5376587860747319
ACH-000259,-0.619672412596176
ACH-000260,-0.9526854715776408
ACH-000261,-0.5906623250540598
ACH-000262,-0.4781165620933693
ACH-000263,-0.6416558484186761
ACH-000264,-0.5110718859257156
ACH-000265,-0.6453932557727388
ACH-000266,-0.32230009030370765
ACH-000272,-0.8822878761175982
ACH-000274,-0.5166567793078459
ACH-000277,-0.5373845509126061
ACH-000278,-0.5818845058731136
ACH-000279,-0.8633172773204209
ACH-000280,-0.8204647195008743
ACH-000281,-0.773282425536683
ACH-000288,-0.6311400694583633
ACH-000291,-0.8499349914592406
ACH-000293,-0.5775479272960226
ACH-000294,-0.8334018538666885
ACH-000295,-0.9641995834466924
ACH-000296,-0.6452183413888943
ACH-000302,-0.4740443561159256
ACH-000304,-0.5734729445225528
ACH-000307,-0.5852743045935163
ACH-000308,-0.4446377292759265
ACH-000310,-0.4838664937695836
ACH-000311,-0.731877022791903
ACH-000312,-0.7743352791899607
ACH-000315,-0.6503494715681611
ACH-000316,-0.8443703673141173
ACH-000317,-0.8601021328612936
ACH-000318,-0.7910725662307341
ACH-000319,-0.6343005017112169
ACH-000320,-0.7262562662182095
ACH-000322,-0.5335362651422473
ACH-000323,-0.9937320558595388
ACH-000324,-0.5429212255725344
ACH-000329,-0.477531476648263
ACH-000330,-0.8024992995413824
ACH-000331,-0.7116042022153553
ACH-000332,-0.7739318287754368
ACH-000334,-0.2839262830539937
ACH-000335,-1.0098498114789458
ACH-000336,-0.4045244582779268
ACH-000337,-0.6328589564252995
ACH-000338,-0.5857305099858614
ACH-000339,-0.7942552007957834
ACH-000341,-0.6888243569666312
ACH-000348,-0.7168546597197363
ACH-000350,-0.4536804511374922
ACH-000352,-0.7275930579647663
ACH-000356,-0.7650707346128136
ACH-000361,-0.9781319236247328
ACH-000362,-0.7083535699537049
ACH-000363,-0.5609292204637618
ACH-000364,-0.8920013205161595
ACH-000365,-0.6020435670971517
ACH-000366,-0.903138340456264
ACH-000368,-0.8051445821947681
ACH-000374,-0.5359304530396949
ACH-000375,-0.9433866965158204
ACH-000376,-0.7111600139304071
ACH-000381,-0.7265944909526286
ACH-000383,-0.5445703134085108
ACH-000387,-0.3541125217020831
ACH-000389,-0.8361077951826149
ACH-000390,-0.8157849630429566
ACH-000393,-0.4223047289092399
ACH-000395,-0.6367926619163126
ACH-000396,-0.4797236264166989
ACH-000397,-0.5186220934765616
ACH-000401,-0.8735425383669353
ACH-000402,-0.8482703455722967
ACH-000403,-0.7297055412126603
ACH-000404,-0.6774737451713573
ACH-000406,-0.6240686058336636
ACH-000407,-0.938549244304958
ACH-000408,-0.7982790921356461
ACH-000410,-0.35869674054978445
ACH-000411,-0.8023415344794024
ACH-000414,-0.4628984657283161
ACH-000415,-0.8803805871812554
ACH-000416,-0.7319769196651957
ACH-000420,-0.4893858998375164
ACH-000421,-0.6599798603817962
ACH-000424,-0.7328456877158124
ACH-000425,-0.5392564221438438
ACH-000426,-0.9622972296534458
ACH-000427,-0.5875936630642953
ACH-000433,-0.4849619166511407
ACH-000435,-0.8183438396357503
ACH-000436,-0.491919936819355
ACH-000444,-0.7519184051812956
ACH-000445,-0.586379898903633
ACH-000448,-0.9800936637111234
ACH-000450,-0.6017879213144685
ACH-000452,-0.6763354715884362
ACH-000454,-0.7651781032415175
ACH-000458,-0.5628729635823208
ACH-000459,-0.5668527344004578
ACH-000460,-0.7101786213001955
ACH-000461,-0.6204039324717594
ACH-000463,-0.7596347837457197
ACH-000464,-0.7590141553096522
ACH-000466,-0.38981911469205865
ACH-000467,-0.6925883056105397
ACH-000468,-0.545596664278985
ACH-000469,-0.5437507996228013
ACH-000470,-0.6792166726269857
ACH-000471,-0.6821724057326279
ACH-000472,-0.659441176842042
ACH-000473,-0.8633386581818508
ACH-000475,-0.8538226790985289
ACH-000476,-0.5036122966039223
ACH-000477,-0.6885189819275596
ACH-000479,-0.5428119309990386
ACH-000480,-0.5305955467755885
ACH-000481,-0.5825587834678024
ACH-000483,-0.6306500586595933
ACH-000484,-0.3319201417678335
ACH-000485,-0.32028013564158025
ACH-000486,-0.7298136778866333
ACH-000487,-0.5829065780875117
ACH-000488,-0.6868366871858351
ACH-000490,-0.8847110407878486
ACH-000491,-0.4291580609243381
ACH-000495,-0.9399255927795652
ACH-000496,-0.8334325554554252
ACH-000499,-0.9082653315849141
ACH-000500,-0.6103308490461842
ACH-000502,-0.7910476313869286
ACH-000503,-0.9981251875593776
ACH-000505,-0.863652852881255
ACH-000507,-0.4146556636276835
ACH-000510,-0.8687785553748015
ACH-000511,-0.8111391411117407
ACH-000512,-1.0252087082992976
ACH-000516,-0.3784049673710758
ACH-000517,-0.365752471767416
ACH-000518,-0.881511706313102
ACH-000520,-0.8930918023053085
ACH-000521,-0.8987590500708104
ACH-000522,-0.8951960739076111
