,CST2 (1470)
ACH-000004,-0.15627088038718906
ACH-000005,-0.11068426202673874
ACH-000007,-0.18565838892463007
ACH-000009,0.056706996568244024
ACH-000011,-0.2266419219406091
ACH-000012,-0.017063578349248383
ACH-000013,-0.04317204408615742
ACH-000014,-0.1261804347341796
ACH-000015,0.02317769837910621
ACH-000017,-0.15158077830474642
ACH-000018,-0.04674053478592787
ACH-000019,-0.1255518676533276
ACH-000021,-0.03828297887799191
ACH-000022,-0.20124804151513392
ACH-000025,-0.04277456702635277
ACH-000028,-0.0966835742795341
ACH-000030,-0.02878034962750895
ACH-000035,-0.0046332312148634576
ACH-000036,-0.11700371107038912
ACH-000037,-0.17979771605559713
ACH-000039,-0.02973408132984759
ACH-000040,-0.12689260214740922
ACH-000041,-0.045884343626223685
ACH-000042,-0.06294278742659908
ACH-000045,-0.04654606950788619
ACH-000047,0.015186777993589166
ACH-000052,-0.12980052097065725
ACH-000053,-0.14314077187765548
ACH-000054,-0.1016038205835188
ACH-000055,0.13047387009730513
ACH-000060,-0.06643607959942
ACH-000067,-0.0851277545797788
ACH-000070,-0.2585043057628222
ACH-000075,-0.16989325660456867
ACH-000078,-0.18192405198446046
ACH-000082,-0.2488969371374288
ACH-000085,-0.04059981019859917
ACH-000086,0.07824321443154943
ACH-000087,-0.17819659327257306
ACH-000092,-0.11139369869527346
ACH-000095,-0.2299282893391976
ACH-000097,-0.15174919479556168
ACH-000098,0.025109123449001243
ACH-000099,-0.14470672023610182
ACH-000108,-0.1816365206055392
ACH-000113,-0.1802042558431963
ACH-000116,-0.05836280139356322
ACH-000118,-0.07273022123473769
ACH-000120,-0.1216416284910454
ACH-000123,-0.09257894790670587
ACH-000127,-0.15981979281443714
ACH-000128,-0.18546154354347785
ACH-000132,0.04093759112832632
ACH-000133,-0.0384181468561626
ACH-000137,-0.1855631488085658
ACH-000138,0.01572362004745545
ACH-000142,0.17792457829715902
ACH-000143,-0.21662449860320976
ACH-000146,-0.19171218015116429
ACH-000148,0.02676514309577157
ACH-000150,-0.2654436355468228
ACH-000152,-0.18752330189158445
ACH-000153,-0.032661195021443885
ACH-000159,-0.042433893160191874
ACH-000160,-0.20559539472301006
ACH-000163,-0.04956968602720306
ACH-000167,-0.2626017217865887
ACH-000168,-0.13879441024849018
ACH-000169,-0.1334304593707962
ACH-000178,-0.008182285751930288
ACH-000183,-0.0826084398192912
ACH-000188,0.028794822051372813
ACH-000189,0.11171908068633356
ACH-000190,0.07525790712340419
ACH-000198,-0.1943929949987867
ACH-000203,0.0071222360955348
ACH-000204,-0.014184639775430212
ACH-000206,0.004037625204832247
ACH-000207,-0.3553164319405083
ACH-000208,0.4095047396023952
ACH-000210,-0.4783722003014641
ACH-000211,-0.05498162851452062
ACH-000215,-0.10875550190929577
ACH-000221,-0.04432817222115229
ACH-000222,0.008127860060094852
ACH-000223,-0.07275967314127442
ACH-000226,-0.06711725918241222
ACH-000227,-0.20937342079413546
ACH-000228,-0.14034418107719784
ACH-000231,-0.03748486038730081
ACH-000232,-0.15442289508280085
ACH-000233,-0.05914735965204946
ACH-000234,-0.1557696180945726
ACH-000235,-0.14574237870495882
ACH-000237,-0.053571683354296906
ACH-000238,-0.20727620051649584
ACH-000242,-0.5244070815124598
ACH-000243,-0.13418428628713155
ACH-000244,-0.08718457548199292
ACH-000246,-0.09409071415195967
ACH-000248,0.14620297538954305
ACH-000250,0.022982987385270603
ACH-000251,0.051856309288607516
ACH-000252,0.1021776150052322
ACH-000253,-0.42035379811083545
ACH-000255,-0.0601148324609684
ACH-000256,-0.0906238354500782
ACH-000257,0.1569904280986341
ACH-000258,-0.18501753157081294
ACH-000259,-0.15546404235919595
ACH-000260,-0.1703327793859515
ACH-000261,-0.13234924496948833
ACH-000262,-0.23892374886446904
ACH-000263,-0.19060137789055415
ACH-000264,-0.04821012102237696
ACH-000265,-0.05714148466613514
ACH-000266,-0.11096053046877756
ACH-000272,-0.08983211188967563
ACH-000274,-0.050138546630713585
ACH-000277,-0.16371780406608236
ACH-000278,-0.2305419164522264
ACH-000279,0.016415856944926678
ACH-000280,-0.13864669404535146
ACH-000281,-0.3088426408120971
ACH-000288,-0.14361260466967354
ACH-000291,0.0247781506851002
ACH-000293,-0.012773964952784888
ACH-000294,-0.0431316835014792
ACH-000295,0.17287049610092964
ACH-000296,-0.07160023955156798
ACH-000302,-0.04267021853495129
ACH-000304,0.219196070643685
ACH-000307,-0.14078336004469466
ACH-000308,-0.005808215121971012
ACH-000310,-0.31564861167708325
ACH-000311,-0.21866378110944648
ACH-000312,-0.11357484492824647
ACH-000315,-0.14567617748353734
ACH-000316,-0.07407988262764399
ACH-000317,-0.13951603848064412
ACH-000318,0.028740691219618145
ACH-000319,0.03611358745365797
ACH-000320,-0.013649711623692893
ACH-000322,0.18058122477810268
ACH-000323,0.043584547883726066
ACH-000324,-0.17789568556285734
ACH-000329,-0.16017270245239895
ACH-000330,-0.04693910684430695
ACH-000331,0.019431456516983983
ACH-000332,-0.05336856806804136
ACH-000334,-0.08792594791758906
ACH-000335,-0.3184333144800492
ACH-000336,0.03618898118820983
ACH-000337,0.2808742681003721
ACH-000338,-0.16654827086415527
ACH-000339,-0.19223670340679191
ACH-000341,-0.19385506767617813
ACH-000348,-0.0054601265013878245
ACH-000350,-0.15489430093686218
ACH-000352,-0.04946741447962253
ACH-000356,-0.0453421887829108
ACH-000361,-0.13393163517376694
ACH-000362,-0.3121177521099403
ACH-000363,-0.07074995736388877
ACH-000364,0.0566190936448984
ACH-000365,-0.042775005868726235
ACH-000366,-0.05930175080291805
ACH-000368,-0.09738065993186093
ACH-000374,-0.32024019144900057
ACH-000375,0.004340547197429464
ACH-000376,-0.14606807837565575
ACH-000381,-0.03172921276236216
ACH-000383,-0.01131950324253379
ACH-000387,-0.1222487514762227
ACH-000389,0.08577449646314901
ACH-000390,-0.02486681369375882
ACH-000393,-0.09052293431519552
ACH-000395,-0.4540160053565741
ACH-000396,0.2633558666671414
ACH-000397,0.016412844799438858
ACH-000401,0.0054184176622679185
ACH-000402,-0.02629652041156565
ACH-000403,-0.2315661330509028
ACH-000404,-0.3993844534564489
ACH-000406,-0.06785210739088966
ACH-000407,-0.08220052697050052
ACH-000408,-0.3464541719010378
ACH-000410,-0.13346197017940575
ACH-000411,-0.05170512514877649
ACH-000414,-0.2419528576359399
ACH-000415,-0.25457399567533073
ACH-000416,0.05164458744465519
ACH-000420,-0.11972557362509735
ACH-000421,0.006987135635143138
ACH-000424,-0.08182323199066853
ACH-000425,-0.04691502821410281
ACH-000426,-0.02695000366207636
ACH-000427,-0.17299691052763164
ACH-000433,-0.11944387229987485
ACH-000435,0.21631666179297626
ACH-000436,0.16079337344129674
ACH-000444,-0.07436242897286494
ACH-000445,0.06056916323444876
ACH-000448,-0.1921265374365654
ACH-000450,0.1966640246627756
ACH-000452,-0.13800037829364187
ACH-000454,-0.0556339816242635
ACH-000458,-0.047617306078966
ACH-000459,0.013976657522282984
ACH-000460,-0.0622970539466812
ACH-000461,-0.1448918395125493
ACH-000463,-0.10041406640510886
ACH-000464,0.06085570473291047
ACH-000466,-0.4296109664729309
ACH-000467,-0.09009940733314263
ACH-000468,-0.12933885206229406
ACH-000469,-0.18194083357374968
ACH-000470,-0.2474475542943989
ACH-000471,-0.13760363860117175
ACH-000472,-0.2018356838919112
ACH-000473,-0.083898123555504
ACH-000475,-0.12674813995840853
ACH-000476,-0.1630914527891995
ACH-000477,-0.11348933653249768
ACH-000479,-0.040669946754778
ACH-000480,0.051888224523306416
ACH-000481,-0.15560261886916368
ACH-000483,0.01574087739956134
ACH-000484,-0.2788823738026218
ACH-000485,-0.16160651885482066
ACH-000486,-0.014068838503821492
ACH-000487,-0.03670379051238562
ACH-000488,0.08108897107008856
ACH-000490,-0.09131542883092546
ACH-000491,-0.1308584310875252
ACH-000495,0.12240771409109047
ACH-000496,0.014150251968700903
ACH-000499,-0.14507489789317632
ACH-000500,-0.10180025630843308
ACH-000502,-0.04423470732458823
ACH-000503,-0.11811565434728988
ACH-000505,-0.02097487917603904
ACH-000507,-0.057024135895388926
ACH-000510,-0.05130277024989203
ACH-000511,0.07818170083171645
ACH-000512,-0.11144228027100564
ACH-000516,-0.10812681175538283
ACH-000517,-0.15996206208067576
ACH-000518,-0.26311558658476897
ACH-000520,-0.15535955073636432
ACH-000521,-0.2350336612506798
ACH-000522,-0.09795903922135188
ACH-000524,-0.15078040093965386
ACH-000527,3.225025858986116e-05
ACH-000528,0.043712171125481036
ACH-000537,0.0090576472613941
ACH-000541,-0.014791148638151012
ACH-000542,0.053784193890272385
ACH-000544,0.018122037549838384
ACH-000545,0.05780842608767438
ACH-000547,-0.06768441321762945
ACH-000548,0.032141853791690184
ACH-000549,-0.07771148380461289
ACH-000550,-0.11727177217045474
ACH-000552,-0.013536739211553078
ACH-000556,-0.0911664276210152
ACH-000557,-0.5188784510580731
ACH-000569,0.11409782765499203
ACH-000570,-0.19493363902353056
ACH-000571,-0.2020545954820213
ACH-000573,-0.13863584650365934
ACH-000576,0.05081296614250223
ACH-000579,0.040433408643148816
ACH-000580,-0.05674396071255265
ACH-000584,-0.021407181341846226
ACH-000585,0.02034289041785315
ACH-000588,-0.002732226067533009
ACH-000589,-0.1313087182001594
ACH-000591,0.042584200907629856
ACH-000593,-0.06568885914817052
ACH-000600,0.025853610848820117
ACH-000601,0.06497704684183983
ACH-000605,-0.1955303286336354
ACH-000606,0.14309956602924054
ACH-000608,-0.1304809302593103
ACH-000614,-0.1611607261757282
ACH-000616,0.0892836468355758
ACH-000618,-0.11846668556252918
ACH-000619,-0.08399321974810943
ACH-000620,-0.010523357490136984
ACH-000621,-0.06805639878326397
ACH-000622,-0.0446262418000398
ACH-000623,-0.08007901885757157
ACH-000624,-0.03333193349888408
ACH-000627,-0.11042026891496087
ACH-000630,0.015624463338547013
ACH-000631,-0.005765983401281939
ACH-000632,-0.08420436978127642
ACH-000633,-0.15930838428170085
ACH-000637,0.12244407274207375
ACH-000638,0.021272760743436186
ACH-000646,-0.2886821479988491
ACH-000647,-0.06486962630913218
ACH-000648,0.013190267826468777
ACH-000649,-0.10515877614899423
ACH-000651,-0.07000372322997334
ACH-000652,-0.14753591452617473
ACH-000653,0.03632036025738235
ACH-000657,-0.10921370928843564
ACH-000658,-0.20064878576701653
ACH-000661,-0.15489338700693914
ACH-000662,0.13729542601533465
ACH-000663,-0.11112478596718102
ACH-000665,-0.0507866671797105
ACH-000671,0.15618738484637365
ACH-000672,0.0859623766959515
