,SERPINA5 (5104)
ACH-000004,-0.13826167749409407
ACH-000005,-0.024383977464078253
ACH-000007,-0.02507171157939229
ACH-000009,-0.13349629328240328
ACH-000011,-0.0625390052471687
ACH-000012,0.04627177521689958
ACH-000013,-0.05473181220774718
ACH-000014,-0.12776311787257338
ACH-000015,-0.028595403026212492
ACH-000017,-0.07859216402646678
ACH-000018,-0.2005965467139489
ACH-000019,0.010078513668652743
ACH-000021,0.02047832643408282
ACH-000022,-0.053415690055374485
ACH-000025,-0.09808626209465626
ACH-000028,0.039688920258684326
ACH-000030,-0.02724230976547234
ACH-000035,-0.12074402200161563
ACH-000036,0.01800627035768684
ACH-000037,-0.2341491184614859
ACH-000039,-0.20907858126819684
ACH-000040,-0.12921029271118467
ACH-000041,-0.2831927325321854
ACH-000042,-0.16073065299581235
ACH-000045,0.0034841545348238533
ACH-000047,-0.10563149813296467
ACH-000052,-0.1924060033462412
ACH-000053,-0.0830680722220134
ACH-000054,-0.12422113185603202
ACH-000055,-0.17092423440933885
ACH-000060,-0.30255975712190153
ACH-000067,-0.2643215699318284
ACH-000070,-0.012203790247485956
ACH-000075,-0.015192987851849225
ACH-000078,-0.359467963707337
ACH-000082,0.15517722238352447
ACH-000085,-0.0964662012060447
ACH-000086,0.04898821492116637
ACH-000087,-0.09866550433675617
ACH-000092,-0.2044296426914047
ACH-000095,-0.052228419446800185
ACH-000097,-0.20614166856296265
ACH-000098,-0.15119201944205626
ACH-000099,-0.061728532546916036
ACH-000108,-0.03135604042686814
ACH-000113,0.0244890730974823
ACH-000116,-0.05578725784078836
ACH-000118,0.08661706696587251
ACH-000120,-0.1062077306100648
ACH-000123,-0.0978025360500012
ACH-000127,-0.09915051158426144
ACH-000128,-0.19621849291055365
ACH-000132,-0.14863460628351505
ACH-000133,-0.12267125619365506
ACH-000137,-0.09381829720109996
ACH-000138,-0.12761980441129253
ACH-000142,-0.02560347335494593
ACH-000143,-0.2334238290178517
ACH-000146,-0.22430287856417844
ACH-000148,-0.0957339453815152
ACH-000150,-0.08637158323587496
ACH-000152,-0.12364037172401138
ACH-000153,0.05958418753945662
ACH-000159,-0.10705235154738267
ACH-000160,-0.07020538703155642
ACH-000163,-0.1196809763772639
ACH-000167,-0.035197455202560936
ACH-000168,-0.19950911659671136
ACH-000169,-0.21883304578389204
ACH-000178,-0.04017663625936616
ACH-000183,-0.05055794454422627
ACH-000188,-0.1358545070964351
ACH-000189,-0.3265913636605733
ACH-000190,0.154765759756144
ACH-000198,-0.1635223978065985
ACH-000203,0.0339135943912487
ACH-000204,-0.11060193297589192
ACH-000206,0.06536175039582624
ACH-000207,-0.11036123206334857
ACH-000208,-0.06886069753803781
ACH-000210,-0.2567309967455045
ACH-000211,-0.14892088949704038
ACH-000215,-0.0982583871176042
ACH-000221,-0.015575851437705571
ACH-000222,0.07881369433069757
ACH-000223,-0.13295990357989054
ACH-000226,-0.04546976805831586
ACH-000227,-0.30146571355015905
ACH-000228,-0.031178024234344275
ACH-000231,-0.08967332311772312
ACH-000232,-0.20095237969468624
ACH-000233,-0.16774159380657452
ACH-000234,-0.1230156476158291
ACH-000235,-0.0855328342159759
ACH-000237,-0.09267561937806901
ACH-000238,-0.12773860359570896
ACH-000242,0.06450247805969732
ACH-000243,0.021224966293403025
ACH-000244,-0.1612770466402524
ACH-000246,-0.09884824825621746
ACH-000248,-0.3140190424294844
ACH-000250,0.0653248342479108
ACH-000251,0.10300300995453698
ACH-000252,-0.3609760581560589
ACH-000253,-0.09487685556826196
ACH-000255,-0.1354114955611778
ACH-000256,-0.15511660358117854
ACH-000257,-0.2875030299167989
ACH-000258,-0.11358523700805495
ACH-000259,-0.071827071695678
ACH-000260,-0.233728882402606
ACH-000261,-0.13330148168308245
ACH-000262,-0.11722660536084635
ACH-000263,-0.07846457062931024
ACH-000264,-0.06385911853663091
ACH-000265,0.011252433310637652
ACH-000266,-0.09181400530257372
ACH-000272,-0.2016779408240037
ACH-000274,-0.14720549330863647
ACH-000277,0.07761935576091868
ACH-000278,-0.026778919923697356
ACH-000279,-0.19659723911076826
ACH-000280,-0.0584880268351208
ACH-000281,-0.11070369012893354
ACH-000288,-0.040069271103921764
ACH-000291,-0.06628299419596488
ACH-000293,-0.1891310234159861
ACH-000294,-0.1985101826461516
ACH-000295,-0.1285201352646148
ACH-000296,-0.2546559019174662
ACH-000302,-0.17401655839028102
ACH-000304,0.039125758205923365
ACH-000307,-0.15681122091105898
ACH-000308,0.009501354507096106
ACH-000310,-0.22171249158099815
ACH-000311,-0.22438389037443635
ACH-000312,-0.203754476425264
ACH-000315,-0.4622190789008945
