,CUL4A (8451)
ACH-000274,-0.03804089954620226
ACH-000277,-0.048719341041347085
ACH-000278,-0.02977716341157992
ACH-000279,0.13954406463480531
ACH-000280,-0.04934116055266186
ACH-000281,-0.2232213044385848
ACH-000288,0.07196469610046749
ACH-000291,0.05579779440146277
ACH-000293,0.027102075412922186
ACH-000294,0.07664631324156339
ACH-000295,-0.016824705197638422
ACH-000296,-0.25906928564245035
ACH-000302,-0.16739936188426854
ACH-000304,-0.1364464283065387
ACH-000307,0.06800443700079457
ACH-000308,-0.0019451963408419614
ACH-000310,-0.07042691605297516
ACH-000311,-0.05677376370288744
ACH-000312,0.12300301857419756
ACH-000315,-0.295052728140885
ACH-000316,0.09506437536035653
ACH-000317,0.043121336424956185
ACH-000318,-0.02742483034762735
ACH-000319,-0.00045780754929214266
ACH-000320,0.14468057935827894
ACH-000322,-0.05691590758637944
ACH-000323,0.1949716229904522
ACH-000324,-0.08247029989721086
ACH-000329,0.02077276044325864
ACH-000330,0.10277472363638916
ACH-000331,-0.10004684672201856
ACH-000332,0.004486181553251279
ACH-000334,0.3034605786208436
ACH-000335,-0.06895871135410699
ACH-000336,-0.1262042700236517
ACH-000337,-0.13517306692171618
ACH-000338,0.3569631209554425
ACH-000339,0.008308908940650802
ACH-000341,0.1825506868506292
ACH-000348,0.001596896936103101
ACH-000350,0.08141601844122369
ACH-000352,0.10043054812366098
ACH-000356,0.3278588056664263
ACH-000361,0.12894607000443614
ACH-000362,-0.030523011622394326
ACH-000363,-0.07647200372679126
ACH-000364,-0.03836700024245721
ACH-000365,0.04634921722095791
ACH-000366,0.016481065584964788
ACH-000368,-0.04918702090713095
ACH-000374,0.02489542300786727
ACH-000375,-0.14271560887267393
ACH-000376,-0.036839717264862064
ACH-000381,0.07608150612861095
ACH-000383,-0.0005991161817253214
ACH-000387,-0.05259586761274968
ACH-000389,0.04297196651700466
ACH-000390,0.04799563830997405
ACH-000393,-0.0113146359284403
ACH-000395,-0.10965995778416388
ACH-000396,0.00571609422967109
ACH-000397,-0.1219280541623472
ACH-000401,0.3167770728565745
ACH-000402,-0.12131654037297745
ACH-000403,0.02719386872129711
ACH-000404,0.15891897529444307
ACH-000406,0.10096470100767962
ACH-000407,0.12394723911308884
ACH-000408,0.11879880493828165
ACH-000410,0.05419415278941129
ACH-000411,-0.011930764280530538
ACH-000414,0.024860400358180625
ACH-000415,-0.007893965202149862
ACH-000416,0.006723275942876035
ACH-000420,0.059555248017565426
ACH-000421,-0.05806595435618887
ACH-000424,-0.10512827062498978
ACH-000425,0.03186779891730057
ACH-000426,-0.02110358418438166
ACH-000427,-0.007096404199493569
ACH-000433,0.14948329218288153
ACH-000435,0.3277134556657391
ACH-000436,-0.10713514980433524
ACH-000444,-0.06648190108256763
ACH-000445,0.06297200286104858
ACH-000448,-0.05909094065535647
ACH-000450,0.18878964976609125
ACH-000452,0.06199753560799744
ACH-000454,-0.024256866482764795
ACH-000458,0.06584569281232623
ACH-000459,0.10662071006526394
ACH-000460,0.05592951249324959
ACH-000461,-0.01395507529070512
ACH-000463,0.05112390158994782
ACH-000464,-0.014205268229792085
ACH-000466,0.2657609255582617
ACH-000467,-0.21231127172756134
ACH-000468,0.008185113634234494
ACH-000469,0.07627367999629607
ACH-000470,0.06698230501245704
ACH-000471,0.027316648967703545
ACH-000472,-0.031718469203027566
ACH-000473,0.03652147305595863
ACH-000475,0.03303009075771182
ACH-000476,0.059535180379874875
ACH-000477,-0.1587895422723483
ACH-000479,0.11904143739071753
ACH-000480,0.010213109928186557
ACH-000481,-0.10362611987362713
ACH-000483,0.014759969624333643
ACH-000484,-0.06904193124413523
ACH-000485,-0.40440954869868295
ACH-000486,0.08404387594045695
ACH-000487,0.04006824885449914
ACH-000488,-0.05275968221452955
ACH-000490,-0.0964462411944278
ACH-000491,0.049668611379318425
ACH-000495,0.06816621496182483
ACH-000496,-0.17019383742369412
ACH-000499,0.2324411252657909
ACH-000500,-0.3927269439400696
ACH-000502,-0.0998309716732384
ACH-000503,0.030776361477192555
ACH-000505,0.002674672007274443
ACH-000507,-0.08865427340313001
ACH-000510,0.08341726991706225
ACH-000511,0.11067932543544026
ACH-000512,0.1788789114648883
ACH-000516,0.1543225450408371
ACH-000517,-0.00549137150871637
ACH-000518,0.025528358482196496
ACH-000520,-0.08159411181836
ACH-000521,0.050845236752007264
ACH-000522,-0.08375993801169512
ACH-000524,-0.06990909482578858
ACH-000527,-0.024262202059765283
ACH-000528,0.0053799947272111575
ACH-000537,0.006441915758302125
ACH-000541,0.09724741448608393
ACH-000542,-0.07731633030140095
ACH-000544,-0.05313653133608585
ACH-000545,0.009040276326564137
ACH-000547,-0.11960182781053905
ACH-000548,-0.05995148387753432
ACH-000549,0.05919221556643357
ACH-000550,-0.029148469326354162
ACH-000552,0.04794371901610276
ACH-000556,0.031634862977999036
ACH-000557,-0.061531470777212265
ACH-000569,-0.1929922114119832
ACH-000570,0.08110048403784692
ACH-000571,-0.058854132670336484
ACH-000573,0.007914999595711791
ACH-000576,-0.031817810612758325
ACH-000579,-0.16926869504219325
ACH-000580,0.1212226488249958
ACH-000584,-0.35616321625027825
ACH-000585,-0.07774123983198357
ACH-000588,0.07336190366585779
ACH-000589,0.1264309527686283
ACH-000591,0.012988727479558815
ACH-000593,0.0671938785538686
ACH-000600,-0.12779648762646648
ACH-000601,0.012481817991932336
ACH-000605,-0.2157447134159668
ACH-000606,0.15433176244094912
ACH-000608,0.03575420707404476
ACH-000614,-0.001998008912924195
ACH-000616,-0.12691150979918886
ACH-000618,-0.008706271734102693
ACH-000619,-0.062108678600619575
ACH-000620,0.08779573634230217
ACH-000621,-0.011084381869042674
ACH-000622,-0.005207937686183983
ACH-000623,-0.040799664597908944
ACH-000624,0.00398762149121654
ACH-000627,-0.18759293036486285
ACH-000630,0.09990773945775087
ACH-000631,0.07449493999457411
ACH-000632,-0.01201826480424565
ACH-000633,-0.08762725375887527
ACH-000637,0.19548468875083988
ACH-000638,-0.028209877801311563
ACH-000646,-0.14613619185172969
ACH-000647,0.05996047636675241
ACH-000648,0.0937071530245824
ACH-000649,-0.02097553700043249
ACH-000651,-0.07131673399869856
ACH-000652,-0.22873044865721354
ACH-000653,-0.17968305363020656
ACH-000657,0.027241521095268808
ACH-000658,0.046382514952049515
ACH-000661,-0.018897883244964848
ACH-000662,0.08636356326456421
ACH-000663,0.015054275560513575
ACH-000665,-0.09531255858320273
ACH-000671,-0.048960451537341236
ACH-000672,0.10343093635984936
ACH-000673,0.04314237733621798
ACH-000676,0.07438203056836735
ACH-000677,-0.07709267139391157
ACH-000681,0.0689024836613463
ACH-000683,-0.04776227262099062
ACH-000684,-0.2896544369329572
ACH-000688,-0.03829342019436242
ACH-000693,-0.04064420974610801
ACH-000694,-0.33467130970952874
ACH-000695,-0.17145793855006514
ACH-000696,-0.06169158782540135
ACH-000697,-0.07968867024771391
ACH-000699,-0.08335445854013666
ACH-000701,-0.1798106884995018
ACH-000706,0.11273172740782078
ACH-000711,0.0676132420112071
ACH-000713,-0.02715916033926606
ACH-000714,-0.06459632024949966
ACH-000718,0.11154721807228367
ACH-000720,0.1549333984042147
ACH-000721,0.06739318210476318
ACH-000724,0.0104277869042432
ACH-000725,-0.10377347243533697
ACH-000732,-0.3230713909723237
ACH-000734,0.00032604400220076366
ACH-000735,-0.1310740435726427
ACH-000736,0.058987901349584565
ACH-000738,0.016558234802525322
ACH-000746,-0.15142423426596932
ACH-000747,-0.09341168679125783
ACH-000748,-0.05636609127620847
ACH-000753,-0.010212579918044312
ACH-000756,-0.05409753207206565
ACH-000757,0.08200146508921273
ACH-000758,-0.15787195888833658
ACH-000760,0.1844281725806146
ACH-000762,-0.1453473480553286
ACH-000763,0.0377128368568678
ACH-000764,-0.06751551065682898
ACH-000765,0.05206055701045514
ACH-000766,-0.15817410486646974
ACH-000767,-0.0968911291643068
ACH-000768,-0.03563211230097686
ACH-000769,-0.24829049234184355
ACH-000770,-0.011295292053110322
ACH-000771,0.10213525154917462
ACH-000773,-0.0121158987483027
ACH-000776,-0.0522030406824686
ACH-000777,-0.009575723373122477
ACH-000778,0.08411485257834081
ACH-000781,0.035560073811300885
ACH-000782,-0.09223988119162453
ACH-000783,0.06757297033061954
ACH-000784,0.04330240348663336
ACH-000785,0.034464863541182784
ACH-000787,0.0224399829601652
ACH-000788,0.09575920566333693
ACH-000791,0.02511907279163565
ACH-000792,-0.17555582195753178
ACH-000794,-0.01831934245722415
ACH-000796,0.008915678339715894
ACH-000798,-0.2762435783612005
ACH-000799,-0.041628878305730026
ACH-000800,0.03442017950677075
ACH-000802,-0.04973415031391424
ACH-000804,-0.03253496739343577
ACH-000805,0.02824846700769812
ACH-000809,-0.06075408903889073
ACH-000810,-0.12153787630991587
ACH-000811,-0.06866798252498013
ACH-000817,0.02754893061833787
ACH-000819,0.00894960130672467
ACH-000820,0.2015723514854908
ACH-000821,0.06637101434522197
ACH-000822,0.04841184520347647
ACH-000823,-0.06716718835751971
ACH-000824,0.02342047399183068
ACH-000827,0.13648692558059805
ACH-000829,0.06795035598636527
ACH-000831,0.0148425110766087
ACH-000832,0.17155176371237674
ACH-000833,0.055513222271373626
ACH-000834,0.1466618727892866
ACH-000835,-0.032139327781325444
ACH-000836,0.08944753215677778
ACH-000837,-0.009651685510533874
ACH-000838,0.16908760589212568
ACH-000839,-0.08494314514568882
ACH-000840,0.07945116845883272
ACH-000841,-0.0568972400982988
ACH-000843,-0.003000938353765809
ACH-000846,0.1558307028458556
ACH-000847,0.12396491823209448
ACH-000848,-0.09190521577370543
ACH-000849,-0.15054066655585616
ACH-000851,0.03305457296664092
ACH-000855,0.06809770604124896
ACH-000856,-0.07750964084265173
ACH-000858,0.09625661157176374
ACH-000859,-0.13138614425772865
ACH-000861,-0.03306658292943359
ACH-000862,-0.051831742861582784
ACH-000865,-0.12518699279661172
ACH-000866,0.046239371909613136
ACH-000867,0.07892658683802703
ACH-000869,0.1291597081583414
ACH-000872,-0.07133395121118245
ACH-000873,0.14224913961357716
ACH-000876,-0.010099103427326556
ACH-000878,0.1510086725735009
ACH-000880,-0.1438792243087497
ACH-000881,0.04290652247867824
ACH-000882,-0.08256903259496809
ACH-000884,0.0062932888764551794
ACH-000885,0.04041436511000306
ACH-000887,0.00029332718072515464
ACH-000889,-0.0776756839340896
ACH-000896,0.1880256661961916
ACH-000898,0.12501547462350068
ACH-000900,-0.034131306704844065
ACH-000901,0.06175882564731335
ACH-000905,-0.12736945706549804
ACH-000906,0.030514490525303493
ACH-000907,-0.06021125701351989
ACH-000910,0.007666150455066463
ACH-000911,-0.009127160461309888
ACH-000912,0.010487575874134514
ACH-000913,0.027597885309825213
ACH-000915,0.026717661621007426
ACH-000916,0.2977673072815416
ACH-000917,-0.0024596588580653453
ACH-000920,-0.032611166224862174
ACH-000921,-0.05600452219232789
ACH-000924,0.18011363916074444
ACH-000926,-0.10504282496987026
ACH-000928,-0.021729267091164243
ACH-000929,0.1819505918179471
ACH-000932,-0.032601207262854065
ACH-000935,0.0466001354784709
ACH-000936,-0.02238536924332505
ACH-000937,0.13352159006779965
ACH-000938,-0.004990633508281764
ACH-000939,0.044021605014054686
ACH-000941,-0.09049634087425
ACH-000943,-0.061191393979518324
ACH-000946,-0.05903223825862669
ACH-000947,-0.1453511713034044
ACH-000948,-0.06138642025261571
ACH-000950,0.16594893230893695
ACH-000953,-0.08181721629338005
ACH-000954,0.30222023846770696
ACH-000957,-0.0732974412975441
ACH-000958,0.07121951174078996
ACH-000960,-0.015028874249416357
ACH-000963,0.028662998358065118
ACH-000968,0.058306039260056064
ACH-000969,-0.0329767499772194
ACH-000972,-0.5577936877021243
ACH-000973,0.039217974269090135
ACH-000974,-0.024679214631056903
ACH-000978,-0.20509392695173045
ACH-000984,-0.07839978104172739
ACH-000986,-0.10449541267435697
ACH-000988,-0.10522971560706593
ACH-000993,-0.005915289414630548
ACH-000994,-0.07063888133264834
ACH-000996,-0.07628085313005882
ACH-001001,0.09839480064101147
ACH-001020,0.12622489739471346
ACH-001028,-0.06378382386266787
ACH-001031,-0.03127031401750534
ACH-001038,0.054779847311925804
ACH-001048,0.08798945995371908
ACH-001050,-0.16712808881929814
ACH-001053,0.11866671946898133
ACH-001054,-0.1982288718070276
ACH-001061,0.119900275791608
ACH-001067,-0.16626092689467956
ACH-001075,-0.07192962280193589
ACH-001096,0.03382100053387485
ACH-001111,-0.04618875059604924
ACH-001119,0.2359633990100081
ACH-001128,-0.06250236551388506
ACH-001134,-0.15071270931582267
ACH-001151,-0.059948773594803335
ACH-001163,0.057244767106181926
ACH-001164,-0.03700996370189257
ACH-001183,-0.0015859082545882615
ACH-001192,-0.020920220845429237
ACH-001193,0.17943783210671
ACH-001196,0.05097270685350396
ACH-001197,-0.01991106978186681
ACH-001205,0.061398013609379985
ACH-001211,0.0195002959436405
ACH-001212,-0.06607048915754657
ACH-001228,-0.06372892754425705
ACH-001232,-0.046880667225719236
ACH-001239,0.0983211938225418
ACH-001270,0.0034457804281757885
ACH-001274,0.0077818135839033435
ACH-001275,0.07085687684348871
ACH-001277,0.06327501295672545
ACH-001278,-0.11312680024318796
ACH-001280,0.2400030807487556
ACH-001283,0.08736453202422335
ACH-001289,-0.0050706151916551576
ACH-001300,0.09747577957027084
ACH-001301,0.04476047472649549
ACH-001302,0.020445040575110058
ACH-001306,0.015056099712728447
ACH-001318,0.008392721289881751
ACH-001322,0.06004274601857484
ACH-001328,0.16265440975869766
ACH-001332,0.060487897790811436
ACH-001336,0.19300984725783
ACH-001346,0.017668163108350312
ACH-001353,-0.04081530472265201
ACH-001354,0.3013859744964533
ACH-001367,-0.2845029360065294
ACH-001368,0.027358038360992498
ACH-001374,0.06311215930884809
ACH-001377,0.06411565585774823
ACH-001380,0.025764820013800344
ACH-001391,-0.07913198041979139
ACH-001408,-0.06084947339030575
ACH-001430,0.2687943094035706
ACH-001431,0.05036268085203541
ACH-001450,-0.0965698850296368
ACH-001496,-0.00624503688192801
ACH-001500,0.17075826274337744
ACH-001523,0.061112837200384525
ACH-001532,0.1058986873148538
ACH-001550,-0.25422691166436395
ACH-001552,0.3127177655352124
ACH-001554,0.05648494125828499
ACH-001654,-0.07384790920372475
ACH-001735,-0.13977688967358656
ACH-001736,-0.24794615943518605
ACH-001737,0.056691996591172675
ACH-001740,0.05208628223846516
ACH-001745,-0.06517169832466191
ACH-001765,-0.02454895012367607
